index,image,llava_filtered_output
2201,data/images/quantifier/test_2201.png,"['the smaller part', 'almost all', 'many', 'almost none', 'many']"
1255,data/images/quantifier/test_1255.png,"['the smaller part', 'some', 'almost all', 'none', 'none']"
1341,data/images/quantifier/test_1341.png,"['most', 'the smaller part', 'some', 'almost none', 'some']"
1294,data/images/quantifier/test_1294.png,"['some', 'all', 'most', 'almost all', 'all']"
1204,data/images/quantifier/test_1204.png,"['some', 'some', 'many', 'many', 'all']"
1272,data/images/quantifier/test_1272.png,"['all', 'almost all', 'all', 'many', 'few']"
1302,data/images/quantifier/test_1302.png,"['few', 'most', 'all', 'none', 'the smaller part']"
2515,data/images/quantifier/test_2515.png,"['most', 'many', 'almost all', 'many', 'almost all']"
2557,data/images/quantifier/test_2557.png,"['almost none', 'all', 'almost none', 'some', 'few']"
2592,data/images/quantifier/test_2592.png,"['some', 'some', 'almost all', 'some', 'all']"
2567,data/images/quantifier/test_2567.png,"['many', 'all', 'almost all', 'many', 'some']"
2487,data/images/quantifier/test_2487.png,"['almost all', 'few', 'few', 'all', 'almost all']"
2472,data/images/quantifier/test_2472.png,"['many', 'some', 'some', 'all', 'almost all']"
2054,data/images/quantifier/test_2054.png,"['most', 'many', 'almost all', 'many', 'almost all']"
2111,data/images/quantifier/test_2111.png,"['almost none', 'many', 'many', 'the smaller part', 'few']"
2019,data/images/quantifier/test_2019.png,"['all', 'most', 'some', 'many', 'all']"
2031,data/images/quantifier/test_2031.png,"['all', 'almost all', 'the smaller part', 'some', 'some']"
2137,data/images/quantifier/test_2137.png,"['most', 'some', 'almost all', 'all', 'some']"
2135,data/images/quantifier/test_2135.png,"['all', 'many', 'many', 'many', 'many']"
1486,data/images/quantifier/test_1486.png,"['many', 'some', 'almost all', 'all', 'some']"
1499,data/images/quantifier/test_1499.png,"['all', 'almost none', 'almost all', 'some', 'almost all']"
1502,data/images/quantifier/test_1502.png,"['the smaller part', 'the smaller part', 'the smaller part', 'many', 'all']"
1554,data/images/quantifier/test_1554.png,"['many', 'almost none', 'some', 'almost all', 'almost all']"
1493,data/images/quantifier/test_1493.png,"['almost none', 'few', 'almost none', 'almost all', 'many']"
1534,data/images/quantifier/test_1534.png,"['some', 'some', 'few', 'most', 'the smaller part']"
2658,data/images/quantifier/test_2658.png,"['some', 'some', 'the smaller part', 'few', 'almost all']"
2632,data/images/quantifier/test_2632.png,"['most', 'all', 'some', 'many', 'many']"
2789,data/images/quantifier/test_2789.png,"['many', 'many', 'all', 'the smaller part', 'almost all']"
2655,data/images/quantifier/test_2655.png,"['almost all', 'many', 'all', 'all', 'almost all']"
2603,data/images/quantifier/test_2603.png,"['all', 'all', 'many', 'all', 'almost all']"
2731,data/images/quantifier/test_2731.png,"['most', 'the smaller part', 'many', 'all', 'almost all']"
1982,data/images/quantifier/test_1982.png,"['almost all', 'few', 'some', 'some', 'some']"
1878,data/images/quantifier/test_1878.png,"['none', 'some', 'most', 'some', 'most']"
1912,data/images/quantifier/test_1912.png,"['some', 'the smaller part', 'few', 'few', 'some']"
1947,data/images/quantifier/test_1947.png,"['some', 'almost all', 'many', 'some', 'all']"
1858,data/images/quantifier/test_1858.png,"['some', 'the smaller part', 'few', 'some', 'all']"
1965,data/images/quantifier/test_1965.png,"['the smaller part', 'almost all', 'some', 'all', 'almost all']"
2893,data/images/quantifier/test_2893.png,"['many', 'all', 'most', 'many', 'some']"
2892,data/images/quantifier/test_2892.png,"['most', 'all', 'many', 'almost all', 'many']"
2945,data/images/quantifier/test_2945.png,"['many', 'most', 'some', 'all', 'some']"
2883,data/images/quantifier/test_2883.png,"['almost all', 'some', 'all', 'some', 'all']"
2985,data/images/quantifier/test_2985.png,"['almost all', 'few', 'none', 'some', 'many']"
2817,data/images/quantifier/test_2817.png,"['almost all', 'most', 'almost all', 'all', 'all']"
3139,data/images/quantifier/test_3139.png,"['many', 'almost all', 'most', 'the smaller part', 'almost all']"
3145,data/images/quantifier/test_3145.png,"['many', 'all', 'many', 'many', 'many']"
3157,data/images/quantifier/test_3157.png,"['the smaller part', 'almost all', 'almost all', 'many', 'most']"
3184,data/images/quantifier/test_3184.png,"['almost all', 'many', 'many', 'all', 'few']"
3110,data/images/quantifier/test_3110.png,"['most', 'some', 'many', 'almost all', 'most']"
3004,data/images/quantifier/test_3004.png,"['almost all', 'almost all', 'many', 'almost all', 'many']"
3310,data/images/quantifier/test_3310.png,"['all', 'many', 'many', 'many', 'all']"
3327,data/images/quantifier/test_3327.png,"['many', 'many', 'some', 'many', 'almost all']"
3249,data/images/quantifier/test_3249.png,"['almost all', 'many', 'all', 'many', 'almost all']"
3348,data/images/quantifier/test_3348.png,"['many', 'few', 'most', 'almost all', 'all']"
3353,data/images/quantifier/test_3353.png,"['almost all', 'most', 'many', 'most', 'many']"
3268,data/images/quantifier/test_3268.png,"['almost all', 'the smaller part', 'many', 'almost all', 'almost all']"
