index,image,llava_filtered_output
394,data/images/quantifier/test_394.png,"['few', 'the smaller part', 'almost none', 'none', 'none']"
2211,data/images/quantifier/test_2211.png,"['almost all', 'the smaller part', 'almost all', 'many', 'all']"
2229,data/images/quantifier/test_2229.png,"['many', 'almost all', 'almost none', 'almost all', 'few']"
2301,data/images/quantifier/test_2301.png,"['all', 'almost all', 'few', 'the smaller part', 'most']"
2243,data/images/quantifier/test_2243.png,"['many', 'some', 'some', 'many', 'few']"
2290,data/images/quantifier/test_2290.png,"['many', 'most', 'many', 'many', 'most']"
2201,data/images/quantifier/test_2201.png,"['some', 'many', 'almost all', 'some', 'all']"
1255,data/images/quantifier/test_1255.png,"['almost all', 'none', 'the smaller part', 'almost all', 'most']"
1341,data/images/quantifier/test_1341.png,"['almost all', 'none', 'most', 'some', 'some']"
1294,data/images/quantifier/test_1294.png,"['few', 'few', 'almost none', 'few', 'almost none']"
1204,data/images/quantifier/test_1204.png,"['almost all', 'almost none', 'few', 'most', 'many']"
1272,data/images/quantifier/test_1272.png,"['few', 'all', 'most', 'all', 'some']"
1302,data/images/quantifier/test_1302.png,"['almost none', 'few', 'some', 'almost all', 'almost none']"
2515,data/images/quantifier/test_2515.png,"['many', 'many', 'many', 'many', 'many']"
2557,data/images/quantifier/test_2557.png,"['the smaller part', 'some', 'some', 'all', 'the smaller part']"
2592,data/images/quantifier/test_2592.png,"['almost all', 'almost all', 'almost all', 'almost all', 'the smaller part']"
2567,data/images/quantifier/test_2567.png,"['almost all', 'some', 'many', 'many', 'the smaller part']"
2487,data/images/quantifier/test_2487.png,"['many', 'few', 'many', 'some', 'many']"
2472,data/images/quantifier/test_2472.png,"['almost all', 'the smaller part', 'many', 'almost all', 'most']"
2054,data/images/quantifier/test_2054.png,"['some', 'some', 'many', 'few', 'many']"
2111,data/images/quantifier/test_2111.png,"['many', 'most', 'many', 'some', 'most']"
2019,data/images/quantifier/test_2019.png,"['many', 'almost all', 'many', 'almost all', 'many']"
2031,data/images/quantifier/test_2031.png,"['some', 'few', 'few', 'the smaller part', 'almost all']"
2137,data/images/quantifier/test_2137.png,"['the smaller part', 'some', 'some', 'some', 'almost all']"
2135,data/images/quantifier/test_2135.png,"['all', 'many', 'many', 'many', 'many']"
1486,data/images/quantifier/test_1486.png,"['some', 'none', 'some', 'some', 'almost all']"
1499,data/images/quantifier/test_1499.png,"['the smaller part', 'many', 'some', 'most', 'all']"
1502,data/images/quantifier/test_1502.png,"['almost all', 'the smaller part', 'all', 'few', 'few']"
1554,data/images/quantifier/test_1554.png,"['some', 'almost all', 'many', 'almost all', 'some']"
1493,data/images/quantifier/test_1493.png,"['many', 'almost none', 'some', 'few', 'some']"
1534,data/images/quantifier/test_1534.png,"['the smaller part', 'some', 'few', 'the smaller part', 'some']"
2658,data/images/quantifier/test_2658.png,"['all', 'all', 'few', 'almost none', 'some']"
2632,data/images/quantifier/test_2632.png,"['almost all', 'many', 'almost all', 'many', 'many']"
2789,data/images/quantifier/test_2789.png,"['some', 'some', 'many', 'almost all', 'many']"
2655,data/images/quantifier/test_2655.png,"['all', 'many', 'almost all', 'almost all', 'all']"
2603,data/images/quantifier/test_2603.png,"['many', 'many', 'many', 'some', 'almost all']"
2731,data/images/quantifier/test_2731.png,"['many', 'some', 'all', 'many', 'most']"
1982,data/images/quantifier/test_1982.png,"['few', 'some', 'some', 'almost all', 'some']"
1878,data/images/quantifier/test_1878.png,"['some', 'almost all', 'few', 'almost none', 'the smaller part']"
1912,data/images/quantifier/test_1912.png,"['many', 'few', 'some', 'some', 'some']"
1947,data/images/quantifier/test_1947.png,"['many', 'some', 'many', 'almost none', 'most']"
1858,data/images/quantifier/test_1858.png,"['some', 'some', 'some', 'some', 'some']"
1965,data/images/quantifier/test_1965.png,"['some', 'the smaller part', 'almost all', 'all', 'some']"
2893,data/images/quantifier/test_2893.png,"['many', 'many', 'almost all', 'almost all', 'almost all']"
2892,data/images/quantifier/test_2892.png,"['many', 'almost all', 'many', 'many', 'few']"
2945,data/images/quantifier/test_2945.png,"['all', 'almost all', 'almost all', 'almost all', 'many']"
2883,data/images/quantifier/test_2883.png,"['some', 'all', 'some', 'some', 'almost all']"
2985,data/images/quantifier/test_2985.png,"['many', 'the smaller part', 'almost all', 'almost all', 'almost all']"
2817,data/images/quantifier/test_2817.png,"['almost all', 'some', 'many', 'all', 'all']"
3139,data/images/quantifier/test_3139.png,"['the smaller part', 'almost none', 'many', 'many', 'some']"
3145,data/images/quantifier/test_3145.png,"['all', 'many', 'many', 'many', 'almost all']"
3157,data/images/quantifier/test_3157.png,"['almost all', 'all', 'many', 'almost all', 'almost all']"
3184,data/images/quantifier/test_3184.png,"['many', 'many', 'almost all', 'almost all', 'almost all']"
3110,data/images/quantifier/test_3110.png,"['many', 'almost all', 'many', 'almost all', 'many']"
3004,data/images/quantifier/test_3004.png,"['almost all', 'most', 'some', 'some', 'all']"
3310,data/images/quantifier/test_3310.png,"['many', 'many', 'most', 'many', 'almost all']"
3327,data/images/quantifier/test_3327.png,"['all', 'many', 'most', 'many', 'all']"
3249,data/images/quantifier/test_3249.png,"['almost all', 'many', 'all', 'almost all', 'almost all']"
3348,data/images/quantifier/test_3348.png,"['few', 'almost all', 'all', 'almost all', 'many']"
3353,data/images/quantifier/test_3353.png,"['many', 'many', 'many', 'many', 'few']"
3268,data/images/quantifier/test_3268.png,"['almost all', 'almost all', 'almost all', 'almost all', 'all']"
