index,image,llava_filtered_output
1554,data/images/quantifier/test_1554.png,"['many', 'few', 'the smaller part', 'almost all', 'most']"
1493,data/images/quantifier/test_1493.png,"['almost all', 'none', 'none', 'many', 'few']"
1534,data/images/quantifier/test_1534.png,"['all', 'none', 'most', 'the smaller part', 'all']"
2658,data/images/quantifier/test_2658.png,"['the smaller part', 'all', 'all', 'the smaller part', 'some']"
2632,data/images/quantifier/test_2632.png,"['almost all', 'almost all', 'almost all', 'many', 'many']"
2789,data/images/quantifier/test_2789.png,"['all', 'all', 'all', 'almost all', 'almost all']"
2655,data/images/quantifier/test_2655.png,"['many', 'all', 'almost all', 'many', 'many']"
2603,data/images/quantifier/test_2603.png,"['almost all', 'some', 'many', 'most', 'almost all']"
2731,data/images/quantifier/test_2731.png,"['many', 'most', 'some', 'all', 'almost all']"
1982,data/images/quantifier/test_1982.png,"['almost all', 'almost none', 'many', 'almost all', 'some']"
1878,data/images/quantifier/test_1878.png,"['some', 'few', 'almost all', 'many', 'few']"
1912,data/images/quantifier/test_1912.png,"['many', 'almost all', 'some', 'almost all', 'none']"
1947,data/images/quantifier/test_1947.png,"['all', 'few', 'almost all', 'most', 'all']"
1858,data/images/quantifier/test_1858.png,"['almost all', 'all', 'the smaller part', 'all', 'almost all']"
1965,data/images/quantifier/test_1965.png,"['few', 'some', 'almost all', 'most', 'some']"
2893,data/images/quantifier/test_2893.png,"['all', 'almost all', 'almost all', 'almost all', 'many']"
2892,data/images/quantifier/test_2892.png,"['almost all', 'almost all', 'all', 'some', 'most']"
2945,data/images/quantifier/test_2945.png,"['many', 'most', 'all', 'all', 'many']"
2883,data/images/quantifier/test_2883.png,"['few', 'almost all', 'most', 'the smaller part', 'almost all']"
2985,data/images/quantifier/test_2985.png,"['all', 'some', 'the smaller part', 'all', 'few']"
2817,data/images/quantifier/test_2817.png,"['almost all', 'almost all', 'many', 'all', 'all']"
3139,data/images/quantifier/test_3139.png,"['almost all', 'many', 'many', 'almost all', 'almost all']"
3145,data/images/quantifier/test_3145.png,"['almost all', 'almost all', 'many', 'many', 'many']"
3157,data/images/quantifier/test_3157.png,"['many', 'almost all', 'all', 'many', 'almost all']"
3184,data/images/quantifier/test_3184.png,"['none', 'almost all', 'many', 'almost all', 'most']"
3110,data/images/quantifier/test_3110.png,"['most', 'almost all', 'all', 'all', 'many']"
3004,data/images/quantifier/test_3004.png,"['many', 'almost all', 'many', 'almost all', 'almost all']"
3310,data/images/quantifier/test_3310.png,"['many', 'almost all', 'all', 'many', 'almost all']"
3327,data/images/quantifier/test_3327.png,"['all', 'almost all', 'almost all', 'almost all', 'many']"
3249,data/images/quantifier/test_3249.png,"['many', 'many', 'almost all', 'many', 'many']"
3348,data/images/quantifier/test_3348.png,"['almost all', 'most', 'almost all', 'some', 'many']"
3353,data/images/quantifier/test_3353.png,"['some', 'many', 'almost all', 'some', 'many']"
3268,data/images/quantifier/test_3268.png,"['many', 'many', 'almost all', 'almost all', 'some']"
