index,image,llava_filtered_output
260,data/images/quantifier/test_260.png,"['none', 'some', 'some', 'many', 'few']"
326,data/images/quantifier/test_326.png,"['none', 'almost none', 'almost none', 'some', 'some']"
384,data/images/quantifier/test_384.png,"['none', 'almost none', 'none', 'none', 'the smaller part']"
303,data/images/quantifier/test_303.png,"['some', 'none', 'the smaller part', 'few', 'the smaller part']"
394,data/images/quantifier/test_394.png,"['few', 'almost none', 'some', 'some', 'none']"
2211,data/images/quantifier/test_2211.png,"['the smaller part', 'many', 'almost all', 'all', 'almost all']"
2229,data/images/quantifier/test_2229.png,"['all', 'almost all', 'some', 'some', 'almost all']"
2301,data/images/quantifier/test_2301.png,"['some', 'few', 'almost all', 'none', 'almost all']"
2243,data/images/quantifier/test_2243.png,"['many', 'few', 'many', 'all', 'all']"
2290,data/images/quantifier/test_2290.png,"['the smaller part', 'almost all', 'some', 'some', 'many']"
2201,data/images/quantifier/test_2201.png,"['many', 'most', 'many', 'many', 'some']"
1255,data/images/quantifier/test_1255.png,"['some', 'few', 'almost all', 'most', 'many']"
1341,data/images/quantifier/test_1341.png,"['none', 'most', 'some', 'most', 'almost none']"
1294,data/images/quantifier/test_1294.png,"['all', 'all', 'some', 'all', 'the smaller part']"
1204,data/images/quantifier/test_1204.png,"['some', 'most', 'almost none', 'few', 'many']"
1272,data/images/quantifier/test_1272.png,"['almost all', 'some', 'the smaller part', 'few', 'almost all']"
1302,data/images/quantifier/test_1302.png,"['some', 'some', 'some', 'most', 'the smaller part']"
2515,data/images/quantifier/test_2515.png,"['many', 'almost all', 'many', 'many', 'almost all']"
2557,data/images/quantifier/test_2557.png,"['some', 'some', 'almost all', 'some', 'few']"
2592,data/images/quantifier/test_2592.png,"['most', 'all', 'all', 'few', 'almost none']"
2567,data/images/quantifier/test_2567.png,"['some', 'some', 'the smaller part', 'some', 'almost all']"
2487,data/images/quantifier/test_2487.png,"['almost all', 'few', 'the smaller part', 'some', 'almost all']"
2472,data/images/quantifier/test_2472.png,"['almost all', 'the smaller part', 'some', 'almost all', 'all']"
2054,data/images/quantifier/test_2054.png,"['all', 'almost all', 'many', 'almost all', 'most']"
2111,data/images/quantifier/test_2111.png,"['all', 'some', 'almost all', 'most', 'the smaller part']"
2019,data/images/quantifier/test_2019.png,"['many', 'most', 'almost all', 'many', 'almost all']"
2031,data/images/quantifier/test_2031.png,"['some', 'some', 'all', 'most', 'all']"
2137,data/images/quantifier/test_2137.png,"['some', 'all', 'many', 'all', 'almost all']"
2135,data/images/quantifier/test_2135.png,"['some', 'many', 'many', 'many', 'most']"
1486,data/images/quantifier/test_1486.png,"['most', 'the smaller part', 'almost none', 'some', 'some']"
1499,data/images/quantifier/test_1499.png,"['most', 'the smaller part', 'few', 'many', 'almost all']"
1502,data/images/quantifier/test_1502.png,"['some', 'few', 'some', 'many', 'some']"
1554,data/images/quantifier/test_1554.png,"['almost all', 'many', 'few', 'many', 'none']"
1493,data/images/quantifier/test_1493.png,"['few', 'most', 'most', 'all', 'few']"
1534,data/images/quantifier/test_1534.png,"['almost all', 'the smaller part', 'none', 'the smaller part', 'few']"
2658,data/images/quantifier/test_2658.png,"['few', 'some', 'almost none', 'some', 'many']"
2632,data/images/quantifier/test_2632.png,"['all', 'many', 'many', 'many', 'almost all']"
2789,data/images/quantifier/test_2789.png,"['many', 'many', 'the smaller part', 'many', 'most']"
2655,data/images/quantifier/test_2655.png,"['some', 'most', 'many', 'almost all', 'many']"
2603,data/images/quantifier/test_2603.png,"['almost all', 'the smaller part', 'many', 'many', 'many']"
2731,data/images/quantifier/test_2731.png,"['almost all', 'some', 'some', 'almost all', 'almost all']"
1982,data/images/quantifier/test_1982.png,"['almost all', 'some', 'none', 'almost all', 'some']"
1878,data/images/quantifier/test_1878.png,"['many', 'almost all', 'all', 'none', 'many']"
1912,data/images/quantifier/test_1912.png,"['all', 'some', 'some', 'most', 'many']"
1947,data/images/quantifier/test_1947.png,"['all', 'some', 'some', 'many', 'many']"
1858,data/images/quantifier/test_1858.png,"['some', 'most', 'most', 'almost none', 'almost none']"
1965,data/images/quantifier/test_1965.png,"['some', 'almost all', 'most', 'some', 'some']"
2893,data/images/quantifier/test_2893.png,"['almost all', 'many', 'many', 'many', 'all']"
2892,data/images/quantifier/test_2892.png,"['almost all', 'some', 'many', 'all', 'many']"
2945,data/images/quantifier/test_2945.png,"['almost all', 'almost all', 'the smaller part', 'almost all', 'many']"
2883,data/images/quantifier/test_2883.png,"['some', 'few', 'almost all', 'some', 'all']"
2985,data/images/quantifier/test_2985.png,"['most', 'none', 'almost all', 'many', 'some']"
2817,data/images/quantifier/test_2817.png,"['many', 'almost all', 'almost all', 'almost all', 'almost all']"
3139,data/images/quantifier/test_3139.png,"['many', 'almost all', 'most', 'all', 'many']"
3145,data/images/quantifier/test_3145.png,"['almost all', 'many', 'many', 'many', 'many']"
3157,data/images/quantifier/test_3157.png,"['most', 'most', 'many', 'all', 'almost all']"
3184,data/images/quantifier/test_3184.png,"['almost all', 'almost all', 'some', 'all', 'all']"
3110,data/images/quantifier/test_3110.png,"['many', 'almost all', 'many', 'all', 'almost all']"
3004,data/images/quantifier/test_3004.png,"['almost all', 'many', 'all', 'many', 'all']"
3310,data/images/quantifier/test_3310.png,"['almost all', 'all', 'all', 'many', 'many']"
3327,data/images/quantifier/test_3327.png,"['many', 'many', 'some', 'all', 'many']"
3249,data/images/quantifier/test_3249.png,"['many', 'almost all', 'many', 'almost all', 'many']"
3348,data/images/quantifier/test_3348.png,"['all', 'many', 'all', 'almost all', 'some']"
3353,data/images/quantifier/test_3353.png,"['almost all', 'many', 'almost all', 'the smaller part', 'all']"
3268,data/images/quantifier/test_3268.png,"['the smaller part', 'almost all', 'all', 'many', 'many']"
