index,image,llava_filtered_output
507,data/images/quantifier/test_507.png,"['almost none', 'the smaller part', 'all', 'some', 'the smaller part']"
492,data/images/quantifier/test_492.png,"['none', 'none', 'all', 'many', 'almost all']"
212,data/images/quantifier/test_212.png,"['many', 'few', 'some', 'some', 'almost none']"
260,data/images/quantifier/test_260.png,"['almost all', 'almost all', 'some', 'most', 'almost none']"
326,data/images/quantifier/test_326.png,"['some', 'few', 'almost none', 'almost none', 'almost all']"
384,data/images/quantifier/test_384.png,"['none', 'the smaller part', 'none', 'some', 'none']"
303,data/images/quantifier/test_303.png,"['many', 'most', 'many', 'most', 'the smaller part']"
394,data/images/quantifier/test_394.png,"['most', 'none', 'almost none', 'none', 'none']"
2211,data/images/quantifier/test_2211.png,"['few', 'most', 'almost none', 'all', 'none']"
2229,data/images/quantifier/test_2229.png,"['most', 'many', 'most', 'all', 'most']"
2301,data/images/quantifier/test_2301.png,"['few', 'some', 'almost none', 'many', 'some']"
2243,data/images/quantifier/test_2243.png,"['many', 'almost none', 'almost all', 'almost all', 'many']"
2290,data/images/quantifier/test_2290.png,"['all', 'all', 'few', 'most', 'many']"
2201,data/images/quantifier/test_2201.png,"['the smaller part', 'the smaller part', 'none', 'almost all', 'many']"
1255,data/images/quantifier/test_1255.png,"['most', 'almost all', 'some', 'many', 'none']"
1341,data/images/quantifier/test_1341.png,"['almost none', 'some', 'almost all', 'almost all', 'none']"
1294,data/images/quantifier/test_1294.png,"['few', 'the smaller part', 'most', 'almost all', 'few']"
1204,data/images/quantifier/test_1204.png,"['some', 'almost all', 'none', 'almost all', 'many']"
1272,data/images/quantifier/test_1272.png,"['the smaller part', 'some', 'many', 'many', 'none']"
1302,data/images/quantifier/test_1302.png,"['some', 'none', 'some', 'some', 'none']"
2515,data/images/quantifier/test_2515.png,"['all', 'almost all', 'some', 'many', 'almost all']"
2557,data/images/quantifier/test_2557.png,"['few', 'most', 'the smaller part', 'almost all', 'the smaller part']"
2592,data/images/quantifier/test_2592.png,"['some', 'almost all', 'few', 'the smaller part', 'all']"
2567,data/images/quantifier/test_2567.png,"['some', 'almost all', 'some', 'almost none', 'the smaller part']"
2487,data/images/quantifier/test_2487.png,"['the smaller part', 'many', 'many', 'almost all', 'none']"
2472,data/images/quantifier/test_2472.png,"['the smaller part', 'some', 'many', 'few', 'almost all']"
2054,data/images/quantifier/test_2054.png,"['most', 'many', 'many', 'most', 'few']"
2111,data/images/quantifier/test_2111.png,"['almost all', 'almost all', 'the smaller part', 'many', 'almost all']"
2019,data/images/quantifier/test_2019.png,"['all', 'many', 'many', 'many', 'some']"
2031,data/images/quantifier/test_2031.png,"['all', 'almost all', 'the smaller part', 'all', 'some']"
2137,data/images/quantifier/test_2137.png,"['almost all', 'the smaller part', 'almost all', 'most', 'many']"
2135,data/images/quantifier/test_2135.png,"['many', 'almost all', 'all', 'all', 'most']"
1486,data/images/quantifier/test_1486.png,"['almost none', 'few', 'few', 'some', 'some']"
1499,data/images/quantifier/test_1499.png,"['some', 'some', 'few', 'many', 'almost all']"
1502,data/images/quantifier/test_1502.png,"['some', 'many', 'many', 'none', 'many']"
1554,data/images/quantifier/test_1554.png,"['almost all', 'almost all', 'some', 'almost all', 'the smaller part']"
1493,data/images/quantifier/test_1493.png,"['almost all', 'some', 'some', 'almost none', 'some']"
1534,data/images/quantifier/test_1534.png,"['most', 'most', 'some', 'many', 'all']"
2658,data/images/quantifier/test_2658.png,"['most', 'many', 'few', 'most', 'some']"
2632,data/images/quantifier/test_2632.png,"['many', 'most', 'almost all', 'all', 'many']"
2789,data/images/quantifier/test_2789.png,"['almost all', 'few', 'many', 'most', 'some']"
2655,data/images/quantifier/test_2655.png,"['almost all', 'all', 'all', 'all', 'many']"
2603,data/images/quantifier/test_2603.png,"['many', 'most', 'almost all', 'many', 'many']"
2731,data/images/quantifier/test_2731.png,"['some', 'all', 'almost all', 'some', 'most']"
1982,data/images/quantifier/test_1982.png,"['all', 'some', 'most', 'all', 'the smaller part']"
1878,data/images/quantifier/test_1878.png,"['few', 'some', 'almost none', 'almost all', 'almost none']"
1912,data/images/quantifier/test_1912.png,"['almost none', 'some', 'some', 'some', 'almost all']"
1947,data/images/quantifier/test_1947.png,"['many', 'some', 'many', 'almost all', 'some']"
1858,data/images/quantifier/test_1858.png,"['the smaller part', 'few', 'none', 'all', 'most']"
1965,data/images/quantifier/test_1965.png,"['most', 'many', 'few', 'some', 'some']"
2893,data/images/quantifier/test_2893.png,"['many', 'almost all', 'all', 'many', 'few']"
2892,data/images/quantifier/test_2892.png,"['many', 'many', 'almost all', 'many', 'almost all']"
2945,data/images/quantifier/test_2945.png,"['many', 'many', 'all', 'almost all', 'almost all']"
2883,data/images/quantifier/test_2883.png,"['some', 'few', 'some', 'almost none', 'the smaller part']"
2985,data/images/quantifier/test_2985.png,"['few', 'the smaller part', 'almost all', 'some', 'all']"
2817,data/images/quantifier/test_2817.png,"['almost all', 'some', 'some', 'all', 'some']"
3139,data/images/quantifier/test_3139.png,"['many', 'almost all', 'the smaller part', 'all', 'almost all']"
3145,data/images/quantifier/test_3145.png,"['almost all', 'many', 'some', 'the smaller part', 'most']"
3157,data/images/quantifier/test_3157.png,"['many', 'almost all', 'many', 'many', 'all']"
3184,data/images/quantifier/test_3184.png,"['none', 'all', 'many', 'almost all', 'many']"
3110,data/images/quantifier/test_3110.png,"['all', 'many', 'almost all', 'many', 'many']"
3004,data/images/quantifier/test_3004.png,"['almost all', 'all', 'almost all', 'all', 'many']"
3310,data/images/quantifier/test_3310.png,"['some', 'almost all', 'many', 'some', 'almost all']"
3327,data/images/quantifier/test_3327.png,"['some', 'most', 'almost all', 'almost all', 'none']"
3249,data/images/quantifier/test_3249.png,"['many', 'almost all', 'many', 'most', 'many']"
3348,data/images/quantifier/test_3348.png,"['almost all', 'almost all', 'many', 'all', 'all']"
3353,data/images/quantifier/test_3353.png,"['many', 'most', 'almost all', 'many', 'many']"
3268,data/images/quantifier/test_3268.png,"['most', 'many', 'many', 'many', 'many']"
