index,image,llava_filtered_output
474,data/images/quantifier/test_474.png,"['none', 'none', 'few', 'the smaller part', 'the smaller part']"
558,data/images/quantifier/test_558.png,"['none', 'the smaller part', 'none', 'some', 'almost none']"
512,data/images/quantifier/test_512.png,"['few', 'almost all', 'almost none', 'the smaller part', 'none']"
487,data/images/quantifier/test_487.png,"['the smaller part', 'few', 'some', 'the smaller part', 'none']"
507,data/images/quantifier/test_507.png,"['almost none', 'some', 'the smaller part', 'most', 'all']"
492,data/images/quantifier/test_492.png,"['some', 'almost none', 'few', 'many', 'none']"
212,data/images/quantifier/test_212.png,"['almost none', 'some', 'many', 'some', 'none']"
260,data/images/quantifier/test_260.png,"['almost none', 'few', 'many', 'none', 'some']"
326,data/images/quantifier/test_326.png,"['none', 'many', 'some', 'some', 'many']"
384,data/images/quantifier/test_384.png,"['the smaller part', 'almost none', 'most', 'none', 'none']"
303,data/images/quantifier/test_303.png,"['almost none', 'some', 'some', 'almost all', 'some']"
394,data/images/quantifier/test_394.png,"['none', 'none', 'few', 'almost none', 'none']"
2211,data/images/quantifier/test_2211.png,"['all', 'almost none', 'almost all', 'almost all', 'almost all']"
2229,data/images/quantifier/test_2229.png,"['most', 'none', 'the smaller part', 'almost all', 'some']"
2301,data/images/quantifier/test_2301.png,"['almost all', 'almost all', 'some', 'many', 'all']"
2243,data/images/quantifier/test_2243.png,"['many', 'some', 'almost none', 'almost all', 'many']"
2290,data/images/quantifier/test_2290.png,"['many', 'many', 'almost all', 'many', 'all']"
2201,data/images/quantifier/test_2201.png,"['almost all', 'almost all', 'many', 'almost all', 'many']"
1255,data/images/quantifier/test_1255.png,"['none', 'some', 'some', 'many', 'almost none']"
1341,data/images/quantifier/test_1341.png,"['some', 'many', 'the smaller part', 'almost none', 'some']"
1294,data/images/quantifier/test_1294.png,"['almost all', 'some', 'all', 'all', 'some']"
1204,data/images/quantifier/test_1204.png,"['none', 'almost none', 'none', 'few', 'some']"
1272,data/images/quantifier/test_1272.png,"['some', 'almost all', 'all', 'few', 'almost all']"
1302,data/images/quantifier/test_1302.png,"['some', 'the smaller part', 'all', 'all', 'almost all']"
2515,data/images/quantifier/test_2515.png,"['all', 'all', 'many', 'many', 'many']"
2557,data/images/quantifier/test_2557.png,"['all', 'most', 'some', 'the smaller part', 'all']"
2592,data/images/quantifier/test_2592.png,"['some', 'many', 'all', 'some', 'few']"
2567,data/images/quantifier/test_2567.png,"['some', 'all', 'almost all', 'almost none', 'almost all']"
2487,data/images/quantifier/test_2487.png,"['the smaller part', 'all', 'all', 'all', 'some']"
2472,data/images/quantifier/test_2472.png,"['many', 'many', 'all', 'many', 'most']"
2054,data/images/quantifier/test_2054.png,"['some', 'most', 'almost all', 'many', 'none']"
2111,data/images/quantifier/test_2111.png,"['almost all', 'almost none', 'almost all', 'few', 'none']"
2019,data/images/quantifier/test_2019.png,"['many', 'many', 'all', 'many', 'the smaller part']"
2031,data/images/quantifier/test_2031.png,"['almost all', 'few', 'none', 'many', 'many']"
2137,data/images/quantifier/test_2137.png,"['almost all', 'many', 'all', 'almost all', 'almost all']"
2135,data/images/quantifier/test_2135.png,"['many', 'many', 'few', 'many', 'most']"
1486,data/images/quantifier/test_1486.png,"['many', 'almost none', 'some', 'few', 'none']"
1499,data/images/quantifier/test_1499.png,"['some', 'almost all', 'almost all', 'almost none', 'almost all']"
1502,data/images/quantifier/test_1502.png,"['all', 'the smaller part', 'few', 'many', 'some']"
1554,data/images/quantifier/test_1554.png,"['some', 'almost none', 'some', 'many', 'some']"
1493,data/images/quantifier/test_1493.png,"['the smaller part', 'some', 'the smaller part', 'all', 'the smaller part']"
1534,data/images/quantifier/test_1534.png,"['all', 'most', 'the smaller part', 'almost all', 'all']"
2658,data/images/quantifier/test_2658.png,"['few', 'all', 'all', 'all', 'some']"
2632,data/images/quantifier/test_2632.png,"['some', 'almost all', 'many', 'many', 'almost all']"
2789,data/images/quantifier/test_2789.png,"['many', 'almost all', 'all', 'all', 'almost all']"
2655,data/images/quantifier/test_2655.png,"['many', 'many', 'many', 'most', 'many']"
2603,data/images/quantifier/test_2603.png,"['many', 'all', 'most', 'some', 'most']"
2731,data/images/quantifier/test_2731.png,"['all', 'almost none', 'all', 'none', 'many']"
1982,data/images/quantifier/test_1982.png,"['none', 'some', 'most', 'few', 'some']"
1878,data/images/quantifier/test_1878.png,"['most', 'all', 'some', 'many', 'almost none']"
1912,data/images/quantifier/test_1912.png,"['all', 'some', 'none', 'some', 'all']"
1947,data/images/quantifier/test_1947.png,"['almost all', 'the smaller part', 'many', 'many', 'almost all']"
1858,data/images/quantifier/test_1858.png,"['some', 'none', 'almost all', 'almost all', 'the smaller part']"
1965,data/images/quantifier/test_1965.png,"['all', 'some', 'almost none', 'few', 'none']"
2893,data/images/quantifier/test_2893.png,"['some', 'many', 'many', 'all', 'many']"
2892,data/images/quantifier/test_2892.png,"['many', 'almost all', 'many', 'many', 'many']"
2945,data/images/quantifier/test_2945.png,"['many', 'almost all', 'few', 'all', 'many']"
2883,data/images/quantifier/test_2883.png,"['almost all', 'many', 'few', 'none', 'some']"
2985,data/images/quantifier/test_2985.png,"['most', 'almost none', 'all', 'few', 'the smaller part']"
2817,data/images/quantifier/test_2817.png,"['all', 'all', 'some', 'almost all', 'few']"
3139,data/images/quantifier/test_3139.png,"['all', 'many', 'all', 'almost all', 'some']"
3145,data/images/quantifier/test_3145.png,"['many', 'many', 'almost all', 'all', 'most']"
3157,data/images/quantifier/test_3157.png,"['many', 'almost all', 'most', 'almost all', 'almost all']"
3184,data/images/quantifier/test_3184.png,"['almost all', 'almost all', 'many', 'all', 'almost all']"
3110,data/images/quantifier/test_3110.png,"['almost all', 'many', 'many', 'many', 'all']"
3004,data/images/quantifier/test_3004.png,"['almost all', 'almost all', 'most', 'many', 'many']"
3310,data/images/quantifier/test_3310.png,"['many', 'many', 'many', 'some', 'almost all']"
3327,data/images/quantifier/test_3327.png,"['many', 'most', 'the smaller part', 'almost all', 'almost all']"
3249,data/images/quantifier/test_3249.png,"['almost all', 'many', 'many', 'many', 'almost all']"
3348,data/images/quantifier/test_3348.png,"['all', 'many', 'almost all', 'almost all', 'some']"
3353,data/images/quantifier/test_3353.png,"['many', 'many', 'many', 'almost all', 'many']"
3268,data/images/quantifier/test_3268.png,"['most', 'many', 'many', 'almost all', 'many']"
