index,image,llava_filtered_output
492,data/images/quantifier/test_492.png,"['many', 'all', 'many', 'some', 'some']"
212,data/images/quantifier/test_212.png,"['none', 'many', 'almost none', 'few', 'some']"
260,data/images/quantifier/test_260.png,"['some', 'some', 'many', 'most', 'few']"
326,data/images/quantifier/test_326.png,"['some', 'some', 'almost all', 'none', 'almost all']"
384,data/images/quantifier/test_384.png,"['none', 'the smaller part', 'few', 'none', 'none']"
303,data/images/quantifier/test_303.png,"['some', 'some', 'some', 'almost all', 'some']"
394,data/images/quantifier/test_394.png,"['some', 'almost none', 'none', 'some', 'some']"
2211,data/images/quantifier/test_2211.png,"['none', 'almost all', 'the smaller part', 'almost all', 'some']"
2229,data/images/quantifier/test_2229.png,"['most', 'some', 'most', 'almost all', 'almost all']"
2301,data/images/quantifier/test_2301.png,"['almost all', 'the smaller part', 'the smaller part', 'some', 'almost all']"
2243,data/images/quantifier/test_2243.png,"['many', 'some', 'all', 'many', 'some']"
2290,data/images/quantifier/test_2290.png,"['all', 'many', 'almost all', 'all', 'some']"
2201,data/images/quantifier/test_2201.png,"['some', 'some', 'most', 'many', 'many']"
1255,data/images/quantifier/test_1255.png,"['few', 'most', 'some', 'some', 'most']"
1341,data/images/quantifier/test_1341.png,"['none', 'many', 'almost none', 'few', 'almost none']"
1294,data/images/quantifier/test_1294.png,"['the smaller part', 'some', 'none', 'all', 'almost all']"
1204,data/images/quantifier/test_1204.png,"['all', 'almost all', 'none', 'many', 'all']"
1272,data/images/quantifier/test_1272.png,"['few', 'all', 'some', 'most', 'few']"
1302,data/images/quantifier/test_1302.png,"['some', 'some', 'some', 'most', 'some']"
2515,data/images/quantifier/test_2515.png,"['few', 'many', 'some', 'many', 'some']"
2557,data/images/quantifier/test_2557.png,"['almost all', 'the smaller part', 'almost all', 'the smaller part', 'the smaller part']"
2592,data/images/quantifier/test_2592.png,"['almost all', 'most', 'all', 'some', 'some']"
2567,data/images/quantifier/test_2567.png,"['many', 'the smaller part', 'the smaller part', 'all', 'all']"
2487,data/images/quantifier/test_2487.png,"['almost all', 'some', 'some', 'many', 'some']"
2472,data/images/quantifier/test_2472.png,"['some', 'many', 'some', 'many', 'almost all']"
2054,data/images/quantifier/test_2054.png,"['many', 'most', 'all', 'many', 'many']"
2111,data/images/quantifier/test_2111.png,"['most', 'all', 'many', 'all', 'almost none']"
2019,data/images/quantifier/test_2019.png,"['many', 'almost all', 'most', 'almost all', 'almost none']"
2031,data/images/quantifier/test_2031.png,"['none', 'the smaller part', 'some', 'the smaller part', 'almost all']"
2137,data/images/quantifier/test_2137.png,"['none', 'some', 'most', 'almost all', 'some']"
2135,data/images/quantifier/test_2135.png,"['many', 'most', 'some', 'many', 'some']"
1486,data/images/quantifier/test_1486.png,"['the smaller part', 'some', 'all', 'almost none', 'almost all']"
1499,data/images/quantifier/test_1499.png,"['many', 'most', 'the smaller part', 'almost all', 'all']"
1502,data/images/quantifier/test_1502.png,"['almost all', 'some', 'some', 'most', 'some']"
1554,data/images/quantifier/test_1554.png,"['many', 'almost all', 'many', 'almost all', 'some']"
1493,data/images/quantifier/test_1493.png,"['the smaller part', 'almost none', 'few', 'almost none', 'some']"
1534,data/images/quantifier/test_1534.png,"['the smaller part', 'the smaller part', 'all', 'many', 'none']"
2658,data/images/quantifier/test_2658.png,"['many', 'some', 'few', 'almost all', 'none']"
2632,data/images/quantifier/test_2632.png,"['many', 'many', 'all', 'many', 'most']"
2789,data/images/quantifier/test_2789.png,"['almost all', 'most', 'many', 'almost none', 'all']"
2655,data/images/quantifier/test_2655.png,"['almost all', 'almost all', 'many', 'some', 'most']"
2603,data/images/quantifier/test_2603.png,"['some', 'many', 'many', 'many', 'many']"
2731,data/images/quantifier/test_2731.png,"['almost all', 'few', 'few', 'many', 'some']"
1982,data/images/quantifier/test_1982.png,"['some', 'few', 'few', 'few', 'all']"
1878,data/images/quantifier/test_1878.png,"['most', 'few', 'almost all', 'almost none', 'some']"
1912,data/images/quantifier/test_1912.png,"['all', 'all', 'few', 'some', 'some']"
1947,data/images/quantifier/test_1947.png,"['most', 'almost none', 'some', 'many', 'some']"
1858,data/images/quantifier/test_1858.png,"['few', 'few', 'almost all', 'the smaller part', 'almost all']"
1965,data/images/quantifier/test_1965.png,"['many', 'almost all', 'almost none', 'few', 'most']"
2893,data/images/quantifier/test_2893.png,"['many', 'many', 'many', 'many', 'many']"
2892,data/images/quantifier/test_2892.png,"['many', 'almost all', 'almost none', 'almost all', 'almost all']"
2945,data/images/quantifier/test_2945.png,"['almost all', 'most', 'some', 'some', 'almost all']"
2883,data/images/quantifier/test_2883.png,"['most', 'many', 'many', 'most', 'the smaller part']"
2985,data/images/quantifier/test_2985.png,"['some', 'some', 'some', 'most', 'almost all']"
2817,data/images/quantifier/test_2817.png,"['almost all', 'all', 'almost all', 'some', 'almost all']"
3139,data/images/quantifier/test_3139.png,"['many', 'few', 'almost all', 'many', 'many']"
3145,data/images/quantifier/test_3145.png,"['almost all', 'many', 'many', 'many', 'many']"
3157,data/images/quantifier/test_3157.png,"['all', 'some', 'some', 'many', 'almost all']"
3184,data/images/quantifier/test_3184.png,"['few', 'many', 'almost all', 'almost all', 'many']"
3110,data/images/quantifier/test_3110.png,"['many', 'almost all', 'many', 'few', 'some']"
3004,data/images/quantifier/test_3004.png,"['all', 'almost all', 'many', 'many', 'most']"
3310,data/images/quantifier/test_3310.png,"['all', 'many', 'almost all', 'many', 'some']"
3327,data/images/quantifier/test_3327.png,"['most', 'almost all', 'all', 'many', 'many']"
3249,data/images/quantifier/test_3249.png,"['many', 'many', 'many', 'many', 'many']"
3348,data/images/quantifier/test_3348.png,"['most', 'all', 'some', 'the smaller part', 'almost all']"
3353,data/images/quantifier/test_3353.png,"['many', 'many', 'many', 'many', 'almost all']"
3268,data/images/quantifier/test_3268.png,"['many', 'all', 'many', 'some', 'many']"
