index,image,llava_filtered_output
1204,data/images/quantifier/test_1204.png,"['most', 'some', 'some', 'many', 'few']"
1272,data/images/quantifier/test_1272.png,"['almost all', 'some', 'many', 'few', 'almost all']"
1302,data/images/quantifier/test_1302.png,"['the smaller part', 'almost none', 'all', 'some', 'some']"
2515,data/images/quantifier/test_2515.png,"['most', 'most', 'many', 'many', 'many']"
2557,data/images/quantifier/test_2557.png,"['the smaller part', 'the smaller part', 'almost none', 'the smaller part', 'many']"
2592,data/images/quantifier/test_2592.png,"['some', 'most', 'few', 'some', 'all']"
2567,data/images/quantifier/test_2567.png,"['few', 'some', 'some', 'some', 'most']"
2487,data/images/quantifier/test_2487.png,"['the smaller part', 'some', 'many', 'many', 'some']"
2472,data/images/quantifier/test_2472.png,"['none', 'almost all', 'few', 'almost all', 'most']"
2054,data/images/quantifier/test_2054.png,"['some', 'many', 'almost all', 'many', 'almost all']"
2111,data/images/quantifier/test_2111.png,"['some', 'most', 'few', 'all', 'all']"
2019,data/images/quantifier/test_2019.png,"['all', 'all', 'all', 'many', 'almost all']"
2031,data/images/quantifier/test_2031.png,"['the smaller part', 'some', 'almost all', 'some', 'many']"
2137,data/images/quantifier/test_2137.png,"['some', 'all', 'almost all', 'all', 'some']"
2135,data/images/quantifier/test_2135.png,"['almost all', 'almost all', 'almost all', 'many', 'most']"
1486,data/images/quantifier/test_1486.png,"['the smaller part', 'some', 'almost all', 'few', 'some']"
1499,data/images/quantifier/test_1499.png,"['few', 'none', 'the smaller part', 'most', 'all']"
1502,data/images/quantifier/test_1502.png,"['some', 'few', 'the smaller part', 'few', 'many']"
1554,data/images/quantifier/test_1554.png,"['all', 'few', 'many', 'some', 'few']"
1493,data/images/quantifier/test_1493.png,"['almost all', 'the smaller part', 'some', 'all', 'many']"
1534,data/images/quantifier/test_1534.png,"['almost all', 'few', 'almost all', 'the smaller part', 'some']"
2658,data/images/quantifier/test_2658.png,"['almost none', 'almost none', 'all', 'some', 'some']"
2632,data/images/quantifier/test_2632.png,"['some', 'almost all', 'many', 'many', 'all']"
2789,data/images/quantifier/test_2789.png,"['almost all', 'few', 'many', 'many', 'many']"
2655,data/images/quantifier/test_2655.png,"['many', 'most', 'some', 'many', 'almost all']"
2603,data/images/quantifier/test_2603.png,"['many', 'almost all', 'many', 'all', 'almost all']"
2731,data/images/quantifier/test_2731.png,"['all', 'all', 'almost all', 'almost all', 'all']"
1982,data/images/quantifier/test_1982.png,"['some', 'few', 'some', 'many', 'some']"
1878,data/images/quantifier/test_1878.png,"['the smaller part', 'many', 'many', 'almost none', 'some']"
1912,data/images/quantifier/test_1912.png,"['few', 'some', 'few', 'most', 'the smaller part']"
1947,data/images/quantifier/test_1947.png,"['some', 'almost all', 'many', 'almost all', 'none']"
1858,data/images/quantifier/test_1858.png,"['some', 'the smaller part', 'some', 'many', 'most']"
1965,data/images/quantifier/test_1965.png,"['some', 'some', 'most', 'most', 'many']"
2893,data/images/quantifier/test_2893.png,"['many', 'many', 'many', 'many', 'many']"
2892,data/images/quantifier/test_2892.png,"['almost all', 'many', 'many', 'many', 'almost all']"
2945,data/images/quantifier/test_2945.png,"['almost all', 'the smaller part', 'most', 'many', 'most']"
2883,data/images/quantifier/test_2883.png,"['many', 'some', 'almost all', 'many', 'some']"
2985,data/images/quantifier/test_2985.png,"['many', 'almost all', 'all', 'all', 'few']"
2817,data/images/quantifier/test_2817.png,"['all', 'many', 'many', 'almost all', 'all']"
3139,data/images/quantifier/test_3139.png,"['many', 'many', 'all', 'almost all', 'almost all']"
3145,data/images/quantifier/test_3145.png,"['almost all', 'all', 'almost all', 'many', 'many']"
3157,data/images/quantifier/test_3157.png,"['some', 'all', 'most', 'almost all', 'some']"
3184,data/images/quantifier/test_3184.png,"['almost all', 'some', 'most', 'many', 'most']"
3110,data/images/quantifier/test_3110.png,"['many', 'many', 'all', 'many', 'almost all']"
3004,data/images/quantifier/test_3004.png,"['almost all', 'some', 'many', 'almost all', 'almost all']"
3310,data/images/quantifier/test_3310.png,"['many', 'many', 'most', 'many', 'all']"
3327,data/images/quantifier/test_3327.png,"['all', 'all', 'many', 'many', 'many']"
3249,data/images/quantifier/test_3249.png,"['many', 'many', 'many', 'many', 'almost all']"
3348,data/images/quantifier/test_3348.png,"['almost all', 'some', 'almost all', 'almost all', 'almost all']"
3353,data/images/quantifier/test_3353.png,"['many', 'almost all', 'almost all', 'many', 'many']"
3268,data/images/quantifier/test_3268.png,"['some', 'some', 'some', 'almost all', 'all']"
