index,image,llava_filtered_output
758,data/images/quantifier/test_758.png,"['most', 'some', 'most', 'many', 'many']"
474,data/images/quantifier/test_474.png,"['almost none', 'few', 'few', 'none', 'few']"
558,data/images/quantifier/test_558.png,"['the smaller part', 'none', 'the smaller part', 'some', 'most']"
512,data/images/quantifier/test_512.png,"['almost none', 'few', 'the smaller part', 'some', 'the smaller part']"
487,data/images/quantifier/test_487.png,"['most', 'some', 'some', 'none', 'almost none']"
507,data/images/quantifier/test_507.png,"['almost all', 'many', 'none', 'almost none', 'the smaller part']"
492,data/images/quantifier/test_492.png,"['almost all', 'most', 'many', 'few', 'some']"
212,data/images/quantifier/test_212.png,"['few', 'few', 'none', 'many', 'none']"
260,data/images/quantifier/test_260.png,"['few', 'few', 'almost none', 'most', 'some']"
326,data/images/quantifier/test_326.png,"['most', 'none', 'the smaller part', 'some', 'some']"
384,data/images/quantifier/test_384.png,"['none', 'none', 'most', 'none', 'none']"
303,data/images/quantifier/test_303.png,"['none', 'many', 'some', 'most', 'none']"
394,data/images/quantifier/test_394.png,"['almost none', 'almost none', 'most', 'some', 'none']"
2211,data/images/quantifier/test_2211.png,"['almost all', 'most', 'all', 'few', 'many']"
2229,data/images/quantifier/test_2229.png,"['many', 'all', 'some', 'all', 'most']"
2301,data/images/quantifier/test_2301.png,"['none', 'the smaller part', 'some', 'all', 'all']"
2243,data/images/quantifier/test_2243.png,"['many', 'many', 'many', 'some', 'many']"
2290,data/images/quantifier/test_2290.png,"['almost all', 'almost all', 'many', 'all', 'many']"
2201,data/images/quantifier/test_2201.png,"['almost all', 'almost none', 'some', 'almost all', 'many']"
1255,data/images/quantifier/test_1255.png,"['all', 'none', 'almost all', 'many', 'most']"
1341,data/images/quantifier/test_1341.png,"['most', 'some', 'none', 'few', 'many']"
1294,data/images/quantifier/test_1294.png,"['the smaller part', 'some', 'the smaller part', 'none', 'some']"
1204,data/images/quantifier/test_1204.png,"['some', 'some', 'all', 'most', 'many']"
1272,data/images/quantifier/test_1272.png,"['many', 'the smaller part', 'almost all', 'some', 'many']"
1302,data/images/quantifier/test_1302.png,"['the smaller part', 'most', 'almost none', 'some', 'all']"
2515,data/images/quantifier/test_2515.png,"['many', 'many', 'many', 'many', 'almost all']"
2557,data/images/quantifier/test_2557.png,"['most', 'some', 'few', 'the smaller part', 'few']"
2592,data/images/quantifier/test_2592.png,"['almost all', 'all', 'all', 'few', 'almost none']"
2567,data/images/quantifier/test_2567.png,"['almost all', 'all', 'some', 'most', 'many']"
2487,data/images/quantifier/test_2487.png,"['almost all', 'almost all', 'almost all', 'some', 'many']"
2472,data/images/quantifier/test_2472.png,"['some', 'all', 'some', 'most', 'all']"
2054,data/images/quantifier/test_2054.png,"['few', 'the smaller part', 'all', 'many', 'many']"
2111,data/images/quantifier/test_2111.png,"['all', 'some', 'almost all', 'almost all', 'almost all']"
2019,data/images/quantifier/test_2019.png,"['many', 'the smaller part', 'many', 'almost all', 'many']"
2031,data/images/quantifier/test_2031.png,"['some', 'some', 'almost all', 'all', 'most']"
2137,data/images/quantifier/test_2137.png,"['almost all', 'few', 'most', 'some', 'many']"
2135,data/images/quantifier/test_2135.png,"['many', 'most', 'most', 'some', 'many']"
1486,data/images/quantifier/test_1486.png,"['few', 'most', 'almost all', 'the smaller part', 'few']"
1499,data/images/quantifier/test_1499.png,"['many', 'almost all', 'the smaller part', 'many', 'almost none']"
1502,data/images/quantifier/test_1502.png,"['none', 'none', 'most', 'all', 'the smaller part']"
1554,data/images/quantifier/test_1554.png,"['some', 'most', 'almost none', 'some', 'all']"
1493,data/images/quantifier/test_1493.png,"['none', 'almost all', 'some', 'some', 'almost all']"
1534,data/images/quantifier/test_1534.png,"['the smaller part', 'some', 'few', 'the smaller part', 'all']"
2658,data/images/quantifier/test_2658.png,"['all', 'some', 'some', 'some', 'many']"
2632,data/images/quantifier/test_2632.png,"['many', 'many', 'many', 'some', 'many']"
2789,data/images/quantifier/test_2789.png,"['all', 'almost all', 'many', 'some', 'many']"
2655,data/images/quantifier/test_2655.png,"['many', 'many', 'many', 'almost all', 'many']"
2603,data/images/quantifier/test_2603.png,"['many', 'almost all', 'many', 'almost all', 'many']"
2731,data/images/quantifier/test_2731.png,"['almost all', 'many', 'many', 'the smaller part', 'some']"
1982,data/images/quantifier/test_1982.png,"['all', 'almost all', 'almost all', 'the smaller part', 'few']"
1878,data/images/quantifier/test_1878.png,"['all', 'almost all', 'some', 'almost all', 'none']"
1912,data/images/quantifier/test_1912.png,"['almost all', 'all', 'almost none', 'most', 'some']"
1947,data/images/quantifier/test_1947.png,"['many', 'most', 'most', 'almost all', 'the smaller part']"
1858,data/images/quantifier/test_1858.png,"['few', 'the smaller part', 'many', 'some', 'most']"
1965,data/images/quantifier/test_1965.png,"['many', 'almost none', 'almost all', 'none', 'some']"
2893,data/images/quantifier/test_2893.png,"['many', 'many', 'all', 'most', 'almost all']"
2892,data/images/quantifier/test_2892.png,"['many', 'almost all', 'many', 'many', 'many']"
2945,data/images/quantifier/test_2945.png,"['most', 'almost none', 'almost all', 'none', 'most']"
2883,data/images/quantifier/test_2883.png,"['some', 'many', 'all', 'all', 'almost all']"
2985,data/images/quantifier/test_2985.png,"['few', 'some', 'many', 'few', 'few']"
2817,data/images/quantifier/test_2817.png,"['all', 'all', 'the smaller part', 'all', 'all']"
3139,data/images/quantifier/test_3139.png,"['almost all', 'almost all', 'none', 'almost all', 'almost all']"
3145,data/images/quantifier/test_3145.png,"['almost all', 'many', 'almost all', 'almost all', 'many']"
3157,data/images/quantifier/test_3157.png,"['many', 'most', 'few', 'many', 'some']"
3184,data/images/quantifier/test_3184.png,"['most', 'the smaller part', 'many', 'all', 'almost all']"
3110,data/images/quantifier/test_3110.png,"['many', 'many', 'almost all', 'many', 'almost all']"
3004,data/images/quantifier/test_3004.png,"['many', 'almost all', 'many', 'almost all', 'some']"
3310,data/images/quantifier/test_3310.png,"['almost all', 'many', 'almost all', 'all', 'many']"
3327,data/images/quantifier/test_3327.png,"['many', 'almost all', 'many', 'most', 'many']"
3249,data/images/quantifier/test_3249.png,"['many', 'almost all', 'all', 'some', 'most']"
3348,data/images/quantifier/test_3348.png,"['all', 'all', 'almost all', 'almost all', 'most']"
3353,data/images/quantifier/test_3353.png,"['many', 'some', 'all', 'many', 'many']"
3268,data/images/quantifier/test_3268.png,"['all', 'almost all', 'many', 'all', 'many']"
