index,image,llava_filtered_output
932,data/images/quantifier/test_932.png,"['all', 'almost all', 'most', 'almost none', 'the smaller part']"
711,data/images/quantifier/test_711.png,"['the smaller part', 'almost all', 'none', 'almost all', 'some']"
780,data/images/quantifier/test_780.png,"['none', 'some', 'all', 'none', 'none']"
793,data/images/quantifier/test_793.png,"['none', 'some', 'almost none', 'all', 'almost all']"
615,data/images/quantifier/test_615.png,"['many', 'almost none', 'all', 'many', 'almost all']"
737,data/images/quantifier/test_737.png,"['few', 'many', 'the smaller part', 'almost all', 'some']"
758,data/images/quantifier/test_758.png,"['almost all', 'almost all', 'none', 'none', 'many']"
474,data/images/quantifier/test_474.png,"['few', 'almost none', 'almost all', 'none', 'the smaller part']"
558,data/images/quantifier/test_558.png,"['almost all', 'some', 'almost none', 'few', 'almost all']"
512,data/images/quantifier/test_512.png,"['almost none', 'some', 'all', 'almost none', 'the smaller part']"
487,data/images/quantifier/test_487.png,"['some', 'none', 'most', 'none', 'some']"
507,data/images/quantifier/test_507.png,"['few', 'few', 'almost none', 'some', 'all']"
492,data/images/quantifier/test_492.png,"['almost all', 'many', 'many', 'some', 'some']"
212,data/images/quantifier/test_212.png,"['the smaller part', 'almost none', 'none', 'some', 'almost none']"
260,data/images/quantifier/test_260.png,"['the smaller part', 'some', 'some', 'the smaller part', 'none']"
326,data/images/quantifier/test_326.png,"['some', 'none', 'few', 'few', 'few']"
384,data/images/quantifier/test_384.png,"['none', 'few', 'some', 'most', 'some']"
303,data/images/quantifier/test_303.png,"['some', 'almost all', 'none', 'almost none', 'none']"
394,data/images/quantifier/test_394.png,"['few', 'almost none', 'almost none', 'almost none', 'some']"
2211,data/images/quantifier/test_2211.png,"['all', 'some', 'most', 'many', 'many']"
2229,data/images/quantifier/test_2229.png,"['all', 'many', 'almost all', 'many', 'some']"
2301,data/images/quantifier/test_2301.png,"['some', 'some', 'most', 'all', 'some']"
2243,data/images/quantifier/test_2243.png,"['some', 'most', 'many', 'some', 'some']"
2290,data/images/quantifier/test_2290.png,"['some', 'many', 'almost all', 'most', 'many']"
2201,data/images/quantifier/test_2201.png,"['almost all', 'almost all', 'all', 'many', 'most']"
1255,data/images/quantifier/test_1255.png,"['some', 'many', 'some', 'almost none', 'most']"
1341,data/images/quantifier/test_1341.png,"['almost all', 'the smaller part', 'the smaller part', 'some', 'almost all']"
1294,data/images/quantifier/test_1294.png,"['few', 'few', 'few', 'some', 'none']"
1204,data/images/quantifier/test_1204.png,"['many', 'most', 'many', 'the smaller part', 'many']"
1272,data/images/quantifier/test_1272.png,"['few', 'almost all', 'some', 'almost all', 'none']"
1302,data/images/quantifier/test_1302.png,"['the smaller part', 'almost none', 'some', 'almost all', 'few']"
2515,data/images/quantifier/test_2515.png,"['many', 'many', 'almost all', 'many', 'many']"
2557,data/images/quantifier/test_2557.png,"['some', 'the smaller part', 'some', 'the smaller part', 'some']"
2592,data/images/quantifier/test_2592.png,"['some', 'some', 'few', 'few', 'some']"
2567,data/images/quantifier/test_2567.png,"['almost all', 'almost all', 'many', 'almost all', 'all']"
2487,data/images/quantifier/test_2487.png,"['some', 'few', 'some', 'all', 'almost all']"
2472,data/images/quantifier/test_2472.png,"['almost all', 'most', 'most', 'most', 'most']"
2054,data/images/quantifier/test_2054.png,"['the smaller part', 'many', 'many', 'none', 'many']"
2111,data/images/quantifier/test_2111.png,"['almost all', 'almost all', 'all', 'many', 'almost all']"
2019,data/images/quantifier/test_2019.png,"['almost all', 'many', 'all', 'some', 'the smaller part']"
2031,data/images/quantifier/test_2031.png,"['almost all', 'few', 'almost all', 'all', 'all']"
2137,data/images/quantifier/test_2137.png,"['few', 'all', 'almost all', 'few', 'almost all']"
2135,data/images/quantifier/test_2135.png,"['many', 'most', 'almost all', 'many', 'almost all']"
1486,data/images/quantifier/test_1486.png,"['none', 'some', 'almost all', 'many', 'none']"
1499,data/images/quantifier/test_1499.png,"['almost none', 'almost all', 'all', 'many', 'many']"
1502,data/images/quantifier/test_1502.png,"['almost all', 'almost all', 'some', 'all', 'most']"
1554,data/images/quantifier/test_1554.png,"['all', 'almost all', 'many', 'many', 'some']"
1493,data/images/quantifier/test_1493.png,"['most', 'some', 'few', 'some', 'some']"
1534,data/images/quantifier/test_1534.png,"['none', 'almost all', 'the smaller part', 'the smaller part', 'none']"
2658,data/images/quantifier/test_2658.png,"['none', 'almost all', 'all', 'most', 'most']"
2632,data/images/quantifier/test_2632.png,"['almost all', 'many', 'many', 'few', 'almost all']"
2789,data/images/quantifier/test_2789.png,"['most', 'all', 'almost all', 'almost all', 'the smaller part']"
2655,data/images/quantifier/test_2655.png,"['many', 'almost all', 'almost all', 'many', 'many']"
2603,data/images/quantifier/test_2603.png,"['many', 'many', 'many', 'many', 'many']"
2731,data/images/quantifier/test_2731.png,"['almost all', 'all', 'almost all', 'most', 'some']"
1982,data/images/quantifier/test_1982.png,"['all', 'all', 'some', 'almost none', 'all']"
1878,data/images/quantifier/test_1878.png,"['the smaller part', 'some', 'many', 'few', 'some']"
1912,data/images/quantifier/test_1912.png,"['some', 'all', 'none', 'most', 'some']"
1947,data/images/quantifier/test_1947.png,"['few', 'some', 'almost all', 'all', 'most']"
1858,data/images/quantifier/test_1858.png,"['the smaller part', 'most', 'the smaller part', 'almost all', 'many']"
1965,data/images/quantifier/test_1965.png,"['some', 'many', 'few', 'some', 'some']"
2893,data/images/quantifier/test_2893.png,"['most', 'many', 'many', 'almost all', 'all']"
2892,data/images/quantifier/test_2892.png,"['many', 'many', 'all', 'many', 'many']"
2945,data/images/quantifier/test_2945.png,"['many', 'almost all', 'all', 'most', 'many']"
2883,data/images/quantifier/test_2883.png,"['almost all', 'most', 'some', 'some', 'some']"
2985,data/images/quantifier/test_2985.png,"['all', 'most', 'none', 'all', 'almost all']"
2817,data/images/quantifier/test_2817.png,"['almost all', 'many', 'many', 'the smaller part', 'many']"
3139,data/images/quantifier/test_3139.png,"['all', 'all', 'almost all', 'many', 'many']"
3145,data/images/quantifier/test_3145.png,"['many', 'many', 'many', 'many', 'almost all']"
3157,data/images/quantifier/test_3157.png,"['many', 'all', 'almost all', 'all', 'many']"
3184,data/images/quantifier/test_3184.png,"['almost all', 'many', 'many', 'the smaller part', 'almost all']"
3110,data/images/quantifier/test_3110.png,"['almost all', 'almost all', 'almost all', 'almost all', 'many']"
3004,data/images/quantifier/test_3004.png,"['many', 'almost all', 'some', 'many', 'many']"
3310,data/images/quantifier/test_3310.png,"['almost all', 'almost all', 'all', 'almost all', 'all']"
3327,data/images/quantifier/test_3327.png,"['almost all', 'many', 'almost all', 'the smaller part', 'many']"
3249,data/images/quantifier/test_3249.png,"['all', 'many', 'almost all', 'many', 'most']"
3348,data/images/quantifier/test_3348.png,"['many', 'some', 'almost all', 'almost none', 'almost all']"
3353,data/images/quantifier/test_3353.png,"['many', 'many', 'the smaller part', 'almost all', 'most']"
3268,data/images/quantifier/test_3268.png,"['many', 'all', 'all', 'almost all', 'many']"
