index,image,llava_filtered_output
2211,data/images/quantifier/test_2211.png,"['all', 'some', 'almost all', 'almost all', 'the smaller part']"
2229,data/images/quantifier/test_2229.png,"['almost all', 'all', 'many', 'many', 'most']"
2301,data/images/quantifier/test_2301.png,"['most', 'all', 'all', 'some', 'none']"
2243,data/images/quantifier/test_2243.png,"['almost all', 'few', 'most', 'most', 'none']"
2290,data/images/quantifier/test_2290.png,"['most', 'some', 'almost all', 'most', 'most']"
2201,data/images/quantifier/test_2201.png,"['all', 'all', 'many', 'almost all', 'many']"
1255,data/images/quantifier/test_1255.png,"['almost none', 'none', 'some', 'almost all', 'most']"
1341,data/images/quantifier/test_1341.png,"['some', 'few', 'some', 'some', 'none']"
1294,data/images/quantifier/test_1294.png,"['almost all', 'some', 'almost none', 'the smaller part', 'none']"
1204,data/images/quantifier/test_1204.png,"['many', 'almost none', 'many', 'all', 'some']"
1272,data/images/quantifier/test_1272.png,"['all', 'almost all', 'almost all', 'all', 'most']"
1302,data/images/quantifier/test_1302.png,"['all', 'all', 'all', 'none', 'few']"
2515,data/images/quantifier/test_2515.png,"['all', 'almost all', 'almost all', 'many', 'almost all']"
2557,data/images/quantifier/test_2557.png,"['some', 'the smaller part', 'few', 'few', 'the smaller part']"
2592,data/images/quantifier/test_2592.png,"['some', 'some', 'some', 'some', 'almost all']"
2567,data/images/quantifier/test_2567.png,"['almost all', 'many', 'many', 'almost all', 'most']"
2487,data/images/quantifier/test_2487.png,"['most', 'many', 'some', 'almost all', 'few']"
2472,data/images/quantifier/test_2472.png,"['all', 'few', 'all', 'most', 'many']"
2054,data/images/quantifier/test_2054.png,"['some', 'almost all', 'many', 'many', 'many']"
2111,data/images/quantifier/test_2111.png,"['the smaller part', 'some', 'some', 'almost all', 'some']"
2019,data/images/quantifier/test_2019.png,"['some', 'most', 'many', 'some', 'most']"
2031,data/images/quantifier/test_2031.png,"['some', 'many', 'all', 'the smaller part', 'almost all']"
2137,data/images/quantifier/test_2137.png,"['most', 'all', 'all', 'some', 'most']"
2135,data/images/quantifier/test_2135.png,"['most', 'almost all', 'many', 'many', 'almost all']"
1486,data/images/quantifier/test_1486.png,"['some', 'some', 'some', 'none', 'some']"
1499,data/images/quantifier/test_1499.png,"['all', 'almost none', 'many', 'almost all', 'all']"
1502,data/images/quantifier/test_1502.png,"['all', 'some', 'most', 'almost all', 'almost all']"
1554,data/images/quantifier/test_1554.png,"['most', 'most', 'almost all', 'almost all', 'few']"
1493,data/images/quantifier/test_1493.png,"['all', 'few', 'all', 'some', 'few']"
1534,data/images/quantifier/test_1534.png,"['most', 'most', 'all', 'none', 'almost none']"
2658,data/images/quantifier/test_2658.png,"['some', 'some', 'some', 'almost all', 'all']"
2632,data/images/quantifier/test_2632.png,"['some', 'many', 'all', 'almost all', 'many']"
2789,data/images/quantifier/test_2789.png,"['almost all', 'many', 'many', 'many', 'many']"
2655,data/images/quantifier/test_2655.png,"['some', 'many', 'almost all', 'many', 'almost all']"
2603,data/images/quantifier/test_2603.png,"['almost all', 'some', 'many', 'all', 'almost all']"
2731,data/images/quantifier/test_2731.png,"['all', 'all', 'almost all', 'many', 'many']"
1982,data/images/quantifier/test_1982.png,"['some', 'the smaller part', 'some', 'the smaller part', 'the smaller part']"
1878,data/images/quantifier/test_1878.png,"['most', 'some', 'almost all', 'the smaller part', 'most']"
1912,data/images/quantifier/test_1912.png,"['almost all', 'many', 'some', 'all', 'none']"
1947,data/images/quantifier/test_1947.png,"['many', 'almost all', 'all', 'almost all', 'many']"
1858,data/images/quantifier/test_1858.png,"['few', 'almost all', 'some', 'many', 'none']"
1965,data/images/quantifier/test_1965.png,"['most', 'almost all', 'the smaller part', 'all', 'all']"
2893,data/images/quantifier/test_2893.png,"['many', 'most', 'all', 'some', 'many']"
2892,data/images/quantifier/test_2892.png,"['many', 'many', 'all', 'almost all', 'almost all']"
2945,data/images/quantifier/test_2945.png,"['almost all', 'all', 'many', 'almost all', 'many']"
2883,data/images/quantifier/test_2883.png,"['the smaller part', 'all', 'some', 'many', 'almost all']"
2985,data/images/quantifier/test_2985.png,"['many', 'many', 'some', 'some', 'some']"
2817,data/images/quantifier/test_2817.png,"['many', 'many', 'all', 'many', 'almost all']"
3139,data/images/quantifier/test_3139.png,"['almost all', 'some', 'all', 'many', 'most']"
3145,data/images/quantifier/test_3145.png,"['many', 'almost all', 'all', 'many', 'almost all']"
3157,data/images/quantifier/test_3157.png,"['many', 'some', 'all', 'many', 'some']"
3184,data/images/quantifier/test_3184.png,"['most', 'almost all', 'almost all', 'many', 'many']"
3110,data/images/quantifier/test_3110.png,"['most', 'many', 'almost all', 'almost all', 'many']"
3004,data/images/quantifier/test_3004.png,"['all', 'many', 'many', 'all', 'almost all']"
3310,data/images/quantifier/test_3310.png,"['many', 'almost all', 'many', 'almost all', 'almost all']"
3327,data/images/quantifier/test_3327.png,"['all', 'many', 'all', 'some', 'many']"
3249,data/images/quantifier/test_3249.png,"['almost all', 'many', 'many', 'many', 'most']"
3348,data/images/quantifier/test_3348.png,"['all', 'almost all', 'almost all', 'almost all', 'many']"
3353,data/images/quantifier/test_3353.png,"['many', 'almost all', 'many', 'many', 'many']"
3268,data/images/quantifier/test_3268.png,"['many', 'most', 'many', 'almost all', 'almost all']"
