index,image,llava_filtered_output
1302,data/images/quantifier/test_1302.png,"['few', 'some', 'some', 'none', 'some']"
2515,data/images/quantifier/test_2515.png,"['all', 'the smaller part', 'all', 'many', 'many']"
2557,data/images/quantifier/test_2557.png,"['most', 'few', 'the smaller part', 'all', 'most']"
2592,data/images/quantifier/test_2592.png,"['the smaller part', 'some', 'some', 'almost all', 'all']"
2567,data/images/quantifier/test_2567.png,"['few', 'the smaller part', 'few', 'the smaller part', 'all']"
2487,data/images/quantifier/test_2487.png,"['many', 'some', 'some', 'some', 'almost all']"
2472,data/images/quantifier/test_2472.png,"['most', 'all', 'almost all', 'almost all', 'few']"
2054,data/images/quantifier/test_2054.png,"['almost all', 'almost all', 'almost all', 'many', 'all']"
2111,data/images/quantifier/test_2111.png,"['all', 'almost none', 'some', 'almost all', 'most']"
2019,data/images/quantifier/test_2019.png,"['almost all', 'many', 'almost all', 'some', 'almost all']"
2031,data/images/quantifier/test_2031.png,"['few', 'the smaller part', 'some', 'few', 'some']"
2137,data/images/quantifier/test_2137.png,"['many', 'some', 'most', 'some', 'some']"
2135,data/images/quantifier/test_2135.png,"['most', 'many', 'almost all', 'many', 'many']"
1486,data/images/quantifier/test_1486.png,"['some', 'all', 'all', 'almost none', 'none']"
1499,data/images/quantifier/test_1499.png,"['some', 'the smaller part', 'many', 'some', 'the smaller part']"
1502,data/images/quantifier/test_1502.png,"['few', 'none', 'some', 'some', 'almost all']"
1554,data/images/quantifier/test_1554.png,"['all', 'some', 'all', 'almost all', 'all']"
1493,data/images/quantifier/test_1493.png,"['almost all', 'the smaller part', 'few', 'some', 'some']"
1534,data/images/quantifier/test_1534.png,"['some', 'none', 'none', 'almost all', 'most']"
2658,data/images/quantifier/test_2658.png,"['almost none', 'most', 'few', 'some', 'few']"
2632,data/images/quantifier/test_2632.png,"['many', 'most', 'all', 'all', 'many']"
2789,data/images/quantifier/test_2789.png,"['some', 'most', 'some', 'few', 'many']"
2655,data/images/quantifier/test_2655.png,"['none', 'many', 'almost all', 'many', 'many']"
2603,data/images/quantifier/test_2603.png,"['many', 'almost all', 'many', 'many', 'almost all']"
2731,data/images/quantifier/test_2731.png,"['almost none', 'all', 'some', 'almost all', 'some']"
1982,data/images/quantifier/test_1982.png,"['almost all', 'all', 'almost all', 'some', 'almost all']"
1878,data/images/quantifier/test_1878.png,"['many', 'almost all', 'many', 'all', 'most']"
1912,data/images/quantifier/test_1912.png,"['most', 'many', 'few', 'most', 'most']"
1947,data/images/quantifier/test_1947.png,"['almost all', 'almost all', 'many', 'all', 'all']"
1858,data/images/quantifier/test_1858.png,"['almost all', 'some', 'few', 'most', 'the smaller part']"
1965,data/images/quantifier/test_1965.png,"['some', 'almost all', 'some', 'some', 'almost none']"
2893,data/images/quantifier/test_2893.png,"['almost all', 'almost all', 'many', 'almost all', 'almost all']"
2892,data/images/quantifier/test_2892.png,"['many', 'many', 'many', 'almost all', 'almost all']"
2945,data/images/quantifier/test_2945.png,"['almost none', 'almost all', 'almost all', 'most', 'all']"
2883,data/images/quantifier/test_2883.png,"['most', 'the smaller part', 'almost all', 'some', 'almost all']"
2985,data/images/quantifier/test_2985.png,"['some', 'many', 'none', 'some', 'almost none']"
2817,data/images/quantifier/test_2817.png,"['almost all', 'almost none', 'almost all', 'almost all', 'some']"
3139,data/images/quantifier/test_3139.png,"['many', 'almost all', 'all', 'many', 'many']"
3145,data/images/quantifier/test_3145.png,"['many', 'many', 'many', 'all', 'many']"
3157,data/images/quantifier/test_3157.png,"['many', 'many', 'all', 'many', 'many']"
3184,data/images/quantifier/test_3184.png,"['almost all', 'many', 'all', 'almost all', 'many']"
3110,data/images/quantifier/test_3110.png,"['almost all', 'many', 'almost all', 'all', 'almost all']"
3004,data/images/quantifier/test_3004.png,"['almost all', 'many', 'many', 'many', 'many']"
3310,data/images/quantifier/test_3310.png,"['many', 'many', 'all', 'most', 'almost all']"
3327,data/images/quantifier/test_3327.png,"['many', 'almost all', 'all', 'many', 'some']"
3249,data/images/quantifier/test_3249.png,"['most', 'many', 'many', 'almost all', 'many']"
3348,data/images/quantifier/test_3348.png,"['some', 'almost all', 'many', 'most', 'some']"
3353,data/images/quantifier/test_3353.png,"['many', 'almost all', 'almost all', 'many', 'many']"
3268,data/images/quantifier/test_3268.png,"['many', 'many', 'all', 'almost all', 'almost all']"
