index,image,blip2_output,shuffled_options,prompted_questions
793,data/images/quantifier/test_793.png,"[['g'], ['g'], ['a'], ['h'], ['e']]","[{'a': 'all', 'b': 'some', 'c': 'many', 'd': 'the smaller part', 'e': 'few', 'f': 'almost all', 'g': 'most', 'h': 'almost none', 'i': 'none'}, {'a': 'many', 'b': 'the smaller part', 'c': 'none', 'd': 'almost all', 'e': 'almost none', 'f': 'some', 'g': 'few', 'h': 'most', 'i': 'all'}, {'a': 'most', 'b': 'all', 'c': 'some', 'd': 'none', 'e': 'few', 'f': 'many', 'g': 'the smaller part', 'h': 'almost none', 'i': 'almost all'}, {'a': 'most', 'b': 'none', 'c': 'some', 'd': 'almost none', 'e': 'all', 'f': 'almost all', 'g': 'many', 'h': 'the smaller part', 'i': 'few'}, {'a': 'many', 'b': 'all', 'c': 'none', 'd': 'some', 'e': 'few', 'f': 'most', 'g': 'almost none', 'h': 'the smaller part', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: many\nD: the smaller part\nE: few\nF: almost all\nG: most\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: none\nD: almost all\nE: almost none\nF: some\nG: few\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: some\nD: none\nE: few\nF: many\nG: the smaller part\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: some\nD: almost none\nE: all\nF: almost all\nG: many\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: none\nD: some\nE: few\nF: most\nG: almost none\nH: the smaller part\nI: almost all\nAnswer:']"
615,data/images/quantifier/test_615.png,"[['almost none'], ['d'], ['i'], ['g'], ['g']]","[{'a': 'almost none', 'b': 'most', 'c': 'some', 'd': 'many', 'e': 'the smaller part', 'f': 'almost all', 'g': 'none', 'h': 'few', 'i': 'all'}, {'a': 'almost all', 'b': 'none', 'c': 'almost none', 'd': 'most', 'e': 'the smaller part', 'f': 'few', 'g': 'all', 'h': 'many', 'i': 'some'}, {'a': 'many', 'b': 'few', 'c': 'most', 'd': 'the smaller part', 'e': 'almost none', 'f': 'none', 'g': 'all', 'h': 'almost all', 'i': 'some'}, {'a': 'almost none', 'b': 'many', 'c': 'some', 'd': 'most', 'e': 'the smaller part', 'f': 'none', 'g': 'almost all', 'h': 'all', 'i': 'few'}, {'a': 'all', 'b': 'few', 'c': 'almost none', 'd': 'many', 'e': 'some', 'f': 'the smaller part', 'g': 'most', 'h': 'almost all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: some\nD: many\nE: the smaller part\nF: almost all\nG: none\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: almost none\nD: most\nE: the smaller part\nF: few\nG: all\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: most\nD: the smaller part\nE: almost none\nF: none\nG: all\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: some\nD: most\nE: the smaller part\nF: none\nG: almost all\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: almost none\nD: many\nE: some\nF: the smaller part\nG: most\nH: almost all\nI: none\nAnswer:']"
737,data/images/quantifier/test_737.png,"[['many'], [''], ['a'], ['e'], ['a']]","[{'a': 'few', 'b': 'none', 'c': 'the smaller part', 'd': 'almost all', 'e': 'some', 'f': 'almost none', 'g': 'most', 'h': 'many', 'i': 'all'}, {'a': 'many', 'b': 'some', 'c': 'the smaller part', 'd': 'almost all', 'e': 'all', 'f': 'few', 'g': 'most', 'h': 'almost none', 'i': 'none'}, {'a': 'few', 'b': 'most', 'c': 'all', 'd': 'almost all', 'e': 'almost none', 'f': 'the smaller part', 'g': 'many', 'h': 'none', 'i': 'some'}, {'a': 'some', 'b': 'few', 'c': 'almost none', 'd': 'almost all', 'e': 'most', 'f': 'none', 'g': 'the smaller part', 'h': 'all', 'i': 'many'}, {'a': 'many', 'b': 'none', 'c': 'all', 'd': 'the smaller part', 'e': 'few', 'f': 'almost none', 'g': 'almost all', 'h': 'some', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: the smaller part\nD: almost all\nE: some\nF: almost none\nG: most\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: the smaller part\nD: almost all\nE: all\nF: few\nG: most\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: all\nD: almost all\nE: almost none\nF: the smaller part\nG: many\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: almost none\nD: almost all\nE: most\nF: none\nG: the smaller part\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: all\nD: the smaller part\nE: few\nF: almost none\nG: almost all\nH: some\nI: most\nAnswer:']"
758,data/images/quantifier/test_758.png,"[['d'], ['some.'], ['e is correct'], ['none'], ['there are a lot of animals in the image']]","[{'a': 'many', 'b': 'the smaller part', 'c': 'few', 'd': 'almost none', 'e': 'none', 'f': 'almost all', 'g': 'some', 'h': 'most', 'i': 'all'}, {'a': 'the smaller part', 'b': 'all', 'c': 'few', 'd': 'almost all', 'e': 'some', 'f': 'many', 'g': 'most', 'h': 'none', 'i': 'almost none'}, {'a': 'almost all', 'b': 'all', 'c': 'none', 'd': 'the smaller part', 'e': 'some', 'f': 'almost none', 'g': 'few', 'h': 'most', 'i': 'many'}, {'a': 'all', 'b': 'many', 'c': 'some', 'd': 'none', 'e': 'the smaller part', 'f': 'almost all', 'g': 'most', 'h': 'almost none', 'i': 'few'}, {'a': 'few', 'b': 'almost all', 'c': 'most', 'd': 'some', 'e': 'almost none', 'f': 'many', 'g': 'the smaller part', 'h': 'none', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: few\nD: almost none\nE: none\nF: almost all\nG: some\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: few\nD: almost all\nE: some\nF: many\nG: most\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: none\nD: the smaller part\nE: some\nF: almost none\nG: few\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: some\nD: none\nE: the smaller part\nF: almost all\nG: most\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: most\nD: some\nE: almost none\nF: many\nG: the smaller part\nH: none\nI: all\nAnswer:']"
474,data/images/quantifier/test_474.png,"[['none'], ['all'], ['a, c'], ['all'], ['']]","[{'a': 'some', 'b': 'many', 'c': 'none', 'd': 'most', 'e': 'almost none', 'f': 'all', 'g': 'the smaller part', 'h': 'almost all', 'i': 'few'}, {'a': 'many', 'b': 'few', 'c': 'the smaller part', 'd': 'most', 'e': 'some', 'f': 'almost all', 'g': 'all', 'h': 'almost none', 'i': 'none'}, {'a': 'almost none', 'b': 'almost all', 'c': 'none', 'd': 'the smaller part', 'e': 'few', 'f': 'all', 'g': 'many', 'h': 'some', 'i': 'most'}, {'a': 'almost all', 'b': 'some', 'c': 'none', 'd': 'few', 'e': 'almost none', 'f': 'most', 'g': 'the smaller part', 'h': 'all', 'i': 'many'}, {'a': 'almost none', 'b': 'most', 'c': 'all', 'd': 'few', 'e': 'none', 'f': 'the smaller part', 'g': 'many', 'h': 'some', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: many\nC: none\nD: most\nE: almost none\nF: all\nG: the smaller part\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: the smaller part\nD: most\nE: some\nF: almost all\nG: all\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: none\nD: the smaller part\nE: few\nF: all\nG: many\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: none\nD: few\nE: almost none\nF: most\nG: the smaller part\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: all\nD: few\nE: none\nF: the smaller part\nG: many\nH: some\nI: almost all\nAnswer:']"
558,data/images/quantifier/test_558.png,"[['b'], ['b'], ['the smaller part'], ['d'], ['a']]","[{'a': 'the smaller part', 'b': 'none', 'c': 'many', 'd': 'all', 'e': 'few', 'f': 'some', 'g': 'most', 'h': 'almost all', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'many', 'c': 'few', 'd': 'almost none', 'e': 'some', 'f': 'almost all', 'g': 'none', 'h': 'all', 'i': 'most'}, {'a': 'few', 'b': 'almost all', 'c': 'none', 'd': 'all', 'e': 'almost none', 'f': 'the smaller part', 'g': 'many', 'h': 'most', 'i': 'some'}, {'a': 'most', 'b': 'all', 'c': 'many', 'd': 'the smaller part', 'e': 'none', 'f': 'some', 'g': 'almost all', 'h': 'almost none', 'i': 'few'}, {'a': 'few', 'b': 'none', 'c': 'most', 'd': 'many', 'e': 'almost none', 'f': 'all', 'g': 'the smaller part', 'h': 'almost all', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: many\nD: all\nE: few\nF: some\nG: most\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: few\nD: almost none\nE: some\nF: almost all\nG: none\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: none\nD: all\nE: almost none\nF: the smaller part\nG: many\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: many\nD: the smaller part\nE: none\nF: some\nG: almost all\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: most\nD: many\nE: almost none\nF: all\nG: the smaller part\nH: almost all\nI: some\nAnswer:']"
512,data/images/quantifier/test_512.png,"[['c is correct'], ['a'], ['none'], ['i'], ['a']]","[{'a': 'the smaller part', 'b': 'almost all', 'c': 'many', 'd': 'almost none', 'e': 'some', 'f': 'all', 'g': 'none', 'h': 'most', 'i': 'few'}, {'a': 'none', 'b': 'some', 'c': 'the smaller part', 'd': 'almost all', 'e': 'most', 'f': 'almost none', 'g': 'all', 'h': 'few', 'i': 'many'}, {'a': 'the smaller part', 'b': 'all', 'c': 'some', 'd': 'many', 'e': 'almost all', 'f': 'none', 'g': 'almost none', 'h': 'most', 'i': 'few'}, {'a': 'almost all', 'b': 'none', 'c': 'almost none', 'd': 'many', 'e': 'few', 'f': 'some', 'g': 'most', 'h': 'all', 'i': 'the smaller part'}, {'a': 'almost all', 'b': 'all', 'c': 'some', 'd': 'almost none', 'e': 'the smaller part', 'f': 'most', 'g': 'few', 'h': 'none', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: many\nD: almost none\nE: some\nF: all\nG: none\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: the smaller part\nD: almost all\nE: most\nF: almost none\nG: all\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: some\nD: many\nE: almost all\nF: none\nG: almost none\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: almost none\nD: many\nE: few\nF: some\nG: most\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: some\nD: almost none\nE: the smaller part\nF: most\nG: few\nH: none\nI: many\nAnswer:']"
487,data/images/quantifier/test_487.png,"[['the smaller part'], ['b'], ['all'], ['2'], ['a']]","[{'a': 'some', 'b': 'none', 'c': 'all', 'd': 'almost all', 'e': 'few', 'f': 'almost none', 'g': 'the smaller part', 'h': 'many', 'i': 'most'}, {'a': 'many', 'b': 'the smaller part', 'c': 'almost none', 'd': 'all', 'e': 'almost all', 'f': 'none', 'g': 'few', 'h': 'most', 'i': 'some'}, {'a': 'the smaller part', 'b': 'many', 'c': 'all', 'd': 'almost none', 'e': 'none', 'f': 'few', 'g': 'some', 'h': 'almost all', 'i': 'most'}, {'a': 'none', 'b': 'some', 'c': 'all', 'd': 'few', 'e': 'many', 'f': 'most', 'g': 'almost none', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'few', 'b': 'none', 'c': 'almost none', 'd': 'most', 'e': 'the smaller part', 'f': 'many', 'g': 'all', 'h': 'almost all', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: all\nD: almost all\nE: few\nF: almost none\nG: the smaller part\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: almost none\nD: all\nE: almost all\nF: none\nG: few\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: all\nD: almost none\nE: none\nF: few\nG: some\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: all\nD: few\nE: many\nF: most\nG: almost none\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: almost none\nD: most\nE: the smaller part\nF: many\nG: all\nH: almost all\nI: some\nAnswer:']"
507,data/images/quantifier/test_507.png,"[['c'], ['c'], ['a'], ['a'], ['a, b']]","[{'a': 'almost all', 'b': 'most', 'c': 'many', 'd': 'none', 'e': 'some', 'f': 'all', 'g': 'few', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'few', 'b': 'some', 'c': 'none', 'd': 'the smaller part', 'e': 'almost all', 'f': 'all', 'g': 'almost none', 'h': 'many', 'i': 'most'}, {'a': 'the smaller part', 'b': 'most', 'c': 'almost all', 'd': 'few', 'e': 'almost none', 'f': 'all', 'g': 'none', 'h': 'some', 'i': 'many'}, {'a': 'almost all', 'b': 'most', 'c': 'almost none', 'd': 'all', 'e': 'the smaller part', 'f': 'none', 'g': 'few', 'h': 'many', 'i': 'some'}, {'a': 'most', 'b': 'none', 'c': 'all', 'd': 'almost all', 'e': 'few', 'f': 'many', 'g': 'some', 'h': 'the smaller part', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: many\nD: none\nE: some\nF: all\nG: few\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: none\nD: the smaller part\nE: almost all\nF: all\nG: almost none\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: almost all\nD: few\nE: almost none\nF: all\nG: none\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: almost none\nD: all\nE: the smaller part\nF: none\nG: few\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: all\nD: almost all\nE: few\nF: many\nG: some\nH: the smaller part\nI: almost none\nAnswer:']"
492,data/images/quantifier/test_492.png,"[['the smaller part'], ['d, there are lots of animals'], ['i'], ['f'], ['h']]","[{'a': 'many', 'b': 'few', 'c': 'the smaller part', 'd': 'most', 'e': 'some', 'f': 'none', 'g': 'all', 'h': 'almost none', 'i': 'almost all'}, {'a': 'almost all', 'b': 'almost none', 'c': 'most', 'd': 'some', 'e': 'many', 'f': 'all', 'g': 'none', 'h': 'the smaller part', 'i': 'few'}, {'a': 'all', 'b': 'most', 'c': 'few', 'd': 'many', 'e': 'some', 'f': 'none', 'g': 'almost all', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'some', 'c': 'none', 'd': 'most', 'e': 'few', 'f': 'almost all', 'g': 'all', 'h': 'many', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'all', 'c': 'none', 'd': 'many', 'e': 'most', 'f': 'almost none', 'g': 'some', 'h': 'few', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: the smaller part\nD: most\nE: some\nF: none\nG: all\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: most\nD: some\nE: many\nF: all\nG: none\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: few\nD: many\nE: some\nF: none\nG: almost all\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: none\nD: most\nE: few\nF: almost all\nG: all\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: none\nD: many\nE: most\nF: almost none\nG: some\nH: few\nI: almost all\nAnswer:']"
212,data/images/quantifier/test_212.png,"[['c, most'], ['c'], ['a'], ['most'], ['almost all']]","[{'a': 'some', 'b': 'most', 'c': 'many', 'd': 'the smaller part', 'e': 'almost all', 'f': 'all', 'g': 'none', 'h': 'few', 'i': 'almost none'}, {'a': 'all', 'b': 'many', 'c': 'few', 'd': 'the smaller part', 'e': 'almost none', 'f': 'almost all', 'g': 'some', 'h': 'most', 'i': 'none'}, {'a': 'many', 'b': 'few', 'c': 'none', 'd': 'some', 'e': 'almost none', 'f': 'the smaller part', 'g': 'all', 'h': 'almost all', 'i': 'most'}, {'a': 'none', 'b': 'most', 'c': 'almost all', 'd': 'the smaller part', 'e': 'many', 'f': 'almost none', 'g': 'few', 'h': 'all', 'i': 'some'}, {'a': 'the smaller part', 'b': 'few', 'c': 'some', 'd': 'almost all', 'e': 'all', 'f': 'almost none', 'g': 'none', 'h': 'most', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: many\nD: the smaller part\nE: almost all\nF: all\nG: none\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: few\nD: the smaller part\nE: almost none\nF: almost all\nG: some\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: none\nD: some\nE: almost none\nF: the smaller part\nG: all\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: almost all\nD: the smaller part\nE: many\nF: almost none\nG: few\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: some\nD: almost all\nE: all\nF: almost none\nG: none\nH: most\nI: many\nAnswer:']"
260,data/images/quantifier/test_260.png,"[['g'], ['the smaller part'], ['a'], ['g'], ['some']]","[{'a': 'many', 'b': 'none', 'c': 'some', 'd': 'almost all', 'e': 'all', 'f': 'few', 'g': 'most', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'all', 'b': 'almost none', 'c': 'some', 'd': 'many', 'e': 'few', 'f': 'almost all', 'g': 'the smaller part', 'h': 'most', 'i': 'none'}, {'a': 'few', 'b': 'almost all', 'c': 'the smaller part', 'd': 'many', 'e': 'almost none', 'f': 'some', 'g': 'all', 'h': 'most', 'i': 'none'}, {'a': 'most', 'b': 'almost none', 'c': 'some', 'd': 'few', 'e': 'many', 'f': 'almost all', 'g': 'none', 'h': 'the smaller part', 'i': 'all'}, {'a': 'the smaller part', 'b': 'none', 'c': 'some', 'd': 'most', 'e': 'almost all', 'f': 'many', 'g': 'almost none', 'h': 'all', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: some\nD: almost all\nE: all\nF: few\nG: most\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: some\nD: many\nE: few\nF: almost all\nG: the smaller part\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: the smaller part\nD: many\nE: almost none\nF: some\nG: all\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: some\nD: few\nE: many\nF: almost all\nG: none\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: some\nD: most\nE: almost all\nF: many\nG: almost none\nH: all\nI: few\nAnswer:']"
326,data/images/quantifier/test_326.png,"[[''], ['c'], ['almost all'], ['a: most'], ['g']]","[{'a': 'some', 'b': 'none', 'c': 'most', 'd': 'many', 'e': 'all', 'f': 'few', 'g': 'almost none', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'most', 'b': 'almost none', 'c': 'the smaller part', 'd': 'some', 'e': 'few', 'f': 'almost all', 'g': 'none', 'h': 'all', 'i': 'many'}, {'a': 'many', 'b': 'all', 'c': 'none', 'd': 'almost all', 'e': 'some', 'f': 'almost none', 'g': 'few', 'h': 'most', 'i': 'the smaller part'}, {'a': 'many', 'b': 'most', 'c': 'the smaller part', 'd': 'some', 'e': 'none', 'f': 'almost all', 'g': 'all', 'h': 'almost none', 'i': 'few'}, {'a': 'almost none', 'b': 'none', 'c': 'few', 'd': 'many', 'e': 'almost all', 'f': 'the smaller part', 'g': 'all', 'h': 'some', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: most\nD: many\nE: all\nF: few\nG: almost none\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: the smaller part\nD: some\nE: few\nF: almost all\nG: none\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: none\nD: almost all\nE: some\nF: almost none\nG: few\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: the smaller part\nD: some\nE: none\nF: almost all\nG: all\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: few\nD: many\nE: almost all\nF: the smaller part\nG: all\nH: some\nI: most\nAnswer:']"
384,data/images/quantifier/test_384.png,"[['g'], ['g'], ['d'], ['c'], ['many']]","[{'a': 'some', 'b': 'the smaller part', 'c': 'all', 'd': 'almost none', 'e': 'almost all', 'f': 'many', 'g': 'few', 'h': 'none', 'i': 'most'}, {'a': 'few', 'b': 'all', 'c': 'many', 'd': 'most', 'e': 'some', 'f': 'none', 'g': 'almost none', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'almost all', 'b': 'almost none', 'c': 'the smaller part', 'd': 'many', 'e': 'some', 'f': 'none', 'g': 'most', 'h': 'few', 'i': 'all'}, {'a': 'all', 'b': 'many', 'c': 'some', 'd': 'the smaller part', 'e': 'almost all', 'f': 'few', 'g': 'most', 'h': 'almost none', 'i': 'none'}, {'a': 'none', 'b': 'almost all', 'c': 'few', 'd': 'some', 'e': 'the smaller part', 'f': 'all', 'g': 'many', 'h': 'most', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: all\nD: almost none\nE: almost all\nF: many\nG: few\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: many\nD: most\nE: some\nF: none\nG: almost none\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: the smaller part\nD: many\nE: some\nF: none\nG: most\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: some\nD: the smaller part\nE: almost all\nF: few\nG: most\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: few\nD: some\nE: the smaller part\nF: all\nG: many\nH: most\nI: almost none\nAnswer:']"
303,data/images/quantifier/test_303.png,"[['none'], ['b'], ['g'], ['almost all'], ['1, 4, 2, 4']]","[{'a': 'all', 'b': 'most', 'c': 'few', 'd': 'some', 'e': 'almost none', 'f': 'almost all', 'g': 'many', 'h': 'the smaller part', 'i': 'none'}, {'a': 'some', 'b': 'all', 'c': 'almost all', 'd': 'none', 'e': 'most', 'f': 'many', 'g': 'few', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'almost none', 'b': 'some', 'c': 'almost all', 'd': 'all', 'e': 'most', 'f': 'few', 'g': 'many', 'h': 'the smaller part', 'i': 'none'}, {'a': 'none', 'b': 'some', 'c': 'all', 'd': 'almost all', 'e': 'most', 'f': 'many', 'g': 'almost none', 'h': 'the smaller part', 'i': 'few'}, {'a': 'almost all', 'b': 'all', 'c': 'the smaller part', 'd': 'most', 'e': 'many', 'f': 'none', 'g': 'some', 'h': 'few', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: few\nD: some\nE: almost none\nF: almost all\nG: many\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: almost all\nD: none\nE: most\nF: many\nG: few\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: almost all\nD: all\nE: most\nF: few\nG: many\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: all\nD: almost all\nE: most\nF: many\nG: almost none\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: the smaller part\nD: most\nE: many\nF: none\nG: some\nH: few\nI: almost none\nAnswer:']"
