index,image,blip2_output,shuffled_options,prompted_questions
615,data/images/quantifier/test_615.png,"[['a'], ['a'], ['e'], ['g'], ['']]","[{'a': 'almost none', 'b': 'many', 'c': 'all', 'd': 'few', 'e': 'most', 'f': 'the smaller part', 'g': 'almost all', 'h': 'some', 'i': 'none'}, {'a': 'some', 'b': 'the smaller part', 'c': 'almost all', 'd': 'few', 'e': 'all', 'f': 'none', 'g': 'almost none', 'h': 'many', 'i': 'most'}, {'a': 'most', 'b': 'many', 'c': 'few', 'd': 'almost all', 'e': 'all', 'f': 'some', 'g': 'almost none', 'h': 'the smaller part', 'i': 'none'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'few', 'd': 'many', 'e': 'most', 'f': 'none', 'g': 'almost none', 'h': 'all', 'i': 'some'}, {'a': 'most', 'b': 'all', 'c': 'many', 'd': 'some', 'e': 'almost none', 'f': 'almost all', 'g': 'few', 'h': 'the smaller part', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: all\nD: few\nE: most\nF: the smaller part\nG: almost all\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: almost all\nD: few\nE: all\nF: none\nG: almost none\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: few\nD: almost all\nE: all\nF: some\nG: almost none\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: few\nD: many\nE: most\nF: none\nG: almost none\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: many\nD: some\nE: almost none\nF: almost all\nG: few\nH: the smaller part\nI: none\nAnswer:']"
737,data/images/quantifier/test_737.png,"[['the smaller part of the image'], ['many'], ['g'], ['g'], ['most']]","[{'a': 'most', 'b': 'almost all', 'c': 'few', 'd': 'some', 'e': 'many', 'f': 'the smaller part', 'g': 'all', 'h': 'almost none', 'i': 'none'}, {'a': 'all', 'b': 'some', 'c': 'almost all', 'd': 'almost none', 'e': 'most', 'f': 'none', 'g': 'many', 'h': 'few', 'i': 'the smaller part'}, {'a': 'almost all', 'b': 'most', 'c': 'few', 'd': 'none', 'e': 'almost none', 'f': 'all', 'g': 'some', 'h': 'the smaller part', 'i': 'many'}, {'a': 'most', 'b': 'few', 'c': 'the smaller part', 'd': 'none', 'e': 'many', 'f': 'almost all', 'g': 'almost none', 'h': 'all', 'i': 'some'}, {'a': 'the smaller part', 'b': 'all', 'c': 'almost none', 'd': 'almost all', 'e': 'most', 'f': 'some', 'g': 'none', 'h': 'many', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: few\nD: some\nE: many\nF: the smaller part\nG: all\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: almost all\nD: almost none\nE: most\nF: none\nG: many\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: few\nD: none\nE: almost none\nF: all\nG: some\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: the smaller part\nD: none\nE: many\nF: almost all\nG: almost none\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: almost none\nD: almost all\nE: most\nF: some\nG: none\nH: many\nI: few\nAnswer:']"
758,data/images/quantifier/test_758.png,"[['a'], ['4'], ['some'], ['a'], ['a']]","[{'a': 'some', 'b': 'all', 'c': 'none', 'd': 'the smaller part', 'e': 'most', 'f': 'almost all', 'g': 'few', 'h': 'almost none', 'i': 'many'}, {'a': 'some', 'b': 'none', 'c': 'all', 'd': 'the smaller part', 'e': 'almost all', 'f': 'few', 'g': 'almost none', 'h': 'most', 'i': 'many'}, {'a': 'few', 'b': 'the smaller part', 'c': 'some', 'd': 'most', 'e': 'almost all', 'f': 'many', 'g': 'almost none', 'h': 'all', 'i': 'none'}, {'a': 'some', 'b': 'none', 'c': 'the smaller part', 'd': 'many', 'e': 'all', 'f': 'few', 'g': 'most', 'h': 'almost all', 'i': 'almost none'}, {'a': 'many', 'b': 'all', 'c': 'few', 'd': 'almost none', 'e': 'the smaller part', 'f': 'none', 'g': 'some', 'h': 'almost all', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: none\nD: the smaller part\nE: most\nF: almost all\nG: few\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: all\nD: the smaller part\nE: almost all\nF: few\nG: almost none\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: some\nD: most\nE: almost all\nF: many\nG: almost none\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: the smaller part\nD: many\nE: all\nF: few\nG: most\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: few\nD: almost none\nE: the smaller part\nF: none\nG: some\nH: almost all\nI: most\nAnswer:']"
474,data/images/quantifier/test_474.png,"[['h (more than the few)'], ['most animals'], ['all'], ['f'], ['b']]","[{'a': 'many', 'b': 'the smaller part', 'c': 'most', 'd': 'few', 'e': 'none', 'f': 'almost all', 'g': 'some', 'h': 'all', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'many', 'c': 'none', 'd': 'most', 'e': 'few', 'f': 'some', 'g': 'almost all', 'h': 'almost none', 'i': 'all'}, {'a': 'many', 'b': 'some', 'c': 'the smaller part', 'd': 'almost none', 'e': 'few', 'f': 'most', 'g': 'all', 'h': 'almost all', 'i': 'none'}, {'a': 'few', 'b': 'none', 'c': 'all', 'd': 'many', 'e': 'almost all', 'f': 'the smaller part', 'g': 'most', 'h': 'almost none', 'i': 'some'}, {'a': 'all', 'b': 'almost none', 'c': 'many', 'd': 'the smaller part', 'e': 'few', 'f': 'none', 'g': 'most', 'h': 'some', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: most\nD: few\nE: none\nF: almost all\nG: some\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: none\nD: most\nE: few\nF: some\nG: almost all\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: the smaller part\nD: almost none\nE: few\nF: most\nG: all\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: all\nD: many\nE: almost all\nF: the smaller part\nG: most\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: many\nD: the smaller part\nE: few\nF: none\nG: most\nH: some\nI: almost all\nAnswer:']"
558,data/images/quantifier/test_558.png,"[['most'], ['b'], ['1/3'], ['a'], ['all']]","[{'a': 'many', 'b': 'none', 'c': 'some', 'd': 'most', 'e': 'all', 'f': 'the smaller part', 'g': 'almost none', 'h': 'few', 'i': 'almost all'}, {'a': 'many', 'b': 'all', 'c': 'the smaller part', 'd': 'almost all', 'e': 'almost none', 'f': 'few', 'g': 'some', 'h': 'most', 'i': 'none'}, {'a': 'almost all', 'b': 'few', 'c': 'all', 'd': 'most', 'e': 'none', 'f': 'many', 'g': 'almost none', 'h': 'the smaller part', 'i': 'some'}, {'a': 'the smaller part', 'b': 'most', 'c': 'some', 'd': 'few', 'e': 'many', 'f': 'none', 'g': 'almost none', 'h': 'almost all', 'i': 'all'}, {'a': 'almost none', 'b': 'almost all', 'c': 'most', 'd': 'many', 'e': 'all', 'f': 'none', 'g': 'few', 'h': 'some', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: some\nD: most\nE: all\nF: the smaller part\nG: almost none\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: the smaller part\nD: almost all\nE: almost none\nF: few\nG: some\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: all\nD: most\nE: none\nF: many\nG: almost none\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: some\nD: few\nE: many\nF: none\nG: almost none\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: most\nD: many\nE: all\nF: none\nG: few\nH: some\nI: the smaller part\nAnswer:']"
512,data/images/quantifier/test_512.png,"[['f'], ['a'], ['b'], ['almost none'], ['a']]","[{'a': 'all', 'b': 'the smaller part', 'c': 'few', 'd': 'almost all', 'e': 'most', 'f': 'almost none', 'g': 'many', 'h': 'none', 'i': 'some'}, {'a': 'many', 'b': 'all', 'c': 'none', 'd': 'most', 'e': 'few', 'f': 'almost none', 'g': 'the smaller part', 'h': 'almost all', 'i': 'some'}, {'a': 'the smaller part', 'b': 'all', 'c': 'few', 'd': 'almost none', 'e': 'some', 'f': 'none', 'g': 'almost all', 'h': 'many', 'i': 'most'}, {'a': 'all', 'b': 'almost none', 'c': 'few', 'd': 'many', 'e': 'the smaller part', 'f': 'some', 'g': 'most', 'h': 'almost all', 'i': 'none'}, {'a': 'most', 'b': 'the smaller part', 'c': 'almost none', 'd': 'all', 'e': 'none', 'f': 'many', 'g': 'few', 'h': 'some', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: few\nD: almost all\nE: most\nF: almost none\nG: many\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: none\nD: most\nE: few\nF: almost none\nG: the smaller part\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: few\nD: almost none\nE: some\nF: none\nG: almost all\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: few\nD: many\nE: the smaller part\nF: some\nG: most\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: almost none\nD: all\nE: none\nF: many\nG: few\nH: some\nI: almost all\nAnswer:']"
487,data/images/quantifier/test_487.png,"[['b'], ['none'], ['none'], ['c'], ['2']]","[{'a': 'most', 'b': 'some', 'c': 'many', 'd': 'few', 'e': 'none', 'f': 'all', 'g': 'almost all', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'none', 'b': 'few', 'c': 'the smaller part', 'd': 'almost all', 'e': 'almost none', 'f': 'most', 'g': 'all', 'h': 'some', 'i': 'many'}, {'a': 'all', 'b': 'some', 'c': 'many', 'd': 'almost none', 'e': 'none', 'f': 'few', 'g': 'almost all', 'h': 'most', 'i': 'the smaller part'}, {'a': 'many', 'b': 'some', 'c': 'most', 'd': 'all', 'e': 'almost none', 'f': 'none', 'g': 'few', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'none', 'b': 'almost none', 'c': 'the smaller part', 'd': 'most', 'e': 'almost all', 'f': 'few', 'g': 'all', 'h': 'many', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: many\nD: few\nE: none\nF: all\nG: almost all\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: the smaller part\nD: almost all\nE: almost none\nF: most\nG: all\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: many\nD: almost none\nE: none\nF: few\nG: almost all\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: most\nD: all\nE: almost none\nF: none\nG: few\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: the smaller part\nD: most\nE: almost all\nF: few\nG: all\nH: many\nI: some\nAnswer:']"
507,data/images/quantifier/test_507.png,"[['the smallest animal'], ['the mouse'], ['almost all'], ['all'], ['a']]","[{'a': 'almost none', 'b': 'all', 'c': 'many', 'd': 'some', 'e': 'most', 'f': 'almost all', 'g': 'the smaller part', 'h': 'none', 'i': 'few'}, {'a': 'most', 'b': 'almost all', 'c': 'almost none', 'd': 'many', 'e': 'all', 'f': 'some', 'g': 'none', 'h': 'few', 'i': 'the smaller part'}, {'a': 'few', 'b': 'almost all', 'c': 'all', 'd': 'the smaller part', 'e': 'most', 'f': 'some', 'g': 'none', 'h': 'many', 'i': 'almost none'}, {'a': 'all', 'b': 'some', 'c': 'most', 'd': 'few', 'e': 'almost none', 'f': 'the smaller part', 'g': 'almost all', 'h': 'many', 'i': 'none'}, {'a': 'almost none', 'b': 'almost all', 'c': 'none', 'd': 'the smaller part', 'e': 'most', 'f': 'many', 'g': 'some', 'h': 'few', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: many\nD: some\nE: most\nF: almost all\nG: the smaller part\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: almost none\nD: many\nE: all\nF: some\nG: none\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: all\nD: the smaller part\nE: most\nF: some\nG: none\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: most\nD: few\nE: almost none\nF: the smaller part\nG: almost all\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: none\nD: the smaller part\nE: most\nF: many\nG: some\nH: few\nI: all\nAnswer:']"
492,data/images/quantifier/test_492.png,"[[''], ['c'], ['all'], ['there are no animals in the image'], ['none']]","[{'a': 'none', 'b': 'most', 'c': 'few', 'd': 'almost none', 'e': 'many', 'f': 'almost all', 'g': 'the smaller part', 'h': 'all', 'i': 'some'}, {'a': 'none', 'b': 'some', 'c': 'almost none', 'd': 'most', 'e': 'few', 'f': 'many', 'g': 'the smaller part', 'h': 'all', 'i': 'almost all'}, {'a': 'few', 'b': 'the smaller part', 'c': 'almost none', 'd': 'most', 'e': 'some', 'f': 'all', 'g': 'almost all', 'h': 'many', 'i': 'none'}, {'a': 'almost all', 'b': 'almost none', 'c': 'all', 'd': 'many', 'e': 'few', 'f': 'none', 'g': 'some', 'h': 'the smaller part', 'i': 'most'}, {'a': 'all', 'b': 'most', 'c': 'many', 'd': 'some', 'e': 'the smaller part', 'f': 'almost all', 'g': 'few', 'h': 'none', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: few\nD: almost none\nE: many\nF: almost all\nG: the smaller part\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: almost none\nD: most\nE: few\nF: many\nG: the smaller part\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: almost none\nD: most\nE: some\nF: all\nG: almost all\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: all\nD: many\nE: few\nF: none\nG: some\nH: the smaller part\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: many\nD: some\nE: the smaller part\nF: almost all\nG: few\nH: none\nI: almost none\nAnswer:']"
212,data/images/quantifier/test_212.png,"[['a'], ['g'], ['a few'], ['c'], ['i']]","[{'a': 'most', 'b': 'many', 'c': 'none', 'd': 'almost none', 'e': 'almost all', 'f': 'some', 'g': 'the smaller part', 'h': 'all', 'i': 'few'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'all', 'd': 'none', 'e': 'many', 'f': 'some', 'g': 'few', 'h': 'most', 'i': 'almost none'}, {'a': 'all', 'b': 'few', 'c': 'most', 'd': 'none', 'e': 'the smaller part', 'f': 'many', 'g': 'almost all', 'h': 'almost none', 'i': 'some'}, {'a': 'none', 'b': 'some', 'c': 'few', 'd': 'all', 'e': 'most', 'f': 'almost none', 'g': 'the smaller part', 'h': 'many', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'few', 'c': 'some', 'd': 'almost all', 'e': 'many', 'f': 'none', 'g': 'almost none', 'h': 'most', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: none\nD: almost none\nE: almost all\nF: some\nG: the smaller part\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: all\nD: none\nE: many\nF: some\nG: few\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: most\nD: none\nE: the smaller part\nF: many\nG: almost all\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: few\nD: all\nE: most\nF: almost none\nG: the smaller part\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: some\nD: almost all\nE: many\nF: none\nG: almost none\nH: most\nI: all\nAnswer:']"
260,data/images/quantifier/test_260.png,"[['(a)'], ['all the animals are there'], ['d'], ['none'], ['d']]","[{'a': 'none', 'b': 'almost none', 'c': 'some', 'd': 'all', 'e': 'most', 'f': 'many', 'g': 'few', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'some', 'b': 'none', 'c': 'almost none', 'd': 'almost all', 'e': 'all', 'f': 'few', 'g': 'the smaller part', 'h': 'most', 'i': 'many'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'almost all', 'd': 'none', 'e': 'all', 'f': 'few', 'g': 'many', 'h': 'some', 'i': 'most'}, {'a': 'some', 'b': 'most', 'c': 'many', 'd': 'none', 'e': 'the smaller part', 'f': 'almost all', 'g': 'all', 'h': 'almost none', 'i': 'few'}, {'a': 'none', 'b': 'few', 'c': 'many', 'd': 'most', 'e': 'all', 'f': 'almost all', 'g': 'some', 'h': 'the smaller part', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: some\nD: all\nE: most\nF: many\nG: few\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: almost none\nD: almost all\nE: all\nF: few\nG: the smaller part\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: almost all\nD: none\nE: all\nF: few\nG: many\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: many\nD: none\nE: the smaller part\nF: almost all\nG: all\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: many\nD: most\nE: all\nF: almost all\nG: some\nH: the smaller part\nI: almost none\nAnswer:']"
326,data/images/quantifier/test_326.png,"[['none'], ['a'], ['i'], ['c'], ['a) none, b) many, c) some, d) the smaller part, e)']]","[{'a': 'few', 'b': 'some', 'c': 'the smaller part', 'd': 'many', 'e': 'almost none', 'f': 'most', 'g': 'almost all', 'h': 'all', 'i': 'none'}, {'a': 'few', 'b': 'almost all', 'c': 'all', 'd': 'many', 'e': 'most', 'f': 'some', 'g': 'almost none', 'h': 'none', 'i': 'the smaller part'}, {'a': 'none', 'b': 'the smaller part', 'c': 'some', 'd': 'almost none', 'e': 'almost all', 'f': 'all', 'g': 'few', 'h': 'most', 'i': 'many'}, {'a': 'all', 'b': 'some', 'c': 'most', 'd': 'none', 'e': 'the smaller part', 'f': 'almost none', 'g': 'almost all', 'h': 'few', 'i': 'many'}, {'a': 'none', 'b': 'many', 'c': 'few', 'd': 'the smaller part', 'e': 'all', 'f': 'almost none', 'g': 'almost all', 'h': 'some', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: the smaller part\nD: many\nE: almost none\nF: most\nG: almost all\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: all\nD: many\nE: most\nF: some\nG: almost none\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: some\nD: almost none\nE: almost all\nF: all\nG: few\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: most\nD: none\nE: the smaller part\nF: almost none\nG: almost all\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: few\nD: the smaller part\nE: all\nF: almost none\nG: almost all\nH: some\nI: most\nAnswer:']"
384,data/images/quantifier/test_384.png,"[['3'], ['the smaller part'], ['there are two'], ['none'], ['almost all']]","[{'a': 'most', 'b': 'almost all', 'c': 'the smaller part', 'd': 'some', 'e': 'none', 'f': 'all', 'g': 'few', 'h': 'almost none', 'i': 'many'}, {'a': 'none', 'b': 'almost all', 'c': 'the smaller part', 'd': 'many', 'e': 'all', 'f': 'almost none', 'g': 'some', 'h': 'most', 'i': 'few'}, {'a': 'many', 'b': 'most', 'c': 'few', 'd': 'almost none', 'e': 'almost all', 'f': 'all', 'g': 'none', 'h': 'some', 'i': 'the smaller part'}, {'a': 'most', 'b': 'none', 'c': 'the smaller part', 'd': 'many', 'e': 'all', 'f': 'some', 'g': 'few', 'h': 'almost none', 'i': 'almost all'}, {'a': 'few', 'b': 'the smaller part', 'c': 'all', 'd': 'most', 'e': 'some', 'f': 'almost none', 'g': 'many', 'h': 'almost all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: the smaller part\nD: some\nE: none\nF: all\nG: few\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: the smaller part\nD: many\nE: all\nF: almost none\nG: some\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: few\nD: almost none\nE: almost all\nF: all\nG: none\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: the smaller part\nD: many\nE: all\nF: some\nG: few\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: all\nD: most\nE: some\nF: almost none\nG: many\nH: almost all\nI: none\nAnswer:']"
303,data/images/quantifier/test_303.png,"[['g'], ['a'], ['g'], ['the smaller part'], ['none']]","[{'a': 'almost none', 'b': 'many', 'c': 'none', 'd': 'few', 'e': 'almost all', 'f': 'the smaller part', 'g': 'some', 'h': 'most', 'i': 'all'}, {'a': 'many', 'b': 'almost all', 'c': 'most', 'd': 'none', 'e': 'few', 'f': 'the smaller part', 'g': 'almost none', 'h': 'all', 'i': 'some'}, {'a': 'almost all', 'b': 'all', 'c': 'few', 'd': 'almost none', 'e': 'none', 'f': 'many', 'g': 'some', 'h': 'the smaller part', 'i': 'most'}, {'a': 'all', 'b': 'few', 'c': 'none', 'd': 'almost none', 'e': 'the smaller part', 'f': 'almost all', 'g': 'most', 'h': 'many', 'i': 'some'}, {'a': 'most', 'b': 'many', 'c': 'some', 'd': 'all', 'e': 'almost all', 'f': 'the smaller part', 'g': 'almost none', 'h': 'few', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: none\nD: few\nE: almost all\nF: the smaller part\nG: some\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: most\nD: none\nE: few\nF: the smaller part\nG: almost none\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: few\nD: almost none\nE: none\nF: many\nG: some\nH: the smaller part\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: none\nD: almost none\nE: the smaller part\nF: almost all\nG: most\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: some\nD: all\nE: almost all\nF: the smaller part\nG: almost none\nH: few\nI: none\nAnswer:']"
394,data/images/quantifier/test_394.png,"[['g'], ['d, g, i'], ['many'], ['many'], ['a']]","[{'a': 'none', 'b': 'all', 'c': 'most', 'd': 'many', 'e': 'few', 'f': 'the smaller part', 'g': 'some', 'h': 'almost none', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'all', 'd': 'none', 'e': 'many', 'f': 'almost none', 'g': 'most', 'h': 'some', 'i': 'few'}, {'a': 'none', 'b': 'the smaller part', 'c': 'almost none', 'd': 'almost all', 'e': 'many', 'f': 'most', 'g': 'some', 'h': 'few', 'i': 'all'}, {'a': 'some', 'b': 'none', 'c': 'many', 'd': 'few', 'e': 'the smaller part', 'f': 'almost none', 'g': 'all', 'h': 'almost all', 'i': 'most'}, {'a': 'most', 'b': 'few', 'c': 'some', 'd': 'many', 'e': 'almost all', 'f': 'all', 'g': 'almost none', 'h': 'the smaller part', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: most\nD: many\nE: few\nF: the smaller part\nG: some\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: all\nD: none\nE: many\nF: almost none\nG: most\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: almost none\nD: almost all\nE: many\nF: most\nG: some\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: many\nD: few\nE: the smaller part\nF: almost none\nG: all\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: some\nD: many\nE: almost all\nF: all\nG: almost none\nH: the smaller part\nI: none\nAnswer:']"
