index,image,blip2_output,shuffled_options,prompted_questions
780,data/images/quantifier/test_780.png,"[['c'], ['a'], ['c'], ['c'], ['almost all']]","[{'a': 'almost all', 'b': 'none', 'c': 'some', 'd': 'most', 'e': 'almost none', 'f': 'many', 'g': 'the smaller part', 'h': 'few', 'i': 'all'}, {'a': 'all', 'b': 'few', 'c': 'many', 'd': 'some', 'e': 'the smaller part', 'f': 'none', 'g': 'most', 'h': 'almost none', 'i': 'almost all'}, {'a': 'all', 'b': 'few', 'c': 'most', 'd': 'many', 'e': 'almost none', 'f': 'the smaller part', 'g': 'almost all', 'h': 'some', 'i': 'none'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'most', 'd': 'all', 'e': 'many', 'f': 'some', 'g': 'almost none', 'h': 'few', 'i': 'none'}, {'a': 'some', 'b': 'few', 'c': 'many', 'd': 'almost all', 'e': 'all', 'f': 'the smaller part', 'g': 'most', 'h': 'almost none', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: some\nD: most\nE: almost none\nF: many\nG: the smaller part\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: many\nD: some\nE: the smaller part\nF: none\nG: most\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: most\nD: many\nE: almost none\nF: the smaller part\nG: almost all\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: most\nD: all\nE: many\nF: some\nG: almost none\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: many\nD: almost all\nE: all\nF: the smaller part\nG: most\nH: almost none\nI: none\nAnswer:']"
793,data/images/quantifier/test_793.png,"[['all'], ['g'], ['none'], [''], ['i']]","[{'a': 'almost none', 'b': 'the smaller part', 'c': 'some', 'd': 'none', 'e': 'many', 'f': 'almost all', 'g': 'most', 'h': 'all', 'i': 'few'}, {'a': 'some', 'b': 'the smaller part', 'c': 'most', 'd': 'none', 'e': 'almost none', 'f': 'few', 'g': 'almost all', 'h': 'all', 'i': 'many'}, {'a': 'many', 'b': 'few', 'c': 'almost all', 'd': 'none', 'e': 'the smaller part', 'f': 'most', 'g': 'all', 'h': 'some', 'i': 'almost none'}, {'a': 'many', 'b': 'few', 'c': 'almost none', 'd': 'all', 'e': 'none', 'f': 'most', 'g': 'some', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'all', 'b': 'almost all', 'c': 'the smaller part', 'd': 'almost none', 'e': 'none', 'f': 'some', 'g': 'few', 'h': 'most', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: some\nD: none\nE: many\nF: almost all\nG: most\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: most\nD: none\nE: almost none\nF: few\nG: almost all\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: almost all\nD: none\nE: the smaller part\nF: most\nG: all\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: almost none\nD: all\nE: none\nF: most\nG: some\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: the smaller part\nD: almost none\nE: none\nF: some\nG: few\nH: most\nI: many\nAnswer:']"
615,data/images/quantifier/test_615.png,"[['a'], ['the smaller part'], ['g'], ['c'], ['almost all']]","[{'a': 'some', 'b': 'almost all', 'c': 'few', 'd': 'almost none', 'e': 'none', 'f': 'many', 'g': 'all', 'h': 'most', 'i': 'the smaller part'}, {'a': 'many', 'b': 'some', 'c': 'none', 'd': 'the smaller part', 'e': 'few', 'f': 'most', 'g': 'almost all', 'h': 'all', 'i': 'almost none'}, {'a': 'some', 'b': 'almost none', 'c': 'all', 'd': 'none', 'e': 'many', 'f': 'most', 'g': 'few', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'few', 'b': 'some', 'c': 'many', 'd': 'the smaller part', 'e': 'all', 'f': 'almost all', 'g': 'most', 'h': 'almost none', 'i': 'none'}, {'a': 'few', 'b': 'the smaller part', 'c': 'none', 'd': 'most', 'e': 'many', 'f': 'some', 'g': 'all', 'h': 'almost none', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: few\nD: almost none\nE: none\nF: many\nG: all\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: none\nD: the smaller part\nE: few\nF: most\nG: almost all\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: all\nD: none\nE: many\nF: most\nG: few\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: many\nD: the smaller part\nE: all\nF: almost all\nG: most\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: none\nD: most\nE: many\nF: some\nG: all\nH: almost none\nI: almost all\nAnswer:']"
737,data/images/quantifier/test_737.png,"[['all'], ['some'], ['b'], ['c'], ['b']]","[{'a': 'few', 'b': 'some', 'c': 'the smaller part', 'd': 'many', 'e': 'most', 'f': 'all', 'g': 'almost none', 'h': 'almost all', 'i': 'none'}, {'a': 'some', 'b': 'the smaller part', 'c': 'many', 'd': 'almost all', 'e': 'most', 'f': 'none', 'g': 'all', 'h': 'few', 'i': 'almost none'}, {'a': 'almost all', 'b': 'many', 'c': 'the smaller part', 'd': 'some', 'e': 'few', 'f': 'almost none', 'g': 'most', 'h': 'none', 'i': 'all'}, {'a': 'almost all', 'b': 'some', 'c': 'many', 'd': 'most', 'e': 'all', 'f': 'the smaller part', 'g': 'almost none', 'h': 'none', 'i': 'few'}, {'a': 'none', 'b': 'the smaller part', 'c': 'few', 'd': 'almost none', 'e': 'many', 'f': 'most', 'g': 'almost all', 'h': 'all', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: the smaller part\nD: many\nE: most\nF: all\nG: almost none\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: many\nD: almost all\nE: most\nF: none\nG: all\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: the smaller part\nD: some\nE: few\nF: almost none\nG: most\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: many\nD: most\nE: all\nF: the smaller part\nG: almost none\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: few\nD: almost none\nE: many\nF: most\nG: almost all\nH: all\nI: some\nAnswer:']"
758,data/images/quantifier/test_758.png,"[['the smaller part'], ['a'], ['g'], ['e'], ['almost none']]","[{'a': 'the smaller part', 'b': 'almost all', 'c': 'almost none', 'd': 'few', 'e': 'all', 'f': 'most', 'g': 'none', 'h': 'some', 'i': 'many'}, {'a': 'all', 'b': 'almost all', 'c': 'most', 'd': 'none', 'e': 'many', 'f': 'almost none', 'g': 'few', 'h': 'the smaller part', 'i': 'some'}, {'a': 'most', 'b': 'few', 'c': 'almost all', 'd': 'the smaller part', 'e': 'none', 'f': 'all', 'g': 'almost none', 'h': 'many', 'i': 'some'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'few', 'd': 'almost all', 'e': 'most', 'f': 'many', 'g': 'some', 'h': 'all', 'i': 'none'}, {'a': 'most', 'b': 'almost all', 'c': 'many', 'd': 'some', 'e': 'the smaller part', 'f': 'few', 'g': 'none', 'h': 'all', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: almost none\nD: few\nE: all\nF: most\nG: none\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: most\nD: none\nE: many\nF: almost none\nG: few\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: almost all\nD: the smaller part\nE: none\nF: all\nG: almost none\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: few\nD: almost all\nE: most\nF: many\nG: some\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: many\nD: some\nE: the smaller part\nF: few\nG: none\nH: all\nI: almost none\nAnswer:']"
474,data/images/quantifier/test_474.png,"[['a'], ['a'], ['g'], ['g'], ['e']]","[{'a': 'almost all', 'b': 'almost none', 'c': 'many', 'd': 'all', 'e': 'the smaller part', 'f': 'some', 'g': 'none', 'h': 'most', 'i': 'few'}, {'a': 'almost none', 'b': 'none', 'c': 'all', 'd': 'most', 'e': 'few', 'f': 'the smaller part', 'g': 'almost all', 'h': 'many', 'i': 'some'}, {'a': 'most', 'b': 'the smaller part', 'c': 'none', 'd': 'almost none', 'e': 'few', 'f': 'all', 'g': 'some', 'h': 'many', 'i': 'almost all'}, {'a': 'most', 'b': 'none', 'c': 'almost all', 'd': 'some', 'e': 'all', 'f': 'many', 'g': 'few', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'few', 'b': 'almost none', 'c': 'most', 'd': 'almost all', 'e': 'none', 'f': 'many', 'g': 'all', 'h': 'the smaller part', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: many\nD: all\nE: the smaller part\nF: some\nG: none\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: all\nD: most\nE: few\nF: the smaller part\nG: almost all\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: none\nD: almost none\nE: few\nF: all\nG: some\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: almost all\nD: some\nE: all\nF: many\nG: few\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: most\nD: almost all\nE: none\nF: many\nG: all\nH: the smaller part\nI: some\nAnswer:']"
558,data/images/quantifier/test_558.png,"[['almost all'], ['b'], ['most'], ['c'], ['a']]","[{'a': 'many', 'b': 'none', 'c': 'almost none', 'd': 'all', 'e': 'the smaller part', 'f': 'almost all', 'g': 'some', 'h': 'most', 'i': 'few'}, {'a': 'some', 'b': 'all', 'c': 'most', 'd': 'the smaller part', 'e': 'none', 'f': 'few', 'g': 'almost all', 'h': 'almost none', 'i': 'many'}, {'a': 'almost all', 'b': 'few', 'c': 'all', 'd': 'many', 'e': 'almost none', 'f': 'the smaller part', 'g': 'most', 'h': 'none', 'i': 'some'}, {'a': 'most', 'b': 'almost none', 'c': 'the smaller part', 'd': 'many', 'e': 'almost all', 'f': 'none', 'g': 'some', 'h': 'all', 'i': 'few'}, {'a': 'the smaller part', 'b': 'few', 'c': 'none', 'd': 'some', 'e': 'most', 'f': 'almost all', 'g': 'almost none', 'h': 'all', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: almost none\nD: all\nE: the smaller part\nF: almost all\nG: some\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: most\nD: the smaller part\nE: none\nF: few\nG: almost all\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: all\nD: many\nE: almost none\nF: the smaller part\nG: most\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: the smaller part\nD: many\nE: almost all\nF: none\nG: some\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: none\nD: some\nE: most\nF: almost all\nG: almost none\nH: all\nI: many\nAnswer:']"
512,data/images/quantifier/test_512.png,"[['all'], ['b'], ['f'], ['a'], ['almost all']]","[{'a': 'almost all', 'b': 'some', 'c': 'all', 'd': 'almost none', 'e': 'most', 'f': 'few', 'g': 'none', 'h': 'the smaller part', 'i': 'many'}, {'a': 'few', 'b': 'the smaller part', 'c': 'almost all', 'd': 'most', 'e': 'none', 'f': 'almost none', 'g': 'some', 'h': 'all', 'i': 'many'}, {'a': 'all', 'b': 'almost all', 'c': 'the smaller part', 'd': 'some', 'e': 'almost none', 'f': 'most', 'g': 'many', 'h': 'few', 'i': 'none'}, {'a': 'the smaller part', 'b': 'most', 'c': 'almost none', 'd': 'almost all', 'e': 'many', 'f': 'some', 'g': 'all', 'h': 'few', 'i': 'none'}, {'a': 'almost all', 'b': 'most', 'c': 'none', 'd': 'few', 'e': 'some', 'f': 'almost none', 'g': 'many', 'h': 'all', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: all\nD: almost none\nE: most\nF: few\nG: none\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: almost all\nD: most\nE: none\nF: almost none\nG: some\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: the smaller part\nD: some\nE: almost none\nF: most\nG: many\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: almost none\nD: almost all\nE: many\nF: some\nG: all\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: none\nD: few\nE: some\nF: almost none\nG: many\nH: all\nI: the smaller part\nAnswer:']"
487,data/images/quantifier/test_487.png,"[['all'], ['a'], ['d'], ['g'], ['a']]","[{'a': 'many', 'b': 'few', 'c': 'none', 'd': 'almost none', 'e': 'almost all', 'f': 'the smaller part', 'g': 'all', 'h': 'most', 'i': 'some'}, {'a': 'none', 'b': 'the smaller part', 'c': 'almost all', 'd': 'almost none', 'e': 'few', 'f': 'all', 'g': 'many', 'h': 'some', 'i': 'most'}, {'a': 'the smaller part', 'b': 'all', 'c': 'some', 'd': 'none', 'e': 'many', 'f': 'most', 'g': 'almost none', 'h': 'almost all', 'i': 'few'}, {'a': 'all', 'b': 'almost none', 'c': 'none', 'd': 'many', 'e': 'almost all', 'f': 'few', 'g': 'most', 'h': 'some', 'i': 'the smaller part'}, {'a': 'most', 'b': 'almost none', 'c': 'all', 'd': 'the smaller part', 'e': 'few', 'f': 'some', 'g': 'almost all', 'h': 'many', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: none\nD: almost none\nE: almost all\nF: the smaller part\nG: all\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: almost all\nD: almost none\nE: few\nF: all\nG: many\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: some\nD: none\nE: many\nF: most\nG: almost none\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: none\nD: many\nE: almost all\nF: few\nG: most\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: all\nD: the smaller part\nE: few\nF: some\nG: almost all\nH: many\nI: none\nAnswer:']"
507,data/images/quantifier/test_507.png,"[['g'], ['all'], [''], ['b'], ['d']]","[{'a': 'many', 'b': 'almost none', 'c': 'almost all', 'd': 'all', 'e': 'some', 'f': 'most', 'g': 'few', 'h': 'the smaller part', 'i': 'none'}, {'a': 'many', 'b': 'almost none', 'c': 'most', 'd': 'all', 'e': 'the smaller part', 'f': 'almost all', 'g': 'some', 'h': 'few', 'i': 'none'}, {'a': 'many', 'b': 'some', 'c': 'none', 'd': 'almost all', 'e': 'the smaller part', 'f': 'few', 'g': 'most', 'h': 'all', 'i': 'almost none'}, {'a': 'most', 'b': 'many', 'c': 'all', 'd': 'almost none', 'e': 'almost all', 'f': 'the smaller part', 'g': 'none', 'h': 'few', 'i': 'some'}, {'a': 'the smaller part', 'b': 'some', 'c': 'all', 'd': 'most', 'e': 'almost all', 'f': 'many', 'g': 'almost none', 'h': 'none', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: almost all\nD: all\nE: some\nF: most\nG: few\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: most\nD: all\nE: the smaller part\nF: almost all\nG: some\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: none\nD: almost all\nE: the smaller part\nF: few\nG: most\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: all\nD: almost none\nE: almost all\nF: the smaller part\nG: none\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: all\nD: most\nE: almost all\nF: many\nG: almost none\nH: none\nI: few\nAnswer:']"
492,data/images/quantifier/test_492.png,"[['the smaller part'], ['the smaller part'], ['d'], ['i'], ['the smaller part']]","[{'a': 'most', 'b': 'almost none', 'c': 'all', 'd': 'none', 'e': 'some', 'f': 'few', 'g': 'many', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'many', 'b': 'few', 'c': 'most', 'd': 'all', 'e': 'almost all', 'f': 'the smaller part', 'g': 'some', 'h': 'almost none', 'i': 'none'}, {'a': 'some', 'b': 'most', 'c': 'all', 'd': 'almost all', 'e': 'many', 'f': 'few', 'g': 'the smaller part', 'h': 'none', 'i': 'almost none'}, {'a': 'few', 'b': 'most', 'c': 'none', 'd': 'some', 'e': 'the smaller part', 'f': 'almost all', 'g': 'many', 'h': 'almost none', 'i': 'all'}, {'a': 'few', 'b': 'none', 'c': 'the smaller part', 'd': 'almost all', 'e': 'all', 'f': 'many', 'g': 'almost none', 'h': 'most', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: all\nD: none\nE: some\nF: few\nG: many\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: most\nD: all\nE: almost all\nF: the smaller part\nG: some\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: all\nD: almost all\nE: many\nF: few\nG: the smaller part\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: none\nD: some\nE: the smaller part\nF: almost all\nG: many\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: the smaller part\nD: almost all\nE: all\nF: many\nG: almost none\nH: most\nI: some\nAnswer:']"
212,data/images/quantifier/test_212.png,"[['c'], ['none'], ['all'], ['a'], ['i']]","[{'a': 'some', 'b': 'none', 'c': 'the smaller part', 'd': 'all', 'e': 'few', 'f': 'most', 'g': 'many', 'h': 'almost all', 'i': 'almost none'}, {'a': 'most', 'b': 'almost all', 'c': 'none', 'd': 'almost none', 'e': 'all', 'f': 'some', 'g': 'the smaller part', 'h': 'many', 'i': 'few'}, {'a': 'all', 'b': 'some', 'c': 'almost none', 'd': 'none', 'e': 'the smaller part', 'f': 'most', 'g': 'few', 'h': 'many', 'i': 'almost all'}, {'a': 'almost none', 'b': 'some', 'c': 'none', 'd': 'the smaller part', 'e': 'few', 'f': 'most', 'g': 'almost all', 'h': 'many', 'i': 'all'}, {'a': 'most', 'b': 'few', 'c': 'almost none', 'd': 'some', 'e': 'many', 'f': 'almost all', 'g': 'the smaller part', 'h': 'all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: the smaller part\nD: all\nE: few\nF: most\nG: many\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: none\nD: almost none\nE: all\nF: some\nG: the smaller part\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: almost none\nD: none\nE: the smaller part\nF: most\nG: few\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: none\nD: the smaller part\nE: few\nF: most\nG: almost all\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: almost none\nD: some\nE: many\nF: almost all\nG: the smaller part\nH: all\nI: none\nAnswer:']"
260,data/images/quantifier/test_260.png,"[['almost all'], ['c'], ['the smallest one'], ['none'], ['most']]","[{'a': 'none', 'b': 'the smaller part', 'c': 'many', 'd': 'most', 'e': 'almost all', 'f': 'all', 'g': 'some', 'h': 'few', 'i': 'almost none'}, {'a': 'almost none', 'b': 'none', 'c': 'all', 'd': 'almost all', 'e': 'the smaller part', 'f': 'some', 'g': 'most', 'h': 'few', 'i': 'many'}, {'a': 'the smaller part', 'b': 'some', 'c': 'few', 'd': 'most', 'e': 'all', 'f': 'almost all', 'g': 'almost none', 'h': 'many', 'i': 'none'}, {'a': 'many', 'b': 'the smaller part', 'c': 'almost all', 'd': 'all', 'e': 'some', 'f': 'most', 'g': 'none', 'h': 'few', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'few', 'd': 'none', 'e': 'most', 'f': 'many', 'g': 'some', 'h': 'all', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: many\nD: most\nE: almost all\nF: all\nG: some\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: all\nD: almost all\nE: the smaller part\nF: some\nG: most\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: few\nD: most\nE: all\nF: almost all\nG: almost none\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: almost all\nD: all\nE: some\nF: most\nG: none\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: few\nD: none\nE: most\nF: many\nG: some\nH: all\nI: almost all\nAnswer:']"
326,data/images/quantifier/test_326.png,"[['g'], ['b'], ['a'], ['g'], ['there are a lot of animals in this picture']]","[{'a': 'all', 'b': 'none', 'c': 'the smaller part', 'd': 'almost none', 'e': 'few', 'f': 'almost all', 'g': 'some', 'h': 'most', 'i': 'many'}, {'a': 'some', 'b': 'many', 'c': 'all', 'd': 'almost none', 'e': 'few', 'f': 'most', 'g': 'the smaller part', 'h': 'none', 'i': 'almost all'}, {'a': 'few', 'b': 'most', 'c': 'the smaller part', 'd': 'none', 'e': 'almost none', 'f': 'some', 'g': 'almost all', 'h': 'many', 'i': 'all'}, {'a': 'some', 'b': 'the smaller part', 'c': 'most', 'd': 'almost none', 'e': 'many', 'f': 'few', 'g': 'almost all', 'h': 'all', 'i': 'none'}, {'a': 'few', 'b': 'many', 'c': 'most', 'd': 'some', 'e': 'all', 'f': 'the smaller part', 'g': 'none', 'h': 'almost all', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: the smaller part\nD: almost none\nE: few\nF: almost all\nG: some\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: many\nC: all\nD: almost none\nE: few\nF: most\nG: the smaller part\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: the smaller part\nD: none\nE: almost none\nF: some\nG: almost all\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: most\nD: almost none\nE: many\nF: few\nG: almost all\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: most\nD: some\nE: all\nF: the smaller part\nG: none\nH: almost all\nI: almost none\nAnswer:']"
384,data/images/quantifier/test_384.png,"[['there are four animals'], ['d'], ['all'], [''], ['1']]","[{'a': 'all', 'b': 'some', 'c': 'most', 'd': 'almost none', 'e': 'many', 'f': 'none', 'g': 'the smaller part', 'h': 'almost all', 'i': 'few'}, {'a': 'most', 'b': 'some', 'c': 'all', 'd': 'few', 'e': 'none', 'f': 'many', 'g': 'the smaller part', 'h': 'almost all', 'i': 'almost none'}, {'a': 'some', 'b': 'the smaller part', 'c': 'most', 'd': 'all', 'e': 'many', 'f': 'none', 'g': 'almost none', 'h': 'almost all', 'i': 'few'}, {'a': 'the smaller part', 'b': 'many', 'c': 'some', 'd': 'most', 'e': 'almost none', 'f': 'all', 'g': 'none', 'h': 'almost all', 'i': 'few'}, {'a': 'some', 'b': 'most', 'c': 'all', 'd': 'almost all', 'e': 'none', 'f': 'the smaller part', 'g': 'many', 'h': 'almost none', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: most\nD: almost none\nE: many\nF: none\nG: the smaller part\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: all\nD: few\nE: none\nF: many\nG: the smaller part\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: most\nD: all\nE: many\nF: none\nG: almost none\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: some\nD: most\nE: almost none\nF: all\nG: none\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: all\nD: almost all\nE: none\nF: the smaller part\nG: many\nH: almost none\nI: few\nAnswer:']"
