index,image,blip2_output,shuffled_options,prompted_questions
793,data/images/quantifier/test_793.png,"[['a'], ['e'], ['a'], ['most'], ['d']]","[{'a': 'the smaller part', 'b': 'most', 'c': 'almost all', 'd': 'few', 'e': 'none', 'f': 'all', 'g': 'some', 'h': 'many', 'i': 'almost none'}, {'a': 'none', 'b': 'the smaller part', 'c': 'many', 'd': 'almost none', 'e': 'few', 'f': 'some', 'g': 'almost all', 'h': 'all', 'i': 'most'}, {'a': 'many', 'b': 'none', 'c': 'almost all', 'd': 'the smaller part', 'e': 'some', 'f': 'few', 'g': 'all', 'h': 'almost none', 'i': 'most'}, {'a': 'most', 'b': 'some', 'c': 'all', 'd': 'the smaller part', 'e': 'almost none', 'f': 'few', 'g': 'none', 'h': 'almost all', 'i': 'many'}, {'a': 'almost all', 'b': 'almost none', 'c': 'many', 'd': 'some', 'e': 'all', 'f': 'none', 'g': 'few', 'h': 'most', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: almost all\nD: few\nE: none\nF: all\nG: some\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: many\nD: almost none\nE: few\nF: some\nG: almost all\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: almost all\nD: the smaller part\nE: some\nF: few\nG: all\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: all\nD: the smaller part\nE: almost none\nF: few\nG: none\nH: almost all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: many\nD: some\nE: all\nF: none\nG: few\nH: most\nI: the smaller part\nAnswer:']"
615,data/images/quantifier/test_615.png,"[['all'], ['a) almost all, b) few, c) none, d) almost none, e)'], ['g'], ['a'], ['all']]","[{'a': 'almost none', 'b': 'all', 'c': 'most', 'd': 'many', 'e': 'some', 'f': 'none', 'g': 'almost all', 'h': 'the smaller part', 'i': 'few'}, {'a': 'almost all', 'b': 'few', 'c': 'none', 'd': 'almost none', 'e': 'many', 'f': 'some', 'g': 'the smaller part', 'h': 'all', 'i': 'most'}, {'a': 'many', 'b': 'almost none', 'c': 'all', 'd': 'almost all', 'e': 'few', 'f': 'most', 'g': 'some', 'h': 'none', 'i': 'the smaller part'}, {'a': 'some', 'b': 'almost all', 'c': 'all', 'd': 'few', 'e': 'many', 'f': 'the smaller part', 'g': 'none', 'h': 'almost none', 'i': 'most'}, {'a': 'few', 'b': 'all', 'c': 'many', 'd': 'almost none', 'e': 'most', 'f': 'none', 'g': 'the smaller part', 'h': 'some', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: most\nD: many\nE: some\nF: none\nG: almost all\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: none\nD: almost none\nE: many\nF: some\nG: the smaller part\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: all\nD: almost all\nE: few\nF: most\nG: some\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: all\nD: few\nE: many\nF: the smaller part\nG: none\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: many\nD: almost none\nE: most\nF: none\nG: the smaller part\nH: some\nI: almost all\nAnswer:']"
737,data/images/quantifier/test_737.png,"[['g'], ['d'], ['a'], ['most'], ['c']]","[{'a': 'almost none', 'b': 'the smaller part', 'c': 'few', 'd': 'none', 'e': 'some', 'f': 'most', 'g': 'many', 'h': 'almost all', 'i': 'all'}, {'a': 'few', 'b': 'almost none', 'c': 'the smaller part', 'd': 'many', 'e': 'all', 'f': 'some', 'g': 'none', 'h': 'almost all', 'i': 'most'}, {'a': 'almost all', 'b': 'some', 'c': 'most', 'd': 'few', 'e': 'the smaller part', 'f': 'almost none', 'g': 'none', 'h': 'many', 'i': 'all'}, {'a': 'all', 'b': 'few', 'c': 'some', 'd': 'many', 'e': 'none', 'f': 'almost all', 'g': 'most', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'most', 'c': 'many', 'd': 'few', 'e': 'almost all', 'f': 'almost none', 'g': 'all', 'h': 'none', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: few\nD: none\nE: some\nF: most\nG: many\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: the smaller part\nD: many\nE: all\nF: some\nG: none\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: most\nD: few\nE: the smaller part\nF: almost none\nG: none\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: some\nD: many\nE: none\nF: almost all\nG: most\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: many\nD: few\nE: almost all\nF: almost none\nG: all\nH: none\nI: some\nAnswer:']"
758,data/images/quantifier/test_758.png,"[['a) the smaller part'], ['there are 2'], ['the smaller part'], ['d'], ['g']]","[{'a': 'the smaller part', 'b': 'few', 'c': 'none', 'd': 'most', 'e': 'almost none', 'f': 'many', 'g': 'almost all', 'h': 'some', 'i': 'all'}, {'a': 'most', 'b': 'many', 'c': 'almost none', 'd': 'almost all', 'e': 'the smaller part', 'f': 'few', 'g': 'none', 'h': 'all', 'i': 'some'}, {'a': 'few', 'b': 'most', 'c': 'all', 'd': 'some', 'e': 'almost all', 'f': 'almost none', 'g': 'the smaller part', 'h': 'none', 'i': 'many'}, {'a': 'none', 'b': 'almost none', 'c': 'many', 'd': 'most', 'e': 'some', 'f': 'all', 'g': 'almost all', 'h': 'few', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'some', 'c': 'many', 'd': 'none', 'e': 'almost all', 'f': 'most', 'g': 'almost none', 'h': 'few', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: none\nD: most\nE: almost none\nF: many\nG: almost all\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: almost none\nD: almost all\nE: the smaller part\nF: few\nG: none\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: all\nD: some\nE: almost all\nF: almost none\nG: the smaller part\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: many\nD: most\nE: some\nF: all\nG: almost all\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: many\nD: none\nE: almost all\nF: most\nG: almost none\nH: few\nI: all\nAnswer:']"
474,data/images/quantifier/test_474.png,"[['g'], ['a'], ['g'], ['c'], ['most animals']]","[{'a': 'almost none', 'b': 'few', 'c': 'none', 'd': 'some', 'e': 'almost all', 'f': 'many', 'g': 'the smaller part', 'h': 'all', 'i': 'most'}, {'a': 'most', 'b': 'almost all', 'c': 'many', 'd': 'almost none', 'e': 'some', 'f': 'the smaller part', 'g': 'all', 'h': 'few', 'i': 'none'}, {'a': 'some', 'b': 'none', 'c': 'the smaller part', 'd': 'all', 'e': 'most', 'f': 'almost none', 'g': 'many', 'h': 'almost all', 'i': 'few'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'all', 'd': 'many', 'e': 'almost all', 'f': 'few', 'g': 'none', 'h': 'some', 'i': 'most'}, {'a': 'few', 'b': 'some', 'c': 'almost none', 'd': 'many', 'e': 'almost all', 'f': 'none', 'g': 'the smaller part', 'h': 'all', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: none\nD: some\nE: almost all\nF: many\nG: the smaller part\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: many\nD: almost none\nE: some\nF: the smaller part\nG: all\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: the smaller part\nD: all\nE: most\nF: almost none\nG: many\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: all\nD: many\nE: almost all\nF: few\nG: none\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: almost none\nD: many\nE: almost all\nF: none\nG: the smaller part\nH: all\nI: most\nAnswer:']"
558,data/images/quantifier/test_558.png,"[['many'], ['c'], ['a'], ['the smaller part'], ['some']]","[{'a': 'some', 'b': 'none', 'c': 'all', 'd': 'few', 'e': 'almost all', 'f': 'many', 'g': 'most', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'none', 'b': 'almost all', 'c': 'few', 'd': 'most', 'e': 'some', 'f': 'the smaller part', 'g': 'many', 'h': 'all', 'i': 'almost none'}, {'a': 'almost all', 'b': 'most', 'c': 'some', 'd': 'few', 'e': 'almost none', 'f': 'all', 'g': 'many', 'h': 'none', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'almost all', 'c': 'all', 'd': 'the smaller part', 'e': 'none', 'f': 'many', 'g': 'some', 'h': 'most', 'i': 'few'}, {'a': 'almost none', 'b': 'almost all', 'c': 'the smaller part', 'd': 'some', 'e': 'all', 'f': 'most', 'g': 'few', 'h': 'many', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: all\nD: few\nE: almost all\nF: many\nG: most\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: few\nD: most\nE: some\nF: the smaller part\nG: many\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: some\nD: few\nE: almost none\nF: all\nG: many\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: all\nD: the smaller part\nE: none\nF: many\nG: some\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: the smaller part\nD: some\nE: all\nF: most\nG: few\nH: many\nI: none\nAnswer:']"
512,data/images/quantifier/test_512.png,"[[''], ['some'], ['b,d'], ['a'], ['c']]","[{'a': 'many', 'b': 'all', 'c': 'almost all', 'd': 'some', 'e': 'most', 'f': 'few', 'g': 'almost none', 'h': 'the smaller part', 'i': 'none'}, {'a': 'most', 'b': 'almost none', 'c': 'some', 'd': 'few', 'e': 'none', 'f': 'many', 'g': 'almost all', 'h': 'all', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'most', 'c': 'none', 'd': 'some', 'e': 'the smaller part', 'f': 'all', 'g': 'almost all', 'h': 'many', 'i': 'few'}, {'a': 'most', 'b': 'all', 'c': 'none', 'd': 'few', 'e': 'almost all', 'f': 'some', 'g': 'many', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'most', 'b': 'none', 'c': 'the smaller part', 'd': 'some', 'e': 'almost all', 'f': 'almost none', 'g': 'all', 'h': 'many', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: almost all\nD: some\nE: most\nF: few\nG: almost none\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: some\nD: few\nE: none\nF: many\nG: almost all\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: none\nD: some\nE: the smaller part\nF: all\nG: almost all\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: none\nD: few\nE: almost all\nF: some\nG: many\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: the smaller part\nD: some\nE: almost all\nF: almost none\nG: all\nH: many\nI: few\nAnswer:']"
487,data/images/quantifier/test_487.png,"[['c'], ['e is correct'], ['c'], ['d'], ['b']]","[{'a': 'most', 'b': 'the smaller part', 'c': 'all', 'd': 'few', 'e': 'almost all', 'f': 'some', 'g': 'none', 'h': 'almost none', 'i': 'many'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'some', 'd': 'almost all', 'e': 'all', 'f': 'most', 'g': 'none', 'h': 'many', 'i': 'few'}, {'a': 'all', 'b': 'almost all', 'c': 'some', 'd': 'many', 'e': 'the smaller part', 'f': 'most', 'g': 'almost none', 'h': 'few', 'i': 'none'}, {'a': 'the smaller part', 'b': 'most', 'c': 'all', 'd': 'almost all', 'e': 'many', 'f': 'few', 'g': 'none', 'h': 'some', 'i': 'almost none'}, {'a': 'most', 'b': 'none', 'c': 'some', 'd': 'all', 'e': 'few', 'f': 'many', 'g': 'almost all', 'h': 'the smaller part', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: all\nD: few\nE: almost all\nF: some\nG: none\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: some\nD: almost all\nE: all\nF: most\nG: none\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: some\nD: many\nE: the smaller part\nF: most\nG: almost none\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: all\nD: almost all\nE: many\nF: few\nG: none\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: some\nD: all\nE: few\nF: many\nG: almost all\nH: the smaller part\nI: almost none\nAnswer:']"
507,data/images/quantifier/test_507.png,"[['e'], ['a'], ['all'], ['all'], ['']]","[{'a': 'almost none', 'b': 'almost all', 'c': 'none', 'd': 'most', 'e': 'few', 'f': 'all', 'g': 'some', 'h': 'the smaller part', 'i': 'many'}, {'a': 'many', 'b': 'most', 'c': 'the smaller part', 'd': 'none', 'e': 'almost all', 'f': 'few', 'g': 'all', 'h': 'almost none', 'i': 'some'}, {'a': 'all', 'b': 'most', 'c': 'many', 'd': 'almost none', 'e': 'the smaller part', 'f': 'some', 'g': 'almost all', 'h': 'none', 'i': 'few'}, {'a': 'some', 'b': 'almost none', 'c': 'almost all', 'd': 'the smaller part', 'e': 'few', 'f': 'most', 'g': 'none', 'h': 'many', 'i': 'all'}, {'a': 'almost all', 'b': 'many', 'c': 'some', 'd': 'almost none', 'e': 'few', 'f': 'none', 'g': 'most', 'h': 'all', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: none\nD: most\nE: few\nF: all\nG: some\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: the smaller part\nD: none\nE: almost all\nF: few\nG: all\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: many\nD: almost none\nE: the smaller part\nF: some\nG: almost all\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: almost all\nD: the smaller part\nE: few\nF: most\nG: none\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: some\nD: almost none\nE: few\nF: none\nG: most\nH: all\nI: the smaller part\nAnswer:']"
492,data/images/quantifier/test_492.png,"[['there are 2'], [''], [''], ['i'], ['all']]","[{'a': 'most', 'b': 'almost none', 'c': 'none', 'd': 'the smaller part', 'e': 'all', 'f': 'almost all', 'g': 'many', 'h': 'some', 'i': 'few'}, {'a': 'few', 'b': 'many', 'c': 'the smaller part', 'd': 'almost none', 'e': 'none', 'f': 'almost all', 'g': 'most', 'h': 'some', 'i': 'all'}, {'a': 'many', 'b': 'the smaller part', 'c': 'almost all', 'd': 'some', 'e': 'none', 'f': 'all', 'g': 'most', 'h': 'few', 'i': 'almost none'}, {'a': 'none', 'b': 'all', 'c': 'most', 'd': 'almost all', 'e': 'some', 'f': 'the smaller part', 'g': 'almost none', 'h': 'many', 'i': 'few'}, {'a': 'almost all', 'b': 'most', 'c': 'some', 'd': 'almost none', 'e': 'few', 'f': 'the smaller part', 'g': 'many', 'h': 'all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: none\nD: the smaller part\nE: all\nF: almost all\nG: many\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: the smaller part\nD: almost none\nE: none\nF: almost all\nG: most\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: almost all\nD: some\nE: none\nF: all\nG: most\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: most\nD: almost all\nE: some\nF: the smaller part\nG: almost none\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: some\nD: almost none\nE: few\nF: the smaller part\nG: many\nH: all\nI: none\nAnswer:']"
212,data/images/quantifier/test_212.png,"[['a'], ['almost all'], ['c'], ['a'], ['']]","[{'a': 'almost all', 'b': 'none', 'c': 'many', 'd': 'all', 'e': 'the smaller part', 'f': 'few', 'g': 'some', 'h': 'most', 'i': 'almost none'}, {'a': 'almost all', 'b': 'all', 'c': 'many', 'd': 'the smaller part', 'e': 'almost none', 'f': 'none', 'g': 'few', 'h': 'some', 'i': 'most'}, {'a': 'some', 'b': 'none', 'c': 'all', 'd': 'almost all', 'e': 'few', 'f': 'many', 'g': 'almost none', 'h': 'most', 'i': 'the smaller part'}, {'a': 'almost all', 'b': 'most', 'c': 'many', 'd': 'none', 'e': 'some', 'f': 'few', 'g': 'almost none', 'h': 'all', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'most', 'd': 'many', 'e': 'few', 'f': 'almost all', 'g': 'some', 'h': 'all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: many\nD: all\nE: the smaller part\nF: few\nG: some\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: many\nD: the smaller part\nE: almost none\nF: none\nG: few\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: all\nD: almost all\nE: few\nF: many\nG: almost none\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: many\nD: none\nE: some\nF: few\nG: almost none\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: most\nD: many\nE: few\nF: almost all\nG: some\nH: all\nI: none\nAnswer:']"
260,data/images/quantifier/test_260.png,"[['i'], ['c'], ['all'], ['none'], ['d']]","[{'a': 'almost none', 'b': 'many', 'c': 'all', 'd': 'none', 'e': 'almost all', 'f': 'some', 'g': 'the smaller part', 'h': 'few', 'i': 'most'}, {'a': 'most', 'b': 'some', 'c': 'all', 'd': 'almost all', 'e': 'almost none', 'f': 'the smaller part', 'g': 'none', 'h': 'few', 'i': 'many'}, {'a': 'few', 'b': 'almost all', 'c': 'some', 'd': 'almost none', 'e': 'many', 'f': 'the smaller part', 'g': 'none', 'h': 'all', 'i': 'most'}, {'a': 'some', 'b': 'all', 'c': 'almost all', 'd': 'most', 'e': 'many', 'f': 'the smaller part', 'g': 'few', 'h': 'none', 'i': 'almost none'}, {'a': 'many', 'b': 'the smaller part', 'c': 'almost all', 'd': 'none', 'e': 'some', 'f': 'few', 'g': 'almost none', 'h': 'most', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: all\nD: none\nE: almost all\nF: some\nG: the smaller part\nH: few\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: all\nD: almost all\nE: almost none\nF: the smaller part\nG: none\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: some\nD: almost none\nE: many\nF: the smaller part\nG: none\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: almost all\nD: most\nE: many\nF: the smaller part\nG: few\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: almost all\nD: none\nE: some\nF: few\nG: almost none\nH: most\nI: all\nAnswer:']"
326,data/images/quantifier/test_326.png,"[['a, b'], ['g'], ['many'], ['a'], ['all']]","[{'a': 'almost none', 'b': 'almost all', 'c': 'all', 'd': 'many', 'e': 'few', 'f': 'some', 'g': 'most', 'h': 'none', 'i': 'the smaller part'}, {'a': 'many', 'b': 'all', 'c': 'few', 'd': 'almost all', 'e': 'none', 'f': 'some', 'g': 'the smaller part', 'h': 'most', 'i': 'almost none'}, {'a': 'most', 'b': 'all', 'c': 'many', 'd': 'the smaller part', 'e': 'none', 'f': 'few', 'g': 'almost none', 'h': 'almost all', 'i': 'some'}, {'a': 'the smaller part', 'b': 'some', 'c': 'few', 'd': 'many', 'e': 'none', 'f': 'all', 'g': 'most', 'h': 'almost none', 'i': 'almost all'}, {'a': 'most', 'b': 'almost none', 'c': 'all', 'd': 'some', 'e': 'the smaller part', 'f': 'almost all', 'g': 'many', 'h': 'none', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: all\nD: many\nE: few\nF: some\nG: most\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: few\nD: almost all\nE: none\nF: some\nG: the smaller part\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: many\nD: the smaller part\nE: none\nF: few\nG: almost none\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: few\nD: many\nE: none\nF: all\nG: most\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: all\nD: some\nE: the smaller part\nF: almost all\nG: many\nH: none\nI: few\nAnswer:']"
384,data/images/quantifier/test_384.png,"[['all'], ['a lot of animals'], ['g'], ['i'], ['a']]","[{'a': 'almost all', 'b': 'many', 'c': 'almost none', 'd': 'most', 'e': 'none', 'f': 'all', 'g': 'few', 'h': 'some', 'i': 'the smaller part'}, {'a': 'all', 'b': 'few', 'c': 'many', 'd': 'most', 'e': 'almost all', 'f': 'none', 'g': 'the smaller part', 'h': 'some', 'i': 'almost none'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'most', 'd': 'some', 'e': 'none', 'f': 'all', 'g': 'many', 'h': 'almost all', 'i': 'few'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'most', 'd': 'all', 'e': 'almost none', 'f': 'few', 'g': 'some', 'h': 'none', 'i': 'many'}, {'a': 'almost none', 'b': 'some', 'c': 'the smaller part', 'd': 'most', 'e': 'many', 'f': 'all', 'g': 'none', 'h': 'almost all', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: almost none\nD: most\nE: none\nF: all\nG: few\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: many\nD: most\nE: almost all\nF: none\nG: the smaller part\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: most\nD: some\nE: none\nF: all\nG: many\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: most\nD: all\nE: almost none\nF: few\nG: some\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: the smaller part\nD: most\nE: many\nF: all\nG: none\nH: almost all\nI: few\nAnswer:']"
303,data/images/quantifier/test_303.png,"[['d'], ['the smaller part'], ['the smaller part'], ['d'], ['some']]","[{'a': 'the smaller part', 'b': 'almost all', 'c': 'some', 'd': 'many', 'e': 'most', 'f': 'all', 'g': 'none', 'h': 'few', 'i': 'almost none'}, {'a': 'some', 'b': 'almost all', 'c': 'the smaller part', 'd': 'none', 'e': 'many', 'f': 'few', 'g': 'almost none', 'h': 'all', 'i': 'most'}, {'a': 'none', 'b': 'many', 'c': 'the smaller part', 'd': 'few', 'e': 'most', 'f': 'some', 'g': 'all', 'h': 'almost all', 'i': 'almost none'}, {'a': 'almost all', 'b': 'most', 'c': 'few', 'd': 'some', 'e': 'none', 'f': 'almost none', 'g': 'many', 'h': 'the smaller part', 'i': 'all'}, {'a': 'none', 'b': 'all', 'c': 'most', 'd': 'the smaller part', 'e': 'some', 'f': 'almost all', 'g': 'few', 'h': 'almost none', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: some\nD: many\nE: most\nF: all\nG: none\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: the smaller part\nD: none\nE: many\nF: few\nG: almost none\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: the smaller part\nD: few\nE: most\nF: some\nG: all\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: few\nD: some\nE: none\nF: almost none\nG: many\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: most\nD: the smaller part\nE: some\nF: almost all\nG: few\nH: almost none\nI: many\nAnswer:']"
