index,image,blip2_output,shuffled_options,prompted_questions
780,data/images/quantifier/test_780.png,"[['all'], ['d'], ['the smaller part'], ['all'], ['']]","[{'a': 'many', 'b': 'few', 'c': 'all', 'd': 'the smaller part', 'e': 'some', 'f': 'most', 'g': 'none', 'h': 'almost none', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'some', 'c': 'most', 'd': 'almost none', 'e': 'few', 'f': 'many', 'g': 'almost all', 'h': 'none', 'i': 'all'}, {'a': 'some', 'b': 'all', 'c': 'most', 'd': 'the smaller part', 'e': 'many', 'f': 'none', 'g': 'almost none', 'h': 'almost all', 'i': 'few'}, {'a': 'some', 'b': 'almost none', 'c': 'most', 'd': 'the smaller part', 'e': 'few', 'f': 'none', 'g': 'many', 'h': 'all', 'i': 'almost all'}, {'a': 'many', 'b': 'all', 'c': 'the smaller part', 'd': 'almost all', 'e': 'few', 'f': 'some', 'g': 'most', 'h': 'none', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: all\nD: the smaller part\nE: some\nF: most\nG: none\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: most\nD: almost none\nE: few\nF: many\nG: almost all\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: most\nD: the smaller part\nE: many\nF: none\nG: almost none\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: most\nD: the smaller part\nE: few\nF: none\nG: many\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: the smaller part\nD: almost all\nE: few\nF: some\nG: most\nH: none\nI: almost none\nAnswer:']"
793,data/images/quantifier/test_793.png,"[['b'], ['almost none'], ['d'], ['i'], ['a']]","[{'a': 'the smaller part', 'b': 'many', 'c': 'few', 'd': 'almost none', 'e': 'most', 'f': 'almost all', 'g': 'all', 'h': 'none', 'i': 'some'}, {'a': 'many', 'b': 'some', 'c': 'almost all', 'd': 'most', 'e': 'all', 'f': 'the smaller part', 'g': 'few', 'h': 'none', 'i': 'almost none'}, {'a': 'all', 'b': 'almost all', 'c': 'none', 'd': 'many', 'e': 'most', 'f': 'some', 'g': 'the smaller part', 'h': 'few', 'i': 'almost none'}, {'a': 'few', 'b': 'the smaller part', 'c': 'almost all', 'd': 'many', 'e': 'all', 'f': 'almost none', 'g': 'none', 'h': 'most', 'i': 'some'}, {'a': 'the smaller part', 'b': 'few', 'c': 'many', 'd': 'none', 'e': 'most', 'f': 'almost all', 'g': 'almost none', 'h': 'all', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: few\nD: almost none\nE: most\nF: almost all\nG: all\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: almost all\nD: most\nE: all\nF: the smaller part\nG: few\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: none\nD: many\nE: most\nF: some\nG: the smaller part\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: almost all\nD: many\nE: all\nF: almost none\nG: none\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: many\nD: none\nE: most\nF: almost all\nG: almost none\nH: all\nI: some\nAnswer:']"
615,data/images/quantifier/test_615.png,"[['there are some animals on the image.'], ['g'], ['a'], ['almost all'], ['all']]","[{'a': 'some', 'b': 'almost none', 'c': 'most', 'd': 'the smaller part', 'e': 'few', 'f': 'many', 'g': 'almost all', 'h': 'none', 'i': 'all'}, {'a': 'some', 'b': 'almost none', 'c': 'the smaller part', 'd': 'none', 'e': 'most', 'f': 'many', 'g': 'few', 'h': 'all', 'i': 'almost all'}, {'a': 'almost none', 'b': 'few', 'c': 'most', 'd': 'some', 'e': 'none', 'f': 'many', 'g': 'the smaller part', 'h': 'all', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'none', 'c': 'most', 'd': 'many', 'e': 'some', 'f': 'few', 'g': 'all', 'h': 'almost all', 'i': 'almost none'}, {'a': 'almost all', 'b': 'many', 'c': 'few', 'd': 'the smaller part', 'e': 'most', 'f': 'all', 'g': 'some', 'h': 'almost none', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: most\nD: the smaller part\nE: few\nF: many\nG: almost all\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: the smaller part\nD: none\nE: most\nF: many\nG: few\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: most\nD: some\nE: none\nF: many\nG: the smaller part\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: most\nD: many\nE: some\nF: few\nG: all\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: few\nD: the smaller part\nE: most\nF: all\nG: some\nH: almost none\nI: none\nAnswer:']"
737,data/images/quantifier/test_737.png,"[['none'], ['i'], ['there is a dog, an old woman, a clock, a bird, an animal, a bird'], ['all'], ['a, b, c']]","[{'a': 'all', 'b': 'some', 'c': 'the smaller part', 'd': 'most', 'e': 'few', 'f': 'many', 'g': 'almost none', 'h': 'almost all', 'i': 'none'}, {'a': 'almost none', 'b': 'all', 'c': 'many', 'd': 'most', 'e': 'few', 'f': 'none', 'g': 'some', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'none', 'b': 'many', 'c': 'some', 'd': 'most', 'e': 'almost all', 'f': 'few', 'g': 'almost none', 'h': 'the smaller part', 'i': 'all'}, {'a': 'some', 'b': 'almost all', 'c': 'all', 'd': 'few', 'e': 'almost none', 'f': 'the smaller part', 'g': 'many', 'h': 'most', 'i': 'none'}, {'a': 'the smaller part', 'b': 'none', 'c': 'some', 'd': 'almost all', 'e': 'most', 'f': 'few', 'g': 'almost none', 'h': 'many', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: the smaller part\nD: most\nE: few\nF: many\nG: almost none\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: many\nD: most\nE: few\nF: none\nG: some\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: some\nD: most\nE: almost all\nF: few\nG: almost none\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: all\nD: few\nE: almost none\nF: the smaller part\nG: many\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: some\nD: almost all\nE: most\nF: few\nG: almost none\nH: many\nI: all\nAnswer:']"
758,data/images/quantifier/test_758.png,"[['f'], ['the smaller part'], ['b'], ['there are only a few animals in the image'], ['a']]","[{'a': 'all', 'b': 'few', 'c': 'many', 'd': 'almost all', 'e': 'almost none', 'f': 'most', 'g': 'the smaller part', 'h': 'some', 'i': 'none'}, {'a': 'few', 'b': 'almost none', 'c': 'almost all', 'd': 'most', 'e': 'some', 'f': 'none', 'g': 'many', 'h': 'all', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'all', 'd': 'some', 'e': 'none', 'f': 'many', 'g': 'most', 'h': 'almost all', 'i': 'few'}, {'a': 'few', 'b': 'many', 'c': 'almost all', 'd': 'most', 'e': 'some', 'f': 'all', 'g': 'none', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'almost all', 'b': 'some', 'c': 'all', 'd': 'many', 'e': 'none', 'f': 'most', 'g': 'few', 'h': 'the smaller part', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: many\nD: almost all\nE: almost none\nF: most\nG: the smaller part\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: almost all\nD: most\nE: some\nF: none\nG: many\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: all\nD: some\nE: none\nF: many\nG: most\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: almost all\nD: most\nE: some\nF: all\nG: none\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: all\nD: many\nE: none\nF: most\nG: few\nH: the smaller part\nI: almost none\nAnswer:']"
474,data/images/quantifier/test_474.png,"[['none'], ['g'], ['none, none'], ['the smaller part'], ['a']]","[{'a': 'the smaller part', 'b': 'almost none', 'c': 'most', 'd': 'some', 'e': 'all', 'f': 'none', 'g': 'many', 'h': 'almost all', 'i': 'few'}, {'a': 'few', 'b': 'many', 'c': 'almost all', 'd': 'most', 'e': 'almost none', 'f': 'none', 'g': 'the smaller part', 'h': 'some', 'i': 'all'}, {'a': 'none', 'b': 'few', 'c': 'all', 'd': 'almost all', 'e': 'most', 'f': 'the smaller part', 'g': 'many', 'h': 'some', 'i': 'almost none'}, {'a': 'none', 'b': 'some', 'c': 'almost all', 'd': 'almost none', 'e': 'most', 'f': 'many', 'g': 'the smaller part', 'h': 'few', 'i': 'all'}, {'a': 'many', 'b': 'none', 'c': 'almost none', 'd': 'almost all', 'e': 'the smaller part', 'f': 'most', 'g': 'all', 'h': 'few', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: most\nD: some\nE: all\nF: none\nG: many\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: almost all\nD: most\nE: almost none\nF: none\nG: the smaller part\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: all\nD: almost all\nE: most\nF: the smaller part\nG: many\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: almost all\nD: almost none\nE: most\nF: many\nG: the smaller part\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: almost none\nD: almost all\nE: the smaller part\nF: most\nG: all\nH: few\nI: some\nAnswer:']"
558,data/images/quantifier/test_558.png,"[['g'], ['c'], [''], ['a few'], ['3 correct']]","[{'a': 'most', 'b': 'almost none', 'c': 'many', 'd': 'all', 'e': 'the smaller part', 'f': 'some', 'g': 'none', 'h': 'almost all', 'i': 'few'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'almost all', 'd': 'all', 'e': 'most', 'f': 'some', 'g': 'few', 'h': 'none', 'i': 'many'}, {'a': 'almost none', 'b': 'some', 'c': 'few', 'd': 'none', 'e': 'most', 'f': 'all', 'g': 'many', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'some', 'b': 'almost all', 'c': 'most', 'd': 'all', 'e': 'few', 'f': 'almost none', 'g': 'many', 'h': 'the smaller part', 'i': 'none'}, {'a': 'none', 'b': 'most', 'c': 'almost none', 'd': 'some', 'e': 'all', 'f': 'almost all', 'g': 'the smaller part', 'h': 'few', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: many\nD: all\nE: the smaller part\nF: some\nG: none\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: almost all\nD: all\nE: most\nF: some\nG: few\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: few\nD: none\nE: most\nF: all\nG: many\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: most\nD: all\nE: few\nF: almost none\nG: many\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: almost none\nD: some\nE: all\nF: almost all\nG: the smaller part\nH: few\nI: many\nAnswer:']"
512,data/images/quantifier/test_512.png,"[['b'], ['a'], ['h'], ['a lot'], ['none']]","[{'a': 'some', 'b': 'most', 'c': 'many', 'd': 'all', 'e': 'none', 'f': 'almost none', 'g': 'few', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'none', 'b': 'some', 'c': 'almost none', 'd': 'few', 'e': 'most', 'f': 'many', 'g': 'almost all', 'h': 'the smaller part', 'i': 'all'}, {'a': 'many', 'b': 'some', 'c': 'the smaller part', 'd': 'none', 'e': 'all', 'f': 'almost none', 'g': 'most', 'h': 'few', 'i': 'almost all'}, {'a': 'none', 'b': 'almost all', 'c': 'all', 'd': 'few', 'e': 'most', 'f': 'almost none', 'g': 'the smaller part', 'h': 'many', 'i': 'some'}, {'a': 'few', 'b': 'many', 'c': 'almost all', 'd': 'none', 'e': 'some', 'f': 'most', 'g': 'all', 'h': 'the smaller part', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: many\nD: all\nE: none\nF: almost none\nG: few\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: almost none\nD: few\nE: most\nF: many\nG: almost all\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: the smaller part\nD: none\nE: all\nF: almost none\nG: most\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: all\nD: few\nE: most\nF: almost none\nG: the smaller part\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: almost all\nD: none\nE: some\nF: most\nG: all\nH: the smaller part\nI: almost none\nAnswer:']"
487,data/images/quantifier/test_487.png,"[['e'], ['a'], ['none'], ['a and e'], ['c']]","[{'a': 'almost all', 'b': 'almost none', 'c': 'some', 'd': 'most', 'e': 'many', 'f': 'all', 'g': 'the smaller part', 'h': 'few', 'i': 'none'}, {'a': 'most', 'b': 'none', 'c': 'all', 'd': 'some', 'e': 'almost all', 'f': 'few', 'g': 'the smaller part', 'h': 'almost none', 'i': 'many'}, {'a': 'few', 'b': 'none', 'c': 'some', 'd': 'all', 'e': 'almost all', 'f': 'the smaller part', 'g': 'many', 'h': 'most', 'i': 'almost none'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'most', 'd': 'almost none', 'e': 'all', 'f': 'none', 'g': 'some', 'h': 'many', 'i': 'few'}, {'a': 'all', 'b': 'the smaller part', 'c': 'almost none', 'd': 'many', 'e': 'some', 'f': 'few', 'g': 'almost all', 'h': 'none', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: some\nD: most\nE: many\nF: all\nG: the smaller part\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: all\nD: some\nE: almost all\nF: few\nG: the smaller part\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: some\nD: all\nE: almost all\nF: the smaller part\nG: many\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: most\nD: almost none\nE: all\nF: none\nG: some\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: almost none\nD: many\nE: some\nF: few\nG: almost all\nH: none\nI: most\nAnswer:']"
507,data/images/quantifier/test_507.png,"[['g'], ['all the animals are there'], ['all'], [''], ['d']]","[{'a': 'the smaller part', 'b': 'all', 'c': 'almost none', 'd': 'few', 'e': 'none', 'f': 'most', 'g': 'some', 'h': 'many', 'i': 'almost all'}, {'a': 'all', 'b': 'none', 'c': 'many', 'd': 'some', 'e': 'few', 'f': 'most', 'g': 'the smaller part', 'h': 'almost all', 'i': 'almost none'}, {'a': 'all', 'b': 'the smaller part', 'c': 'many', 'd': 'some', 'e': 'none', 'f': 'almost none', 'g': 'most', 'h': 'almost all', 'i': 'few'}, {'a': 'some', 'b': 'most', 'c': 'all', 'd': 'the smaller part', 'e': 'almost none', 'f': 'few', 'g': 'almost all', 'h': 'none', 'i': 'many'}, {'a': 'almost none', 'b': 'almost all', 'c': 'none', 'd': 'all', 'e': 'the smaller part', 'f': 'most', 'g': 'many', 'h': 'few', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: almost none\nD: few\nE: none\nF: most\nG: some\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: many\nD: some\nE: few\nF: most\nG: the smaller part\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: many\nD: some\nE: none\nF: almost none\nG: most\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: all\nD: the smaller part\nE: almost none\nF: few\nG: almost all\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: none\nD: all\nE: the smaller part\nF: most\nG: many\nH: few\nI: some\nAnswer:']"
492,data/images/quantifier/test_492.png,"[['many'], ['i choose g'], ['the smaller part of the image'], ['the smaller part'], ['the smaller part']]","[{'a': 'the smaller part', 'b': 'all', 'c': 'some', 'd': 'almost none', 'e': 'many', 'f': 'almost all', 'g': 'none', 'h': 'most', 'i': 'few'}, {'a': 'almost all', 'b': 'none', 'c': 'almost none', 'd': 'few', 'e': 'many', 'f': 'some', 'g': 'most', 'h': 'all', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'most', 'c': 'the smaller part', 'd': 'almost all', 'e': 'none', 'f': 'many', 'g': 'few', 'h': 'some', 'i': 'all'}, {'a': 'almost none', 'b': 'few', 'c': 'many', 'd': 'all', 'e': 'the smaller part', 'f': 'most', 'g': 'almost all', 'h': 'none', 'i': 'some'}, {'a': 'almost none', 'b': 'few', 'c': 'many', 'd': 'some', 'e': 'most', 'f': 'all', 'g': 'none', 'h': 'almost all', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: some\nD: almost none\nE: many\nF: almost all\nG: none\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: almost none\nD: few\nE: many\nF: some\nG: most\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: the smaller part\nD: almost all\nE: none\nF: many\nG: few\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: many\nD: all\nE: the smaller part\nF: most\nG: almost all\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: many\nD: some\nE: most\nF: all\nG: none\nH: almost all\nI: the smaller part\nAnswer:']"
212,data/images/quantifier/test_212.png,"[['the smaller part'], ['b'], ['d'], ['most'], ['h']]","[{'a': 'some', 'b': 'almost all', 'c': 'almost none', 'd': 'many', 'e': 'none', 'f': 'most', 'g': 'few', 'h': 'all', 'i': 'the smaller part'}, {'a': 'all', 'b': 'almost all', 'c': 'most', 'd': 'the smaller part', 'e': 'many', 'f': 'some', 'g': 'almost none', 'h': 'few', 'i': 'none'}, {'a': 'almost all', 'b': 'all', 'c': 'few', 'd': 'most', 'e': 'the smaller part', 'f': 'none', 'g': 'almost none', 'h': 'many', 'i': 'some'}, {'a': 'the smaller part', 'b': 'many', 'c': 'few', 'd': 'all', 'e': 'most', 'f': 'some', 'g': 'almost all', 'h': 'none', 'i': 'almost none'}, {'a': 'all', 'b': 'many', 'c': 'almost all', 'd': 'the smaller part', 'e': 'some', 'f': 'almost none', 'g': 'most', 'h': 'few', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: almost none\nD: many\nE: none\nF: most\nG: few\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: most\nD: the smaller part\nE: many\nF: some\nG: almost none\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: few\nD: most\nE: the smaller part\nF: none\nG: almost none\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: few\nD: all\nE: most\nF: some\nG: almost all\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: almost all\nD: the smaller part\nE: some\nF: almost none\nG: most\nH: few\nI: none\nAnswer:']"
260,data/images/quantifier/test_260.png,"[['b'], ['there is one animal in the image'], ['almost all'], ['c'], ['e']]","[{'a': 'the smaller part', 'b': 'most', 'c': 'some', 'd': 'many', 'e': 'almost all', 'f': 'all', 'g': 'none', 'h': 'few', 'i': 'almost none'}, {'a': 'almost none', 'b': 'some', 'c': 'the smaller part', 'd': 'almost all', 'e': 'all', 'f': 'none', 'g': 'few', 'h': 'many', 'i': 'most'}, {'a': 'many', 'b': 'some', 'c': 'all', 'd': 'almost none', 'e': 'none', 'f': 'few', 'g': 'most', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'few', 'b': 'none', 'c': 'some', 'd': 'all', 'e': 'almost none', 'f': 'the smaller part', 'g': 'many', 'h': 'almost all', 'i': 'most'}, {'a': 'almost none', 'b': 'all', 'c': 'some', 'd': 'none', 'e': 'many', 'f': 'the smaller part', 'g': 'almost all', 'h': 'few', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: some\nD: many\nE: almost all\nF: all\nG: none\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: the smaller part\nD: almost all\nE: all\nF: none\nG: few\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: all\nD: almost none\nE: none\nF: few\nG: most\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: some\nD: all\nE: almost none\nF: the smaller part\nG: many\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: some\nD: none\nE: many\nF: the smaller part\nG: almost all\nH: few\nI: most\nAnswer:']"
326,data/images/quantifier/test_326.png,"[['none of the above'], ['e the smallest part is almost all the animals in the image are: a duck'], ['g'], ['none, the larger part'], ['a']]","[{'a': 'most', 'b': 'almost none', 'c': 'the smaller part', 'd': 'many', 'e': 'all', 'f': 'none', 'g': 'few', 'h': 'almost all', 'i': 'some'}, {'a': 'some', 'b': 'none', 'c': 'all', 'd': 'many', 'e': 'the smaller part', 'f': 'few', 'g': 'most', 'h': 'almost all', 'i': 'almost none'}, {'a': 'many', 'b': 'almost all', 'c': 'the smaller part', 'd': 'all', 'e': 'most', 'f': 'some', 'g': 'almost none', 'h': 'none', 'i': 'few'}, {'a': 'none', 'b': 'some', 'c': 'almost all', 'd': 'all', 'e': 'many', 'f': 'almost none', 'g': 'the smaller part', 'h': 'most', 'i': 'few'}, {'a': 'few', 'b': 'many', 'c': 'some', 'd': 'none', 'e': 'all', 'f': 'almost none', 'g': 'almost all', 'h': 'the smaller part', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: the smaller part\nD: many\nE: all\nF: none\nG: few\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: all\nD: many\nE: the smaller part\nF: few\nG: most\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: the smaller part\nD: all\nE: most\nF: some\nG: almost none\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: almost all\nD: all\nE: many\nF: almost none\nG: the smaller part\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: some\nD: none\nE: all\nF: almost none\nG: almost all\nH: the smaller part\nI: most\nAnswer:']"
384,data/images/quantifier/test_384.png,"[['e'], ['the smaller part'], ['c'], ['g'], ['all']]","[{'a': 'most', 'b': 'almost all', 'c': 'many', 'd': 'almost none', 'e': 'all', 'f': 'few', 'g': 'the smaller part', 'h': 'none', 'i': 'some'}, {'a': 'most', 'b': 'few', 'c': 'the smaller part', 'd': 'many', 'e': 'almost all', 'f': 'none', 'g': 'all', 'h': 'some', 'i': 'almost none'}, {'a': 'all', 'b': 'few', 'c': 'most', 'd': 'almost all', 'e': 'the smaller part', 'f': 'many', 'g': 'almost none', 'h': 'none', 'i': 'some'}, {'a': 'almost all', 'b': 'almost none', 'c': 'some', 'd': 'many', 'e': 'few', 'f': 'none', 'g': 'the smaller part', 'h': 'all', 'i': 'most'}, {'a': 'some', 'b': 'most', 'c': 'almost none', 'd': 'the smaller part', 'e': 'almost all', 'f': 'many', 'g': 'all', 'h': 'none', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: many\nD: almost none\nE: all\nF: few\nG: the smaller part\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: the smaller part\nD: many\nE: almost all\nF: none\nG: all\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: most\nD: almost all\nE: the smaller part\nF: many\nG: almost none\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: some\nD: many\nE: few\nF: none\nG: the smaller part\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: almost none\nD: the smaller part\nE: almost all\nF: many\nG: all\nH: none\nI: few\nAnswer:']"
