index,image,blip2_output,shuffled_options,prompted_questions
780,data/images/quantifier/test_780.png,"[['all'], ['one'], ['the smaller part, all'], ['b'], ['d, few']]","[{'a': 'the smaller part', 'b': 'almost none', 'c': 'most', 'd': 'some', 'e': 'none', 'f': 'many', 'g': 'almost all', 'h': 'all', 'i': 'few'}, {'a': 'some', 'b': 'almost none', 'c': 'the smaller part', 'd': 'all', 'e': 'almost all', 'f': 'none', 'g': 'few', 'h': 'most', 'i': 'many'}, {'a': 'most', 'b': 'many', 'c': 'some', 'd': 'the smaller part', 'e': 'almost none', 'f': 'few', 'g': 'none', 'h': 'almost all', 'i': 'all'}, {'a': 'some', 'b': 'most', 'c': 'few', 'd': 'none', 'e': 'almost none', 'f': 'the smaller part', 'g': 'all', 'h': 'almost all', 'i': 'many'}, {'a': 'almost all', 'b': 'none', 'c': 'all', 'd': 'few', 'e': 'the smaller part', 'f': 'almost none', 'g': 'most', 'h': 'some', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: most\nD: some\nE: none\nF: many\nG: almost all\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: the smaller part\nD: all\nE: almost all\nF: none\nG: few\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: some\nD: the smaller part\nE: almost none\nF: few\nG: none\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: few\nD: none\nE: almost none\nF: the smaller part\nG: all\nH: almost all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: all\nD: few\nE: the smaller part\nF: almost none\nG: most\nH: some\nI: many\nAnswer:']"
793,data/images/quantifier/test_793.png,"[['there are many animals in the picture'], ['all'], ['one'], ['none'], ['e, almost all']]","[{'a': 'few', 'b': 'many', 'c': 'the smaller part', 'd': 'none', 'e': 'all', 'f': 'almost none', 'g': 'most', 'h': 'almost all', 'i': 'some'}, {'a': 'almost none', 'b': 'many', 'c': 'few', 'd': 'most', 'e': 'all', 'f': 'some', 'g': 'none', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'few', 'b': 'none', 'c': 'almost none', 'd': 'all', 'e': 'the smaller part', 'f': 'many', 'g': 'some', 'h': 'most', 'i': 'almost all'}, {'a': 'many', 'b': 'almost all', 'c': 'almost none', 'd': 'all', 'e': 'few', 'f': 'most', 'g': 'none', 'h': 'the smaller part', 'i': 'some'}, {'a': 'few', 'b': 'all', 'c': 'none', 'd': 'almost none', 'e': 'most', 'f': 'almost all', 'g': 'some', 'h': 'many', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: the smaller part\nD: none\nE: all\nF: almost none\nG: most\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: few\nD: most\nE: all\nF: some\nG: none\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: almost none\nD: all\nE: the smaller part\nF: many\nG: some\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: almost none\nD: all\nE: few\nF: most\nG: none\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: none\nD: almost none\nE: most\nF: almost all\nG: some\nH: many\nI: the smaller part\nAnswer:']"
615,data/images/quantifier/test_615.png,"[['i'], ['most'], ['none'], ['a few, all'], ['all']]","[{'a': 'almost all', 'b': 'few', 'c': 'none', 'd': 'almost none', 'e': 'all', 'f': 'most', 'g': 'the smaller part', 'h': 'many', 'i': 'some'}, {'a': 'almost all', 'b': 'few', 'c': 'the smaller part', 'd': 'all', 'e': 'none', 'f': 'some', 'g': 'most', 'h': 'many', 'i': 'almost none'}, {'a': 'many', 'b': 'all', 'c': 'almost all', 'd': 'most', 'e': 'almost none', 'f': 'few', 'g': 'some', 'h': 'none', 'i': 'the smaller part'}, {'a': 'some', 'b': 'most', 'c': 'many', 'd': 'all', 'e': 'few', 'f': 'almost all', 'g': 'the smaller part', 'h': 'none', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'few', 'c': 'almost all', 'd': 'most', 'e': 'some', 'f': 'all', 'g': 'almost none', 'h': 'none', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: none\nD: almost none\nE: all\nF: most\nG: the smaller part\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: the smaller part\nD: all\nE: none\nF: some\nG: most\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: almost all\nD: most\nE: almost none\nF: few\nG: some\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: many\nD: all\nE: few\nF: almost all\nG: the smaller part\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: almost all\nD: most\nE: some\nF: all\nG: almost none\nH: none\nI: many\nAnswer:']"
737,data/images/quantifier/test_737.png,"[['g'], ['d'], ['almost none'], ['many'], ['b']]","[{'a': 'the smaller part', 'b': 'some', 'c': 'almost none', 'd': 'many', 'e': 'none', 'f': 'all', 'g': 'almost all', 'h': 'most', 'i': 'few'}, {'a': 'the smaller part', 'b': 'all', 'c': 'many', 'd': 'none', 'e': 'few', 'f': 'almost none', 'g': 'most', 'h': 'some', 'i': 'almost all'}, {'a': 'almost none', 'b': 'most', 'c': 'all', 'd': 'none', 'e': 'many', 'f': 'few', 'g': 'some', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'none', 'b': 'almost all', 'c': 'almost none', 'd': 'most', 'e': 'all', 'f': 'few', 'g': 'many', 'h': 'the smaller part', 'i': 'some'}, {'a': 'none', 'b': 'some', 'c': 'many', 'd': 'almost all', 'e': 'the smaller part', 'f': 'most', 'g': 'all', 'h': 'almost none', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: almost none\nD: many\nE: none\nF: all\nG: almost all\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: many\nD: none\nE: few\nF: almost none\nG: most\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: all\nD: none\nE: many\nF: few\nG: some\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: almost none\nD: most\nE: all\nF: few\nG: many\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: many\nD: almost all\nE: the smaller part\nF: most\nG: all\nH: almost none\nI: few\nAnswer:']"
758,data/images/quantifier/test_758.png,"[['few'], ['d'], ['many'], ['a, d'], ['g']]","[{'a': 'all', 'b': 'few', 'c': 'some', 'd': 'most', 'e': 'many', 'f': 'the smaller part', 'g': 'almost all', 'h': 'almost none', 'i': 'none'}, {'a': 'many', 'b': 'almost all', 'c': 'all', 'd': 'the smaller part', 'e': 'almost none', 'f': 'some', 'g': 'none', 'h': 'most', 'i': 'few'}, {'a': 'some', 'b': 'the smaller part', 'c': 'all', 'd': 'none', 'e': 'few', 'f': 'most', 'g': 'many', 'h': 'almost none', 'i': 'almost all'}, {'a': 'some', 'b': 'almost all', 'c': 'the smaller part', 'd': 'all', 'e': 'none', 'f': 'few', 'g': 'almost none', 'h': 'many', 'i': 'most'}, {'a': 'some', 'b': 'none', 'c': 'many', 'd': 'few', 'e': 'the smaller part', 'f': 'almost all', 'g': 'almost none', 'h': 'most', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: some\nD: most\nE: many\nF: the smaller part\nG: almost all\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: all\nD: the smaller part\nE: almost none\nF: some\nG: none\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: all\nD: none\nE: few\nF: most\nG: many\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: the smaller part\nD: all\nE: none\nF: few\nG: almost none\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: many\nD: few\nE: the smaller part\nF: almost all\nG: almost none\nH: most\nI: all\nAnswer:']"
474,data/images/quantifier/test_474.png,"[['b'], ['b'], ['the smaller part'], ['h'], ['c']]","[{'a': 'almost all', 'b': 'almost none', 'c': 'few', 'd': 'many', 'e': 'the smaller part', 'f': 'all', 'g': 'none', 'h': 'some', 'i': 'most'}, {'a': 'none', 'b': 'few', 'c': 'most', 'd': 'some', 'e': 'almost all', 'f': 'all', 'g': 'the smaller part', 'h': 'almost none', 'i': 'many'}, {'a': 'some', 'b': 'the smaller part', 'c': 'all', 'd': 'none', 'e': 'many', 'f': 'almost all', 'g': 'most', 'h': 'almost none', 'i': 'few'}, {'a': 'almost all', 'b': 'many', 'c': 'the smaller part', 'd': 'almost none', 'e': 'some', 'f': 'few', 'g': 'all', 'h': 'most', 'i': 'none'}, {'a': 'many', 'b': 'some', 'c': 'almost all', 'd': 'all', 'e': 'none', 'f': 'few', 'g': 'the smaller part', 'h': 'almost none', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: few\nD: many\nE: the smaller part\nF: all\nG: none\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: most\nD: some\nE: almost all\nF: all\nG: the smaller part\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: all\nD: none\nE: many\nF: almost all\nG: most\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: the smaller part\nD: almost none\nE: some\nF: few\nG: all\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: almost all\nD: all\nE: none\nF: few\nG: the smaller part\nH: almost none\nI: most\nAnswer:']"
558,data/images/quantifier/test_558.png,"[['some animals are pictured in the image'], [''], ['b'], ['the smaller part'], ['all']]","[{'a': 'many', 'b': 'the smaller part', 'c': 'all', 'd': 'almost all', 'e': 'none', 'f': 'some', 'g': 'almost none', 'h': 'few', 'i': 'most'}, {'a': 'most', 'b': 'none', 'c': 'many', 'd': 'almost none', 'e': 'the smaller part', 'f': 'all', 'g': 'almost all', 'h': 'some', 'i': 'few'}, {'a': 'almost all', 'b': 'some', 'c': 'none', 'd': 'many', 'e': 'most', 'f': 'few', 'g': 'the smaller part', 'h': 'all', 'i': 'almost none'}, {'a': 'almost all', 'b': 'most', 'c': 'all', 'd': 'the smaller part', 'e': 'almost none', 'f': 'none', 'g': 'some', 'h': 'few', 'i': 'many'}, {'a': 'few', 'b': 'most', 'c': 'many', 'd': 'the smaller part', 'e': 'all', 'f': 'almost all', 'g': 'almost none', 'h': 'some', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: all\nD: almost all\nE: none\nF: some\nG: almost none\nH: few\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: many\nD: almost none\nE: the smaller part\nF: all\nG: almost all\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: none\nD: many\nE: most\nF: few\nG: the smaller part\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: all\nD: the smaller part\nE: almost none\nF: none\nG: some\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: many\nD: the smaller part\nE: all\nF: almost all\nG: almost none\nH: some\nI: none\nAnswer:']"
512,data/images/quantifier/test_512.png,"[['a is correct.'], ['a'], ['none'], [''], ['a']]","[{'a': 'almost all', 'b': 'few', 'c': 'some', 'd': 'none', 'e': 'all', 'f': 'many', 'g': 'most', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'many', 'c': 'some', 'd': 'most', 'e': 'few', 'f': 'almost all', 'g': 'all', 'h': 'almost none', 'i': 'none'}, {'a': 'the smaller part', 'b': 'few', 'c': 'none', 'd': 'most', 'e': 'some', 'f': 'many', 'g': 'all', 'h': 'almost none', 'i': 'almost all'}, {'a': 'almost none', 'b': 'almost all', 'c': 'most', 'd': 'few', 'e': 'many', 'f': 'none', 'g': 'the smaller part', 'h': 'some', 'i': 'all'}, {'a': 'none', 'b': 'all', 'c': 'some', 'd': 'most', 'e': 'few', 'f': 'almost none', 'g': 'many', 'h': 'almost all', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: some\nD: none\nE: all\nF: many\nG: most\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: some\nD: most\nE: few\nF: almost all\nG: all\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: none\nD: most\nE: some\nF: many\nG: all\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: most\nD: few\nE: many\nF: none\nG: the smaller part\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: some\nD: most\nE: few\nF: almost none\nG: many\nH: almost all\nI: the smaller part\nAnswer:']"
487,data/images/quantifier/test_487.png,"[['the smaller part'], ['d'], ['a'], ['many'], ['there are more than the number of animals shown']]","[{'a': 'most', 'b': 'none', 'c': 'the smaller part', 'd': 'many', 'e': 'all', 'f': 'few', 'g': 'almost all', 'h': 'some', 'i': 'almost none'}, {'a': 'almost none', 'b': 'few', 'c': 'none', 'd': 'all', 'e': 'the smaller part', 'f': 'many', 'g': 'some', 'h': 'almost all', 'i': 'most'}, {'a': 'many', 'b': 'the smaller part', 'c': 'few', 'd': 'none', 'e': 'most', 'f': 'almost all', 'g': 'some', 'h': 'almost none', 'i': 'all'}, {'a': 'all', 'b': 'some', 'c': 'few', 'd': 'the smaller part', 'e': 'many', 'f': 'none', 'g': 'most', 'h': 'almost all', 'i': 'almost none'}, {'a': 'many', 'b': 'the smaller part', 'c': 'some', 'd': 'almost none', 'e': 'almost all', 'f': 'none', 'g': 'all', 'h': 'few', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: the smaller part\nD: many\nE: all\nF: few\nG: almost all\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: none\nD: all\nE: the smaller part\nF: many\nG: some\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: few\nD: none\nE: most\nF: almost all\nG: some\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: few\nD: the smaller part\nE: many\nF: none\nG: most\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: some\nD: almost none\nE: almost all\nF: none\nG: all\nH: few\nI: most\nAnswer:']"
507,data/images/quantifier/test_507.png,"[['more than all'], ['almost all'], ['i'], ['all options'], ['a mouse']]","[{'a': 'almost none', 'b': 'none', 'c': 'many', 'd': 'most', 'e': 'the smaller part', 'f': 'some', 'g': 'all', 'h': 'few', 'i': 'almost all'}, {'a': 'few', 'b': 'none', 'c': 'almost none', 'd': 'almost all', 'e': 'the smaller part', 'f': 'most', 'g': 'some', 'h': 'all', 'i': 'many'}, {'a': 'some', 'b': 'most', 'c': 'almost none', 'd': 'the smaller part', 'e': 'almost all', 'f': 'many', 'g': 'all', 'h': 'none', 'i': 'few'}, {'a': 'many', 'b': 'most', 'c': 'some', 'd': 'all', 'e': 'none', 'f': 'the smaller part', 'g': 'almost all', 'h': 'few', 'i': 'almost none'}, {'a': 'none', 'b': 'almost all', 'c': 'almost none', 'd': 'all', 'e': 'some', 'f': 'the smaller part', 'g': 'few', 'h': 'most', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: many\nD: most\nE: the smaller part\nF: some\nG: all\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: almost none\nD: almost all\nE: the smaller part\nF: most\nG: some\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: almost none\nD: the smaller part\nE: almost all\nF: many\nG: all\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: some\nD: all\nE: none\nF: the smaller part\nG: almost all\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: almost none\nD: all\nE: some\nF: the smaller part\nG: few\nH: most\nI: many\nAnswer:']"
492,data/images/quantifier/test_492.png,"[['all, nearly all'], ['all'], ['most animals'], ['g'], ['h']]","[{'a': 'most', 'b': 'the smaller part', 'c': 'some', 'd': 'none', 'e': 'almost none', 'f': 'many', 'g': 'all', 'h': 'few', 'i': 'almost all'}, {'a': 'almost all', 'b': 'none', 'c': 'almost none', 'd': 'most', 'e': 'all', 'f': 'the smaller part', 'g': 'some', 'h': 'many', 'i': 'few'}, {'a': 'most', 'b': 'the smaller part', 'c': 'many', 'd': 'some', 'e': 'none', 'f': 'all', 'g': 'almost none', 'h': 'few', 'i': 'almost all'}, {'a': 'all', 'b': 'almost all', 'c': 'none', 'd': 'many', 'e': 'few', 'f': 'almost none', 'g': 'some', 'h': 'the smaller part', 'i': 'most'}, {'a': 'many', 'b': 'almost none', 'c': 'almost all', 'd': 'the smaller part', 'e': 'most', 'f': 'all', 'g': 'few', 'h': 'some', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: some\nD: none\nE: almost none\nF: many\nG: all\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: almost none\nD: most\nE: all\nF: the smaller part\nG: some\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: many\nD: some\nE: none\nF: all\nG: almost none\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: none\nD: many\nE: few\nF: almost none\nG: some\nH: the smaller part\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: almost all\nD: the smaller part\nE: most\nF: all\nG: few\nH: some\nI: none\nAnswer:']"
212,data/images/quantifier/test_212.png,"[['a'], ['b'], ['a small amount'], ['e (there are many)'], ['b']]","[{'a': 'the smaller part', 'b': 'some', 'c': 'many', 'd': 'most', 'e': 'few', 'f': 'none', 'g': 'all', 'h': 'almost all', 'i': 'almost none'}, {'a': 'almost none', 'b': 'few', 'c': 'none', 'd': 'many', 'e': 'the smaller part', 'f': 'some', 'g': 'all', 'h': 'most', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'some', 'c': 'most', 'd': 'almost none', 'e': 'few', 'f': 'none', 'g': 'almost all', 'h': 'all', 'i': 'many'}, {'a': 'few', 'b': 'most', 'c': 'almost all', 'd': 'some', 'e': 'many', 'f': 'the smaller part', 'g': 'none', 'h': 'almost none', 'i': 'all'}, {'a': 'most', 'b': 'few', 'c': 'the smaller part', 'd': 'some', 'e': 'all', 'f': 'many', 'g': 'none', 'h': 'almost none', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: many\nD: most\nE: few\nF: none\nG: all\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: none\nD: many\nE: the smaller part\nF: some\nG: all\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: most\nD: almost none\nE: few\nF: none\nG: almost all\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: almost all\nD: some\nE: many\nF: the smaller part\nG: none\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: the smaller part\nD: some\nE: all\nF: many\nG: none\nH: almost none\nI: almost all\nAnswer:']"
260,data/images/quantifier/test_260.png,"[['c'], ['all'], ['some'], ['b'], ['all']]","[{'a': 'the smaller part', 'b': 'most', 'c': 'many', 'd': 'few', 'e': 'all', 'f': 'almost all', 'g': 'almost none', 'h': 'none', 'i': 'some'}, {'a': 'few', 'b': 'the smaller part', 'c': 'some', 'd': 'most', 'e': 'none', 'f': 'all', 'g': 'almost none', 'h': 'many', 'i': 'almost all'}, {'a': 'some', 'b': 'few', 'c': 'all', 'd': 'almost all', 'e': 'the smaller part', 'f': 'almost none', 'g': 'many', 'h': 'none', 'i': 'most'}, {'a': 'all', 'b': 'none', 'c': 'many', 'd': 'most', 'e': 'few', 'f': 'the smaller part', 'g': 'almost all', 'h': 'some', 'i': 'almost none'}, {'a': 'some', 'b': 'most', 'c': 'almost all', 'd': 'all', 'e': 'many', 'f': 'none', 'g': 'few', 'h': 'almost none', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: many\nD: few\nE: all\nF: almost all\nG: almost none\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: some\nD: most\nE: none\nF: all\nG: almost none\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: all\nD: almost all\nE: the smaller part\nF: almost none\nG: many\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: many\nD: most\nE: few\nF: the smaller part\nG: almost all\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: almost all\nD: all\nE: many\nF: none\nG: few\nH: almost none\nI: the smaller part\nAnswer:']"
326,data/images/quantifier/test_326.png,"[['most'], ['it seems that i made a very easy task for myself'], ['b'], [''], ['i']]","[{'a': 'most', 'b': 'almost none', 'c': 'few', 'd': 'all', 'e': 'almost all', 'f': 'some', 'g': 'the smaller part', 'h': 'many', 'i': 'none'}, {'a': 'almost all', 'b': 'some', 'c': 'most', 'd': 'all', 'e': 'few', 'f': 'the smaller part', 'g': 'none', 'h': 'almost none', 'i': 'many'}, {'a': 'almost all', 'b': 'almost none', 'c': 'few', 'd': 'some', 'e': 'none', 'f': 'most', 'g': 'the smaller part', 'h': 'many', 'i': 'all'}, {'a': 'the smaller part', 'b': 'most', 'c': 'many', 'd': 'none', 'e': 'some', 'f': 'all', 'g': 'few', 'h': 'almost none', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'many', 'c': 'almost all', 'd': 'all', 'e': 'most', 'f': 'almost none', 'g': 'few', 'h': 'none', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: few\nD: all\nE: almost all\nF: some\nG: the smaller part\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: most\nD: all\nE: few\nF: the smaller part\nG: none\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: few\nD: some\nE: none\nF: most\nG: the smaller part\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: many\nD: none\nE: some\nF: all\nG: few\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: almost all\nD: all\nE: most\nF: almost none\nG: few\nH: none\nI: some\nAnswer:']"
384,data/images/quantifier/test_384.png,"[['more than one'], ['i'], ['g'], ['some'], ['i']]","[{'a': 'some', 'b': 'almost all', 'c': 'the smaller part', 'd': 'few', 'e': 'almost none', 'f': 'most', 'g': 'all', 'h': 'many', 'i': 'none'}, {'a': 'all', 'b': 'almost none', 'c': 'none', 'd': 'few', 'e': 'the smaller part', 'f': 'almost all', 'g': 'most', 'h': 'some', 'i': 'many'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'almost all', 'd': 'few', 'e': 'some', 'f': 'most', 'g': 'all', 'h': 'many', 'i': 'none'}, {'a': 'almost all', 'b': 'some', 'c': 'almost none', 'd': 'most', 'e': 'many', 'f': 'few', 'g': 'none', 'h': 'the smaller part', 'i': 'all'}, {'a': 'all', 'b': 'some', 'c': 'almost all', 'd': 'few', 'e': 'almost none', 'f': 'most', 'g': 'the smaller part', 'h': 'many', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: the smaller part\nD: few\nE: almost none\nF: most\nG: all\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: none\nD: few\nE: the smaller part\nF: almost all\nG: most\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: almost all\nD: few\nE: some\nF: most\nG: all\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: almost none\nD: most\nE: many\nF: few\nG: none\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: almost all\nD: few\nE: almost none\nF: most\nG: the smaller part\nH: many\nI: none\nAnswer:']"
