index,image_file,blip2_output,shuffled_options,prompted_questions
211,data/images/quantifier/test_211.png,"[['almost all'], ['1'], ['e'], ['the larger part'], ['g']]","[{'a': 'almost all', 'b': 'most', 'c': 'many', 'd': 'none', 'e': 'few', 'f': 'the smaller part', 'g': 'almost none', 'h': 'all', 'i': 'some'}, {'a': 'many', 'b': 'few', 'c': 'almost all', 'd': 'the smaller part', 'e': 'all', 'f': 'almost none', 'g': 'none', 'h': 'some', 'i': 'most'}, {'a': 'all', 'b': 'few', 'c': 'most', 'd': 'none', 'e': 'almost all', 'f': 'many', 'g': 'some', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'none', 'b': 'few', 'c': 'many', 'd': 'the smaller part', 'e': 'some', 'f': 'most', 'g': 'almost all', 'h': 'all', 'i': 'almost none'}, {'a': 'none', 'b': 'few', 'c': 'almost all', 'd': 'the smaller part', 'e': 'most', 'f': 'almost none', 'g': 'many', 'h': 'all', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: many\nD: none\nE: few\nF: the smaller part\nG: almost none\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: almost all\nD: the smaller part\nE: all\nF: almost none\nG: none\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: most\nD: none\nE: almost all\nF: many\nG: some\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: many\nD: the smaller part\nE: some\nF: most\nG: almost all\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: almost all\nD: the smaller part\nE: most\nF: almost none\nG: many\nH: all\nI: some\nAnswer:']"
212,data/images/quantifier/test_212.png,"[['i'], ['e'], ['a'], ['a'], ['almost all']]","[{'a': 'most', 'b': 'none', 'c': 'almost all', 'd': 'almost none', 'e': 'all', 'f': 'few', 'g': 'some', 'h': 'many', 'i': 'the smaller part'}, {'a': 'most', 'b': 'the smaller part', 'c': 'almost all', 'd': 'some', 'e': 'all', 'f': 'few', 'g': 'almost none', 'h': 'many', 'i': 'none'}, {'a': 'most', 'b': 'all', 'c': 'many', 'd': 'none', 'e': 'some', 'f': 'few', 'g': 'the smaller part', 'h': 'almost none', 'i': 'almost all'}, {'a': 'all', 'b': 'many', 'c': 'the smaller part', 'd': 'none', 'e': 'most', 'f': 'almost none', 'g': 'few', 'h': 'almost all', 'i': 'some'}, {'a': 'none', 'b': 'almost none', 'c': 'the smaller part', 'd': 'many', 'e': 'all', 'f': 'almost all', 'g': 'few', 'h': 'some', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: almost all\nD: almost none\nE: all\nF: few\nG: some\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: almost all\nD: some\nE: all\nF: few\nG: almost none\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: many\nD: none\nE: some\nF: few\nG: the smaller part\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: the smaller part\nD: none\nE: most\nF: almost none\nG: few\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: the smaller part\nD: many\nE: all\nF: almost all\nG: few\nH: some\nI: most\nAnswer:']"
215,data/images/quantifier/test_215.png,"[['none'], ['g'], ['d'], ['a'], ['all']]","[{'a': 'none', 'b': 'almost none', 'c': 'all', 'd': 'most', 'e': 'the smaller part', 'f': 'many', 'g': 'few', 'h': 'almost all', 'i': 'some'}, {'a': 'all', 'b': 'most', 'c': 'almost none', 'd': 'the smaller part', 'e': 'almost all', 'f': 'none', 'g': 'few', 'h': 'many', 'i': 'some'}, {'a': 'few', 'b': 'almost none', 'c': 'none', 'd': 'most', 'e': 'the smaller part', 'f': 'all', 'g': 'some', 'h': 'many', 'i': 'almost all'}, {'a': 'almost none', 'b': 'few', 'c': 'almost all', 'd': 'some', 'e': 'none', 'f': 'many', 'g': 'the smaller part', 'h': 'all', 'i': 'most'}, {'a': 'none', 'b': 'almost none', 'c': 'few', 'd': 'some', 'e': 'all', 'f': 'the smaller part', 'g': 'almost all', 'h': 'many', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: all\nD: most\nE: the smaller part\nF: many\nG: few\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: almost none\nD: the smaller part\nE: almost all\nF: none\nG: few\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: none\nD: most\nE: the smaller part\nF: all\nG: some\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: almost all\nD: some\nE: none\nF: many\nG: the smaller part\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: few\nD: some\nE: all\nF: the smaller part\nG: almost all\nH: many\nI: most\nAnswer:']"
219,data/images/quantifier/test_219.png,"[['c'], ['most'], ['e'], ['some'], ['b']]","[{'a': 'few', 'b': 'all', 'c': 'most', 'd': 'almost none', 'e': 'many', 'f': 'none', 'g': 'the smaller part', 'h': 'some', 'i': 'almost all'}, {'a': 'some', 'b': 'none', 'c': 'almost none', 'd': 'many', 'e': 'few', 'f': 'the smaller part', 'g': 'most', 'h': 'almost all', 'i': 'all'}, {'a': 'many', 'b': 'the smaller part', 'c': 'none', 'd': 'few', 'e': 'all', 'f': 'most', 'g': 'almost none', 'h': 'some', 'i': 'almost all'}, {'a': 'almost none', 'b': 'none', 'c': 'all', 'd': 'almost all', 'e': 'many', 'f': 'most', 'g': 'few', 'h': 'the smaller part', 'i': 'some'}, {'a': 'few', 'b': 'none', 'c': 'some', 'd': 'many', 'e': 'most', 'f': 'almost all', 'g': 'all', 'h': 'almost none', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: most\nD: almost none\nE: many\nF: none\nG: the smaller part\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: almost none\nD: many\nE: few\nF: the smaller part\nG: most\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: none\nD: few\nE: all\nF: most\nG: almost none\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: all\nD: almost all\nE: many\nF: most\nG: few\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: some\nD: many\nE: most\nF: almost all\nG: all\nH: almost none\nI: the smaller part\nAnswer:']"
223,data/images/quantifier/test_223.png,"[['all'], ['g'], ['i'], ['a,c'], ['all the smaller part']]","[{'a': 'none', 'b': 'all', 'c': 'almost all', 'd': 'few', 'e': 'some', 'f': 'almost none', 'g': 'most', 'h': 'many', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'many', 'c': 'almost none', 'd': 'few', 'e': 'all', 'f': 'none', 'g': 'some', 'h': 'almost all', 'i': 'most'}, {'a': 'many', 'b': 'almost none', 'c': 'few', 'd': 'most', 'e': 'none', 'f': 'some', 'g': 'the smaller part', 'h': 'almost all', 'i': 'all'}, {'a': 'some', 'b': 'all', 'c': 'almost all', 'd': 'few', 'e': 'almost none', 'f': 'the smaller part', 'g': 'most', 'h': 'none', 'i': 'many'}, {'a': 'many', 'b': 'some', 'c': 'none', 'd': 'few', 'e': 'almost all', 'f': 'all', 'g': 'the smaller part', 'h': 'most', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: almost all\nD: few\nE: some\nF: almost none\nG: most\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: almost none\nD: few\nE: all\nF: none\nG: some\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: few\nD: most\nE: none\nF: some\nG: the smaller part\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: almost all\nD: few\nE: almost none\nF: the smaller part\nG: most\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: none\nD: few\nE: almost all\nF: all\nG: the smaller part\nH: most\nI: almost none\nAnswer:']"
224,data/images/quantifier/test_224.png,"[['the smaller part'], ['some'], ['b'], ['g'], ['g']]","[{'a': 'some', 'b': 'all', 'c': 'none', 'd': 'few', 'e': 'many', 'f': 'most', 'g': 'almost all', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'some', 'b': 'almost none', 'c': 'almost all', 'd': 'few', 'e': 'all', 'f': 'none', 'g': 'the smaller part', 'h': 'many', 'i': 'most'}, {'a': 'all', 'b': 'almost none', 'c': 'the smaller part', 'd': 'few', 'e': 'some', 'f': 'many', 'g': 'almost all', 'h': 'none', 'i': 'most'}, {'a': 'none', 'b': 'almost all', 'c': 'few', 'd': 'most', 'e': 'some', 'f': 'almost none', 'g': 'many', 'h': 'the smaller part', 'i': 'all'}, {'a': 'some', 'b': 'all', 'c': 'the smaller part', 'd': 'almost all', 'e': 'most', 'f': 'none', 'g': 'few', 'h': 'almost none', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: none\nD: few\nE: many\nF: most\nG: almost all\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: almost all\nD: few\nE: all\nF: none\nG: the smaller part\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: the smaller part\nD: few\nE: some\nF: many\nG: almost all\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: few\nD: most\nE: some\nF: almost none\nG: many\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: the smaller part\nD: almost all\nE: most\nF: none\nG: few\nH: almost none\nI: many\nAnswer:']"
225,data/images/quantifier/test_225.png,"[['a'], ['almost all'], ['d'], ['c'], ['c']]","[{'a': 'few', 'b': 'almost all', 'c': 'the smaller part', 'd': 'most', 'e': 'many', 'f': 'some', 'g': 'none', 'h': 'almost none', 'i': 'all'}, {'a': 'the smaller part', 'b': 'most', 'c': 'many', 'd': 'none', 'e': 'almost none', 'f': 'almost all', 'g': 'all', 'h': 'some', 'i': 'few'}, {'a': 'some', 'b': 'most', 'c': 'almost none', 'd': 'all', 'e': 'the smaller part', 'f': 'many', 'g': 'almost all', 'h': 'none', 'i': 'few'}, {'a': 'almost all', 'b': 'none', 'c': 'the smaller part', 'd': 'few', 'e': 'all', 'f': 'most', 'g': 'many', 'h': 'almost none', 'i': 'some'}, {'a': 'most', 'b': 'none', 'c': 'many', 'd': 'the smaller part', 'e': 'some', 'f': 'all', 'g': 'few', 'h': 'almost all', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: the smaller part\nD: most\nE: many\nF: some\nG: none\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: many\nD: none\nE: almost none\nF: almost all\nG: all\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: almost none\nD: all\nE: the smaller part\nF: many\nG: almost all\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: the smaller part\nD: few\nE: all\nF: most\nG: many\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: many\nD: the smaller part\nE: some\nF: all\nG: few\nH: almost all\nI: almost none\nAnswer:']"
230,data/images/quantifier/test_230.png,"[['many'], ['c'], ['almost none'], [''], ['i']]","[{'a': 'all', 'b': 'some', 'c': 'many', 'd': 'most', 'e': 'none', 'f': 'the smaller part', 'g': 'few', 'h': 'almost none', 'i': 'almost all'}, {'a': 'almost none', 'b': 'none', 'c': 'some', 'd': 'most', 'e': 'few', 'f': 'all', 'g': 'the smaller part', 'h': 'many', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'few', 'd': 'all', 'e': 'some', 'f': 'most', 'g': 'almost all', 'h': 'none', 'i': 'many'}, {'a': 'some', 'b': 'almost all', 'c': 'none', 'd': 'all', 'e': 'few', 'f': 'almost none', 'g': 'most', 'h': 'many', 'i': 'the smaller part'}, {'a': 'few', 'b': 'most', 'c': 'the smaller part', 'd': 'many', 'e': 'all', 'f': 'almost none', 'g': 'none', 'h': 'almost all', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: many\nD: most\nE: none\nF: the smaller part\nG: few\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: some\nD: most\nE: few\nF: all\nG: the smaller part\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: few\nD: all\nE: some\nF: most\nG: almost all\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: none\nD: all\nE: few\nF: almost none\nG: most\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: the smaller part\nD: many\nE: all\nF: almost none\nG: none\nH: almost all\nI: some\nAnswer:']"
231,data/images/quantifier/test_231.png,"[['almost all'], ['a'], ['a'], ['g'], ['b']]","[{'a': 'almost all', 'b': 'the smaller part', 'c': 'some', 'd': 'few', 'e': 'almost none', 'f': 'many', 'g': 'all', 'h': 'most', 'i': 'none'}, {'a': 'almost none', 'b': 'almost all', 'c': 'some', 'd': 'none', 'e': 'the smaller part', 'f': 'many', 'g': 'most', 'h': 'all', 'i': 'few'}, {'a': 'the smaller part', 'b': 'most', 'c': 'some', 'd': 'almost none', 'e': 'all', 'f': 'almost all', 'g': 'many', 'h': 'none', 'i': 'few'}, {'a': 'all', 'b': 'some', 'c': 'the smaller part', 'd': 'most', 'e': 'none', 'f': 'few', 'g': 'many', 'h': 'almost all', 'i': 'almost none'}, {'a': 'some', 'b': 'the smaller part', 'c': 'few', 'd': 'all', 'e': 'almost all', 'f': 'many', 'g': 'almost none', 'h': 'none', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: some\nD: few\nE: almost none\nF: many\nG: all\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: some\nD: none\nE: the smaller part\nF: many\nG: most\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: some\nD: almost none\nE: all\nF: almost all\nG: many\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: the smaller part\nD: most\nE: none\nF: few\nG: many\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: few\nD: all\nE: almost all\nF: many\nG: almost none\nH: none\nI: most\nAnswer:']"
235,data/images/quantifier/test_235.png,"[['c'], ['none'], ['i'], ['a'], ['a']]","[{'a': 'many', 'b': 'almost all', 'c': 'most', 'd': 'none', 'e': 'some', 'f': 'all', 'g': 'the smaller part', 'h': 'almost none', 'i': 'few'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'most', 'd': 'some', 'e': 'few', 'f': 'all', 'g': 'many', 'h': 'none', 'i': 'almost none'}, {'a': 'many', 'b': 'the smaller part', 'c': 'all', 'd': 'almost all', 'e': 'none', 'f': 'almost none', 'g': 'some', 'h': 'few', 'i': 'most'}, {'a': 'the smaller part', 'b': 'most', 'c': 'none', 'd': 'all', 'e': 'many', 'f': 'some', 'g': 'almost all', 'h': 'almost none', 'i': 'few'}, {'a': 'most', 'b': 'almost none', 'c': 'none', 'd': 'all', 'e': 'the smaller part', 'f': 'almost all', 'g': 'some', 'h': 'many', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: most\nD: none\nE: some\nF: all\nG: the smaller part\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: most\nD: some\nE: few\nF: all\nG: many\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: all\nD: almost all\nE: none\nF: almost none\nG: some\nH: few\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: none\nD: all\nE: many\nF: some\nG: almost all\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: none\nD: all\nE: the smaller part\nF: almost all\nG: some\nH: many\nI: few\nAnswer:']"
242,data/images/quantifier/test_242.png,"[['a'], ['all'], ['the image contains almost all animals in the image'], ['g'], ['e']]","[{'a': 'some', 'b': 'few', 'c': 'none', 'd': 'all', 'e': 'almost none', 'f': 'almost all', 'g': 'many', 'h': 'most', 'i': 'the smaller part'}, {'a': 'most', 'b': 'none', 'c': 'all', 'd': 'few', 'e': 'almost all', 'f': 'the smaller part', 'g': 'some', 'h': 'almost none', 'i': 'many'}, {'a': 'none', 'b': 'almost all', 'c': 'few', 'd': 'some', 'e': 'all', 'f': 'most', 'g': 'the smaller part', 'h': 'many', 'i': 'almost none'}, {'a': 'some', 'b': 'the smaller part', 'c': 'almost none', 'd': 'none', 'e': 'few', 'f': 'many', 'g': 'most', 'h': 'almost all', 'i': 'all'}, {'a': 'some', 'b': 'few', 'c': 'all', 'd': 'many', 'e': 'none', 'f': 'almost all', 'g': 'the smaller part', 'h': 'almost none', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: none\nD: all\nE: almost none\nF: almost all\nG: many\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: all\nD: few\nE: almost all\nF: the smaller part\nG: some\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: few\nD: some\nE: all\nF: most\nG: the smaller part\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: almost none\nD: none\nE: few\nF: many\nG: most\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: all\nD: many\nE: none\nF: almost all\nG: the smaller part\nH: almost none\nI: most\nAnswer:']"
246,data/images/quantifier/test_246.png,"[['some'], ['h'], ['d'], ['i'], ['some']]","[{'a': 'almost none', 'b': 'many', 'c': 'few', 'd': 'almost all', 'e': 'the smaller part', 'f': 'none', 'g': 'most', 'h': 'all', 'i': 'some'}, {'a': 'none', 'b': 'most', 'c': 'the smaller part', 'd': 'few', 'e': 'many', 'f': 'almost none', 'g': 'almost all', 'h': 'all', 'i': 'some'}, {'a': 'most', 'b': 'the smaller part', 'c': 'few', 'd': 'some', 'e': 'all', 'f': 'almost all', 'g': 'almost none', 'h': 'many', 'i': 'none'}, {'a': 'few', 'b': 'all', 'c': 'most', 'd': 'almost none', 'e': 'none', 'f': 'almost all', 'g': 'many', 'h': 'the smaller part', 'i': 'some'}, {'a': 'the smaller part', 'b': 'many', 'c': 'all', 'd': 'few', 'e': 'most', 'f': 'some', 'g': 'none', 'h': 'almost all', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: few\nD: almost all\nE: the smaller part\nF: none\nG: most\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: the smaller part\nD: few\nE: many\nF: almost none\nG: almost all\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: few\nD: some\nE: all\nF: almost all\nG: almost none\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: most\nD: almost none\nE: none\nF: almost all\nG: many\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: all\nD: few\nE: most\nF: some\nG: none\nH: almost all\nI: almost none\nAnswer:']"
247,data/images/quantifier/test_247.png,"[['g'], ['b'], ['a'], ['many'], ['c']]","[{'a': 'none', 'b': 'the smaller part', 'c': 'many', 'd': 'most', 'e': 'some', 'f': 'almost none', 'g': 'all', 'h': 'few', 'i': 'almost all'}, {'a': 'few', 'b': 'most', 'c': 'the smaller part', 'd': 'all', 'e': 'many', 'f': 'none', 'g': 'almost all', 'h': 'some', 'i': 'almost none'}, {'a': 'most', 'b': 'almost none', 'c': 'some', 'd': 'few', 'e': 'none', 'f': 'many', 'g': 'all', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'most', 'b': 'almost all', 'c': 'many', 'd': 'all', 'e': 'some', 'f': 'the smaller part', 'g': 'none', 'h': 'almost none', 'i': 'few'}, {'a': 'the smaller part', 'b': 'most', 'c': 'almost none', 'd': 'some', 'e': 'few', 'f': 'all', 'g': 'almost all', 'h': 'none', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: many\nD: most\nE: some\nF: almost none\nG: all\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: the smaller part\nD: all\nE: many\nF: none\nG: almost all\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: some\nD: few\nE: none\nF: many\nG: all\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: many\nD: all\nE: some\nF: the smaller part\nG: none\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: almost none\nD: some\nE: few\nF: all\nG: almost all\nH: none\nI: many\nAnswer:']"
252,data/images/quantifier/test_252.png,"[['almost all'], ['d'], ['c'], ['g'], ['e']]","[{'a': 'almost none', 'b': 'few', 'c': 'all', 'd': 'most', 'e': 'almost all', 'f': 'many', 'g': 'some', 'h': 'the smaller part', 'i': 'none'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'few', 'd': 'almost none', 'e': 'some', 'f': 'all', 'g': 'most', 'h': 'none', 'i': 'many'}, {'a': 'none', 'b': 'most', 'c': 'many', 'd': 'almost all', 'e': 'few', 'f': 'all', 'g': 'some', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'many', 'b': 'almost none', 'c': 'few', 'd': 'none', 'e': 'all', 'f': 'the smaller part', 'g': 'some', 'h': 'most', 'i': 'almost all'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'almost none', 'd': 'some', 'e': 'most', 'f': 'all', 'g': 'none', 'h': 'few', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: all\nD: most\nE: almost all\nF: many\nG: some\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: few\nD: almost none\nE: some\nF: all\nG: most\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: many\nD: almost all\nE: few\nF: all\nG: some\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: few\nD: none\nE: all\nF: the smaller part\nG: some\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: almost none\nD: some\nE: most\nF: all\nG: none\nH: few\nI: many\nAnswer:']"
255,data/images/quantifier/test_255.png,"[['d'], ['the smaller part'], ['i'], ['almost all'], ['some']]","[{'a': 'some', 'b': 'many', 'c': 'most', 'd': 'all', 'e': 'almost none', 'f': 'few', 'g': 'the smaller part', 'h': 'none', 'i': 'almost all'}, {'a': 'some', 'b': 'most', 'c': 'none', 'd': 'all', 'e': 'few', 'f': 'almost none', 'g': 'almost all', 'h': 'the smaller part', 'i': 'many'}, {'a': 'most', 'b': 'all', 'c': 'almost none', 'd': 'the smaller part', 'e': 'few', 'f': 'none', 'g': 'some', 'h': 'many', 'i': 'almost all'}, {'a': 'none', 'b': 'all', 'c': 'few', 'd': 'many', 'e': 'the smaller part', 'f': 'almost all', 'g': 'some', 'h': 'almost none', 'i': 'most'}, {'a': 'many', 'b': 'the smaller part', 'c': 'none', 'd': 'some', 'e': 'almost none', 'f': 'most', 'g': 'almost all', 'h': 'few', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: many\nC: most\nD: all\nE: almost none\nF: few\nG: the smaller part\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: none\nD: all\nE: few\nF: almost none\nG: almost all\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: almost none\nD: the smaller part\nE: few\nF: none\nG: some\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: few\nD: many\nE: the smaller part\nF: almost all\nG: some\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: none\nD: some\nE: almost none\nF: most\nG: almost all\nH: few\nI: all\nAnswer:']"
