index,image,blip2_output,shuffled_options,prompted_questions
793,data/images/quantifier/test_793.png,"[['f'], ['c'], ['c'], ['almost all'], ['almost all']]","[{'a': 'all', 'b': 'almost none', 'c': 'some', 'd': 'none', 'e': 'most', 'f': 'many', 'g': 'the smaller part', 'h': 'few', 'i': 'almost all'}, {'a': 'all', 'b': 'the smaller part', 'c': 'almost none', 'd': 'many', 'e': 'most', 'f': 'some', 'g': 'almost all', 'h': 'none', 'i': 'few'}, {'a': 'some', 'b': 'almost all', 'c': 'almost none', 'd': 'most', 'e': 'all', 'f': 'none', 'g': 'many', 'h': 'the smaller part', 'i': 'few'}, {'a': 'most', 'b': 'none', 'c': 'all', 'd': 'few', 'e': 'some', 'f': 'almost all', 'g': 'the smaller part', 'h': 'almost none', 'i': 'many'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'almost none', 'd': 'some', 'e': 'many', 'f': 'all', 'g': 'none', 'h': 'few', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: some\nD: none\nE: most\nF: many\nG: the smaller part\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: almost none\nD: many\nE: most\nF: some\nG: almost all\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: almost none\nD: most\nE: all\nF: none\nG: many\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: all\nD: few\nE: some\nF: almost all\nG: the smaller part\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: almost none\nD: some\nE: many\nF: all\nG: none\nH: few\nI: most\nAnswer:']"
615,data/images/quantifier/test_615.png,"[['a, g, h'], ['b'], ['h'], ['a'], ['allwhat a fucking dumb move. he was going to have the last laugh on this shit.']]","[{'a': 'all', 'b': 'most', 'c': 'some', 'd': 'few', 'e': 'none', 'f': 'the smaller part', 'g': 'many', 'h': 'almost none', 'i': 'almost all'}, {'a': 'almost none', 'b': 'some', 'c': 'few', 'd': 'most', 'e': 'the smaller part', 'f': 'all', 'g': 'many', 'h': 'none', 'i': 'almost all'}, {'a': 'many', 'b': 'almost none', 'c': 'all', 'd': 'the smaller part', 'e': 'some', 'f': 'almost all', 'g': 'none', 'h': 'most', 'i': 'few'}, {'a': 'the smaller part', 'b': 'some', 'c': 'none', 'd': 'all', 'e': 'many', 'f': 'almost all', 'g': 'most', 'h': 'few', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'all', 'c': 'some', 'd': 'few', 'e': 'almost none', 'f': 'almost all', 'g': 'none', 'h': 'most', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: some\nD: few\nE: none\nF: the smaller part\nG: many\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: few\nD: most\nE: the smaller part\nF: all\nG: many\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: all\nD: the smaller part\nE: some\nF: almost all\nG: none\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: none\nD: all\nE: many\nF: almost all\nG: most\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: some\nD: few\nE: almost none\nF: almost all\nG: none\nH: most\nI: many\nAnswer:']"
737,data/images/quantifier/test_737.png,"[['d'], ['many'], ['all'], ['the smaller part'], ['all']]","[{'a': 'none', 'b': 'all', 'c': 'few', 'd': 'most', 'e': 'many', 'f': 'almost none', 'g': 'some', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'many', 'd': 'all', 'e': 'almost none', 'f': 'most', 'g': 'some', 'h': 'few', 'i': 'none'}, {'a': 'some', 'b': 'few', 'c': 'the smaller part', 'd': 'almost none', 'e': 'all', 'f': 'most', 'g': 'almost all', 'h': 'none', 'i': 'many'}, {'a': 'all', 'b': 'most', 'c': 'almost all', 'd': 'the smaller part', 'e': 'many', 'f': 'some', 'g': 'few', 'h': 'almost none', 'i': 'none'}, {'a': 'all', 'b': 'almost none', 'c': 'none', 'd': 'some', 'e': 'the smaller part', 'f': 'almost all', 'g': 'few', 'h': 'many', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: few\nD: most\nE: many\nF: almost none\nG: some\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: many\nD: all\nE: almost none\nF: most\nG: some\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: the smaller part\nD: almost none\nE: all\nF: most\nG: almost all\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: almost all\nD: the smaller part\nE: many\nF: some\nG: few\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: none\nD: some\nE: the smaller part\nF: almost all\nG: few\nH: many\nI: most\nAnswer:']"
758,data/images/quantifier/test_758.png,"[['c'], ['a'], ['there are many more than these three options'], [''], ['i']]","[{'a': 'few', 'b': 'some', 'c': 'all', 'd': 'almost all', 'e': 'many', 'f': 'none', 'g': 'most', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'none', 'b': 'most', 'c': 'the smaller part', 'd': 'almost none', 'e': 'all', 'f': 'some', 'g': 'few', 'h': 'almost all', 'i': 'many'}, {'a': 'almost none', 'b': 'few', 'c': 'all', 'd': 'most', 'e': 'almost all', 'f': 'none', 'g': 'many', 'h': 'some', 'i': 'the smaller part'}, {'a': 'all', 'b': 'most', 'c': 'few', 'd': 'almost none', 'e': 'none', 'f': 'many', 'g': 'some', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'none', 'd': 'many', 'e': 'almost all', 'f': 'most', 'g': 'some', 'h': 'few', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: all\nD: almost all\nE: many\nF: none\nG: most\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: the smaller part\nD: almost none\nE: all\nF: some\nG: few\nH: almost all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: all\nD: most\nE: almost all\nF: none\nG: many\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: few\nD: almost none\nE: none\nF: many\nG: some\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: none\nD: many\nE: almost all\nF: most\nG: some\nH: few\nI: all\nAnswer:']"
474,data/images/quantifier/test_474.png,"[['b'], ['d'], ['""many""'], ['a'], ['d, many']]","[{'a': 'almost none', 'b': 'the smaller part', 'c': 'few', 'd': 'many', 'e': 'none', 'f': 'some', 'g': 'all', 'h': 'almost all', 'i': 'most'}, {'a': 'the smaller part', 'b': 'all', 'c': 'most', 'd': 'some', 'e': 'many', 'f': 'none', 'g': 'few', 'h': 'almost all', 'i': 'almost none'}, {'a': 'all', 'b': 'none', 'c': 'many', 'd': 'most', 'e': 'some', 'f': 'the smaller part', 'g': 'few', 'h': 'almost all', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'none', 'c': 'almost all', 'd': 'most', 'e': 'all', 'f': 'few', 'g': 'almost none', 'h': 'many', 'i': 'some'}, {'a': 'almost all', 'b': 'all', 'c': 'none', 'd': 'many', 'e': 'some', 'f': 'almost none', 'g': 'the smaller part', 'h': 'most', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: few\nD: many\nE: none\nF: some\nG: all\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: most\nD: some\nE: many\nF: none\nG: few\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: many\nD: most\nE: some\nF: the smaller part\nG: few\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: almost all\nD: most\nE: all\nF: few\nG: almost none\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: none\nD: many\nE: some\nF: almost none\nG: the smaller part\nH: most\nI: few\nAnswer:']"
558,data/images/quantifier/test_558.png,"[['c'], ['e'], ['h'], ['d'], ['a']]","[{'a': 'some', 'b': 'the smaller part', 'c': 'almost all', 'd': 'many', 'e': 'few', 'f': 'almost none', 'g': 'none', 'h': 'all', 'i': 'most'}, {'a': 'most', 'b': 'all', 'c': 'some', 'd': 'none', 'e': 'few', 'f': 'almost none', 'g': 'the smaller part', 'h': 'many', 'i': 'almost all'}, {'a': 'almost all', 'b': 'almost none', 'c': 'most', 'd': 'all', 'e': 'the smaller part', 'f': 'few', 'g': 'some', 'h': 'none', 'i': 'many'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'almost all', 'd': 'many', 'e': 'most', 'f': 'few', 'g': 'some', 'h': 'all', 'i': 'none'}, {'a': 'some', 'b': 'none', 'c': 'almost none', 'd': 'almost all', 'e': 'all', 'f': 'most', 'g': 'many', 'h': 'few', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: almost all\nD: many\nE: few\nF: almost none\nG: none\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: some\nD: none\nE: few\nF: almost none\nG: the smaller part\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: most\nD: all\nE: the smaller part\nF: few\nG: some\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: almost all\nD: many\nE: most\nF: few\nG: some\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: almost none\nD: almost all\nE: all\nF: most\nG: many\nH: few\nI: the smaller part\nAnswer:']"
512,data/images/quantifier/test_512.png,"[['all'], ['a'], ['b'], ['a is the correct answer'], ['d']]","[{'a': 'none', 'b': 'most', 'c': 'the smaller part', 'd': 'almost none', 'e': 'many', 'f': 'almost all', 'g': 'few', 'h': 'some', 'i': 'all'}, {'a': 'most', 'b': 'some', 'c': 'few', 'd': 'almost all', 'e': 'the smaller part', 'f': 'all', 'g': 'almost none', 'h': 'none', 'i': 'many'}, {'a': 'few', 'b': 'most', 'c': 'many', 'd': 'almost all', 'e': 'the smaller part', 'f': 'almost none', 'g': 'none', 'h': 'some', 'i': 'all'}, {'a': 'many', 'b': 'few', 'c': 'almost none', 'd': 'almost all', 'e': 'none', 'f': 'the smaller part', 'g': 'most', 'h': 'some', 'i': 'all'}, {'a': 'almost none', 'b': 'all', 'c': 'many', 'd': 'the smaller part', 'e': 'almost all', 'f': 'some', 'g': 'most', 'h': 'none', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: the smaller part\nD: almost none\nE: many\nF: almost all\nG: few\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: few\nD: almost all\nE: the smaller part\nF: all\nG: almost none\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: many\nD: almost all\nE: the smaller part\nF: almost none\nG: none\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: almost none\nD: almost all\nE: none\nF: the smaller part\nG: most\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: many\nD: the smaller part\nE: almost all\nF: some\nG: most\nH: none\nI: few\nAnswer:']"
487,data/images/quantifier/test_487.png,"[['many'], [''], ['c'], ['all the animals'], ['b']]","[{'a': 'most', 'b': 'almost none', 'c': 'many', 'd': 'none', 'e': 'some', 'f': 'the smaller part', 'g': 'few', 'h': 'almost all', 'i': 'all'}, {'a': 'some', 'b': 'the smaller part', 'c': 'most', 'd': 'few', 'e': 'all', 'f': 'none', 'g': 'many', 'h': 'almost none', 'i': 'almost all'}, {'a': 'most', 'b': 'the smaller part', 'c': 'almost all', 'd': 'almost none', 'e': 'none', 'f': 'all', 'g': 'some', 'h': 'many', 'i': 'few'}, {'a': 'none', 'b': 'almost none', 'c': 'few', 'd': 'all', 'e': 'most', 'f': 'the smaller part', 'g': 'some', 'h': 'almost all', 'i': 'many'}, {'a': 'most', 'b': 'almost none', 'c': 'some', 'd': 'many', 'e': 'none', 'f': 'the smaller part', 'g': 'almost all', 'h': 'all', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: many\nD: none\nE: some\nF: the smaller part\nG: few\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: most\nD: few\nE: all\nF: none\nG: many\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: almost all\nD: almost none\nE: none\nF: all\nG: some\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: few\nD: all\nE: most\nF: the smaller part\nG: some\nH: almost all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: some\nD: many\nE: none\nF: the smaller part\nG: almost all\nH: all\nI: few\nAnswer:']"
507,data/images/quantifier/test_507.png,"[['all the animals'], ['none'], ['all'], [''], ['a']]","[{'a': 'most', 'b': 'almost all', 'c': 'some', 'd': 'few', 'e': 'almost none', 'f': 'none', 'g': 'many', 'h': 'the smaller part', 'i': 'all'}, {'a': 'all', 'b': 'almost none', 'c': 'some', 'd': 'most', 'e': 'few', 'f': 'none', 'g': 'the smaller part', 'h': 'many', 'i': 'almost all'}, {'a': 'most', 'b': 'few', 'c': 'all', 'd': 'none', 'e': 'many', 'f': 'the smaller part', 'g': 'some', 'h': 'almost none', 'i': 'almost all'}, {'a': 'some', 'b': 'most', 'c': 'many', 'd': 'none', 'e': 'all', 'f': 'almost none', 'g': 'few', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'most', 'b': 'almost all', 'c': 'few', 'd': 'none', 'e': 'all', 'f': 'the smaller part', 'g': 'many', 'h': 'almost none', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: some\nD: few\nE: almost none\nF: none\nG: many\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: some\nD: most\nE: few\nF: none\nG: the smaller part\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: all\nD: none\nE: many\nF: the smaller part\nG: some\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: many\nD: none\nE: all\nF: almost none\nG: few\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: few\nD: none\nE: all\nF: the smaller part\nG: many\nH: almost none\nI: some\nAnswer:']"
492,data/images/quantifier/test_492.png,"[['d'], ['most'], ['c'], ['there are many animals in the image'], ['many']]","[{'a': 'all', 'b': 'almost none', 'c': 'many', 'd': 'few', 'e': 'almost all', 'f': 'some', 'g': 'none', 'h': 'most', 'i': 'the smaller part'}, {'a': 'most', 'b': 'none', 'c': 'almost none', 'd': 'the smaller part', 'e': 'all', 'f': 'few', 'g': 'many', 'h': 'some', 'i': 'almost all'}, {'a': 'most', 'b': 'almost all', 'c': 'all', 'd': 'few', 'e': 'the smaller part', 'f': 'none', 'g': 'many', 'h': 'almost none', 'i': 'some'}, {'a': 'the smaller part', 'b': 'all', 'c': 'most', 'd': 'some', 'e': 'almost all', 'f': 'many', 'g': 'almost none', 'h': 'none', 'i': 'few'}, {'a': 'almost none', 'b': 'few', 'c': 'some', 'd': 'many', 'e': 'none', 'f': 'most', 'g': 'almost all', 'h': 'all', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: many\nD: few\nE: almost all\nF: some\nG: none\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: almost none\nD: the smaller part\nE: all\nF: few\nG: many\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: all\nD: few\nE: the smaller part\nF: none\nG: many\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: most\nD: some\nE: almost all\nF: many\nG: almost none\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: some\nD: many\nE: none\nF: most\nG: almost all\nH: all\nI: the smaller part\nAnswer:']"
212,data/images/quantifier/test_212.png,"[['b'], ['most'], ['there are 8 animals in the image.'], ['e'], ['e is correct']]","[{'a': 'few', 'b': 'all', 'c': 'almost all', 'd': 'many', 'e': 'almost none', 'f': 'most', 'g': 'the smaller part', 'h': 'some', 'i': 'none'}, {'a': 'most', 'b': 'few', 'c': 'some', 'd': 'almost none', 'e': 'almost all', 'f': 'many', 'g': 'all', 'h': 'none', 'i': 'the smaller part'}, {'a': 'all', 'b': 'the smaller part', 'c': 'many', 'd': 'most', 'e': 'few', 'f': 'almost none', 'g': 'none', 'h': 'some', 'i': 'almost all'}, {'a': 'almost all', 'b': 'all', 'c': 'some', 'd': 'none', 'e': 'most', 'f': 'almost none', 'g': 'many', 'h': 'the smaller part', 'i': 'few'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'none', 'd': 'almost none', 'e': 'some', 'f': 'most', 'g': 'many', 'h': 'few', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: almost all\nD: many\nE: almost none\nF: most\nG: the smaller part\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: some\nD: almost none\nE: almost all\nF: many\nG: all\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: many\nD: most\nE: few\nF: almost none\nG: none\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: some\nD: none\nE: most\nF: almost none\nG: many\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: none\nD: almost none\nE: some\nF: most\nG: many\nH: few\nI: all\nAnswer:']"
260,data/images/quantifier/test_260.png,"[['all'], ['many'], ['c'], ['d'], ['the smaller part']]","[{'a': 'almost all', 'b': 'many', 'c': 'few', 'd': 'almost none', 'e': 'most', 'f': 'none', 'g': 'all', 'h': 'the smaller part', 'i': 'some'}, {'a': 'none', 'b': 'many', 'c': 'most', 'd': 'the smaller part', 'e': 'almost all', 'f': 'some', 'g': 'few', 'h': 'all', 'i': 'almost none'}, {'a': 'few', 'b': 'some', 'c': 'almost all', 'd': 'none', 'e': 'all', 'f': 'almost none', 'g': 'the smaller part', 'h': 'most', 'i': 'many'}, {'a': 'few', 'b': 'almost all', 'c': 'none', 'd': 'the smaller part', 'e': 'almost none', 'f': 'all', 'g': 'some', 'h': 'many', 'i': 'most'}, {'a': 'the smaller part', 'b': 'some', 'c': 'few', 'd': 'all', 'e': 'many', 'f': 'almost none', 'g': 'almost all', 'h': 'most', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: few\nD: almost none\nE: most\nF: none\nG: all\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: most\nD: the smaller part\nE: almost all\nF: some\nG: few\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: almost all\nD: none\nE: all\nF: almost none\nG: the smaller part\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: none\nD: the smaller part\nE: almost none\nF: all\nG: some\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: few\nD: all\nE: many\nF: almost none\nG: almost all\nH: most\nI: none\nAnswer:']"
326,data/images/quantifier/test_326.png,"[['a'], ['many'], ['b'], ['a'], ['all']]","[{'a': 'many', 'b': 'almost none', 'c': 'almost all', 'd': 'some', 'e': 'few', 'f': 'most', 'g': 'all', 'h': 'none', 'i': 'the smaller part'}, {'a': 'most', 'b': 'some', 'c': 'none', 'd': 'few', 'e': 'almost all', 'f': 'all', 'g': 'many', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'some', 'b': 'none', 'c': 'many', 'd': 'almost none', 'e': 'the smaller part', 'f': 'most', 'g': 'few', 'h': 'all', 'i': 'almost all'}, {'a': 'most', 'b': 'many', 'c': 'some', 'd': 'the smaller part', 'e': 'none', 'f': 'almost none', 'g': 'almost all', 'h': 'all', 'i': 'few'}, {'a': 'the smaller part', 'b': 'few', 'c': 'some', 'd': 'all', 'e': 'none', 'f': 'most', 'g': 'almost all', 'h': 'almost none', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: almost all\nD: some\nE: few\nF: most\nG: all\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: none\nD: few\nE: almost all\nF: all\nG: many\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: many\nD: almost none\nE: the smaller part\nF: most\nG: few\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: some\nD: the smaller part\nE: none\nF: almost none\nG: almost all\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: some\nD: all\nE: none\nF: most\nG: almost all\nH: almost none\nI: many\nAnswer:']"
384,data/images/quantifier/test_384.png,"[['d'], ['2'], ['h'], ['a'], ['most']]","[{'a': 'none', 'b': 'all', 'c': 'almost none', 'd': 'most', 'e': 'many', 'f': 'few', 'g': 'almost all', 'h': 'the smaller part', 'i': 'some'}, {'a': 'few', 'b': 'many', 'c': 'all', 'd': 'most', 'e': 'none', 'f': 'almost all', 'g': 'almost none', 'h': 'some', 'i': 'the smaller part'}, {'a': 'almost all', 'b': 'all', 'c': 'the smaller part', 'd': 'few', 'e': 'most', 'f': 'some', 'g': 'many', 'h': 'almost none', 'i': 'none'}, {'a': 'all', 'b': 'some', 'c': 'most', 'd': 'few', 'e': 'many', 'f': 'almost all', 'g': 'none', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'none', 'b': 'many', 'c': 'few', 'd': 'all', 'e': 'most', 'f': 'the smaller part', 'g': 'almost none', 'h': 'some', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: almost none\nD: most\nE: many\nF: few\nG: almost all\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: all\nD: most\nE: none\nF: almost all\nG: almost none\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: the smaller part\nD: few\nE: most\nF: some\nG: many\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: most\nD: few\nE: many\nF: almost all\nG: none\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: few\nD: all\nE: most\nF: the smaller part\nG: almost none\nH: some\nI: almost all\nAnswer:']"
303,data/images/quantifier/test_303.png,"[['a'], ['there are some, but not all'], ['b'], [''], ['1']]","[{'a': 'few', 'b': 'many', 'c': 'almost none', 'd': 'the smaller part', 'e': 'none', 'f': 'almost all', 'g': 'all', 'h': 'most', 'i': 'some'}, {'a': 'all', 'b': 'few', 'c': 'almost all', 'd': 'most', 'e': 'almost none', 'f': 'some', 'g': 'none', 'h': 'many', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'almost all', 'c': 'all', 'd': 'none', 'e': 'some', 'f': 'the smaller part', 'g': 'most', 'h': 'few', 'i': 'many'}, {'a': 'some', 'b': 'the smaller part', 'c': 'most', 'd': 'none', 'e': 'few', 'f': 'almost all', 'g': 'almost none', 'h': 'all', 'i': 'many'}, {'a': 'most', 'b': 'the smaller part', 'c': 'many', 'd': 'almost none', 'e': 'almost all', 'f': 'all', 'g': 'few', 'h': 'some', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: almost none\nD: the smaller part\nE: none\nF: almost all\nG: all\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: almost all\nD: most\nE: almost none\nF: some\nG: none\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: all\nD: none\nE: some\nF: the smaller part\nG: most\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: most\nD: none\nE: few\nF: almost all\nG: almost none\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: many\nD: almost none\nE: almost all\nF: all\nG: few\nH: some\nI: none\nAnswer:']"
