Unnamed: 0,vg_image_id,vg_object_id,image,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,blip2_extracted_nouns,pearsonr
1604,2317404,2882968,http://manynames.upf.edu//2317404_2882968_bird.png,https://cs.stanford.edu/people/rak248/VG_100K/2317404.jpg,bird,animals_plants,bird.n.01,{},1.0,{'None': 1.0},2317404.jpg,animal,[{'32': ['bird']}],bird,{'bird': 1.0},{'bird': {'None': 1.0}},32,1.0,0.0,1,animals_plants,train,{'bird': {'bird': 1.0}},"[135, 72, 217, 412]","[114, 57, 201, 375]","{'robin': 0.0, 'box': 0.0, 'the': 0.0, 'bird': 0.9696969696969697, 'sparrow': 0.030303030303030304, 'mind': 0.0, 'garden': 0.0, 'name': 0.0, 'comes': 0.0}","{'robin': 0.3333333333333333, 'box': 0.16666666666666666, 'the': 0.08333333333333333, 'bird': 0.08333333333333333, 'sparrow': 0.0, 'mind': 0.08333333333333333, 'garden': 0.08333333333333333, 'name': 0.08333333333333333, 'comes': 0.08333333333333333}",-0.12621094857350135
2692,2322841,3143880,http://manynames.upf.edu//2322841_3143880_horse.png,https://cs.stanford.edu/people/rak248/VG_100K/2322841.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},2322841.jpg,animal,[{'33': ['horse']}],horse,{'horse': 1.0},{'horse': {'None': 1.0}},33,1.0,0.0,1,animals_plants,train,{'horse': {'horse': 1.0}},"[42, 57, 260, 356]","[31, 44, 239, 325]","{'photograph': 0.0, 'racing': 0.0, 'belt': 0.029411764705882353, 'horse': 0.9705882352941176}","{'photograph': 0.14285714285714285, 'racing': 0.14285714285714285, 'belt': 0.0, 'horse': 0.7142857142857143}",0.9705997864680704
23671,2411207,360140,http://manynames.upf.edu//2411207_360140_cat.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2411207.jpg,cat,animals_plants,feline.n.01,{},1.0,{'None': 1.0},2411207.jpg,animal,[{'34': ['cat']}],cat,{'cat': 1.0},{'cat': {'None': 1.0}},34,1.0,0.0,1,animals_plants,train,{'cat': {'cat': 1.0}},"[0, 63, 398, 311]","[0, 68, 481, 378]","{'pant': 0.02857142857142857, 'is': 0.0, 'game': 0.0, 'controller': 0.0, 'cat': 0.9714285714285714, 'laying': 0.0, 'playing': 0.0, 'control': 0.0, 'right': 0.0, 'holding': 0.0}","{'pant': 0.0, 'is': 0.07142857142857142, 'game': 0.07142857142857142, 'controller': 0.14285714285714285, 'cat': 0.2857142857142857, 'laying': 0.07142857142857142, 'playing': 0.14285714285714285, 'control': 0.07142857142857142, 'right': 0.07142857142857142, 'holding': 0.07142857142857142}",0.8387592746840411
2659,2322673,2949587,http://manynames.upf.edu//2322673_2949587_horse.png,https://cs.stanford.edu/people/rak248/VG_100K/2322673.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},2322673.jpg,animal,[{'30': ['horse']}],horse,{'horse': 1.0},{'horse': {'None': 1.0}},30,1.0,0.0,1,animals_plants,train,{'horse': {'horse': 1.0}},"[91, 125, 266, 206]","[102, 142, 325, 253]","{'drawn': 0.0, 'york': 0.0, 'horse': 0.8823529411764706, 'pulling': 0.0, 'is': 0.0, 'picture': 0.0, 'carriage': 0.0, 'day': 0.0, 'wheel': 0.029411764705882353, 'rope': 0.029411764705882353, 'animal': 0.029411764705882353, 'man': 0.0, 'patricks': 0.0, 'francisco': 0.0, 'cart': 0.0, 'belt': 0.029411764705882353}","{'drawn': 0.09523809523809523, 'york': 0.047619047619047616, 'horse': 0.23809523809523808, 'pulling': 0.09523809523809523, 'is': 0.047619047619047616, 'picture': 0.047619047619047616, 'carriage': 0.19047619047619047, 'day': 0.047619047619047616, 'wheel': 0.0, 'rope': 0.0, 'animal': 0.0, 'man': 0.047619047619047616, 'patricks': 0.047619047619047616, 'francisco': 0.047619047619047616, 'cart': 0.047619047619047616, 'belt': 0.0}",0.6734273037178414
19668,2394684,461968,http://manynames.upf.edu//2394684_461968_sheep.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2394684.jpg,sheep,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2394684.jpg,animal,[{'31': ['sheep']}],sheep,{'sheep': 1.0},{'sheep': {'None': 1.0}},31,1.0,0.0,1,animals_plants,train,{'sheep': {'sheep': 1.0}},"[123, 135, 374, 179]","[139, 153, 450, 219]","{'is': 0.0, 'goat': 0.027777777777777776, 'adust': 0.027777777777777776, 'grass': 0.0, 'sheep': 0.8611111111111112, 'animal': 0.027777777777777776, 's': 0.0, 'lam boy': 0.027777777777777776, 'lamb': 0.027777777777777776}","{'is': 0.14285714285714285, 'goat': 0.0, 'adust': 0.0, 'grass': 0.2857142857142857, 'sheep': 0.42857142857142855, 'animal': 0.0, 's': 0.14285714285714285, 'lam boy': 0.0, 'lamb': 0.0}",0.7334144747113852
2614,2322428,2930306,http://manynames.upf.edu//2322428_2930306_bridge.png,https://cs.stanford.edu/people/rak248/VG_100K/2322428.jpg,bridge,buildings,bridge.n.01,"{'road': 0.5, 'roadway': 0.5}",0.75,"{'other': 0.2, 'None': 0.8}",2322428.jpg,"structure, construction","[{'23': ['road', 'roadway', 'bridge']}, {'7': ['car', 'truck']}, {'2': ['vest']}]",bridge,"{'vest': 0.5, 'car': 0.25, 'truck': 0.5, 'bridge': 0.75, 'road': 1.0, 'roadway': 1.0}","{'vest': {'None': 0.2, 'bounding box': 0.8}, 'car': {'other': 0.2, 'bounding box': 0.8}, 'truck': {'None': 0.2, 'bounding box': 0.8}, 'bridge': {'other': 0.2, 'None': 0.8}, 'road': {'None': 1.0}, 'roadway': {'None': 1.0}}",23,0.6086956521739131,1.264672679395722,3,buildings,train,"{'vest': {'vest': 1.0, 'car': 0.0, 'truck': 0.0, 'bridge': 0.0, 'road': 0.0, 'roadway': 0.0}, 'car': {'vest': 0.0, 'car': 1.0, 'truck': 0.75, 'bridge': 0.0, 'road': 0.0, 'roadway': 0.0}, 'truck': {'vest': 0.0, 'car': 0.75, 'truck': 1.0, 'bridge': 0.0, 'road': 0.0, 'roadway': 0.0}, 'bridge': {'vest': 0.0, 'car': 0.0, 'truck': 0.0, 'bridge': 1.0, 'road': 0.5, 'roadway': 0.5}, 'road': {'vest': 0.0, 'car': 0.0, 'truck': 0.0, 'bridge': 0.5, 'road': 1.0, 'roadway': 1.0}, 'roadway': {'vest': 0.0, 'car': 0.0, 'truck': 0.0, 'bridge': 0.5, 'road': 1.0, 'roadway': 1.0}}","[0, 180, 469, 316]","[0, 154, 420, 290]","{'roadway': 0.05555555555555555, 'wheel': 0.027777777777777776, 'shot': 0.0, 'standing': 0.0, 'pickup truck': 0.027777777777777776, 'bridge': 0.3888888888888889, 'vest': 0.05555555555555555, 'car': 0.08333333333333333, 'is': 0.0, 'construction': 0.0, 'front': 0.0, 'worker': 0.0, 'one': 0.0, 'ground': 0.027777777777777776, 'man': 0.0, 'truck': 0.1111111111111111, 'street': 0.027777777777777776, 'city': 0.0, 'road': 0.19444444444444445, 'pickup': 0.0}","{'roadway': 0.0, 'wheel': 0.0, 'shot': 0.05, 'standing': 0.1, 'pickup truck': 0.0, 'bridge': 0.0, 'vest': 0.0, 'car': 0.0, 'is': 0.1, 'construction': 0.05, 'front': 0.05, 'worker': 0.05, 'one': 0.1, 'ground': 0.0, 'man': 0.1, 'truck': 0.2, 'street': 0.05, 'city': 0.05, 'road': 0.0, 'pickup': 0.1}",-0.2748605113260583
24278,2413574,170779,http://manynames.upf.edu//2413574_170779_storefront.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413574.jpg,restaurant,buildings,restaurant.n.01,"{'shop': 1.0, 'building': 0.67, 'storefront': 0.67, 'store': 1.0}",0.83,"{'visual': 0.3, 'None': 0.7}",2413574.jpg,"structure, construction","[{'20': ['store', 'restaurant', 'shop', 'storefront']}, {'14': ['store', 'restaurant', 'shop', 'building']}, {'2': ['patio']}, {'2': ['pole']}, {'4': ['window']}]",storefront,"{'pole': 0.33, 'window': 0.33, 'patio': 1.0, 'storefront': 1.0, 'store': 0.83, 'restaurant': 0.83, 'shop': 0.83, 'building': 0.5}","{'pole': {'bounding box': 1.0}, 'window': {'bounding box': 1.0}, 'patio': {'None': 1.0}, 'storefront': {'None': 1.0}, 'store': {'None': 0.7, 'visual': 0.3}, 'restaurant': {'None': 0.7, 'visual': 0.3}, 'shop': {'None': 0.7, 'visual': 0.3}, 'building': {'bounding box': 0.7, 'None': 0.3}}",22,0.3636363636363636,2.170134892428194,5,buildings,train,"{'pole': {'pole': 1.0, 'window': 0.0, 'patio': 0.0, 'storefront': 0.0, 'store': 0.0, 'restaurant': 0.0, 'shop': 0.0, 'building': 0.0}, 'window': {'pole': 0.0, 'window': 1.0, 'patio': 0.0, 'storefront': 0.0, 'store': 0.0, 'restaurant': 0.0, 'shop': 0.0, 'building': 0.0}, 'patio': {'pole': 0.0, 'window': 0.0, 'patio': 1.0, 'storefront': 0.0, 'store': 0.0, 'restaurant': 0.0, 'shop': 0.0, 'building': 0.0}, 'storefront': {'pole': 0.0, 'window': 0.0, 'patio': 0.0, 'storefront': 1.0, 'store': 0.67, 'restaurant': 0.67, 'shop': 0.67, 'building': 0.33}, 'store': {'pole': 0.0, 'window': 0.0, 'patio': 0.0, 'storefront': 0.67, 'store': 1.0, 'restaurant': 1.0, 'shop': 1.0, 'building': 0.67}, 'restaurant': {'pole': 0.0, 'window': 0.0, 'patio': 0.0, 'storefront': 0.67, 'store': 1.0, 'restaurant': 1.0, 'shop': 1.0, 'building': 0.67}, 'shop': {'pole': 0.0, 'window': 0.0, 'patio': 0.0, 'storefront': 0.67, 'store': 1.0, 'restaurant': 1.0, 'shop': 1.0, 'building': 0.67}, 'building': {'pole': 0.0, 'window': 0.0, 'patio': 0.0, 'storefront': 0.33, 'store': 0.67, 'restaurant': 0.67, 'shop': 0.67, 'building': 1.0}}","[137, 145, 304, 133]","[156, 166, 369, 166]","{'pole': 0.05714285714285714, 'balazs': 0.0, 'diner': 0.02857142857142857, 'balazac': 0.0, 'window': 0.11428571428571428, 'chair': 0.02857142857142857, 'an': 0.0, 'store': 0.14285714285714285, 'patio': 0.05714285714285714, 'shop': 0.08571428571428572, 'building': 0.05714285714285714, 'is': 0.0, 'mission': 0.0, 'restaurant': 0.11428571428571428, 'left': 0.0, 'umbrella': 0.0, 'front': 0.0, 'canopy': 0.02857142857142857, 'awning': 0.02857142857142857, 'storefront': 0.22857142857142856, 'curtain': 0.02857142857142857}","{'pole': 0.0, 'balazs': 0.07142857142857142, 'diner': 0.0, 'balazac': 0.07142857142857142, 'window': 0.0, 'chair': 0.0, 'an': 0.07142857142857142, 'store': 0.0, 'patio': 0.0, 'shop': 0.07142857142857142, 'building': 0.14285714285714285, 'is': 0.07142857142857142, 'mission': 0.07142857142857142, 'restaurant': 0.14285714285714285, 'left': 0.07142857142857142, 'umbrella': 0.07142857142857142, 'front': 0.07142857142857142, 'canopy': 0.0, 'awning': 0.07142857142857142, 'storefront': 0.0, 'curtain': 0.0}",-0.264542338634135
19210,2392494,1229424,http://manynames.upf.edu//2392494_1229424_building.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2392494.jpg,house,buildings,house.n.01,"{'building': 1.0, 'steeple': 0.5, 'roof': 0.25}",0.75,"{'bounding box': 0.2, 'None': 0.8}",2392494.jpg,"structure, construction","[{'17': ['house', 'steeple', 'building']}, {'5': ['roof', 'steeple']}, {'13': ['clock']}]",building,"{'house': 0.75, 'building': 1.0, 'steeple': 0.88, 'roof': 0.88, 'clock': 0.25}","{'house': {'None': 0.8, 'bounding box': 0.2}, 'building': {'None': 1.0}, 'steeple': {'None': 0.8, 'visual': 0.2}, 'roof': {'None': 0.8, 'bounding box': 0.2}, 'clock': {'bounding box': 1.0}}",17,0.5294117647058824,1.37928048729106,3,buildings,train,"{'house': {'house': 1.0, 'building': 1.0, 'steeple': 0.5, 'roof': 0.25, 'clock': 0.0}, 'building': {'house': 1.0, 'building': 1.0, 'steeple': 0.5, 'roof': 0.25, 'clock': 0.0}, 'steeple': {'house': 0.5, 'building': 0.5, 'steeple': 1.0, 'roof': 0.5, 'clock': 0.0}, 'roof': {'house': 0.25, 'building': 0.25, 'steeple': 0.5, 'roof': 1.0, 'clock': 0.0}, 'clock': {'house': 0.0, 'building': 0.0, 'steeple': 0.0, 'roof': 0.0, 'clock': 1.0}}","[0, 0, 421, 344]","[0, 0, 510, 411]","{'clock': 0.3611111111111111, 'is': 0.0, 'box': 0.0, 'park': 0.0, 'this': 0.0, 'clocktower': 0.0, 'clock tower': 0.027777777777777776, 'steeple': 0.05555555555555555, 'tower': 0.027777777777777776, 'roof': 0.08333333333333333, 'watch': 0.027777777777777776, 'building': 0.25, 'house': 0.16666666666666666}","{'clock': 0.2727272727272727, 'is': 0.09090909090909091, 'box': 0.09090909090909091, 'park': 0.09090909090909091, 'this': 0.09090909090909091, 'clocktower': 0.09090909090909091, 'clock tower': 0.0, 'steeple': 0.0, 'tower': 0.18181818181818182, 'roof': 0.0, 'watch': 0.0, 'building': 0.0, 'house': 0.09090909090909091}",0.37348684798008447
17809,2385899,1291684,http://manynames.upf.edu//2385899_1291684_house.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2385899.jpg,house,buildings,house.n.01,{'building': 1.0},1.0,{'None': 1.0},2385899.jpg,"structure, construction","[{'30': ['house', 'building']}, {'3': ['sign']}]",house,"{'sign': 0.17, 'house': 1.0, 'building': 1.0}","{'sign': {'bounding box': 1.0}, 'house': {'None': 1.0}, 'building': {'None': 1.0}}",30,0.7,0.8812908992306926,2,buildings,train,"{'sign': {'sign': 1.0, 'house': 0.0, 'building': 0.0}, 'house': {'sign': 0.0, 'house': 1.0, 'building': 1.0}, 'building': {'sign': 0.0, 'house': 1.0, 'building': 1.0}}","[0, 1, 289, 339]","[0, 0, 259, 310]","{'is': 0.0, 'front': 0.0, 'sign': 0.08333333333333333, 'wall': 0.027777777777777776, 'fire': 0.0, 'hydrant': 0.0, 'wood': 0.027777777777777776, 'this': 0.0, 'building': 0.25, 'house': 0.5833333333333334, 'door': 0.027777777777777776}","{'is': 0.08333333333333333, 'front': 0.08333333333333333, 'sign': 0.08333333333333333, 'wall': 0.0, 'fire': 0.25, 'hydrant': 0.3333333333333333, 'wood': 0.0, 'this': 0.08333333333333333, 'building': 0.0, 'house': 0.08333333333333333, 'door': 0.0}",-0.1820601580637225
20812,2400019,412084,http://manynames.upf.edu//2400019_412084_dugout.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2400019.jpg,dugout,buildings,shelter.n.01,{'dug out': 1.0},1.0,{'None': 1.0},2400019.jpg,"structure, construction","[{'4': ['men', 'team']}, {'2': ['helmet']}, {'20': ['dugout']}]",dugout,"{'men': 0.5, 'team': 0.5, 'helmet': 0.17, 'dugout': 1.0}","{'men': {'bounding box': 0.7, 'None': 0.3}, 'team': {'bounding box': 0.7, 'None': 0.3}, 'helmet': {'bounding box': 1.0}, 'dugout': {'None': 1.0}}",20,1.0,0.0,1,buildings,train,"{'men': {'men': 1.0, 'team': 1.0, 'helmet': 0.0, 'dugout': 0.0, 'dug out': 0.0}, 'team': {'men': 1.0, 'team': 1.0, 'helmet': 0.0, 'dugout': 0.0, 'dug out': 0.0}, 'helmet': {'men': 0.0, 'team': 0.0, 'helmet': 1.0, 'dugout': 0.0, 'dug out': 0.0}, 'dugout': {'men': 0.0, 'team': 0.0, 'helmet': 0.0, 'dugout': 1.0, 'dug out': 1.0}, 'dug out': {'men': 0.0, 'team': 0.0, 'helmet': 0.0, 'dugout': 1.0, 'dug out': 1.0}}","[1, 1, 498, 100]","[0, 0, 597, 126]","{'picture': 0.0, 'baseball fail': 0.02702702702702703, 'hat': 0.02702702702702703, 'baseball dugout': 0.02702702702702703, 'bullpen': 0.02702702702702703, 'dugout': 0.5405405405405406, 'baseball': 0.0, 'men': 0.05405405405405406, 'pipe': 0.02702702702702703, 'plate': 0.0, 'is': 0.0, 'players': 0.02702702702702703, 'sidelines': 0.02702702702702703, 'stadium': 0.02702702702702703, 'bat': 0.0, 'pit': 0.02702702702702703, 'baseballs': 0.02702702702702703, 'batter': 0.0, 'helmet': 0.05405405405405406, 'team': 0.05405405405405406, 'cap': 0.02702702702702703}","{'picture': 0.07692307692307693, 'baseball fail': 0.0, 'hat': 0.0, 'baseball dugout': 0.0, 'bullpen': 0.0, 'dugout': 0.0, 'baseball': 0.38461538461538464, 'men': 0.0, 'pipe': 0.0, 'plate': 0.07692307692307693, 'is': 0.07692307692307693, 'players': 0.0, 'sidelines': 0.0, 'stadium': 0.0, 'bat': 0.3076923076923077, 'pit': 0.0, 'baseballs': 0.0, 'batter': 0.07692307692307693, 'helmet': 0.0, 'team': 0.0, 'cap': 0.0}",-0.1991950859517568
