image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,llava_output,llava_saliencies,llava_saliency_rate
data/images/noun/2011-600.jpg,2011,noisemaker,22,75,88,3,"['In the image, there is a green toy with a yellow handle and orange wheels. The', 'In the image, there is a green and orange toy car with a unique design. The to', 'In the image, there is a green toy with orange wheels, which appears to be a', 'In the image, there is a green and orange toy shaped like a face. The to', 'In the image, there is a green toy shaped like a face with orange wheels.']","[(['Orange', 'Yellow', 'Green'], []), (['Orange', 'Green'], []), (['Orange', 'Green'], []), (['Orange', 'Green'], []), (['Orange', 'Green'], [])]","(100, 0)"
data/images/noun/2012-600.jpg,2012,coiled worm toy,41,50,59,41,"['The image features a close-up of a pink, plastic, and rubbery to', 'In the image, there is a bright pink, fuzzy, and squishy object', 'The image features a brightly colored, odd-shaped, and textured object, possibly a', 'In the image, there is a close-up of a bright pink, rubbery,', 'The image features a large, bright red, and orange plastic toy that resembles a']","[(['Pink'], ['Plastic', 'Rubber']), (['Pink'], ['Fuzzy']), (['Red'], []), (['Pink'], ['Rubber']), (['Red', 'Orange'], ['Plastic'])]","(100, 80)"
data/images/noun/2013-600.jpg,2013,sling shot,6,20,87,6,"['In the image, there is a close-up of a plastic orange object with a hole in', ""In the image, there is a bright orange plastic object that resembles a person's"", 'The image features a close-up of a red and yellow plastic object, which appears to be', 'In the image, there is a close-up of a bright orange and yellow object, which appears', 'In the image, there is a close-up of a plastic orange object, which appears to']","[(['Orange'], ['Plastic']), (['Orange'], ['Plastic']), (['Red', 'Yellow'], ['Plastic']), (['Orange', 'Yellow'], []), (['Orange'], ['Plastic'])]","(100, 80)"
data/images/noun/2014-600.jpg,2014,this light-up toy,38,75,39,0,"['In the image, there is a colorful, clear, and shiny object with a pink', 'In the image, there is a toy shaped like a microphone, with a purple', 'In the image, there is a colorful, spiral-shaped toy that appears to', 'In the image, there is a colorful, shiny, and glittery toy that', 'In the image, there is a colorful, shiny, and sparkly toy that res']","[(['Pink'], ['Shiny']), (['Purple'], []), ([], []), ([], ['Shiny']), ([], ['Sparkly', 'Shiny'])]","(40, 60)"
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"['The image features a blue plastic item, which appears to be a protective cover or a case', 'The image features a blue object with a hole in the middle, possibly a piece of sports equipment or', 'In the image, there is a blue plastic object with a hole in the middle. It is', 'In the image, there is a blue plastic object with a hole in the middle. It appears', 'In the image, there is a blue plastic object with a hole in the center. The object']","[(['Blue'], ['Plastic']), (['Blue'], []), (['Blue'], ['Plastic']), (['Blue'], ['Plastic']), (['Blue'], ['Plastic'])]","(100, 80)"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"['In the image, there is a blue and white rug on a white background. The rug is h', 'In the image, there is a blue and white rug with a yellow handle. The rug is h', 'In the image, there is a blue and white rug with a yellow top, which appears to be', 'In the image, there is a blue and white rug with a yellow plastic handle, which appears', 'In the image, there is a blue and white rug hanging from a yellow object, which appears']","[(['Blue'], []), (['Yellow', 'Blue', 'White'], []), (['Yellow', 'Blue', 'White'], []), (['Yellow', 'Blue', 'White'], ['Plastic']), (['Yellow', 'Blue', 'White'], [])]","(100, 20)"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"['In the image, there is a small toy with a blue clip attached to it. The to', 'In the image, there is a small toy with a blue clip and a green wheel. The', 'In the image, there is a small blue clip with a green wheel attached to it. The clip', 'In the image, there is a small toy with a blue and silver clip attached to it.', 'In the image, there is a toy with a green wheel and a blue clip. The to']","[(['Blue'], []), (['Green', 'Blue'], []), (['Green', 'Blue'], []), (['Blue', 'Silver'], []), (['Green', 'Blue'], [])]","(100, 0)"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"['In the image, there is a yellow plastic bowl with a clear plastic lining.', 'In the image, there is a yellow plastic bowl or container with a clear lid. The', 'In the image, there is a yellow bowl with a black top, sitting on a white background', 'In the image, there is a small yellow bowl or container with a clear plastic lid on', 'In the image, there is a yellow plastic container with a black lid. The container is sitting']","[(['Yellow'], ['Plastic']), (['Yellow'], ['Plastic']), (['Yellow', 'Black'], []), (['Yellow'], ['Plastic']), (['Yellow', 'Black'], ['Plastic'])]","(100, 80)"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"['In the image, there is a yellow and orange egg-shaped object with a fuzzy', 'In the image, there is a small, odd-shaped, brightly colored egg with a', 'In the image, there is a small, oddly shaped toy, resembling a', 'In the image, there is a small, brightly colored egg-shaped object with a yellow', 'In the image, there is a yellow and orange rubber egg with a fuzzy top,']","[(['Orange', 'Yellow'], ['Fuzzy']), (['Red'], []), ([], []), (['Red', 'Yellow'], []), (['Orange', 'Yellow'], ['Fuzzy', 'Rubber'])]","(80, 40)"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"['In the image, there is a stack of five different colored cushion covers, each with a', 'In the image, there is a stack of six colored cushions, each with a different color', 'The image features a stack of five different colored blocks, each with a distinct color. The colors are', 'The image features a stack of six colorful, rectangular cushions or blocks, each with', 'In the image, there are three stacks of colorful mats or cushions, each']","[(['Red'], []), (['Red'], []), (['Red'], []), (['Tan'], []), ([], [])]","(80, 0)"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"['In the image, there is a close-up view of a black and pink object, which', 'The image shows a close-up view of a green and purple object, which appears to be', 'The image shows a close-up of a green and purple object, which is a cylind', 'In the image, there is a close-up view of a black and purple object, which', 'In the image, there is a close-up of a purple, green, and pink']","[(['Pink', 'Black'], []), (['Green', 'Purple'], []), (['Green', 'Purple'], []), (['Purple', 'Black'], []), (['Green', 'Purple', 'Pink'], [])]","(100, 0)"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"['The image features a green plastic object, which appears to be a cone or a rounded container,', 'In the image, there is a green object that resembles a cone or a mushroom', 'In the image, there is a green plastic object, which appears to be a large green cap', 'The image features a green plastic object with a white background. The object appears to be a small', 'In the image, there is a green plastic object, possibly a piece of a toy or']","[(['Green'], ['Plastic']), (['Green'], []), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic'])]","(100, 80)"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"['In the image, there is a white and black circular object with a black center. The object is', 'In the image, there is a white and black circular object that resembles a flower. The', 'In the image, there is a black and white, three-dimensional object with a white center,', 'In the image, there is a white and black object that resembles a flower, made of', 'In the image, there is a white and black ball made of several white cups. The cu']","[(['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], [])]","(100, 0)"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"['The image features a yellow and red toy shaped like a circle with a hole in the middle', 'In the image, there is a yellow and blue toy shaped like a spaceship. The', 'In the image, there is a yellow and red toy shaped like a wheel. The to', 'In the image, there is a yellow and blue toy shaped like a wheel with a red', 'In the image, there is a colorful, three-dimensional shape made up of yellow, blue']","[(['Red', 'Yellow'], []), (['Yellow', 'Blue'], []), (['Red', 'Yellow'], []), (['Red', 'Yellow', 'Blue'], []), (['Yellow', 'Blue'], [])]","(100, 0)"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"['In the image, there is a blue object that resembles a pair of sandals or f', 'In the image, there is a blue object that resembles a shoe or a sandal', 'In the image, there is a blue object that resembles a pair of shoes, but', 'In the image, there is a blue object that resembles a pair of sandals or f', 'In the image, there is a blue object that resembles a shoe or a piece of']","[(['Blue'], []), (['Blue'], []), (['Blue'], []), (['Blue'], []), (['Blue'], [])]","(100, 0)"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"[""In the image, there is a green rubber toy shaped like a dog's foot"", ""In the image, there is a green toy shaped like a dog's leg, with"", ""In the image, there is a green and red toy shaped like a dog's foot"", 'In the image, there is a green dog toy that looks like a shoe. It is', 'In the image, there is a green toy shaped like a shoe or a foot.']","[(['Green'], ['Rubber']), (['Green'], []), (['Red', 'Green'], []), (['Green'], []), (['Green'], [])]","(100, 20)"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"['In the image, there is a white, plastic object that looks like a small, round,', 'In the image, there is a white plastic object that resembles a helmet or a', 'In the image, there is a white, plastic object that looks like a ball or a small', 'In the image, there is a white plastic ball with a hole in the center. The ball', 'In the image, there is a white, round object with a hole in the middle. It appears']","[(['White'], ['Plastic']), (['White'], ['Plastic']), (['White'], ['Plastic']), (['White'], ['Plastic']), (['White'], [])]","(100, 80)"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"['In the image, there is a close-up of a pink donut with white frost', 'In the image, there is a close-up of a pink and white donut with a', 'In the image, there is a white background with a pink donut-shaped object on', 'In the image, there is a close-up of a donut with a pink frost', 'In the image, there is a close-up of a pink donut with white frost']","[(['Pink', 'White'], []), (['Pink', 'White'], []), (['Pink'], []), (['Pink'], []), (['Pink', 'White'], [])]","(100, 0)"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"['In the image, there is a close-up of a black plastic piece with a hole in', 'In the image, there is a close-up view of a black object that appears to be a', 'In the image, there is a black object that looks like a piece of machinery or a', 'In the image, there is a black object, possibly a piece of a gear or a part', 'In the image, there is a close-up of a black plastic part, possibly a piece']","[(['Black'], ['Plastic']), (['Black'], []), (['Black'], []), (['Black'], []), (['Black'], ['Plastic'])]","(100, 40)"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"['In the image, there is a blue ceramic vase or jar with a face painted on', 'In the image, there is a blue object that appears to be a small, round, and possibly', 'In the image, there is a blue object that resembles a blue face with two eyes,', 'In the image, there is a blue object that looks like a small, blue statue or figurine', 'In the image, there is a blue object that resembles a blue vase or a blue']","[(['Blue'], []), (['Blue'], []), (['Blue'], []), (['Blue'], []), (['Blue'], [])]","(100, 0)"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"['In the image, there is a metal piece with a curved shape, which appears to be a', 'In the image, there is a close-up of a metal piece that is bent into a cur', 'In the image, there is a close-up of a silver metal piece that resembles a', 'In the image, there is a close-up view of a silver metal piece, which appears to', 'In the image, there is a silver metal piece, possibly a metal bracket or a metal piece']","[([], []), ([], []), (['Silver'], []), (['Silver'], []), (['Silver'], [])]","(60, 0)"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"['In the image, there is a bright orange object that looks like a rocket or a spaceship', 'In the image, there is a small orange toy rocket with a blue nose sitting on a', 'In the image, there is a small orange plastic rocket toy sitting on a white background', 'In the image, there is a small orange object with a blue tail, which appears to be a', 'In the image, there is an orange plastic rocket toy with a blue tail. It']","[(['Orange'], []), (['Orange', 'Blue'], []), (['Orange'], ['Plastic']), (['Orange', 'Blue'], []), (['Orange', 'Blue'], ['Plastic'])]","(100, 40)"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"['The image features an orange plastic object with a green handle. The object appears to be a container', 'In the image, there is an orange and green object that resembles a sports ball. The', 'In the image, there is a green and orange plastic object with a grid-like pattern on', 'In the image, there is a green and orange plastic container with a mesh-like structure.', 'In the image, there is a green and orange plastic piece of furniture with a lattice design']","[(['Orange', 'Green'], ['Plastic']), (['Orange', 'Green'], []), (['Orange', 'Green'], ['Plastic']), (['Orange', 'Green'], ['Plastic', 'Mesh']), (['Orange', 'Green'], ['Plastic'])]","(100, 80)"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"['In the image, there is a large pile of colorful, long, and wiggly', 'In the image, there is a pile of neon-colored hair or wig,', 'The image features a pile of brightly colored, long, and curly rubber hairs', 'The image features a large pile of brightly colored, wiggly, and curly hair', 'In the image, there is a large pile of colorful, curly, and long hair']","[([], []), (['Red'], []), (['Red'], ['Rubber']), (['Red'], []), ([], [])]","(60, 20)"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"['In the image, there is a blue pen with a bristle brush on the end of', 'In the image, there is a blue pen with a brown bristle head. The pen is', 'In the image, there is a blue pen with a brown bristle head, which appears to', 'In the image, there is a blue pen with a brush head attached to it. The br', 'In the image, there is a blue pen with a brush head attached to it. The br']","[(['Blue'], []), (['Blue', 'Brown'], []), (['Blue', 'Brown'], []), (['Blue'], []), (['Blue'], [])]","(100, 0)"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"['In the image, there is a colorful wooden toy with a red, yellow, and green', 'In the image, there is a wooden toy with a handle and a ball on top. The', 'In the image, there is a wooden toy with a red, yellow, and green striped', 'In the image, there is a colorful wooden toy, possibly a drum or a toy', 'In the image, there is a wooden toy with a handle and a ball attached to it.']","[(['Red', 'Yellow', 'Green'], ['Wooden']), ([], ['Wooden']), (['Red', 'Yellow', 'Green'], ['Wooden']), ([], ['Wooden']), ([], ['Wooden'])]","(40, 100)"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"['In the image, there is a pink plastic ring with three small circles on it. The', 'In the image, there is a pink plastic bracelet with a clear center, featuring', 'In the image, there is a pink bracelet with three clear beads on it.', 'In the image, there is a pink bracelet made of clear plastic or glass be', 'In the image, there is a pink plastic bracelet with three small round beads']","[(['Pink'], ['Plastic']), (['Pink'], ['Plastic']), (['Pink'], []), (['Pink'], ['Plastic']), (['Pink'], ['Plastic'])]","(100, 80)"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"['In the image, there is a large, colorful, and twisted arrangement of noodles', 'The image features a pile of colorful, spiral-shaped noodles or past', 'In the image, there is a large, colorful, and oddly shaped object made of', 'In the image, there is a close-up view of a bunch of brightly colored, tw', 'The image features a large, colorful, and curly plastic toy in the shape of']","[([], []), ([], []), ([], []), (['Red'], []), ([], ['Plastic'])]","(20, 20)"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"['The image features a green plastic toy in the shape of a cross, with a green pl', 'In the image, there is a green plastic toy in the shape of a cross. It', 'In the image, there is a green plastic toy in the shape of a cross. The', 'In the image, there is a green plastic toy in the shape of a cross. The', 'In the image, there is a green plastic toy shaped like a cross. The to']","[(['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic'])]","(100, 100)"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"['In the image, there is a blue and yellow ball with a long blue tentacle or hair stick', 'In the image, there is a small blue and yellow ball with blue hairs on top. The', 'In the image, there is a small blue and yellow ball with blue tentacles or hairs coming', 'In the image, there is a blue and yellow ball with a long blue tentacle or hair coming', 'In the image, there is a small, blue, and yellow ball with long, blue, and']","[(['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], [])]","(100, 0)"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"['The image features a wooden cross with four wooden balls attached to it. The cross is blue in color', 'In the image, there is a wooden cross with four wooden circles on it. The cross is blue', 'In the image, there is a wooden cross with four wooden circles attached to it. The cross is', 'In the image, there is a wooden cross with four wooden circles attached to it. The cross is', 'In the image, there is a wooden cross with four wooden balls attached to it. The cross is']","[(['Blue'], ['Wooden']), (['Blue'], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden'])]","(40, 100)"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"['In the image, there is a blue plastic object with a yellow handle, resembling a', 'In the image, there is a blue and yellow object that appears to be a piece of plastic', 'In the image, there is a blue and yellow toy, possibly a toy car or a', 'In the image, there is a blue object that looks like a toy or a small piece of', 'In the image, there is a blue and yellow toy shaped like a person. The to']","[(['Yellow', 'Blue'], ['Plastic']), (['Yellow', 'Blue'], ['Plastic']), (['Yellow', 'Blue'], []), (['Blue'], []), (['Yellow', 'Blue'], [])]","(100, 40)"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"['In the image, there is a toy with a yellow ball attached to a green and yellow string', 'In the image, there is a toy with a yellow ball on one end and a pink', 'In the image, there is a toy with a yellow ball on the end of a green and', 'In the image, there is a toy with a yellow ball on one end and a pink', 'In the image, there is a toy with a green ball and a pink handle. The']","[(['Yellow', 'Green'], []), (['Yellow', 'Pink'], []), (['Yellow', 'Green'], []), (['Yellow', 'Pink'], []), (['Green', 'Pink'], [])]","(100, 0)"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"['In the image, there is a toy with a blue ball on the end of a long orange', 'In the image, there is a toy with a blue ball attached to it. The toy', 'In the image, there is a blue ball with a chain attached to it. The chain is made', 'In the image, there is a toy with a blue ball attached to it. The toy', 'In the image, there is a toy shaped like a long orange and blue chain with a']","[(['Orange', 'Blue'], []), (['Blue'], []), (['Blue'], []), (['Blue'], []), (['Orange', 'Blue'], [])]","(100, 0)"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"['In the image, there is a wooden object that resembles a pair of scissors.', 'The image features a wooden spoon with five holes in it. It is a long, thin,', 'In the image, there is a wooden object that appears to be a piece of wood with a hole', 'In the image, there is a wooden pizza cutter with a handle. The pizza cut', 'In the image, there is a wooden spoon with a handle and a hole in the middle.']","[([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden'])]","(0, 100)"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"['In the image, there is a small, colorful, plastic case with a keychain attached', 'In the image, there is a small plastic box with a keychain attached to it. The', 'In the image, there is a small, colorful container with a chain attached to it. The', 'In the image, there is a small, clear case with a chain attached to it. The case', 'In the image, there is a small, clear plastic container with a blue and green design.']","[([], ['Plastic']), ([], ['Plastic']), ([], []), ([], []), (['Green', 'Blue'], ['Plastic'])]","(20, 60)"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"['In the image, there is a small black object, possibly a bottle or a vase,', 'In the image, there is a black and silver bottle with a silver top. The bottle', 'In the image, there is a black bottle with a silver top. The bottle is placed', 'In the image, there is a black and silver bottle sitting on a white background. The bott', 'The image features a black and silver bottle, possibly a vase or a container, sitting on']","[(['Black'], []), (['Black', 'Silver'], []), (['Black', 'Silver'], ['Lace']), (['Black', 'Silver'], []), (['Black', 'Silver'], [])]","(100, 20)"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"['In the image, there is a pile of colorful balls stacked on top of each other', 'In the image, there is a pile of colorful balls, including yellow, blue, green', 'In the image, there is a pile of colorful plastic balls stacked on top of', 'In the image, there is a pile of colorful balls, including blue, green, yellow', 'In the image, there is a pile of colorful toy balls sitting on a white background']","[([], []), (['Yellow', 'Green', 'Blue'], []), ([], ['Plastic']), (['Yellow', 'Green', 'Blue'], []), ([], [])]","(40, 20)"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"['In the image, there is a blue pen with a clip attached to it. The pen is long', 'In the image, there is a blue pencil with a metal clip attached to it. The', 'In the image, there is a blue pen with a white cap sitting on a white background. The', 'In the image, there is a blue pen with a metal clip attached to it. The pen is', 'In the image, there is a blue pencil with a white eraser and a metal clip']","[(['Blue'], []), (['Blue'], []), (['Blue'], []), (['Blue'], []), (['Blue', 'White'], [])]","(100, 0)"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"['In the image, there is a black object that looks like a circular piece of equipment with a hole', 'In the image, there is a black object that looks like a dome or a black ball,', 'In the image, there is a black object, possibly a piece of equipment or a part, sitting', 'In the image, there is a black object with a hole in the middle. It is sitting on', 'In the image, there is a black circular object with a hole in the middle, which is likely']","[(['Black'], []), (['Black'], []), (['Black'], []), (['Black'], []), (['Black'], [])]","(100, 0)"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"['In the image, there is a green plastic item that appears to be a toy or a', 'In the image, there is a green toy shaped like a toilet. It is', 'In the image, there is a green toy shaped like a toilet with a lid', 'In the image, there is a green toy shaped like a toilet. The to', 'In the image, there is a green toy shaped like a toilet with a p']","[(['Green'], ['Plastic']), (['Green'], []), (['Green'], []), (['Green'], []), (['Green'], [])]","(100, 20)"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"['In the image, there is a green plastic object with a red handle, which appears to be', 'In the image, there is a green umbrella handle with a pink handle on top of', 'In the image, there is a green and pink plastic object with a handle, which appears', 'In the image, there is a green plastic object with a pink handle. It is a', 'In the image, there is a green umbrella with a pink handle. The umbre']","[(['Red', 'Green'], ['Plastic']), (['Green', 'Pink'], []), (['Green', 'Pink'], ['Plastic']), (['Green', 'Pink'], ['Plastic']), (['Green', 'Pink'], [])]","(100, 60)"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"['In the image, there is a red metal object, possibly a pair of scissors, standing', 'In the image, there is a red object with two black handles on it, standing upright', 'In the image, there is a red metal pole with two black metal clips or clamps attached', 'In the image, there is a red umbrella stand with a red umbrella attached to', 'In the image, there is a red object that resembles a pair of scissors,']","[(['Red', 'Tan'], []), (['Red', 'Black', 'Tan'], []), (['Red', 'Black'], []), (['Red', 'Tan'], []), (['Red'], [])]","(100, 0)"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"['In the image, there is a wooden board with a red handle, which is sitting on a white', 'In the image, there is a wooden object with a red top, resembling a wooden handle', 'In the image, there is a wooden object with a red piece of plastic on top of it', 'In the image, there is a wooden object with a red bolt on top of it. The', 'In the image, there is a wooden object, possibly a piece of wood or a wooden plank']","[(['Red', 'White'], ['Wooden']), (['Red'], ['Wooden']), (['Red'], ['Wooden', 'Plastic']), (['Red'], ['Wooden']), ([], ['Wooden'])]","(80, 100)"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"['The image features a green vase with multiple holes, resembling a stack of green cups', 'The image features a green vase with a unique design. It has a hole in the middle and', 'The image features a vase with a green color and a unique design. It has multiple holes or', 'The image features a green vase with a unique design, resembling a stack of plates', 'The image features a green vase with a unique design. It has a hole in the center and']","[(['Green'], []), (['Green'], []), (['Green'], []), (['Green'], []), (['Green'], [])]","(100, 0)"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"['In the image, there is a blue and red toy in the shape of a plane. The', 'The image features a blue and red toy in the shape of an airplane. The toy', 'In the image, there is a toy that resembles a bird, with its wings and', 'In the image, there is a blue and red toy shaped like a plane, sitting on', 'In the image, there is a toy shaped like a bird with a rainbow color scheme']","[(['Red', 'Blue'], []), (['Red', 'Blue'], []), ([], []), (['Red', 'Blue'], []), ([], [])]","(60, 0)"
