image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,llava_output
data/images/noun/2011-600.jpg,2011,noisemaker,22,75,88,3,"[['In the image, there is a green toy shaped like a face with a large orange nose'], ['In the image, there is a green toy with a face and a red nose, sitting on'], ['In the image, there is a green toy shaped like a face, with a large orange'], ['In the image, there is a green and orange toy, possibly a toy car or a'], ['In the image, there is a green and orange toy car with a face, which is sitting']]"
data/images/noun/2012-600.jpg,2012,coiled worm toy,41,50,59,41,"[['In the image, there is a large, bright pink, and orange plastic toy sh'], ['In the image, there is a bright pink, squishy, and spiky object'], ['In the image, there is a close-up of a bright pink, oddly shaped'], ['In the image, there is a close-up of a bright pink, orange, and yellow'], ['In the image, there is a close-up of a pink, plastic, and orange']]"
data/images/noun/2013-600.jpg,2013,sling shot,6,20,87,6,"[['In the image, there is a small orange object with a yellow base, which appears to be a'], ['In the image, there is a close-up of a plastic orange object that appears to be'], ['In the image, there is a toy shaped like a head with an orange cap on it'], [""In the image, there is a small orange and yellow toy shaped like a person's""], ['In the image, there is a bright orange object that resembles a human head with a sp']]"
data/images/noun/2014-600.jpg,2014,this light-up toy,38,75,39,0,"[['In the image, there is a colorful, clear, and round object with a yellow handle.'], ['In the image, there is a pink and yellow toy shaped like a microphone.'], ['In the image, there is a colorful, spiral-shaped toy with a pur'], ['In the image, there is a colorful, shiny, and sparkly toy that appears'], ['In the image, there is a pink and yellow toy with a clear plastic ball attached']]"
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"[['In the image, there is a blue object with a hole in the center. The blue object appears'], ['In the image, there is a blue object that appears to be a protective case or a blue'], ['In the image, there is a blue object with a circular design on it. The object appears to'], ['In the image, there is a blue object with a hole in the center. The object is sh'], ['In the image, there is a blue object with a circular design, possibly a piece of sports equipment']]"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"[['In the image, there is a blue and white rug with a yellow top. The rug is sitting'], ['In the image, there is a blue and white rug, possibly a bath mat, with a yellow'], ['In the image, there is a blue and white rug with a yellow top, sitting on a white'], ['In the image, there is a blue and white rug on a white background. The rug is made'], ['In the image, there is a blue and white rug with a yellow handle. The rug is w']]"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"[['In the image, there is a toy with a blue clip attached to it. The toy'], ['In the image, there is a small metal clip with a blue and orange wheel attached to it.'], ['In the image, there is a toy car on a metal hook, which is attached to a'], ['In the image, there is a small toy car with a blue clip attached to it. The'], ['In the image, there is a toy with a green wheel and a blue clip attached to it']]"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"[['In the image, there is a yellow plastic bowl with a clear lid. The bowl'], ['In the image, there is a yellow plastic container with a clear cover, which appears to be'], ['In the image, there is a yellow plastic container with a clear plastic lid, sitting on'], ['In the image, there is a yellow plastic container with a black top, sitting on a white'], ['In the image, there is a yellow plastic bowl with a black top, which is sitting']]"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"[['In the image, there is a small, brightly colored, and oddly shaped plastic'], ['In the image, there is a brightly colored, odd-shaped toy that resemb'], ['In the image, there is a small, brightly colored, yellow and orange egg-shaped'], ['In the image, there is a small, brightly colored, yellow and orange egg-shaped'], ['In the image, there is a small, odd-shaped, and brightly colored plastic']]"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"[['In the image, there are four stacks of colorful cushions or pillows. These'], ['The image features a stack of five colored cushions, each with a different color: red,'], ['The image features a stack of six different colored cushion pads, arranged in a pyram'], ['In the image, there is a stack of five colorful, rectangular-shaped cush'], ['In the image, there are three stacks of colorful blocks, each with a different color.']]"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"[['In the image, there is a close-up of a black and pink plastic object with'], ['In the image, there is a black and purple object with a green tip. The object appears'], ['In the image, there is a close-up view of a black and purple object that appears'], ['In the image, there is a close-up of a green and purple object, which appears'], ['In the image, there is a close-up of a black and purple plastic object,']]"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[['In the image, there is a green object, possibly a plastic or rubber item, sitting'], ['In the image, there is a green plastic object with a flat top, which appears to be'], ['In the image, there is a green plastic object that looks like a large green hat. It'], ['In the image, there is a green plastic object that looks like a small cone or a fun'], ['In the image, there is a green plastic object, possibly a plastic cup or a green']]"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"[['In the image, there is a white and black object that looks like a large, round, three'], ['In the image, there is a white and black object with a circular shape, possibly a white and'], ['In the image, there is a white and black spiral sculpture, which appears to be a'], ['In the image, there is a white and black dish with a white center, which is made'], ['In the image, there is a white and black decorative piece, which appears to be a piece']]"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[['In the image, there is a yellow and red toy shaped like a wheel with blue wings'], ['In the image, there is a yellow and red toy shaped like a spaceship with a'], ['In the image, there is a yellow and red toy shaped like a spaceship. The'], ['In the image, there is a yellow and red toy shaped like a wheel, with a'], ['In the image, there is a colorful wooden toy shaped like a clock. The clock']]"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"[['In the image, there is a blue object that looks like a shoe or a sandal,'], ['In the image, there is a blue object that looks like a pair of flippers or a'], ['In the image, there is a blue object that resembles a shoe or a sandal'], ['In the image, there is a blue object that looks like a pair of flippers or fins'], ['In the image, there is a blue plastic object that looks like a pair of shoes or']]"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"[[""In the image, there is a green toy shaped like a dog's leg, with""], [""In the image, there is a green toy shaped like a dog's foot. The""], ['In the image, there is a green toy shaped like a shoe, with a red'], [""In the image, there is a green toy shaped like a dog's foot, with""], [""In the image, there is a green toy shaped like a dog's leg. The""]]"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"[['In the image, there is a white plastic object that looks like a football helmet. It'], ['In the image, there is a white plastic ball sitting on a white background. The ball is'], ['In the image, there is a white, round object with a hole in the middle, sitting on'], ['In the image, there is a white plastic object that looks like a ball or a helmet'], ['In the image, there is a white plastic ball sitting on a white background. The ball is']]"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"[['In the image, there is a close-up of a donut with pink frosting'], ['In the image, there is a close-up of a pink donut with white frost'], ['In the image, there is a pink and white donut with cotton balls on top.'], ['In the image, there is a pink donut with white frosting and cotton balls'], ['In the image, there is a close-up of a donut with pink frosting']]"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"[['In the image, there is a black plastic piece, which appears to be a part of a'], ['In the image, there is a black object that appears to be a piece of a gear or'], ['In the image, there is a black plastic piece with a hole in the center. The piece'], ['In the image, there is a black plastic piece with a hole in it. The piece appears'], ['In the image, there is a black plastic piece with a hole in the middle, which is']]"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"[['In the image, there is a blue object with a face on it, resembling a blue'], ['In the image, there is a blue object that looks like a blue toy or a blue statue'], ['In the image, there is a blue ceramic or plastic object that resembles a'], ['In the image, there is a blue ceramic object that resembles a face. The'], ['In the image, there is a blue object with a face on it. It appears to be a']]"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"[['In the image, there is a silver metal piece that appears to be a piece of a metal bra'], ['In the image, there is a silver metal piece that appears to be a metal bracelet or'], ['In the image, there is a close-up of a metal piece that is bent into a shape'], ['In the image, there is a close-up of a metal piece, which appears to be a'], ['In the image, there is a silver metal piece that appears to be a metal bracket or a']]"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"[['In the image, there is a small orange toy shaped like a rocket, with a'], ['In the image, there is a small orange plastic toy rocket sitting on a white background'], ['In the image, there is a small orange toy shaped like a rocket or a miss'], ['In the image, there is a small orange toy shaped like a rocket, sitting on'], ['In the image, there is a small orange toy shaped like a rocket. The to']]"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"[['In the image, there is an orange plastic object with a green handle, which is a piece'], ['In the image, there is a small orange plastic box with a green handle. The box is'], ['In the image, there is a green and orange plastic object with a lattice pattern. It appears'], ['In the image, there is a green and orange plastic object with a star pattern. It appears'], ['In the image, there is a small orange object with a green top. It appears to be a']]"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"[['In the image, there is a large pile of brightly colored, long, and curly'], ['In the image, there is a pile of brightly colored, curly, and wavy'], ['In the image, there is a pile of brightly colored, long, and curly hair'], ['In the image, there is a pile of brightly colored, long, and wavy hair'], ['In the image, there is a pile of colorful, wiggly, and squish']]"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"[['In the image, there is a blue pen with a brush attached to the end. The br'], ['In the image, there is a blue pen with a brown brush head attached to it. The'], ['In the image, there is a blue pen with a brush head attached to it. The pen'], ['In the image, there is a blue pen with a brown brush head attached to it. The'], ['In the image, there is a blue pen with a brown bristle on the end. The']]"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"[['In the image, there is a wooden toy with a red ball on top and a yellow ball'], ['In the image, there is a wooden toy with a red, yellow, and green striped'], ['In the image, there is a wooden toy with a red, yellow, and green ball attached'], ['In the image, there is a colorful wooden toy with a red ball at the end.'], ['In the image, there is a wooden toy with a red, yellow, and green handle.']]"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"[['In the image, there is a pink bracelet made of plastic or silicone'], ['In the image, there is a pink plastic bracelet with three clear plastic be'], ['In the image, there is a pink bracelet made of clear plastic beads.'], ['In the image, there is a pink plastic ring with three clear balls attached to it.'], ['In the image, there is a pink plastic bracelet with a row of three p']]"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"[['In the image, there is a group of colorful, spiral-shaped noodles'], ['The image features a close-up of a colorful, twisted, and curled plastic'], ['In the image, there is a group of colorful, curly, and twisted nood'], ['In the image, there is a pile of colorful, twisted, and curled no'], ['In the image, there is a close-up of a colorful, spiral-shaped']]"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"[['In the image, there is a green plastic toy in the shape of a cross. The'], ['In the image, there is a green plastic toy shaped like a cross. The to'], ['In the image, there is a green plastic toy shaped like a cross. The to'], ['In the image, there is a green plastic toy shaped like a cross. The to'], ['In the image, there is a green plastic toy shaped like a cross. The to']]"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"[['In the image, there is a small, blue and yellow ball with blue hairs on top of'], ['In the image, there is a blue and yellow ball with blue hairs on it. The ball'], ['In the image, there is a blue and yellow ball with blue tentacles or hairs surrounding it'], ['In the image, there is a blue and yellow ball with blue tentacles on it. The ball'], ['In the image, there is a small blue and yellow ball with a long blue tentacle or hair']]"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"[['In the image, there is a wooden cross with four wooden balls attached to it. The cross is'], ['In the image, there is a wooden cross with four wooden balls attached to it. The cross is'], ['In the image, there is a wooden cross with four wooden balls attached to it. The cross is'], ['In the image, there is a wooden cross with four wooden circles attached to it. The cross is'], ['In the image, there is a wooden cross with four wooden balls attached to it. The cross is']]"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"[['In the image, there is a blue object that resembles a toy car, with a'], ['In the image, there is a blue object with a yellow handle, which is shaped like a'], ['In the image, there is a blue and yellow object that resembles a toy or a'], ['In the image, there is a blue object that appears to be a small toy or a piece'], ['In the image, there is a blue and yellow toy car with a yellow steering wheel.']]"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"[['In the image, there is a pink and yellow toy hanging from a string. The'], ['In the image, there is a toy with a yellow ball on one end and a pink'], ['In the image, there is a toy with a yellow ball on one end and a pink'], ['In the image, there is a toy with a yellow ball and a pink handle. The'], ['In the image, there is a toy with a yellow ball on one end and a pink']]"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"[['In the image, there is a toy that appears to be a combination of a ball and a'], ['In the image, there is a toy that resembles a toothbrush with a'], ['In the image, there is a toy with a blue ball on top of it. The to'], ['In the image, there is a blue ball with a chain link design on it. The ball is'], ['In the image, there is a toy shaped like a large orange and blue ball. The']]"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"[['In the image, there is a wooden spoon with a hole in the middle, sitting on a'], ['In the image, there is a wooden spoon with a hole in the middle. The spoon'], ['In the image, there is a wooden spoon with five holes in it, sitting on a white'], ['In the image, there is a wooden object with a hole in the middle, which appears to be'], ['In the image, there is a wooden object with four holes in it, resembling a wooden']]"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"[['In the image, there is a small, colorful box with a key attached to it. The'], ['In the image, there is a small blue and white box with a key chain attached to it.'], ['In the image, there is a small plastic box with a keychain attached to it. The'], ['In the image, there is a small blue and white tray with a keychain attached to it'], ['In the image, there is a small, clear plastic box with a blue, green, and']]"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"[['In the image, there is a black and silver bottle, which is a decorative piece.'], ['In the image, there is a black and silver bottle with a silver top. The bottle'], ['In the image, there is a black and silver bottle sitting on a white background. The bott'], ['In the image, there is a small black and silver bottle with a silver top. The bott'], ['In the image, there is a small black object with a silver top, which appears to be a']]"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"[['In the image, there is a pile of colorful plastic balls, including blue, green'], ['In the image, there is a pile of variously colored balloons, including blue,'], ['In the image, there is a pile of colorful balls, including a variety of different colors'], ['In the image, there is a pile of colorful plastic balls, including a mix of'], ['In the image, there is a pile of colorful balls, including blue, green, yellow']]"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"[['In the image, there is a blue pen with a metal clip attached to it. The pen is'], ['In the image, there is a blue pen with a white clip on the top. The pen is'], ['In the image, there is a blue pen with a white cap, a clip, and a ring'], ['In the image, there is a blue pencil with a metal ring attached to it. The'], ['In the image, there is a blue pencil with a metal clip attached to it. The']]"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"[['In the image, there is a black object with a hole in the middle, which appears to be'], ['In the image, there is a black plastic piece with a circular top. It is sitting on'], ['In the image, there is a black object with a circular base and a hole in the center.'], ['In the image, there is a black plastic object, possibly a piece of a toy or'], ['In the image, there is a black object with a hole in the center, which is likely a']]"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"[['In the image, there is a green plastic item that looks like a toilet seat.'], ['In the image, there is a green plastic toy that looks like a toilet.'], ['In the image, there is a green plastic item that appears to be a toy or a'], ['In the image, there is a green toy shaped like a toilet with a p'], ['In the image, there is a green plastic toy shaped like a toilet.']]"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"[['In the image, there is a green plastic object with two handles, which appears to be a'], ['In the image, there is a green plastic tool with a pink handle. The tool has'], ['In the image, there is a green umbrella with a pink handle. The umbre'], ['In the image, there is a green plastic object with two handles, which appears to be a'], ['In the image, there is a green umbrella with a pink handle. The umbre']]"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"[['In the image, there is a red metal object with two black handles. It appears to be a'], ['In the image, there is a red metal object with two black handles. The object is standing u'], ['In the image, there is a red object with two black handles or clips on it, standing'], ['In the image, there is a red umbrella stand with a red umbrella attached to'], ['In the image, there is a red object that appears to be a pair of scissors.']]"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"[['In the image, there is a wooden object with a red handle, which is sitting on a white'], ['In the image, there is a wooden plank with a red piece of wood attached to it.'], ['In the image, there is a wooden object with a red bolt, which is sitting on a'], ['In the image, there is a wooden object with a red handle, which appears to be a piece'], ['In the image, there is a wooden board with a red handle. The board is placed on a']]"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"[['In the image, there is a green vase with a unique design, featuring a series of holes'], ['In the image, there is a green vase with a unique design. It has a hole in'], ['In the image, there is a yellow vase with a unique design. The vase is made'], ['In the image, there is a large, green, vase-like object with multiple holes in'], ['In the image, there is a large, green, plastic vase with a unique design.']]"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"[['In the image, there is a toy shaped like an airplane, with a blue wing'], ['In the image, there is a toy shaped like a bird, with a rainbow-'], ['In the image, there is a blue and red toy shaped like a plane. The to'], ['In the image, there is a toy shaped like a blue and red airplane. The'], ['In the image, there is a blue and green toy shaped like an airplane. The']]"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"[['In the image, there is a red plastic object, possibly a frisbee or a'], ['In the image, there is a red object with a black top, which appears to be a red'], ['In the image, there is a red object that appears to be a cone or a red ball,'], ['In the image, there is a red plastic object, possibly a frisbee or a'], ['In the image, there is a red plastic object with a black cap on it. The object']]"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"[['In the image, there is a pink plastic ring, which appears to be a round,'], ['In the image, there is a pink plastic item that resembles a round piece of'], ['In the image, there is a pink plastic item, possibly a toy or a piece'], ['In the image, there is a pink plastic ring with a hole in the center. The'], ['In the image, there is a pink plastic item that appears to be a round, pl']]"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"[['In the image, there is a purple vibrator, which is a type of adult to'], ['In the image, there is a purple vibrator, which appears to be a dild'], ['In the image, there is a purple vibrator with a long, thin, and cur'], ['In the image, there is a purple dildo, which is a type of sex to'], ['In the image, there is a purple dildo or vibrator on a white background']]"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"[['In the image, there is a close-up of a red glass ball with a hexagonal'], ['In the image, there is a close-up view of a red, glass-like object that'], ['In the image, there is a red, glass-like object with a clear center, resemb'], ['In the image, there is a red, glass-like object that resembles a flower or'], ['In the image, there is a red glass ball with a clear center, sitting on a white background']]"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"[['In the image, there is a green and yellow donut-shaped toy with a hole'], ['In the image, there is a green and blue ball with a hole in the center. The ball'], ['In the image, there is a green and yellow toy with a hole in the middle, res'], ['The image features a green and blue plastic toy, which appears to be a toy don'], ['In the image, there is a green and blue donut-shaped toy with a hole']]"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"[['In the image, there is a close-up of an orange beaded necklace. The neck'], ['In the image, there is a close-up of an orange beaded necklace. The neck'], ['In the image, there is a close-up view of an orange beaded necklace with a'], ['In the image, there is a large orange beaded necklace with a row of beads on'], ['In the image, there is a large orange beaded necklace with a circular shape. The neck']]"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"[['In the image, there is a small, round, silver object with a variety of colored beads'], ['In the image, there is a silver, round, and intricate metal piece with a bunch of'], ['In the image, there is a small, round, metal sculpture with a wire mesh design.'], ['In the image, there is a large, intricate, and colorful metal sculpture of a'], ['In the image, there is a silver metal object that looks like a planet or a spacecraft.']]"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"[['In the image, there is a green object that looks like a piece of art or a sculpture'], ['In the image, there is a green plastic cap or lid with a screw on top.'], ['In the image, there is a green plastic cap or lid, which is shaped like a'], ['In the image, there is a green object with a screw on top, sitting on a white'], ['In the image, there is a green object that appears to be a piece of art or a sculpt']]"
