image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,llava_output
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"[['There are two metal clips in the image.'], ['In the image, there is a blue clip with a metal hook, a metal clip with a green'], ['There are two objects in the image: a metal clip with a blue handle and a green wheel.'], ['In the image, there is a blue clip and a green wheel.'], ['In the image, there are two metal clips, one blue and one orange, and a small'], ['In the image, there is a pair of metal scissors with a blue handle and a green'], ['In the image, there are two metal clips, a small blue wheel, and a metal spring'], ['There are two metal clips in the image.'], ['In the image, there are two small metal clips or clamps, which are connected to a'], ['There are two objects in the image: a blue clip and a yellow wheel.'], ['There are two objects in the image: a small toy car and a metal clip or clamp'], ['In the image, there is a toy car with a blue and orange wheel, a metal clip'], ['In the image, there is a blue clip holding a green wheel and a metal spring.'], ['In the image, there is a small toy car with a blue clip on it, and a'], ['In the image, there is a blue clip and a small toy on a white background.'], ['In the image, there is a pair of scissors with a blue handle and a small green'], ['In the image, there is a small toy with a blue clip and a small wheel attached to'], ['In the image, there is a toy car and a toy wheel. The toy car'], ['In the image, there are two metal clips or clamps, a small wheel, and a'], ['In the image, there are two metal clips with blue handles and a small green wheel attached to'], ['In the image, there is a small blue clip, a green wheel, and a metal clip with'], ['In the image, there is a small blue clip with a metal piece attached to it, and a'], ['In the image, there are two small metal clips, a blue clip, and a green wheel'], ['In the image, there is a blue clip with a metal hook and a small green wheel attached to'], ['In the image, there is a pair of metal clips or clamps, one of which has'], ['In the image, there is a small blue clip, a metal clip, and a small green wheel'], ['In the image, there is a pair of metal clips or clamps, a blue clip,'], ['In the image, there is a small blue clip and a green wheel, both attached to a metal'], ['In the image, there is a small metal clip holding a blue object, and a small metal clip'], ['In the image, there is a pair of metal pliers with a blue handle and a green wheel'], ['In the image, there are two metal clips or clamps, one blue and one silver,'], ['In the image, there are two metal clips or clamps, one blue and one orange,'], ['There are two metal hooks or clips in the image.'], ['In the image, there is a blue clip holding a small toy, which appears to be a'], ['In the image, there are two metal clips, one blue and one orange, connected by a'], ['In the image, there is a pair of metal clips or clamps, a small wheel,'], ['In the image, there is a blue clip with a wheel attached to it and a metal clip with'], ['In the image, there are two small metal clips or clamps with blue handles, and a'], ['In the image, there are two metal clips with blue handles, a small green wheel, and'], ['In the image, there are two metal clips, a blue clip, and a green wheel.']]"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"[['In the image, there is a yellow plastic object, which could be a container or a lid'], ['In the image, there is a yellow bowl or dish with a black top, and a'], ['There is a yellow plastic container or bowl in the image.'], ['There are two objects in the image. One is a yellow plastic bowl, and the other'], ['In the image, there is a yellow plastic bowl or container with a black handle.'], ['In the image, there is a yellow bowl or container, possibly a light fixture, and'], ['There is a yellow plastic bowl or container in the image.'], ['In the image, there is a yellow bowl or container with a clear lid on it. The'], ['In the image, there is a yellow bowl with a green top and a clear plastic container'], ['In the image, there is a yellow plastic bowl or container, possibly a plastic lid'], ['In the image, there is a yellow plastic bowl with a clear plastic lid.'], ['In the image, there is a yellow plastic container or bowl with a clear plastic cover'], ['In the image, there is a yellow bowl, a yellow lid, and a yellow container.'], ['In the image, there is a yellow bowl or dish with a lid on it. The'], ['In the image, there is a yellow plastic container, which could be a bowl or a'], ['In the image, there is a yellow bowl with a clear plastic cover on it.'], ['There is a yellow plastic container or bowl in the image.'], ['There is a yellow plastic bowl or container in the image.'], ['In the image, there is a yellow bowl with a lid on top of it.'], ['In the image, there is a yellow bowl with a black top on it.'], ['In the image, there is a yellow plastic object with a hole in the center, which is'], ['There are two objects in the image. One is a yellow plastic container or bowl, and'], ['There are two objects in the image. One is a yellow plastic container, and the other is'], ['In the image, there is a yellow bowl or container with a clear plastic cover on it'], ['In the image, there is a yellow plastic container or bowl, which appears to be a'], ['In the image, there is a yellow bowl with a lid and a green snake inside of'], ['In the image, there is a yellow bowl or container with a clear plastic lid on top'], ['In the image, there is a yellow bowl or container with a clear plastic lid, and'], ['In the image, there is a yellow bowl with a clear plastic lid, and a yellow'], ['In the image, there is a yellow plastic bowl with a clear plastic cover on top'], ['In the image, there is a yellow plastic container or bowl with a black cord inside of'], ['There is a yellow plastic object with a hole in the center of it, and a snake'], ['In the image, there is a yellow bowl or container with a black cord inside it.'], ['There is a yellow plastic bowl with a clear plastic lid on top of it in the'], ['In the image, there is a yellow plastic bowl with a lid, and a snake'], ['In the image, there is a yellow bowl or container, which is sitting on a white background'], ['In the image, there is a yellow bowl or container with a clear plastic liner inside'], ['In the image, there is a yellow plastic container with a transparent cover, which is likely a'], ['In the image, there is a yellow plastic object, which appears to be a container or a'], ['In the image, there is a yellow bowl or container with a lid on it, and a']]"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"[['In the image, there is a small, brightly colored, yellow and orange egg-shaped'], ['In the image, there is a small, brightly colored, orange and yellow egg-shaped'], ['There are two objects in the image: a brightly colored orange egg and a small, odd-'], ['There are two objects in the image: a small, odd-shaped toy and a to'], ['In the image, there is a yellow egg with a fuzzy, orange top.'], ['In the image, there is a small, brightly colored rubber egg with a fuzzy'], ['There is a small toy, possibly a rubber duck or a rubber chicken,'], ['In the image, there is a small, odd-shaped, brightly colored plastic object'], ['In the image, there is a yellow and orange plastic egg and a furry, fluff'], ['In the image, there is a small, colorful, rubber toy, which appears to'], ['In the image, there is a small, brightly colored, and odd-shaped object,'], ['In the image, there is a small, odd-shaped, brightly colored plastic egg'], ['There is a small, odd-shaped, orange and yellow plastic toy, possibly a'], ['In the image, there is a small, brightly colored, and oddly shaped object that'], ['In the image, there is a small, brightly colored, rubber egg-shaped object'], ['There is a yellow and orange egg-shaped object in the image.'], ['In the image, there is a small, odd-shaped, and brightly colored object that'], ['In the image, there is a small, brightly colored, odd-shaped toy or'], ['In the image, there is a small, brightly colored toy, which appears to be a'], ['In the image, there is a small, odd-shaped, brightly colored, and possibly'], ['In the image, there is a small, odd-shaped, and brightly colored egg-'], ['In the image, there is a small, oddly shaped, orange and yellow toy,'], ['In the image, there is a yellow and orange egg-shaped object, which appears to be'], ['In the image, there is a small, brightly colored egg-shaped object, which appears'], ['There is a small, odd-shaped, brightly colored plastic egg in the image.'], ['In the image, there is a small, colorful, and oddly shaped plastic to'], ['In the image, there is a small, odd-shaped, and colorful object, which'], ['In the image, there is a small, odd-shaped, and colorful plastic object'], ['In the image, there is a toy or decoration that looks like a small, oddly'], ['In the image, there is a small, oddly shaped, yellow and orange object, which'], ['In the image, there is a small, odd-shaped orange and yellow object, which appears'], ['There is a yellow and orange plastic egg in the image.'], ['In the image, there is a yellow and orange egg-shaped object with a fuzzy'], ['In the image, there is a small, orange, yellow, and red plastic egg-sh'], ['There is a yellow and orange egg-shaped object in the image.'], ['In the image, there is a toy, which appears to be a small, yellow, and'], ['In the image, there is a toy egg with a fuzzy top, which is orange'], ['In the image, there is a small, colorful, and oddly shaped plastic object'], ['There are two objects in the image: a small, yellow, plastic egg and a fuz'], ['In the image, there is a small, brightly colored, plastic egg-shaped object']]"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"[['There are four stacked objects in the image. They are red, green, blue, and orange'], ['There are three stacks of colored blocks in the image.'], ['There are three stacks of different colored blocks in the image.'], ['There are four stacked cushions in the image.'], ['In the image, there are four different colored cushions or pillows, each with a different'], ['There are four stacked cushions in the image.'], ['There are three stacks of colored foam squares in the image.'], ['There are four stacks of colored cushions in the image.'], ['There are four different colored cushions or pads in the image.'], ['In the image, there are four different colored blocks, each with a green, red, blue,'], ['There are three stacks of colorful, rubber-like blocks in the image.'], ['In the image, there are three stacks of colored blocks, which are shaped like rectangles'], ['In the image, there are four stacks of colorful blocks.'], ['There are three stacks of colored foam blocks in the image.'], ['There are four colorful, stacked, rectangular blocks in the image.'], ['There are four different colored stacking blocks in the image.'], ['There are three stacks of different colored foam blocks in the image.'], ['In the image, there are three stacked plastic containers with different colors and shapes.'], ['There are three stacks of colored blocks in the image.'], ['There are three stacks of colorful foam blocks in the image.'], ['In the image, there are three stacks of different colored cushion blocks.'], ['There are four stacks of colored foam blocks in the image.'], ['There are three stacks of colored foam squares in the image.'], ['In the image, there are four stacks of colored foam squares.'], ['There are three stacks of colored blocks in the image.'], ['There are five different colored cushions stacked on top of each other in the image.'], ['There are three stacks of colorful cushions in the image.'], ['There are three stacks of colorful, round, and rectangular-shaped foam blocks'], ['There are four colorful cushion-like objects in the image.'], ['There are four stacked blocks in the image.'], ['In the image, there are three stacks of different colored cushions, which are placed on'], ['In the image, there are three stacks of colorful blocks, which are actually stacks of'], ['There are three stacks of colorful blocks in the image.'], ['There are four stacks of colored foam blocks in the image.'], ['There are four different colored stacking blocks in the image.'], ['There are three stacks of colored cushions in the image.'], ['There are four stacks of different colored foam squares in the image.'], ['In the image, there are four stacks of colored cushions or blocks, which are green'], ['There are five different colored stacking blocks in the image.'], ['There are four stacks of different colored cushions in the image.']]"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"[['There are several colored plastic objects in the image. They appear to be a combination of green,'], ['In the image, there are several colored plastic rings, including pink, green, and pur'], ['There are three different colored plastic objects in the image.'], ['There are three objects in the image: a green plastic item, a purple item, and'], ['In the image, there is a black and pink plastic object with a green center. It'], ['In the image, there is a group of four colored cylinders, which are made of a'], ['There are three objects in the image: a green plastic tube, a black plastic t'], ['In the image, there is a black and green object with a purple tip.'], ['There are four colored plastic objects in the image, which appear to be a combination of a green'], ['In the image, there is a group of four colored cylinders or tubes, which are'], ['There are four different colored plastic rings in the image.'], ['In the image, there are a green and purple rubber piece and a black rubber piece'], ['In the image, there are several colored plastic rings or connectors, which are likely part of'], ['There are three different colored plastic rings in the image.'], ['In the image, there is a black and purple object, which is a plastic tube'], ['In the image, there are three objects: a green object, a pink object, and a'], ['In the image, there are four different colored plastic tubes or pipes, which are connected'], ['In the image, there is a green and purple object with a black center. The object appears'], ['There are three colored plastic tubes in the image.'], ['There are two objects in the image: a green tube and a black tube.'], ['In the image, there is a green and purple plastic item with a black center. It'], ['In the image, there are a few different colored plastic objects, including a black and pink'], ['In the image, there is a black object with a green and pink hue, surrounded by'], ['In the image, there are several different colored plastic tubes or cylinders, which are'], ['In the image, there is a black object with a purple, pink, and green h'], ['In the image, there is a green and purple object with a black center, resembling'], ['In the image, there is a group of colored plastic tubes, which are connected to a'], ['In the image, there is a black object with a green and purple connector, which is'], ['There are several colored plastic objects in the image.'], ['There are three objects in the image: a green, pink, and purple plastic t'], ['In the image, there is a black and purple object, which appears to be a toy'], ['In the image, there is a green and purple object with a black center, resembling'], ['There are three different colored plastic tubes in the image.'], ['In the image, there is a purple, green, and pink plastic object, which'], ['In the image, there is a group of five colored plastic tubes or connectors, which'], ['There are three objects in the image: a purple, a pink, and a black object'], ['In the image, there is a small black object and a green object. The black object is located'], ['In the image, there is a black and pink object, which appears to be a plastic'], ['There are four colored plastic tubes or cylinders in the image.'], ['In the image, there is a black and purple plastic object with a green tip, surrounded']]"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[['In the image, there is a green plastic object with a hole in the middle, which is'], ['There are two objects in the image: a green plastic object and a green cone.'], ['There is a green object in the image.'], ['There are two objects in the image: a green cone and a green dome.'], ['There is a green plastic object in the image, which appears to be a small, rounded container'], ['There are two objects in the image: a green plastic object and a green cone.'], ['In the image, there is a green object that appears to be a small, round, and cyl'], ['In the image, there is a green object that looks like a mushroom, possibly a pl'], ['In the image, there is a green object that looks like a cone or a dome, with'], ['There is a green object in the image, which appears to be a small, odd-shaped'], ['There are two objects in the image: a green plastic cone and a green plastic cap.'], ['In the image, there is a green plastic object, which appears to be a small, rounded'], ['In the image, there is a green plastic object, which appears to be a plastic container'], ['In the image, there is a green plastic object, which appears to be a green lid or'], ['In the image, there is a green object that looks like a cone or a vase, and'], ['There are two objects in the image: a green plastic lid and a green plastic container.'], ['In the image, there is a green plastic object, which could be a piece of a to'], ['In the image, there is a green object that looks like a small cone or a round, green'], ['There are two objects in the image: a green plastic cone and a green plastic cup.'], ['In the image, there is a green object that resembles a green hat or a green d'], ['In the image, there is a green object, which is a green plastic object with a hole'], ['In the image, there is a green plastic object with a hole in the middle, resemb'], ['There is a green plastic object in the image, which is a green plastic cone.'], ['In the image, there is a green plastic object, which appears to be a container or a'], ['There is a green object in the image.'], ['There is a green plastic object in the image.'], ['In the image, there is a green object that resembles a cone or a dome.'], ['In the image, there is a green plastic object, which appears to be a piece of a'], ['In the image, there is a green plastic object that looks like a cone, sitting on a'], ['In the image, there is a green plastic object with a flat top and a hole in the'], ['There are two objects in the image: a green plastic cup and a green plastic lid.'], ['In the image, there is a green object, which appears to be a large, round, and'], ['There are two objects in the image. One is a green plastic cup, and the other is'], ['There is a green object in the image, which appears to be a small, rounded, plastic'], ['In the image, there is a green plastic object with a hole in the middle, which is'], ['There is a green object in the image.'], ['In the image, there is a green object, which is a plastic piece, sitting on a'], ['There are two objects in the image: a green plastic cap and a green plastic cone.'], ['There are two objects in the image: a green plastic container and a green plastic lid.'], ['There is a green plastic object in the image.']]"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"[['The image features a white and black object, which appears to be a sculpture or an artistic'], ['In the image, there is a black and white spiral-shaped object with white dots'], ['In the image, there is a white and black object that appears to be a decorative piece or'], ['In the image, there is a white and black dish, which appears to be a plate or'], ['The image features a white and black sphere, which is a combination of a white plastic cup and'], ['In the image, there is a white and black circular object, which appears to be a sculpture'], ['In the image, there is a black and white plastic cup with a white lid, and a'], ['The image features a white and black object with several white and black balls on it.'], ['In the image, there is a black and white circular object with a white center, and it appears'], ['The image features a white and black plastic ball with a black center. The ball has a hole'], ['In the image, there is a white and black object that resembles a flower or a round'], ['In the image, there is a white and black object, which appears to be a white and black'], ['In the image, there is a white and black sphere, which is a combination of a white d'], ['The image features a white and black decorative piece, which appears to be a combination of a white'], ['In the image, there is a white and black object that looks like a flower or a decorative'], ['In the image, there is a white and black dome-shaped object made of white and'], ['In the image, there is a white and black object, which appears to be a combination of a'], ['In the image, there is a black and white object that looks like a flower or a round piece'], ['The image features a white and black circular object with a black center, which appears to be a decor'], ['In the image, there is a black and white object that resembles a flower made from a'], ['The image features a black and white ball made of white and black cups.'], ['In the image, there is a white and black object that resembles a flower or a circular'], ['In the image, there is a black and white sphere made of white and black objects, such as'], ['In the image, there is a white and black sphere, which appears to be a combination of a'], ['The image features a white and black dish with a white center, made from a combination of white'], ['In the image, there is a white and black circular object, which appears to be a combination of'], ['The image features a white and black ball made up of various objects, including a white dome,'], ['In the image, there is a white and black decorative object made of plastic, which res'], ['In the image, there is a white and black object that resembles a flower, made up'], ['The image features a white and black object with multiple white dots on it. It is not possible'], ['In the image, there is a white and black object that resembles a flower or a piece'], ['In the image, there is a white and black circular object with multiple white and black dots.'], ['In the image, there is a white and black circular object, which appears to be a combination of'], ['The image features a black and white object, which appears to be a combination of a white dome'], ['In the image, there is a white and black object that appears to be a sculpture or a'], ['In the image, there is a black and white object that looks like a flower, possibly made from'], ['In the image, there is a black and white vase made of white ceramic and black'], ['The image features a white and black ball made of white and black plastic, which appears to be'], ['In the image, there is a black and white object that looks like a flower, made out of'], ['In the image, there is a white and black object that appears to be a decorative or art']]"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[['In the image, there is a yellow and red object with blue parts, resembling a to'], ['In the image, there are two red and blue colored wooden shapes, which could be described as a'], ['There are two yellow and blue puzzle pieces in the image.'], ['There are two blue and yellow objects in the image.'], ['In the image, there are two red and blue plastic pieces shaped like airplanes.'], ['In the image, there is a yellow and blue toy shaped like a wheel with blue and'], ['There are two wooden shapes in the image.'], ['There are two plastic shapes in the image, which are a yellow circle and a blue triangle.'], ['In the image, there is a yellow and blue clock with a red center, and a blue and'], ['In the image, there is a yellow and blue toy shaped like a wheel, with a'], ['In the image, there are two yellow and blue puzzle pieces, which are part of a larger'], ['There are two toy airplanes in the image.'], ['In the image, there are two yellow and blue toy airplanes, possibly made of pl'], ['There are two colorful wooden objects in the image.'], ['There are two toy airplanes in the image.'], ['In the image, there are two toy airplanes, one blue and one yellow, placed'], ['In the image, there are two toy airplanes and a yellow and red wheel. The'], ['In the image, there are two yellow and blue plastic pieces, which are part of a to'], ['In the image, there are two toy airplanes, one yellow and one blue, placed'], ['In the image, there is a yellow and red object that resembles a wheel or a to'], ['There are two toy airplanes in the image.'], ['There are two blue and red toy airplanes in the image.'], ['In the image, there are two wooden objects shaped like airplanes.'], ['In the image, there is a yellow and red plastic toy, which is a piece of'], ['In the image, there are two toy airplanes made of wood and plastic. They'], ['There are two wooden objects in the image. One of them is a yellow and red circle, and'], ['In the image, there are two toy airplanes, one blue and one yellow, position'], ['In the image, there are two wooden circles with blue and red handles, and a yellow circle with'], ['There are two toy airplanes in the image.'], ['In the image, there are two blue and red toy airplanes, which are shaped'], ['There are two toy airplanes in the image.'], ['In the image, there is a yellow and red toy plane and a blue and red toy'], ['In the image, there is a yellow and red plastic object with a blue handle, which appears'], ['In the image, there are two blue and red plastic pieces, which appear to be part of'], ['In the image, there is a yellow and red toy shaped like a wheel with a blue'], ['In the image, there is a yellow and red toy shaped like a wheel, and a'], ['In the image, there is a yellow and red toy shaped like a wheel with a blue'], ['There are two toy airplanes in the image.'], ['There are two wooden toy airplanes in the image.'], ['In the image, there are two wooden shapes, one of which is a yellow circle, and the']]"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"[['There are two blue plastic objects in the image.'], ['There are two blue plastic objects in the image.'], ['There are two blue objects in the image.'], ['In the image, there is a blue object that resembles a pair of shoes, and'], ['There are two blue plastic objects in the image.'], ['There are two blue plastic objects in the image.'], ['There are two blue plastic objects in the image.'], ['There are two blue objects in the image, which appear to be blue water shoes or fli'], ['There are two blue objects in the image.'], ['There are two blue plastic objects in the image.'], ['There are two blue plastic objects in the image.'], ['In the image, there are two blue objects that look like flippers or water skis.'], ['In the image, there are two blue plastic objects that resemble flippers or fins.'], ['There are two blue plastic objects in the image.'], ['There are two blue plastic objects in the image.'], ['In the image, there is a blue plastic object that looks like a shoe or a sand'], ['There are two blue plastic objects in the image.'], ['In the image, there is a blue plastic object that is shaped like a sandal or'], ['There are two blue objects in the image.'], ['In the image, there are two blue plastic objects that look like shoes or sandals.'], ['There are two blue objects in the image.'], ['In the image, there is a blue plastic object that resembles a pair of sandals'], ['There are two blue plastic objects in the image.'], ['There are two blue plastic objects in the image.'], ['There are two blue plastic objects in the image.'], ['In the image, there are two blue plastic objects that resemble flippers or water sk'], ['There are two blue objects in the image.'], ['There are two blue plastic objects in the image.'], ['There are two blue plastic objects in the image.'], ['There are two blue plastic objects in the image.'], ['In the image, there are two blue objects that resemble shoes or sandals.'], ['There are two blue objects in the image, which are shaped like flippers or fins.'], ['There are two blue objects in the image.'], ['There are two blue plastic objects in the image.'], ['There are two blue plastic objects in the image.'], ['There are two blue objects in the image.'], ['In the image, there is a blue object that resembles a pair of shoes or sand'], ['In the image, there is a blue plastic object that looks like a pair of flippers'], ['There are two blue plastic objects in the image.'], ['There are two blue plastic objects in the image.']]"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"[[""In the image, there is a green toy shaped like a dog's leg, specifically""], ['There is a green toy shoe and a green toy dog in the image.'], ['In the image, there is a green and red toy shoe or slipper, which appears'], ['In the image, there is a green and red toy shoe, which appears to be a'], ['There are two green toy shoes in the image.'], ['There are two green plastic objects in the image.'], ['There are two green plastic objects in the image.'], ['There are two green objects in the image.'], ['There is a green toy shoe in the image.'], ['There is a green rubber dog toy and a green rubber shoe in the image.'], ['There are two green toy cars in the image.'], ['There are two green plastic objects in the image.'], [""In the image, there is a green toy shaped like a dog's leg and a""], ['In the image, there is a green toy shoe and a green toy dog.'], [""In the image, there is a green toy shaped like a dog's leg.""], ['In the image, there is a green dog toy that looks like a shoe, and it'], ['In the image, there is a green toy shoe and a green toy shoe with'], ['In the image, there is a green toy shoe and a green toy dog.'], ['In the image, there is a green dog toy shaped like a shoe, and a'], ['There are two green plastic toys in the image.'], ['In the image, there is a green toy shoe and a green toy shoe with'], [""In the image, there is a green rubber toy shaped like a dog's foot""], ['In the image, there is a green toy shaped like a shoe, and it is'], [""In the image, there is a green toy shaped like a dog's tail and a""], [""In the image, there is a green dog toy shaped like a dog's leg and""], ['There are two green toy shoes in the image.'], ['In the image, there is a green and red toy shoe and a green toy dog'], ['In the image, there is a green dog toy shaped like a shoe.'], [""In the image, there is a green toy shaped like a dog's leg.""], ['There is a green rubber toy shoe in the image.'], ['There is a green rubber dog toy in the image.'], ['There are two green objects in the image.'], ['In the image, there is a green and red dog toy, which appears to be a che'], ['There are two green plastic toy objects in the image.'], ['There are two green objects in the image.'], ['In the image, there is a green and red toy shoe, which appears to be a'], ['There are two green plastic objects in the image.'], ['There is a green dog toy and a green shoe in the image.'], ['In the image, there is a green toy dog, which appears to be a stuffed animal'], ['There are two green plastic objects in the image.']]"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"[['There is a white ball in the image.'], ['There is a white object in the image, which is described as a ball, a dome,'], ['In the image, there is a white ball and a white dome-shaped object.'], ['There are two objects in the image: a white ball and a white helmet.'], ['In the image, there is a white plastic ball and a white plastic helmet.'], ['In the image, there is a white plastic ball and a white plastic helmet.'], ['In the image, there is a white ball and a white helmet.'], ['In the image, there is a white object that looks like a helmet, possibly a sports ball'], ['In the image, there is a white ball and a white plastic helmet.'], ['There is a white plastic ball in the image.'], ['There is a white object in the image, which appears to be a plastic or ceramic'], ['In the image, there is a white plastic ball and a white plastic helmet.'], ['In the image, there is a white object that resembles a small white ball. It is'], ['There is a white plastic object in the image.'], ['In the image, there is a white ball and a white helmet.'], ['In the image, there is a white plastic object, which appears to be a piece of a'], ['In the image, there is a white plastic object, which appears to be a sports ball or'], ['In the image, there is a white ball, which appears to be a sports ball, and a'], ['In the image, there is a white object that looks like a sports ball, possibly a football or'], ['In the image, there is a white plastic object, which appears to be a small, round'], ['There is a white plastic object in the image, which appears to be a sports ball or a'], ['In the image, there is a white object that appears to be a piece of sports equipment, possibly'], ['In the image, there is a white object that appears to be a ball or a small container.'], ['In the image, there is a white plastic ball, which appears to be a sports ball,'], ['In the image, there is a white ball, which appears to be a sports ball, and a'], ['In the image, there is a white object that looks like a football helmet, and it is'], ['In the image, there is a white object, which appears to be a sports ball, and a'], ['In the image, there is a white plastic ball and a white plastic helmet.'], ['In the image, there is a white object, which appears to be a white ball or a white'], ['In the image, there is a white object that resembles a football helmet.'], ['In the image, there is a white object that looks like a ball or a dome, sitting'], ['In the image, there is a white plastic ball and a white plastic helmet.'], ['In the image, there is a white object, which is a plastic piece of a helmet'], ['There is a white plastic object in the image.'], ['In the image, there is a white object, which appears to be a plastic or ceram'], ['In the image, there is a white ball and a white plastic cup.'], ['In the image, there is a white plastic ball and a white plastic head.'], ['In the image, there is a white plastic object, which appears to be a sports ball,'], ['In the image, there is a white object, which appears to be a sports ball or a white'], ['In the image, there is a white ball and a white helmet.']]"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"[['In the image, there is a pink donut with white frosting and a bunch of'], ['In the image, there are three pink and white donuts with sprinkles on them.'], ['In the image, there is a donut with pink frosting and cotton balls on'], ['In the image, there is a donut with white frosting and a bunch of cotton'], ['In the image, there are three pink donuts with white frosting, arranged in a'], ['In the image, there is a pink donut with white frosting and cotton c'], ['In the image, there are several white donuts with pink frosting, arranged in a'], ['In the image, there are several pink cotton balls and a pink donut.'], ['In the image, there are three pink donuts and three white pom-poms.'], ['In the image, there are three pink doughnuts with white frosting and a'], ['In the image, there is a donut with a pink frosting and a bunch of'], ['In the image, there are three pink donuts and three white pom-poms.'], ['In the image, there is a donut with white frosting and pink sprinkles'], ['There are two donuts in the image.'], ['In the image, there are three pink and white cotton donuts, which are arranged in'], ['In the image, there are four pink and white donuts with pink frosting,'], ['In the image, there are a bunch of cotton balls or marshmallows, which'], ['There are four white cotton balls in the image.'], ['In the image, there is a donut with a pink frosting and a bunch of'], ['In the image, there are a bunch of cotton balls and a donut.'], ['In the image, there are several pink and white donuts, each with a different shape and'], ['In the image, there are four pink and white cotton balls arranged in a circle.'], ['In the image, there are a bunch of white cotton balls, which appear to be shaped'], ['There are several pink and white pom poms in the image.'], ['In the image, there are three pink and white donuts and three pink and white cot'], ['In the image, there is a pink donut with white frosting and pink spr'], ['In the image, there is a white background with a pink donut-shaped object and'], ['There are several white and pink donuts in the image.'], ['In the image, there is a pink donut with white frosting and a bunch of'], ['In the image, there are several pink and white donuts, some of which are covered in'], ['In the image, there is a donut and a bunch of cotton balls.'], ['There are three pink donuts in the image.'], ['In the image, there is a donut with a hole in the center, and a bunch of'], ['In the image, there is a donut with a hole in the center, and it is surrounded'], ['In the image, there is a donut with pink frosting and white sprinkles'], ['In the image, there is a donut with pink frosting and a bunch of cot'], ['In the image, there are four pink donuts and four pink sprinkles.'], ['In the image, there is a pink donut with white frosting and a bunch of'], ['In the image, there is a pink donut with white frosting and a bunch of'], ['In the image, there is a pink donut with a hole in the center and a group']]"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"[['There is a black plastic piece with a hole in it, and a black object with a hole'], ['There is a black plastic object in the image, which appears to be a piece of equipment or'], ['There is a black object in the image, which is a piece of a gear or a part'], ['In the image, there is a black object with a hole in the middle, which is a piece'], ['In the image, there is a black plastic piece with a hole in the middle, and a'], ['In the image, there is a black object with a hole in it, which is likely a piece'], ['In the image, there is a black plastic object, which appears to be a part of a'], ['In the image, there is a black plastic piece with a hole in it, possibly a piece'], ['In the image, there is a black object, which is a piece of a black plastic or'], ['In the image, there is a black object with a hole in it, which appears to be a'], ['In the image, there is a black plastic object with a hole in the middle. It appears'], ['In the image, there is a black plastic object with a hole in it, which appears to'], ['In the image, there is a black object that resembles a camera or a piece of equipment'], ['There is a black object in the image, which appears to be a piece of a fire hydrant'], ['In the image, there is a black object, which appears to be a piece of a plastic'], ['There is a black plastic piece in the image.'], ['In the image, there is a black plastic piece with a hole in the center, and a'], ['In the image, there is a black plastic object that resembles a piece of plumb'], ['In the image, there is a black object, which appears to be a piece of a plastic'], ['In the image, there is a black object, which is a piece of a camera lens.'], ['There is a black plastic object in the image, which is a piece of a gear or'], ['There is a black plastic object in the image, which appears to be a part of a larger'], ['In the image, there is a black object that appears to be a piece of a camera or a'], ['In the image, there is a black plastic piece with a hole in it, possibly a piece'], ['In the image, there is a black object with a hole in the center, which is an object'], ['In the image, there is a black plastic object with a hole in it.'], ['In the image, there is a black plastic piece with a hole in the center, which appears'], [""In the image, there is a black object, which appears to be a piece of a car'""], ['There are two objects in the image: a black plastic part and a black metal part.'], ['In the image, there is a black plastic piece, which appears to be a part of a'], ['In the image, there is a black plastic piece with a hole in the middle, which appears'], ['There are two objects in the image: a black plastic part and a black plastic piece.'], ['In the image, there is a black plastic object, possibly a piece of a camera or a'], ['In the image, there is a black plastic object with a hole in the middle, sitting on'], ['In the image, there is a black plastic piece with a hole in it.'], ['In the image, there is a black plastic piece with a hole in the middle, which appears'], ['In the image, there is a black plastic object, which appears to be a piece of a'], ['There is a black object in the image, which appears to be a piece of a device or a'], ['There is a black plastic object in the image.'], ['In the image, there is a black plastic object, which appears to be a piece of a']]"
