image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,llava_output,llava_saliencies,llava_saliency_rate
data/images/noun/2011-600.jpg,2011,noisemaker,22,75,88,3,"['In the image, there is a toy car with a green body and orange wheels. It', 'In the image, there is a green toy car with orange wheels and a face painted on', 'In the image, there is a green plastic toy car, which appears to be a to', 'In the image, there is a green and orange plastic toy, which appears to be a', 'In the image, there is a green plastic toy that resembles a face. The']","[(['Orange', 'Green'], []), (['Orange', 'Green'], []), (['Green'], ['Plastic']), (['Orange', 'Green'], ['Plastic']), (['Green'], ['Plastic'])]","(100, 60)"
data/images/noun/2012-600.jpg,2012,coiled worm toy,41,50,59,41,"['In the image, there is a large, colorful, and oddly shaped red object that', 'The image features a bright pink, squishy, and somewhat messy-looking object that', 'In the image, there is a pink, fuzzy, and somewhat odd-looking object', 'The image features a pink and orange plastic toy, which appears to be a red c', 'In the image, there is a large, colorful, and odd-shaped object, which']","[(['Red'], []), (['Pink'], []), (['Pink'], ['Fuzzy']), (['Red', 'Orange', 'Pink'], ['Plastic']), ([], [])]","(80, 40)"
data/images/noun/2013-600.jpg,2013,sling shot,6,20,87,6,"['In the image, there is a brightly colored orange and yellow plastic object with a unique shape', 'In the image, there is a bright orange and yellow plastic object with a hole in the center', 'In the image, there is a close-up of a piece of orange plastic with a yellow', ""In the image, there is a bright orange plastic object that is shaped like a person'"", 'In the image, there is a bright orange plastic object with a red top that is shaped']","[(['Red', 'Orange', 'Yellow'], ['Plastic']), (['Orange', 'Yellow'], ['Plastic']), (['Orange', 'Yellow'], ['Plastic']), (['Orange'], ['Plastic']), (['Red', 'Orange'], ['Plastic'])]","(100, 100)"
data/images/noun/2014-600.jpg,2014,this light-up toy,38,75,39,0,"['In the image, there is a toy with a purple plastic ball on the end.', 'The image features a colorful, round, and glittery toy that resembles a', 'In the image, there is a small, colorful, and sparkly toy with a clear', 'In the image, there is a colorful, glittery, and shiny toy with', 'In the image, there is a toy that resembles a microphone with a purple']","[(['Purple'], ['Plastic']), ([], []), ([], ['Sparkly']), ([], ['Shiny']), (['Purple'], [])]","(40, 60)"
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"['In the image, there is a blue object with a hole in the middle, which appears to be', 'In the image, there is a blue object that appears to be a small, round, metal case', 'In the image, there is a blue and white sports helmet with a black strap. The', 'In the image, there is a blue object with a circular pattern. It appears to be a small', 'In the image, there is a blue plastic object with a hole in the middle. The object']","[(['Blue'], []), (['Blue'], []), (['Blue', 'Black', 'White'], []), (['Blue'], []), (['Blue'], ['Plastic'])]","(100, 20)"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"['In the image, there is a blue and white rug on a white background. The rug has a', 'In the image, there is a blue and white rug on a white background. The rug is in', 'In the image, there is a blue and orange hairbrush with a blue and white hair br', 'In the image, there is a blue and orange brush, possibly a hairbrush, with', 'In the image, there is a blue and white rug on a white background. The rug is a']","[(['Blue'], []), (['Blue'], []), (['Orange', 'Blue', 'White'], []), (['Orange', 'Blue'], []), (['Blue'], [])]","(100, 0)"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"['In the image, there is a small metal clip with a blue plastic clip attached to it.', 'In the image, there is a small metal clip holding a blue plastic clip, which is attached', 'In the image, there is a small toy car with a blue wheel and a metal clip attached', 'In the image, there is a small blue clip with a small wheel on it. The clip is', 'In the image, there is a toy on a white background, which appears to be a play']","[(['Blue'], ['Plastic']), (['Blue'], ['Plastic']), (['Blue'], []), (['Blue'], []), ([], [])]","(80, 40)"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"['In the image, there is a small yellow plastic container with a clear glass lid. The container', 'The image features a yellow object, which appears to be a small bowl or container, sitting on', 'In the image, there is a small, round, yellow plastic object with a hole in the', 'In the image, there is a small yellow bowl with a clear plastic lid. The bow', 'In the image, there is a yellow plastic object with a clear plastic top, which has']","[(['Yellow'], ['Plastic']), (['Yellow'], []), (['Yellow'], ['Plastic']), (['Yellow'], ['Plastic']), (['Yellow'], ['Plastic'])]","(100, 80)"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"['The image features a brightly colored, oddly shaped, and somewhat unusual egg-like object', 'In the image, there is a small, colorful, and oddly shaped object that res', 'In the image, there is a yellow and orange egg-shaped toy with a fuz', 'In the image, there is a small, brightly colored egg-shaped toy with a', 'In the image, there is a small, brightly colored, orange and yellow egg-shaped']","[(['Red'], []), ([], []), (['Orange', 'Yellow'], []), (['Red'], []), (['Red', 'Orange', 'Yellow'], [])]","(80, 0)"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"['The image features a stack of five colorful, rectangular, rubber blocks, each with a', 'In the image, there is a stack of five colorful foam blocks, each with a different', 'In the image, there is a stack of five different colored cushions, each with a strip', 'I see a stack of four colorful wax blocks, each with a different color: green,', 'The image displays a white background with a stack of five different colored, rectangular, and rubber']","[(['Tan'], ['Rubber']), ([], []), (['Red'], []), (['Green'], []), (['Red', 'Tan'], ['Rubber'])]","(80, 40)"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"['The image shows a close-up of a green and pink plastic connector, which is', 'In the image, there is a close-up of a purple and green colored object that looks', 'In the image, there is a close-up of a green, purple, and pink', 'In the image, there is a black and pink object with a green and purple part.', 'In the image, there is a green and purple colored plastic object with a black center.']","[(['Green', 'Pink'], ['Plastic']), (['Red', 'Green', 'Purple'], []), (['Green', 'Purple', 'Pink'], []), (['Green', 'Purple', 'Pink', 'Black'], []), (['Red', 'Green', 'Purple', 'Black'], ['Plastic'])]","(100, 40)"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"['In the image, there is a close-up of a green object, possibly a green dome', 'In the image, there is a green plastic object that looks like a cone. It appears to', 'In the image, there is a green plastic object that looks like a rounded top with a hole', 'In the image, there is a green plastic cone on display.', 'In the image, there is a green plastic object with a white background. It is a close']","[(['Green'], []), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic'])]","(100, 80)"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"['In the image, there is a white and black circular object, which appears to be a piece of', 'In the image, there is a white and black circular object with a white center. The black part', 'In the image, there is a white and black object that resembles a flower or a piece', 'In the image, there is a white and black spiral object with black and white elements. It', 'In the image, there is a white and black object that appears to be a combination of a white']","[(['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], [])]","(100, 0)"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"['In the image, there is a colorful, circular toy with a yellow center and blue and', 'In the image, there is a colorful toy, possibly a toy airplane, made', 'In the image, there is a toy shaped like a circle with a yellow center and red', 'In the image, there is a toy shaped like a wheel with a yellow and red design', 'In the image, there is a yellow and red plastic toy shaped like a spacecraft']","[(['Yellow', 'Blue'], []), ([], []), (['Red', 'Yellow'], []), (['Red', 'Yellow'], []), (['Red', 'Yellow'], ['Plastic'])]","(80, 20)"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"['In the image, there is a blue plastic object that looks like a shoe, with the', 'In the image, there is a blue object that resembles a pair of sandals. The', 'In the image, there is a blue plastic object that resembles a pair of sandals', 'In the image, there is a blue object that appears to be a shoe or a sandal', 'In the image, there is a blue, water-like object that resembles a shoe']","[(['Blue'], ['Plastic']), (['Blue'], []), (['Blue'], ['Plastic']), (['Blue'], []), (['Blue'], [])]","(100, 40)"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"['The image features a green dog toy shaped like a shoe, with a red and blue', ""In the image, there is a green and red toy shaped like a dog's leg"", 'In the image, there is a green toy dog with a red nose. The toy dog', 'The image features a green toy shaped like a shoe, possibly a toy shoe', ""In the image, there is a green and red plastic toy shaped like a dog'""]","[(['Red', 'Green', 'Blue'], []), (['Red', 'Green'], []), (['Red', 'Green'], []), (['Green'], []), (['Red', 'Green'], ['Plastic'])]","(100, 20)"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"['In the image, there is a white ball sitting on a white background. The ball appears to be', 'In the image, there is a white plastic object with a hole in the center. It appears', 'In the image, there is a white, plastic object that looks like a large, round,', 'In the image, there is a white plastic object that appears to be a helmet or a', 'In the image, there is a white plastic ball with a hole in the middle. The ball']","[([], []), (['White'], ['Plastic']), (['White'], ['Plastic']), (['White'], ['Plastic']), (['White'], ['Plastic'])]","(80, 80)"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"['In the image, there is a pink donut with white frosting, and it is', 'In the image, there is a close-up of a donut with white frosting and', 'The image features a close-up view of a donut with a pink frosting and', 'In the image, there is a white background with a pink doughnut in the center,', 'In the image, there is a close-up of a donut with white frosting and']","[(['Pink', 'White'], []), (['White'], []), (['Pink'], []), (['Pink'], []), (['White'], [])]","(100, 0)"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"['In the image, there is a close-up view of a small black object with a hole in', 'The image features a black plastic piece, possibly a part of a camera or a camera lens', 'In the image, there is a close-up view of a black piece of plastic or rub', 'In the image, there is a black plastic item that appears to be a piece of a to', 'In the image, there is a black object, which appears to be a plastic part or a']","[(['Black'], []), (['Black'], ['Plastic']), (['Black'], ['Plastic']), (['Black'], ['Plastic']), (['Black'], ['Plastic'])]","(100, 80)"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"['In the image, there is a blue ceramic statue or figurine. It appears to be', 'In the image, there is a small blue object with a face, which appears to be a to', 'In the image, there is a blue plastic object that resembles a face, possibly a', 'The image features a blue, plastic, three-dimensional object that appears to be a sculpture', 'The image features a blue plastic object with a face on it, which resembles a character']","[(['Blue'], []), (['Blue'], []), (['Blue'], ['Plastic']), (['Blue'], ['Plastic']), (['Blue'], ['Plastic'])]","(100, 60)"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"['In the image, there is a close-up view of a metal bracket, possibly made of', 'In the image, there is a silver metal piece, possibly a piece of jewelry,', 'In the image, there is a silver metal piece, possibly a part of a metal bracket or', 'In the image, there is a silver metal piece that is shaped like a bent piece of metal', 'In the image, there is a close-up view of a silver metal piece, possibly a metal']","[([], []), (['Silver'], []), (['Silver'], []), (['Silver'], []), (['Silver'], [])]","(80, 0)"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"['In the image, there is a small orange rocket toy sitting on a white background. The', 'In the image, there is an orange toy shaped like a rocket. The toy', 'In the image, there is a small orange toy rocket sitting on a white background.', 'In the image, there is a small orange plastic rocket toy sitting on a white background', 'In the image, there is a small orange object with a blue tip, resembling a ro']","[(['Orange'], []), (['Orange'], []), (['Orange'], []), (['Orange'], ['Plastic']), (['Orange', 'Blue'], [])]","(100, 20)"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"['In the image, there is a small orange object with a green handle. It appears to be a', 'In the image, there is a small orange plastic container with a green handle. The container is', 'In the image, there is a green and orange object with a patterned design. The object appears', 'In the image, there is a close-up view of an orange and green object that resemb', 'In the image, there is a green and orange plastic object with holes in it. The object']","[(['Orange', 'Green'], []), (['Orange', 'Green'], ['Plastic']), (['Orange', 'Green'], []), (['Orange', 'Green'], []), (['Orange', 'Green'], ['Plastic'])]","(100, 40)"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"['The image features a pile of neon-colored, long, and wavy hair-', 'In the image, there is a large pile of brightly colored, rubbery, and', 'In the image, there is a large pile of brightly colored, long, and curly', 'The image features a large pile of brightly colored, long, and curly hair-like', 'In the image, there is a pile of brightly colored, long, and curly hair']","[(['Red'], []), (['Red'], ['Rubber']), (['Red'], []), (['Red'], []), (['Red'], [])]","(100, 20)"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"['In the image, there is a blue pen with a bristly brush on the end of', 'In the image, there is a blue pen with a brown bristle or brush head attached', 'In the image, there is a blue pen with a brown brush attached to it, sitting on', 'In the image, there is a blue and brown brush, possibly a makeup brush,', 'In the image, there is a blue pen with a brush attached to it. The pen is']","[(['Blue'], []), (['Blue', 'Brown'], []), (['Blue', 'Brown'], []), (['Blue', 'Brown'], []), (['Blue'], [])]","(100, 0)"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"['In the image, there is a wooden toy with a colorful design, including a yellow,', 'In the image, there is a toy with a wooden handle and a colorful, multi-', 'In the image, there is a wooden toy with a handle and a colorful ball at the', 'The image features a wooden toy with a handle and a ball attached to the end. The to', 'The image features a wooden toy, possibly a drum or a toy drum, with colorful']","[(['Yellow'], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden'])]","(20, 100)"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"['In the image, there is a pink plastic bracelet with five beads on it', 'In the image, there is a pink plastic ring with three round beads on it.', 'In the image, there is a pink rubber bracelet with three small plastic balls', 'In the image, there is a pink rubber bracelet with four small, round clear', 'In the image, there is a pink plastic ring with four holes in it, sitting on']","[(['Pink'], ['Plastic']), (['Pink'], ['Plastic']), (['Pink'], ['Plastic', 'Rubber']), (['Pink'], ['Rubber']), (['Pink'], ['Plastic'])]","(100, 100)"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"['The image features a group of colorful, spiral-shaped noodles or nood', 'In the image, there is a close-up of a colorful collection of various types of no', 'In the image, there is a close-up of a pile of colorful, wig', 'In the image, there is a large collection of colorful, curly, and twisted rub', 'In the image, there are three different colored noodle wigs. The noodles are']","[([], []), ([], []), ([], []), ([], []), (['Red'], [])]","(20, 0)"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"['In the image, there is a small green plastic toy in the shape of a cross.', 'In the image, there is a green plastic toy shaped like a cross. The to', 'The image features a green toy, likely a toy cross or a piece of a toy', 'In the image, there is a green toy cross with a clear plastic cover. The to', 'In the image, there is a green plastic toy in the shape of a cross. It']","[(['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], []), (['Green'], ['Plastic']), (['Green'], ['Plastic'])]","(100, 80)"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"['In the image, there is a blue and yellow ball with blue hair on it. The ball is', 'In the image, there is a blue and yellow ball with a blue tail. The ball is sitting', 'In the image, there is a blue and yellow ball with blue hairs on it. The ball', 'In the image, there is a blue and yellow ball with a long blue tail. The ball appears', 'The image features a small, blue, yellow, and black ball on a white background. It is']","[(['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue', 'Black'], [])]","(100, 0)"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"['In the image, there is a wooden cross with four wooden circles on it. The cross is blue', 'In the image, there is a toy cross made out of wood and blue plastic. The', 'In the image, there is a wooden cross with four wooden balls attached to it. The cross is', 'The image features a wooden cross with four round wooden balls attached to it. The cross is blue in', 'The image features a wooden cross with four wooden beads or balls attached to it. The cross is']","[(['Blue'], ['Wooden']), (['Blue'], ['Plastic']), ([], ['Wooden']), (['Blue'], ['Wooden']), ([], ['Wooden'])]","(60, 100)"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"['The image features a blue and yellow object with a handle. The object appears to be a tool or', 'In the image, there is a blue object that resembles a blue and yellow handle or a', 'In the image, there is a blue and yellow object, which appears to be a small toy', 'In the image, there is a blue and yellow object, possibly a toy or a game controller', 'In the image, there is a blue plastic object with a yellow top, resembling a']","[(['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], ['Plastic'])]","(100, 20)"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"['The image shows a toy with a ball on the end of a yellow, green, and p', 'In the image, there is a colorful toy, which appears to be a combination of a', 'In the image, there is a pink and yellow toy hanging from a string. The', 'In the image, there is a toy with a ball on the end of a yellow and green', 'In the image, there is a colorful toy, which appears to be a combination of a']","[(['Yellow', 'Green'], []), ([], []), (['Yellow', 'Pink'], []), (['Yellow', 'Green'], []), ([], [])]","(60, 0)"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"['In the image, there is a toy that resembles a large orange and blue ring with', 'In the image, there is a toy designed to resemble a giant orange and blue tooth', 'The image features a blue ball with a chain attached to it. The chain is made of orange pl', 'In the image, there is a toy that is shaped like a long orange and blue train', 'The image features a blue ball attached to a chain. The chain is designed to resemble a to']","[(['Orange', 'Blue'], []), (['Orange', 'Blue'], []), (['Orange', 'Blue'], []), (['Orange', 'Blue'], []), (['Blue'], [])]","(100, 0)"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"['In the image, there is a wooden object that appears to be a large wooden spoon or sp', 'In the image, there is a wooden spatula or spoon with four holes in it.', 'In the image, there is a wooden tool with multiple holes in it. It is placed on a', 'The image features a wooden spoon with a wooden handle, which is resting on a white background', 'In the image, there is a wooden cutting board with a hole in the middle, which is also']","[([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden', 'Lace']), ([], ['Wooden']), ([], ['Wooden'])]","(0, 100)"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"['In the image, there is a small box with a key attached to it. The box has a', 'In the image, there is a small plastic case with a key chain attached to it. The', 'The image features a small, clear plastic box with a key chain attached to it. The box', 'In the image, there is a small plastic container with a key chain attached to it. The', 'In the image, there is a small, colorful, rectangular-shaped container with a']","[([], []), ([], ['Plastic']), ([], ['Plastic']), ([], ['Plastic']), (['Tan'], [])]","(20, 60)"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"['In the image, there is a small black vase or container with a silver top. The v', 'I see a small black and silver vase on a white background.', 'In the image, there is a black and silver bottle with a silver lid, placed on a', 'I see a small black bottle, possibly a wine bottle, standing upright on a', 'The image features a small black object with a silver top. The object appears to be cylindrical']","[(['Black', 'Silver'], []), (['Black', 'Silver'], []), (['Black', 'Silver'], ['Lace']), (['Black', 'Tan'], []), (['Black', 'Silver'], [])]","(100, 20)"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"['In the image, there is a pile of assorted colorful balls, including a variety of', 'In the image, there is a pile of colorful balls arranged in a stack, with a', 'In the image, there is a stack of colorful plastic balls. The balls are in various', 'In the image, there is a pile of colorful balls, including both balloons and', 'In the image, there is a pile of different colored plastic balls. The balls are arranged']","[([], []), ([], []), ([], ['Plastic']), ([], []), (['Red'], ['Plastic'])]","(20, 40)"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"['In the image, there is a blue pencil with a metal clip attached to it, sitting', 'In the image, there is a blue pen with a silver clip on it. The pen is long', 'In the image, there is a blue pencil with a silver ring on the end, rest', 'In the image, there is a blue pen with a white cap, sitting on a white background.', 'In the image, there is a blue pencil with a small metal clip or clasp attached']","[(['Blue'], []), (['Blue', 'Silver'], []), (['Blue', 'Silver'], []), (['Blue'], []), (['Blue'], [])]","(100, 0)"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"['In the image, there is a black object with a hole in the center, sitting on a white', 'In the image, there is a small black object with a circular top and a hole in the center', 'In the image, there is a black plastic item, possibly a piece of a toy or', 'In the image, there is a black object sitting on a white background. It is a close-', 'In the image, there is a black object with a circular shape, which appears to be a round']","[(['Black', 'White'], []), (['Black'], []), (['Black'], ['Plastic']), (['Black'], []), (['Black'], [])]","(100, 20)"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"['In the image, there is a green plastic object that resembles a toilet seat', 'In the image, there is a green toy shaped like a toilet seat. It', 'In the image, there is a green object, possibly a toy, with a hole in it', 'In the image, there is a green plastic item that appears to be a toy, possibly', 'In the image, there is a green toy, which appears to be a toy bathroom']","[(['Green'], ['Plastic']), (['Green'], []), (['Green'], []), (['Green'], ['Plastic']), (['Green'], [])]","(100, 40)"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"['In the image, there is a green umbrella-shaped object with a handle. The', 'The image features a green and pink plastic toothbrush holder with a pink to', 'In the image, there is a green umbrella with a pink handle. The umbre', 'In the image, there is a pink and green umbrella with a handle. The um', 'The image features a green plastic toothbrush holder with a pink toothbrush']","[(['Green'], []), (['Green', 'Pink'], ['Plastic']), (['Green', 'Pink'], []), (['Green', 'Pink'], []), (['Green', 'Pink'], ['Plastic'])]","(100, 40)"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"['In the image, there is a red object that is either a pair of scissors or a', 'In the image, there is a red pair of scissors standing upright on a white', 'In the image, there is a red object that is attached to a metal pole. The red object', 'The image features a red umbrella with a black handle. The umbrella is open and', 'In the image, there is a red pair of scissors with a black handle. The sc']","[(['Red'], []), (['Red', 'White', 'Tan'], []), (['Red'], []), (['Red', 'Black'], []), (['Red', 'Black'], [])]","(100, 0)"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"['In the image, there is a wooden object with a red top, sitting on a white background.', 'In the image, there is a wooden board with a red hook on it. The board is placed', 'In the image, there is a wooden object with a red handle, which appears to be a small', 'In the image, there is a wooden plank with a red handle and a metal hook on the', 'In the image, there is a wooden plank with a red clamp holding it in place.']","[(['Red'], ['Wooden']), (['Red'], ['Wooden', 'Lace']), (['Red'], ['Wooden']), (['Red'], ['Wooden']), (['Red'], ['Wooden', 'Lace'])]","(100, 100)"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"['In the image, there is a vase made of green plastic. The vase is sh', 'In the image, there is a green vase with a curved design. The vase is', 'In the image, there is a green vase with an open design, featuring a hole in the', 'I see a green ceramic vase with a wavy design, sitting on a white background', 'In the image, there is a vase made of yellow plastic with a unique design. The']","[(['Green'], ['Plastic']), (['Green'], []), (['Green'], []), (['Green'], []), (['Yellow'], ['Plastic'])]","(100, 40)"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"['In the image, there is a multi-colored plastic toy shaped like an air', 'In the image, there is a brightly colored toy designed to look like an airplane.', 'In the image, there is a brightly colored toy shaped like an airplane. The', 'In the image, there is a blue and yellow toy shaped like a plane. The to', 'In the image, there is a toy airplane made of plastic with a rainbow color']","[(['Red'], ['Plastic']), (['Red'], []), (['Red'], []), (['Yellow', 'Blue'], []), ([], ['Plastic'])]","(80, 40)"
