image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,llava_output
data/images/noun/2011-600.jpg,2011,noisemaker,22,75,88,3,"[['In the image, there is a green toy shaped like a face, with a nose and'], ['In the image, there is a green and orange toy with a face, possibly a toy'], ['In the image, there is a green and orange plastic toy that looks like a face.'], ['In the image, there is a green and orange toy shaped like a face with a large'], ['In the image, there is a green and orange toy with a face, which appears to be']]"
data/images/noun/2012-600.jpg,2012,coiled worm toy,41,50,59,41,"[['In the image, there is a close-up of a bright pink, rubbery,'], ['In the image, there is a close-up of a bright pink and orange toy,'], ['In the image, there is a close-up view of a bright pink, fuzzy'], ['In the image, there is a bright pink, rubbery-looking object that resemb'], ['The image features a bright pink plastic toy, resembling a sea anemone']]"
data/images/noun/2013-600.jpg,2013,sling shot,6,20,87,6,"[['In the image, there is a small, brightly colored, plastic orange and yellow object with'], ['In the image, there is a bright orange object with a red top, which appears to be a'], ['In the image, there is a toy, likely a toy kitchen sink or a toy'], ['In the image, there is a close-up view of a red and yellow plastic object with'], ['In the image, there is a close-up of a yellow and orange plastic toy,']]"
data/images/noun/2014-600.jpg,2014,this light-up toy,38,75,39,0,"[['In the image, there is a toy with a purple plastic ball on top. The'], ['In the image, there is a colorful, shiny, and sparkly toy shaped'], ['In the image, there is a toy microphone with a purple and pink color scheme'], ['In the image, there is a colorful, glittery toy that appears to be a'], ['In the image, there is a pink and purple toy with a clear ball on top']]"
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"[['In the image, there is a blue object with a hole in the middle, which appears to be'], ['In the image, there is a blue object that resembles a helmet or a protective'], ['In the image, there is a blue object that appears to be a protective case or a container'], ['In the image, there is a blue plastic object with a hole in the middle, which is'], ['In the image, there is a blue object with a hole in the center, which is likely a']]"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"[['In the image, there is a blue and white rug with a yellow top, which is sitting on'], ['In the image, there is a blue and white rug with a yellow top. The rug is h'], ['In the image, there is a blue and white rug with a yellow handle, also known as a'], ['In the image, there is a blue and white rug with a yellow top, which appears to be'], ['In the image, there is a blue and white rug, which appears to be a bath mat,']]"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"[['In the image, there is a toy with a blue clip attached to it. The toy'], ['In the image, there is a small toy with a blue clip and a green wheel attached to'], ['In the image, there is a small toy with a blue handle and a green wheel. The'], ['In the image, there is a small toy car with a blue clip on the top and a'], ['In the image, there is a small toy on a white background. The toy appears to']]"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"[['In the image, there is a yellow plastic container with a clear plastic lid. The container'], ['In the image, there is a yellow bowl with a black top on it. The bowl'], ['In the image, there is a small, clear plastic bowl with a yellow top. The'], ['In the image, there is a small yellow plastic container with a clear lid. The container is'], ['In the image, there is a yellow plastic bowl with a black top. The bowl']]"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"[['In the image, there is a small, odd-shaped, brightly colored toy that'], ['In the image, there is a small, brightly colored toy that resembles a rub'], ['In the image, there is a brightly colored, odd-shaped plastic toy,'], ['In the image, there is a small, odd-shaped, and colorful object that res'], ['In the image, there is a brightly colored, oddly shaped toy that resemb']]"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"[['In the image, there is a stack of five colorful rubber blocks, each with a different'], ['In the image, there are four stacks of different colored cushions or pillows, with'], ['The image features a stack of five different colored rectangular cushions, each with a different color'], ['In the image, there are four stacks of colored blocks, each with a different color. The'], ['The image features a stack of five colorful rubber mats, each with a different color,']]"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"[['In the image, there is a green and purple object with a black center, which appears to'], ['In the image, there is a black and pink plastic piece with a green center. The'], ['In the image, there is a close-up view of a black and pink object with a'], ['In the image, there is a green and purple object with a black center, which appears to'], ['In the image, there is a close-up of a black and pink object, which appears']]"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[['In the image, there is a green plastic object with a white background. It is a close'], ['In the image, there is a green plastic object that resembles a cone or a d'], ['In the image, there is a green object that looks like a green cone or a green dome'], ['In the image, there is a green object, possibly a piece of art or a sculpture,'], ['In the image, there is a green object, which appears to be a plastic or rubber']]"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"[['In the image, there is a black and white spiral-shaped object with a white center'], ['In the image, there is a white and black object that looks like a white ball with black d'], ['In the image, there is a white and black ball-like object with a hole in the center'], ['In the image, there is a white and black object that resembles a flower or a sculpt'], ['In the image, there is a white and black circular object, possibly a vase or a sculpt']]"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[['In the image, there is a yellow and blue toy shaped like a wheel with a red'], ['In the image, there is a yellow and red toy shaped like a wheel, with blue'], ['The image features a yellow and red toy shaped like a clock. It has a unique design'], ['In the image, there is a colorful toy, which appears to be a piece of art'], ['In the image, there is a yellow and red toy shaped like a wheel with blue and']]"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"[['The image features a blue plastic object that resembles a pair of sandals or flip'], ['In the image, there is a blue object that resembles a pair of flippers or'], ['The image features a blue, rubber-like object that is shaped like a pair of sho'], ['In the image, there is a blue object that resembles a pair of shoes, but'], ['In the image, there is a blue object that resembles a pair of flippers or']]"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"[[""In the image, there is a green toy shaped like a dog's leg, with""], [""In the image, there is a green toy shaped like a dog's leg. The""], ['In the image, there is a green toy dog with a red tongue, placed on a white'], [""In the image, there is a green toy shaped like a dog's leg. The""], ['In the image, there is a green toy shaped like a shoe, with a red']]"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"[['In the image, there is a white plastic ball sitting on a white background. The ball appears'], ['In the image, there is a white plastic ball with a hole in the middle. The ball'], ['In the image, there is a white plastic ball sitting on a white background. The ball is'], ['In the image, there is a white plastic ball sitting on a white background. The ball is'], ['In the image, there is a white, round, plastic object with a hole in the middle']]"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"[['In the image, there is a close-up of a pink donut with white frost'], ['In the image, there is a white background with a pink donut-shaped object on'], ['In the image, there is a pink and white donut with a hole in the center,'], ['In the image, there is a white background with a pink donut with white frosting'], ['In the image, there is a pink donut with white frosting, which is position']]"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"[['In the image, there is a black object, possibly a piece of machinery or a part'], ['In the image, there is a black plastic piece with a hole in the middle, which appears'], ['In the image, there is a black plastic part, which appears to be a piece of a'], ['In the image, there is a black plastic piece with a hole in it. The piece is'], ['In the image, there is a black plastic piece with a hole in the center, which is']]"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"[[""In the image, there is a blue object that looks like a person's head, possibly a""], [""In the image, there is a blue plastic object that looks like a person's head.""], [""In the image, there is a blue object that resembles a person's head. It""], ['In the image, there is a blue ceramic or glass object that looks like a face,'], ['In the image, there is a blue object with a face on it, resembling a blue']]"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"[['In the image, there is a close-up of a silver metal piece, possibly a piece of'], ['In the image, there is a close-up of a metal piece, possibly a piece of art'], ['In the image, there is a silver metal piece that appears to be a piece of art or a'], ['In the image, there is a close-up of a metal piece, possibly a metal bracket'], ['In the image, there is a close-up view of a metal piece, which appears to be']]"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"[['In the image, there is a bright orange plastic toy shaped like a rocket.'], ['In the image, there is a small orange toy rocket with a blue nose. It is'], ['In the image, there is a small orange object, possibly a toy or a piece of pl'], ['In the image, there is a small orange object with a blue tip, sitting on a white background'], ['In the image, there is a small orange toy rocket with a blue nose sitting on a']]"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"[['In the image, there is a green and orange plastic object that appears to be a container or'], ['In the image, there is a green and orange plastic container with a star pattern. The container'], ['In the image, there is a small orange object with a green top, which is sitting on a'], ['In the image, there is a small orange object with a green handle, which appears to be a'], ['In the image, there is a small orange object with a green handle, which appears to be a']]"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"[['The image features a pile of multi-colored, long, and wiggly ballo'], ['In the image, there is a large pile of brightly colored, curly, and w'], ['In the image, there is a pile of colorful, long, and wiggly rub'], ['In the image, there is a pile of colorful, curly, and long nood'], ['In the image, there is a pile of brightly colored, long, and curly hair']]"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"[['In the image, there is a blue pen with a brown bristle on the end. The'], ['In the image, there is a blue pen with a brown brush on top of it. The'], ['In the image, there is a blue pen with a brown bristle head. The pen is'], ['In the image, there is a blue pen with a brown bristle head. The pen is'], ['In the image, there is a blue pen with a brown bristle head. The pen is']]"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"[['In the image, there is a wooden toy with a handle and a ball on the end.'], ['In the image, there is a wooden toy with a colorful handle, featuring a red,'], ['In the image, there is a colorful wooden toy, which appears to be a drum or'], ['In the image, there is a colorful wooden toy, possibly a drum or a rattle'], ['In the image, there is a wooden toy with a handle and a ball attached to it.']]"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"[['In the image, there is a pink plastic ring with a clear center, and it is'], ['In the image, there is a pink plastic bracelet with three clear beads on'], ['In the image, there is a pink plastic bracelet with three clear plastic balls'], ['In the image, there is a pink plastic bracelet with three clear plastic be'], ['In the image, there is a pink bracelet made of clear plastic beads.']]"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"[['In the image, there is a colorful display of three different colored noodles, each with'], ['The image features a close-up of a colorful spiral-shaped object made of a'], ['In the image, there is a close-up of a colorful, braided hair accessory'], ['In the image, there is a close-up view of a bunch of brightly colored, tw'], ['In the image, there is a close-up of a bunch of colored, twisted, and']]"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"[['The image features a green plastic toy shaped like a cross. The toy is sitting'], ['In the image, there is a green plastic toy cross with a clear center. The to'], ['In the image, there is a green plastic item with a cross shape, which appears to be'], ['In the image, there is a green plastic toy shaped like a cross with a small'], ['In the image, there is a green plastic piece that resembles a cross with a sc']]"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"[['In the image, there is a blue and yellow ball with blue tentacles on top of it.'], ['In the image, there is a blue and yellow ball with blue hairs, which is sitting on'], ['In the image, there is a blue and yellow ball with a blue tail. The ball is sitting'], ['In the image, there is a blue and yellow ball with a blue tentacle-like structure on'], ['In the image, there is a blue and yellow ball with blue tentacles. The ball is sitting']]"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"[['In the image, there is a wooden cross with four wooden balls attached to it. The cross is'], ['In the image, there is a wooden cross with four wooden balls attached to it. The cross is'], ['In the image, there is a toy cross made of wood and blue plastic. The to'], ['In the image, there is a wooden cross with four wooden balls attached to it. The cross is'], ['In the image, there is a wooden cross with four wooden balls attached to it. The cross is']]"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"[['In the image, there is a blue object with a yellow tip. It appears to be a to'], ['In the image, there is a blue and yellow object with a blue handle, sitting on a white'], ['In the image, there is a blue object with a yellow top, which appears to be a to'], ['In the image, there is a blue and yellow object that appears to be a toy or a'], ['In the image, there is a blue plastic handle with a yellow top. The handle appears to']]"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"[['In the image, there is a toy with a yellow, green, and pink ball on'], ['In the image, there is a pink and yellow toy hanging from a string. The'], ['In the image, there is a toy with a yellow ball attached to it. The toy'], ['In the image, there is a pink and yellow toy, which appears to be a combination'], ['In the image, there is a toy with a yellow, green, and pink ball attached']]"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"[['In the image, there is a toy with a blue ball attached to it. The toy'], ['In the image, there is a blue ball with a chain link pattern on it. The ball is'], ['In the image, there is a toy that resembles a toothbrush with a'], ['In the image, there is a toy that looks like a long, curved, and w'], ['In the image, there is a toy with a blue ball on top of it. The to']]"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"[['In the image, there is a wooden tool with four holes in it, resembling a wooden'], ['In the image, there is a wooden object that resembles a wooden spoon or a wooden'], ['In the image, there is a wooden spoon with a hole in the middle, resting on'], ['The image features a wooden spoon with a hole in the middle. The spoon is placed on'], ['In the image, there is a wooden spoon with holes in it. The spoon is position']]"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"[['In the image, there is a small plastic container with a keychain attached to it. The'], ['In the image, there is a small, colorful case with a keychain attached to it.'], ['In the image, there is a small, rectangular container with a key chain attached to it.'], ['In the image, there is a small, clear case with a key chain attached to it. The'], ['In the image, there is a small, clear, plastic container with a blue, green,']]"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"[['In the image, there is a black and silver bottle with a silver top, sitting on a'], ['The image features a silver bottle cap with a black base, sitting on a white background. The'], ['In the image, there is a black and silver bottle with a silver cap. The bottle'], ['In the image, there is a small, black, cylindrical object with a silver top.'], ['In the image, there is a black and silver bottle with a silver cap. The bottle']]"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"[['In the image, there is a pile of brightly colored, inflatable balls stacked on'], ['In the image, there is a pile of brightly colored plastic balls, including blue,'], ['The image features a stack of colorful plastic balls, including blue, green, orange, and'], ['In the image, there is a pile of colorful balls, including blue, green, p'], ['In the image, there is a pile of colorful balls, including a mix of blue,']]"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"[['In the image, there is a blue pen with a clip attached to it. The pen is standing'], ['In the image, there is a blue pen with a clip attached to it. The pen is sitting'], ['In the image, there is a blue pen with a white cap attached to it. The pen is'], ['In the image, there is a blue pencil with a white eraser on the end,'], ['In the image, there is a blue pen with a clip attached to it. The pen is lying']]"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"[['In the image, there is a black object, possibly a round piece of plastic or a cover'], ['In the image, there is a black plastic object with a metal ring on top. It appears'], ['In the image, there is a black object with a silver ring on top of it. The object'], ['In the image, there is a black circular object with a metal ring in the center. It appears'], ['In the image, there is a black object with a hole in the center, sitting on a white']]"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"[['In the image, there is a green toy shaped like a toilet. It is'], ['In the image, there is a green toy with a hole in it. The toy appears'], ['In the image, there is a green toy with a hole in the middle, resembling'], ['In the image, there is a green toy shaped like a toilet. It is'], ['In the image, there is a green plastic toy shaped like a toilet.']]"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"[['In the image, there is a green plastic object with a pink handle, which appears to'], ['In the image, there is a green plastic object that looks like a pair of scissors'], ['In the image, there is a green object with a pink handle, resembling a hair'], ['In the image, there is a green plastic object with a pink handle. It appears to'], ['In the image, there is a green umbrella with a pink handle. The umbre']]"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"[['In the image, there is a red metal object with two black handles, which appears to be a'], ['In the image, there is a red umbrella stand with a red umbrella attached to'], ['In the image, there is a red pole with two black handles on it. The pole is standing'], ['In the image, there is a red umbrella stand with an umbrella attached to it'], ['In the image, there is a red metal pole or rod, which appears to be a piece of']]"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"[['In the image, there is a wooden object, possibly a piece of wood or a wooden board,'], ['In the image, there is a wooden object, possibly a wooden plank or a wooden handle,'], ['In the image, there is a wooden board with a red bolt on top of it. The'], ['In the image, there is a wooden block with a red handle. The block is placed on a'], ['In the image, there is a wooden plank or board that is attached to a red piece of']]"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"[['In the image, there is a green vase with a unique design, featuring a series of holes'], ['In the image, there is a green vase with a unique design, featuring multiple holes or sl'], ['In the image, there is a green vase with a unique design, featuring a series of holes'], ['In the image, there is a large green vase with a unique design, featuring a series of'], ['In the image, there is a large green vase with multiple holes in it. The vase']]"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"[['The image features a colorful toy in the shape of an airplane. The toy is'], ['In the image, there is a toy in the shape of a plane. The plane is made'], ['In the image, there is a toy airplane made of a combination of different colored materials.'], ['In the image, there is a toy airplane made of plastic, featuring a blue and'], ['In the image, there is a toy plane made of blue, green, and red plastic']]"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"[['In the image, there is a red plastic object with a black top, which appears to be'], ['In the image, there is a red plastic object with a hole in the center. It is'], ['In the image, there is a red object with a black bottom, which appears to be a cone'], ['In the image, there is a red object with a black top, which appears to be a piece'], ['In the image, there is a red plastic object with a black top, sitting on a white']]"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"[['In the image, there is a pink plastic ring with a hole in the center. The'], ['In the image, there is a pink plastic ring, which could be a donut or'], ['In the image, there is a pink plastic ring, which appears to be a rubber'], ['In the image, there is a pink plastic item, possibly a toy or a piece'], ['In the image, there is a pink plastic item with a hole in the middle. The']]"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"[['In the image, there is a purple vibrator with a long, thin, and cur'], ['In the image, there is a purple vibrator with a black handle, sitting on a'], ['In the image, there is a purple vibrator with a curved design, sitting on'], ['In the image, there is a purple vibrator or dildo sitting on a white'], ['In the image, there is a purple dildo, which is a type of sex to']]"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"[['In the image, there is a red plastic ball with a hollow center. The ball is'], ['In the image, there is a close-up of a red, glass-like object that res'], ['In the image, there is a red plastic object with a clear center, resembling a'], ['In the image, there is a red glass ball with a clear center. The ball is made of'], ['The image features a red glass object that resembles a flower or a cluster of red grap']]"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"[['The image features a green and yellow toy, which appears to be a large, colorful don'], ['In the image, there is a green and yellow toy with a hole in the middle. The'], ['The image features a green, multi-colored, and multi-textured plastic toy'], ['In the image, there is a green and blue plastic toy, which appears to be a'], ['In the image, there is a green and blue ball with a hole in the middle. The ball']]"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"[['In the image, there is a close-up view of a bright orange beaded necklace with'], ['The image features a bright orange beaded necklace with a round shape. The necklace is made'], ['The image features an orange beaded necklace with a large orange bead in the center. The'], ['The image features a large orange bead with a row of small orange beads surrounding it. The'], ['In the image, there is an orange beaded necklace with a round shape. The necklace']]"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"[['In the image, there is a large, intricately designed metal sculpture that resembles'], ['In the image, there is a close-up of a silver metal sculpture of a planet,'], ['In the image, there is a close-up of a silver metal sculpture that resembles'], ['In the image, there is a close-up view of a metal sculpture that resembles'], ['In the image, there is a metal sculpture that resembles a planet or a globe']]"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"[['The image features a green, metallic, screw-shaped object with a flat top'], ['In the image, there is a green plastic piece of artwork or sculpture with a rounded'], ['In the image, there is a green object that looks like a screw, but it is actually'], ['The image features a green object that looks like a large screw, with a flat top and a'], ['The image features a green and silver colored object that resembles a bottle cap or a piece']]"
