image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,llava_output
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"[['In the image, there is a toy with a blue clip and a green wheel. The to'], [""In the image, there is a small toy, likely a child's toy, made""], ['In the image, there is a small toy with a blue clip attached to it. The to'], ['In the image, there is a toy with a green wheel and a blue clip attached to it'], ['In the image, there is a blue and silver metal clip with a wheel attached to it. The']]"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"[['In the image, there is a yellow plastic bowl or container with a black top. The'], ['In the image, there is a yellow plastic container with a clear plastic cover. The container'], ['In the image, there is a yellow bowl or container with a clear plastic cover. The'], ['The image features a yellow plastic bowl or container, possibly a light bulb cover, with'], ['In the image, there is a yellow plastic bowl with a clear plastic liner.']]"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"[['In the image, there is a yellow and orange rubber egg with a furry top. The'], ['In the image, there is a small, brightly colored, and odd-shaped object that'], ['In the image, there is a brightly colored, oddly shaped toy, which appears'], ['In the image, there is a small, colorful egg-shaped object with a yellow and'], ['In the image, there is a small, odd-shaped, yellow and orange egg with a']]"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"[['In the image, there are three stacks of colored cushions, each with a different color'], ['In the image, there is a stack of five colored rectangular cushions, each with a'], ['In the image, there is a stack of six colored exercise mats. The mats are of'], ['In the image, there are four stacks of colorful cushions arranged on a white background'], ['The image features a stack of five different colored mats, each with a unique color and pattern.']]"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"[['In the image, there is a close-up view of a green and purple rubber item'], ['In the image, there is a green and purple plastic object with a black center. It'], ['In the image, there is a close-up view of a black and purple object that res'], ['In the image, there is a close-up of a black and pink rubber item,'], ['The image features a close-up of a purple, green, and black object, which appears']]"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[['The image features a green plastic object, possibly a container or a piece of art, sitting on'], ['In the image, there is a green plastic object, which appears to be a small cone or'], ['In the image, there is a green plastic object with a rounded top, which appears to be'], ['In the image, there is a green plastic object, possibly a small green cone or a green'], ['In the image, there is a green object that resembles a cone or a dome,']]"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"[['In the image, there is a white and black circular object with a black center, resembling'], ['In the image, there is a black and white object that resembles a flower or a piece'], ['In the image, there is a white and black sphere, which appears to be a sculpture or'], ['In the image, there is a white and black decorative object that resembles a flower.'], ['In the image, there is a white and black object that appears to be a sculpture or a']]"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[['In the image, there is a toy shaped like a spaceship with a yellow and red'], ['In the image, there is a yellow and blue toy shaped like a spacecraft, possibly'], ['In the image, there is a yellow and red toy shaped like a plane, with a'], ['In the image, there is a yellow and blue toy airplane with red wings. The air'], ['In the image, there is a yellow and red plastic toy in the shape of a circle']]"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"[['In the image, there is a blue plastic object that resembles a pair of fli'], ['In the image, there is a blue object that resembles a pair of shoes or sand'], ['In the image, there is a blue plastic object that appears to be a piece of art or'], ['The image features a pair of blue flip flops with a curved design, resting on'], ['In the image, there is a blue plastic item that resembles a pair of sandals']]"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"[[""In the image, there is a green toy shaped like a dog's tail. The""], ['In the image, there is a green toy shaped like a shoe, with a red'], [""In the image, there is a green toy shaped like a dog's foot, with""], ['In the image, there is a green toy dog with a red nose. It appears to be'], [""In the image, there is a green toy shaped like a dog's foot with a""]]"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"[['In the image, there is a white plastic object with a hole in the middle, which appears'], ['In the image, there is a white plastic ball sitting on a white background. The ball is'], ['In the image, there is a white plastic ball with a hole in the middle, sitting on'], ['In the image, there is a white object that resembles a football helmet, with a'], ['In the image, there is a white object that appears to be a sports ball, possibly a football']]"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"[['In the image, there is a close-up of a pink donut with white frost'], ['In the image, there is a white background with a pink donut and a bunch of cot'], ['In the image, there is a pink donut with a hole in the center, surrounded by'], ['In the image, there is a white background with a donut-shaped object with pink'], ['In the image, there is a pink donut with white frosting, and it is']]"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"[['The image shows a close-up view of a black plastic piece with a hole in the middle'], ['In the image, there is a black plastic object with a hole in the center. The object'], ['In the image, there is a close-up view of a black piece of plastic with a'], ['The image features a black plastic piece with a hole in the middle, sitting on a white background'], ['In the image, there is a close-up of a black object, possibly a part of a']]"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"[[""In the image, there is a small, blue, ceramic statue of a person's""], ['In the image, there is a blue plastic object that looks like a small animal, possibly a'], ['In the image, there is a blue object that looks like a blue light bulb or a blue'], ['In the image, there is a blue object that appears to be a small statue or sculpture.'], ['In the image, there is a blue object with a face, possibly a figurine or a to']]"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"[['In the image, there is a close-up view of a metal piece, which appears to be'], ['In the image, there is a metal piece, possibly a piece of a metal bracket or a'], ['In the image, there is a silver metal piece with a curved shape, which appears to be'], ['In the image, there is a close-up of a metal piece with a curve in it.'], ['In the image, there is a close-up view of a silver metal piece, which appears to']]"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"[['In the image, there is a small orange toy shaped like a rocket or a space'], ['In the image, there is a small orange object with a blue tail, which appears to be a'], ['In the image, there is a small orange toy rocket on a white background. The to'], ['In the image, there is an orange toy shaped like a rocket, sitting on a'], ['In the image, there is a small orange toy rocket or space shuttle sitting on']]"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"[['In the image, there is an orange plastic object with a green handle. The object appears to'], ['The image features an orange plastic container with a green handle, sitting on a white background. The'], ['In the image, there is an orange object with a green handle. The object appears to be a'], ['In the image, there is a green and orange object with a star pattern on it. The object'], ['In the image, there is a green and orange plastic object with a star pattern. The object']]"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"[['In the image, there is a pile of colorful, long, and wiggly rub'], ['In the image, there is a pile of colorful, long, and curly hair-'], ['In the image, there is a large pile of colorful, curly, and wig'], ['In the image, there is a pile of brightly colored, long, and curly pl'], ['The image features a pile of brightly colored, twisted, and curled rubber to']]"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"[['In the image, there is a blue pen with a brown bristle brush attached to it'], ['In the image, there is a blue pen with a brown bristle brush attached to it'], ['In the image, there is a blue pen with a brown bristle head. The pen is'], ['In the image, there is a blue pen with a brown bristle head, which appears to'], ['In the image, there is a blue pen with a brown brush attached to it. The pen']]"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"[['In the image, there is a wooden toy with a handle and a red ball attached to it'], ['In the image, there is a wooden toy with a red ball on the end. The to'], ['In the image, there is a colorful wooden toy with a handle and a ball attached to'], ['In the image, there is a wooden toy with a red ball and a green ball attached to'], ['In the image, there is a colorful toy, which appears to be a toy drum']]"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"[['In the image, there is a pink bracelet with three clear plastic balls on it'], ['In the image, there is a pink plastic bracelet with a clear plastic be'], ['In the image, there is a pink plastic bracelet with a circular design. The'], ['In the image, there is a pink plastic bracelet with four small beads on'], ['In the image, there is a pink plastic ring with three small circles on it. The']]"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"[['In the image, there is a close-up view of a colorful, twisted, and'], ['The image features a close-up of a colorful bracelet made from colored noodles'], ['The image features a large pile of colorful, twisted, and braided noodles'], ['In the image, there is a close-up of a bunch of colorful, curly,'], ['In the image, there is a group of four different colored, curly hair-like objects.']]"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"[['In the image, there is a green plastic toy shaped like a cross. The to'], ['The image features a green plastic toy shaped like a cross, with a green top.'], ['In the image, there is a green plastic toy shaped like a cross with a sc'], ['In the image, there is a green plastic toy shaped like a cross. The to'], ['The image features a green plastic toy cross, which is a small and colorful item.']]"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"[['The image features a blue and yellow ball with a blue tail. It is a toy ball that'], ['In the image, there is a blue and yellow ball with a blue and yellow top. The ball'], ['In the image, there is a blue and yellow ball with blue tentacles, which appears to be'], ['The image features a blue and yellow ball with blue tentacles or hairs coming out of it.'], ['In the image, there is a blue and yellow ball with a blue tentacle-like structure coming']]"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"[['In the image, there is a wooden cross made of four wooden balls. The cross is blue and'], ['The image features a wooden cross with four wooden balls attached to it. The cross is blue and made'], ['In the image, there is a wooden cross with four wooden circles attached to it. The cross is'], ['In the image, there is a wooden cross with four wooden circles attached to it. The cross is'], ['In the image, there is a wooden cross with four wooden balls attached to it. The cross is']]"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"[['In the image, there is a blue object that appears to be a piece of a toy or'], ['In the image, there is a blue object that resembles a toothbrush or a'], ['In the image, there is a blue object that resembles a toy or a piece of'], ['In the image, there is a blue and yellow toy, possibly a toy car, with'], ['In the image, there is a blue and yellow object with a blue handle. The object appears to']]"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"[['In the image, there is a colorful toy with a yellow ball, a green ball,'], ['In the image, there is a toy with a green, yellow, and pink ball attached'], ['In the image, there is a toy with a yellow ball on one end and a pink'], ['In the image, there is a pink and yellow toy hanging from a string. The'], ['In the image, there is a toy that looks like a toy ball and chain, with']]"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"[['In the image, there is a blue ball with a red and orange ring around it. The ball'], ['In the image, there is a toy with a blue ball on top. The toy is'], ['In the image, there is a toy with a blue ball attached to it. The toy'], ['In the image, there is a toy that resembles a giant orange and blue gum'], ['The image features a bright orange and blue toy shaped like a toothbrush, with']]"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"[['In the image, there is a wooden spoon with a hole in the middle, placed on a'], ['In the image, there is a wooden object with four holes in it, resembling a wooden'], ['In the image, there is a wooden object with four holes in it, which appears to be a'], ['In the image, there is a wooden tool with six holes in it, which is likely a wooden'], ['The image features a wooden spoon with a hole in the middle, placed on a white background.']]"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"[['In the image, there is a small, rectangular plastic case with a key chain attached to'], ['In the image, there is a small, colorful, clear plastic tray with a key'], ['In the image, there is a small plastic box with a keychain attached to it. The'], ['The image features a small, clear plastic case with a chain attached to it. The case is'], ['The image features a small plastic container with a chain attached to it. The container is filled with']]"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"[['In the image, there is a silver cap on a black bottle. The bottle appears to'], ['In the image, there is a black bottle with a silver top. The bottle is standing'], ['The image features a silver container, possibly a bottle or a can, sitting on a white background'], ['In the image, there is a black and silver bottle with a silver top. The bottle'], ['The image features a black and silver bottle with a silver top. The bottle is positioned']]"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"[['In the image, there is a large pile of colorful balls sitting on a white surface.'], ['The image features a pile of colorful plastic balls, with a total of 12'], ['In the image, there is a large pile of colorful balls, including blue, green,'], ['In the image, there is a pile of brightly colored balls, including green, blue,'], ['In the image, there is a pile of various colored balls, including pink, blue,']]"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"[['In the image, there is a blue pen with a clip attached to it. The pen is standing'], ['In the image, there is a blue pencil with a metal clip attached to it. The'], ['In the image, there is a blue pen with a clip attached to it. The pen is sitting'], ['In the image, there is a blue pen with a clip on it. The pen is long and'], ['In the image, there is a blue pencil with a metal clip attached to it. The']]"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"[['In the image, there is a black round object, which appears to be a black and silver device'], ['In the image, there is a black plastic object with a circular base, which appears to be'], ['In the image, there is a black object with a metal top, which is sitting on a white'], ['In the image, there is a black, circular object with a hole in the center. It is'], ['In the image, there is a black round object with a metal ring in the center. The object']]"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"[['In the image, there is a green toy with a hole in the center. It appears to'], ['In the image, there is a green toy, which appears to be a toilet,'], ['In the image, there is a green toy shaped like a toilet with a handle'], ['In the image, there is a green plastic item that resembles a toilet seat'], ['The image features a green plastic toy shaped like a toilet. It is designed']]"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"[['In the image, there is a green plastic object with a pink handle. It appears to'], ['In the image, there is a green plastic object with two green handles. It appears to be'], ['In the image, there is a green object that looks like a toothbrush, but it'], ['In the image, there is a green plastic toothbrush with a pink handle,'], ['In the image, there is a green plastic object that resembles a pair of sciss']]"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"[['In the image, there is a red umbrella stand with an umbrella attached to it'], ['In the image, there is a red metal object with two black handles, resembling a pair'], ['In the image, there is a red metal pole with two black clamps or clips attached to'], ['In the image, there is a red object that resembles a pair of scissors,'], ['In the image, there is a red metal object that appears to be a pair of scissors']]"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"[['In the image, there is a wooden object with a red handle. The object appears to be a'], ['The image features a wooden paddle with a red handle, sitting on a white background. The p'], ['In the image, there is a wooden object, possibly a wooden board or a wooden tool, with'], ['In the image, there is a wooden block with a red handle and a red base. The block'], ['In the image, there is a wooden object, possibly a wooden plank or a piece of wood']]"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"[['In the image, there is a green vase with a unique design, featuring multiple holes or sl'], ['In the image, there is a close-up of a green vase with a hole in the'], ['In the image, there is a green vase with a unique design, featuring a series of holes'], ['In the image, there is a yellow vase with a hole in the center. The vase'], ['In the image, there is a close-up view of a green vase with a unique design']]"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"[['In the image, there is a toy shaped like a blue and red airplane. The'], ['In the image, there is a blue and red toy shaped like a bird, with a'], ['In the image, there is a blue and red toy shaped like a bird. The to'], ['The image features a toy in the shape of an airplane. The toy is made of'], ['In the image, there is a toy designed to look like a bird with a blue body and']]"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"[['In the image, there is a red object, which appears to be a sports ball, with a'], ['In the image, there is a red plastic object, which appears to be a red cone,'], ['The image features a red plastic item, possibly a red frisbee or a red ball'], ['In the image, there is a red object, which appears to be a red plastic container or'], ['In the image, there is a red plastic object with a black top, possibly a piece of']]"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"[['In the image, there is a pink plastic item that resembles a doughnut'], ['In the image, there is a pink plastic item with a hole in the middle. It'], ['In the image, there is a pink plastic ring, which appears to be a lid or'], ['In the image, there is a pink plastic item, which appears to be a ring or'], ['In the image, there is a pink plastic object that looks like a donut. It']]"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"[['In the image, there is a purple dildo, which is a type of vibr'], ['In the image, there is a purple vibrator, which appears to be a vibr'], ['In the image, there is a purple toy, possibly a dildo, sitting on'], ['In the image, there is a purple vibrator, which is a type of adult to'], ['In the image, there is a purple vibrator, which is a type of adult to']]"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"[['In the image, there is a close-up of a red glass object, which appears to be'], ['In the image, there is a close-up of a red, glass-like object that looks'], ['In the image, there is a close-up view of a red, glass-like object with'], ['In the image, there is a red, plastic, round object that appears to be a piece'], ['The image features a large red sphere with a patterned surface, resembling a cluster of red']]"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"[['In the image, there is a green and yellow rubber toy, which appears to be a'], ['In the image, there is a green and blue donut-shaped toy with a hole'], ['In the image, there is a close-up of a green and blue toy, which appears'], ['In the image, there is a green and colorful toy, which appears to be a large'], ['In the image, there is a green, colorful, and round toy with a hole in']]"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"[['In the image, there is an orange bead necklace with a circular shape, featuring a large'], ['In the image, there is a bright orange beaded necklace with a large, round bead'], ['In the image, there is a large orange beaded necklace. The necklace consists of orange'], ['The image features an orange beaded necklace, likely made of glass or plastic, with a'], ['The image features a close-up view of an orange bead necklace. The necklace consists']]"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"[['In the image, there is a small, silver, three-dimensional sculpture of a planet with'], ['The image features a silver wire sculpture of a planet, possibly a ring or a globe,'], ['In the image, there is a close-up of a silver metal sculpture of a planet,'], ['In the image, there is a large, circular metal sculpture with a variety of colorful be'], ['In the image, there is a silver, circular object that resembles a planet or a glo']]"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"[['In the image, there is a green object that resembles a bottle cap, with a'], ['In the image, there is a green and silver object, which appears to be a piece of art'], ['The image features a green object, which appears to be a piece of art or a decoration.'], ['The image features a green object with a screw top, which appears to be a bottle or'], ['In the image, there is a green object that appears to be a piece of plumbing or']]"
