image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,llava_output
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"[['In the image, there is a blue and white rug with a yellow top, which appears to be'], ['In the image, there is a blue and white rug with a yellow handle, which is sitting on'], ['In the image, there is a blue and white rug with a yellow handle. The rug appears to'], ['In the image, there is a blue and white rug with a yellow handle. The rug is rolled'], ['In the image, there is a blue and white rug with a yellow handle. The rug is made']]"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"[['In the image, there is a small toy car with a blue clip on it, sitting on'], ['In the image, there is a toy car with a blue clip attached to it. The to'], ['In the image, there is a small toy with a blue handle and a green wheel. The'], ['In the image, there is a small toy with a blue handle and a green wheel. The'], ['In the image, there is a small metal object with a blue clip attached to it. The clip']]"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"[['In the image, there is a yellow plastic container with a clear cover, possibly a container for'], ['In the image, there is a yellow plastic container with a clear cover. The container is round'], ['In the image, there is a yellow plastic bowl with a clear plastic liner.'], ['In the image, there is a yellow plastic container with a clear cover, which appears to be'], ['In the image, there is a yellow plastic bowl with a clear lid, sitting on a']]"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"[['In the image, there is a small, brightly colored, and oddly shaped object that'], ['In the image, there is a small, odd-shaped, and brightly colored object that'], ['In the image, there is a brightly colored, oddly shaped toy that resemb'], ['In the image, there is a small, colorful, and oddly shaped object, which'], ['In the image, there is a brightly colored, oddly shaped toy, which appears']]"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"[['The image features a stack of five different colored cushions, each with a unique color. The'], ['In the image, there is a stack of six colorful cushion-like items, possibly'], ['In the image, there is a stack of six colorful foam blocks, each with a different'], ['In the image, there is a stack of six colorful, rectangular-shaped blocks,'], ['In the image, there is a stack of five colored cushions, each with a different color']]"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"[['In the image, there is a close-up view of a black and pink object that res'], ['In the image, there is a close-up of a black and purple object, which appears'], ['In the image, there is a close-up of a green and purple plastic connector'], ['In the image, there is a close-up view of a black and purple plastic piece'], ['In the image, there is a close-up of a purple and green plastic object with']]"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[['In the image, there is a green plastic object that looks like a cone or a dome'], ['In the image, there is a green plastic object, possibly a toy or a piece of'], ['In the image, there is a green plastic object with a hole in the center. The object'], ['In the image, there is a green plastic object that resembles a small cone or d'], ['In the image, there is a green plastic object that looks like a cone or a mush']]"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"[['In the image, there is a white and black circular object with a white center. The object appears'], ['In the image, there is a white and black object with a circular shape, resembling a'], ['In the image, there is a white and black circular object with a hole in the center. The'], ['In the image, there is a white and black circular object with a black center, resembling'], ['In the image, there is a white and black dishwasher drain plug with a']]"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[['In the image, there is a yellow and red toy shaped like a wheel with blue and'], ['In the image, there is a colorful wooden toy shaped like a wheel with a yellow'], ['In the image, there is a yellow and blue toy shaped like a wheel. The to'], ['In the image, there is a yellow and red toy shaped like a clock with blue wings'], ['In the image, there is a colorful toy shaped like a clock with a yellow center']]"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"[['In the image, there is a blue object that looks like a shoe or a sandal.'], ['In the image, there is a blue object that resembles a shoe or a flip'], ['In the image, there is a blue plastic object that looks like a pair of flippers'], ['In the image, there is a blue object that looks like a pair of flippers or water'], ['In the image, there is a blue object that resembles a shoe or a sandal']]"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"[[""In the image, there is a green toy shaped like a dog's foot. The""], [""In the image, there is a green toy shaped like a dog's leg, with""], [""In the image, there is a green toy shaped like a dog's foot. The""], [""In the image, there is a green toy shaped like a dog's foot, with""], ['In the image, there is a green toy shaped like a shoe, with a red']]"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"[['In the image, there is a white plastic ball with a hole in the center. The ball'], ['In the image, there is a white plastic object that resembles a ball, with a'], ['In the image, there is a white plastic object that appears to be a sports ball or a'], ['In the image, there is a white plastic object, possibly a sports ball, with a hole'], ['In the image, there is a white plastic object that appears to be a helmet or a']]"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"[['In the image, there is a close-up of a donut with a hole in the middle'], ['In the image, there is a close-up of a pink donut with white frost'], ['In the image, there is a pink donut with white frosting, and it is'], ['In the image, there is a white background with a pink donut and three white cotton'], ['In the image, there is a close-up of a pink donut with white frost']]"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"[['In the image, there is a close-up of a black plastic piece, possibly a part'], ['In the image, there is a black plastic piece with a hole in the middle. It appears'], ['In the image, there is a black object that appears to be a piece of a black plastic'], ['In the image, there is a close-up of a black plastic piece, possibly a part'], ['In the image, there is a close-up view of a black object that appears to be a']]"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"[['In the image, there is a blue ceramic object that resembles a face, possibly'], ['In the image, there is a blue ceramic object, which appears to be a small statue'], ['In the image, there is a blue object with a face and a hole in the center. It'], ['In the image, there is a blue ceramic object that looks like a face with two eyes'], [""In the image, there is a blue object that looks like a person's head, possibly a""]]"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"[['In the image, there is a silver metal piece with a curved design, resembling a'], ['In the image, there is a close-up view of a metal piece that appears to be a'], ['In the image, there is a silver metal piece that appears to be a piece of a metal bra'], ['In the image, there is a silver metal piece that is shaped like a half-pipe or'], ['In the image, there is a silver metal piece that appears to be a metal bracket or a']]"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"[['In the image, there is a small orange plastic rocket toy sitting on a white background'], ['In the image, there is a small orange object with a blue tip, sitting on a white background'], ['In the image, there is a small orange object with a blue tip, which appears to be a'], ['In the image, there is a small orange object with a blue tail. It appears to be a'], ['In the image, there is a small orange object with a blue tail. The object is sitting on']]"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"[['In the image, there is an orange plastic object with a green handle. It appears to be'], ['In the image, there is a small orange and green plastic object with a star pattern on it'], ['In the image, there is an orange plastic object with a green handle, which appears to be'], ['In the image, there is a small orange plastic box with a green handle. The box has'], ['In the image, there is a green and orange plastic tray with a star pattern on it']]"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"[['In the image, there is a pile of colorful, wiggly, and curly'], ['In the image, there is a large pile of colorful, long, and curly pl'], ['In the image, there is a pile of brightly colored, long, and wavy pl'], ['In the image, there is a pile of brightly colored, long, and wiggly'], ['In the image, there is a pile of multi-colored, long, and curly']]"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"[['In the image, there is a blue pen with a brown bristle brush attached to it'], ['In the image, there is a blue pen with a brown bristle head. The pen is'], ['In the image, there is a blue pen with a brown brush head attached to it. The'], ['In the image, there is a blue pen with a brown bristle brush attached to it'], ['In the image, there is a blue pen with a brush on top of it. The br']]"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"[['In the image, there is a wooden toy with a red ball on the end of it.'], ['In the image, there is a colorful wooden toy with a handle, which appears to be'], ['In the image, there is a colorful wooden toy with a red ball at the end.'], ['In the image, there is a wooden toy with a red, yellow, and green handle,'], ['In the image, there is a wooden toy with a red ball on top, resembling']]"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"[['In the image, there is a pink bracelet with three clear beads on it.'], ['In the image, there is a pink plastic bracelet with a clear plastic center'], ['In the image, there is a pink bracelet with three beads on it. The'], ['In the image, there is a pink plastic bracelet with three beads on it'], ['In the image, there is a pink bracelet made of clear plastic beads.']]"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"[['The image features a colorful arrangement of long, curly, and twisted plastic wires'], ['The image features a close-up of a bunch of brightly colored, curly hairs or'], ['The image features a colorful display of several long, twisted, and curled plastic st'], ['In the image, there is a pile of colorful, twisted, and curled no'], ['In the image, there is a pile of colorful, twisted, and curled pl']]"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"[['In the image, there is a green plastic item that resembles a cross. It is'], ['In the image, there is a green plastic item that looks like a cross, possibly a to'], ['In the image, there is a green plastic toy shaped like a cross. The to'], ['In the image, there is a green plastic toy shaped like a cross. The to'], ['In the image, there is a green plastic item with a cross shape, which appears to be']]"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"[['In the image, there is a blue and yellow ball with a long blue hair on top. The'], ['In the image, there is a blue and yellow ball with blue hairs on top of it.'], ['In the image, there is a blue and yellow ball with a long blue tail. The ball is'], ['In the image, there is a small blue and yellow ball with blue hairs on it. The'], ['In the image, there is a small blue and yellow ball with blue hairs sticking out of']]"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"[['In the image, there is a wooden cross with four wooden balls attached to it. The cross is'], ['In the image, there is a wooden cross with four wooden balls attached to it. The cross is'], ['In the image, there is a wooden cross with four wooden balls attached to it. The cross is'], ['In the image, there is a wooden cross with four wooden balls attached to it. The cross is'], ['In the image, there is a wooden cross with four wooden balls attached to it. The cross is']]"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"[['In the image, there is a blue and yellow toy shaped like a hand. The to'], ['In the image, there is a blue and yellow object that looks like a toy or a piece'], ['In the image, there is a blue and yellow object that resembles a toy steering'], ['In the image, there is a blue and yellow toy shaped like a hand with a blue'], ['In the image, there is a blue object that resembles a toy or a game controller']]"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"[['In the image, there is a toy with a yellow ball on one end and a pink'], ['In the image, there is a toy with a green, yellow, and pink ball attached'], ['In the image, there is a toy with a yellow ball and a pink handle. The'], ['In the image, there is a toy with a yellow ball attached to a green and pink'], ['In the image, there is a toy with a ball on the end of a string. The']]"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"[['In the image, there is a toy shaped like a large orange and blue ball with a'], ['In the image, there is a toy that resembles a long, curved orange and'], ['In the image, there is a blue ball with a hole in the middle, and it is attached'], ['In the image, there is a blue ball with a hole in the middle, and it is attached'], ['In the image, there is a toy shaped like a large orange and blue ball. The']]"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"[['In the image, there is a wooden spoon with a hole in the middle, placed on a'], ['In the image, there is a wooden object with four holes in it, resembling a wooden'], ['In the image, there is a wooden tool with a handle and multiple holes. The tool is position'], ['In the image, there is a wooden spoon with four holes in it, sitting on a white'], ['In the image, there is a wooden spoon with a hole in the middle, sitting on a']]"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"[['In the image, there is a small blue and clear box with a key chain attached to it.'], ['In the image, there is a small plastic box with a key chain attached to it. The'], ['In the image, there is a small plastic container with a key chain attached to it. The'], ['In the image, there is a small plastic case with a keychain attached to it. The'], ['In the image, there is a small plastic case with a key chain attached to it. The']]"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"[['In the image, there is a small, black, cylindrical object with a silver top.'], ['In the image, there is a small black and silver bottle, which is sitting on a white'], ['In the image, there is a small black bottle or vase with a silver top. The'], ['In the image, there is a black and silver bottle, possibly a vase or a container'], ['In the image, there is a black and silver bottle with a silver top, sitting on a']]"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"[['In the image, there is a pile of various colored plastic balls, including blue, green'], ['In the image, there is a pile of colorful balls, including a mix of blue,'], ['In the image, there is a pile of colorful balls, including blue, green, yellow'], ['In the image, there is a pile of colorful balls, including a mix of blue,'], ['In the image, there is a pile of colorful balls, including a mix of different colors']]"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"[['In the image, there is a blue pen with a metal clip attached to it. The pen is'], ['In the image, there is a blue pen with a metal clip attached to it. The pen is'], ['In the image, there is a blue pen with a white cap and a metal clip attached to it'], ['In the image, there is a blue pen with a clip attached to it. The pen is long'], ['In the image, there is a blue pencil with a white eraser on top, attached']]"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"[['In the image, there is a black object with a hole in the center, which appears to be'], ['In the image, there is a black object, possibly a piece of equipment or a part of a'], ['In the image, there is a black object, possibly a piece of a black dome, sitting'], ['In the image, there is a black object with a hole in the center, sitting on a white'], ['In the image, there is a black object with a hole in the center, sitting on a white']]"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"[['In the image, there is a green toy shaped like a toilet. It has'], ['In the image, there is a green plastic toy shaped like a toilet.'], ['In the image, there is a green toy shaped like a toilet. The to'], ['In the image, there is a green toy that resembles a toilet. It'], ['In the image, there is a green toy shaped like a toilet with a seat']]"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"[['In the image, there is a green umbrella with a pink handle. The umbre'], ['In the image, there is a green umbrella with a pink handle. The umbre'], ['In the image, there is a green umbrella-shaped object with a pink handle'], ['In the image, there is a green umbrella with a pink handle. The umbre'], ['In the image, there is a green plastic tool with two handles and a pink tip.']]"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"[['In the image, there is a red metal pole or stand with a red handle. The pole is'], ['In the image, there is a red metal object with two black handles, which appears to be a'], ['In the image, there is a red object with a handle, which appears to be a pair of'], ['In the image, there is a red object that resembles a pair of scissors,'], ['In the image, there is a red metal object with two black handles. It appears to be a']]"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"[['In the image, there is a wooden object with a red handle, sitting on a white background.'], ['In the image, there is a wooden plank or board with a red piece of metal or pl'], ['In the image, there is a wooden plank or board with a red clamp or clamp'], ['In the image, there is a wooden plank with a red handle. The plank is sitting'], ['In the image, there is a wooden board with a red handle, which appears to be a piece']]"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"[['In the image, there is a green vase with a unique design, featuring multiple holes or sl'], ['In the image, there is a large green vase with a unique design. It has a hole'], ['In the image, there is a green vase with a unique design, featuring multiple holes or sl'], ['The image features a green vase with a unique design. It has a hollow center and is'], ['In the image, there is a green vase with a unique design. The vase is made']]"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"[['In the image, there is a toy shaped like an airplane with a rainbow-'], ['In the image, there is a colorful toy shaped like an airplane. The to'], ['In the image, there is a toy in the shape of an airplane. The toy'], ['In the image, there is a toy airplane made out of a combination of blue, green'], ['In the image, there is a toy airplane made of wood and painted in various colors.']]"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"[['In the image, there is a red object with a black top, which appears to be a red'], ['In the image, there is a red plastic object, which appears to be a red dome'], ['In the image, there is a red plastic object, possibly a red plastic cone or a'], ['In the image, there is a red object that looks like a frisbee or a red'], ['In the image, there is a red plastic object with a black bottom, which appears to be']]"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"[['In the image, there is a pink plastic ring with a hole in the center. The'], ['In the image, there is a pink plastic item that looks like a piece of pink'], ['In the image, there is a pink plastic item, possibly a plastic ring or a'], ['In the image, there is a pink plastic ring with a hole in the middle. The'], ['In the image, there is a pink plastic ring or dome-shaped object with']]"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"[['In the image, there is a purple dildo, which is a type of vibr'], ['In the image, there is a purple vibrator on a white background.'], ['In the image, there is a purple vibrator or dildo sitting on a white'], ['In the image, there is a purple vibrator with a long, curved tip.'], ['In the image, there is a purple dildo or vibrator on a white background']]"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"[['In the image, there is a close-up of a red, glass-like object that looks'], ['In the image, there is a red glass object that resembles a flower or a cluster of'], ['In the image, there is a red, glass-like object that looks like a flower. It'], ['In the image, there is a close-up of a red glass object, possibly a glass ball'], ['In the image, there is a red glass object that looks like a cluster of red grapes']]"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"[['In the image, there is a green and blue ball with a hole in the middle. The ball'], ['In the image, there is a green and blue donut-shaped toy with a hole'], ['In the image, there is a green and blue plastic toy with a hole in the center'], ['The image features a green and blue donut-shaped toy with a hole in the center'], ['In the image, there is a green and blue plastic toy with a hole in the middle']]"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"[['In the image, there is a large orange bead with a row of small orange beads surrounding'], ['In the image, there is a close-up of a red, orange, or yellow beaded'], ['In the image, there is a close-up of an orange beaded necklace. The neck'], ['In the image, there is a large orange beaded necklace with a round design. The neck'], ['The image features a large, round, orange beaded necklace with a circle-shaped design']]"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"[['In the image, there is a silver metal sculpture of a planet with a variety of colored be'], ['In the image, there is a close-up of a metal sculpture that resembles a'], ['In the image, there is a close-up of a metal sculpture that resembles a'], ['In the image, there is a large, round, metal sculpture that resembles a planet'], ['In the image, there is a silver metal sculpture that resembles a globe. The']]"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"[['In the image, there is a green object that resembles a bottle cap with a sc'], ['In the image, there is a green object with a screw on top of it. The object'], ['In the image, there is a green object that resembles a bottle cap, with a'], ['In the image, there is a green plastic object that looks like a toy or a piece'], ['In the image, there is a green object that appears to be a piece of art or a decor']]"
