image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,llava_output
data/images/noun/2011-600.jpg,2011,noisemaker,22,75,88,3,"[['In the image, there is a green and orange plastic toy, which appears to be a'], ['In the image, there is a green and orange toy car with a smiley face, sitting'], ['In the image, there is a green and orange toy car with a face and a horn on'], ['In the image, there is a green and orange toy with a face and two horns,'], ['In the image, there is a green toy car with an orange nose and a red wheel.']]"
data/images/noun/2012-600.jpg,2012,coiled worm toy,41,50,59,41,"[['The image features a close-up of a brightly colored, odd-shaped, and odd'], ['The image features a close-up of a bright pink, spiky, and oddly'], ['In the image, there is a bright pink, squishy, and oddly shaped'], ['The image features a close-up view of a pink and orange plastic toy, which'], ['In the image, there is a pink, squishy, and fuzzy object that']]"
data/images/noun/2013-600.jpg,2013,sling shot,6,20,87,6,"[['In the image, there is a small orange plastic object with a screw in the middle.'], ['In the image, there is a toy that resembles a piece of art or a sculpt'], [""In the image, there is a toy shaped like a person's head with an orange""], ['In the image, there is a close-up of a red and yellow object with a hole in'], ['In the image, there is a small orange object with a red top. The object appears to be']]"
data/images/noun/2014-600.jpg,2014,this light-up toy,38,75,39,0,"[['In the image, there is a colorful, round, and clear toy with a purple'], ['In the image, there is a toy that resembles a microphone or a toy'], ['In the image, there is a colorful, patterned toy shaped like a microphone'], ['In the image, there is a colorful, lightweight toy with a clear plastic ball'], ['In the image, there is a toy with a purple and pink color scheme, featuring']]"
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"[['In the image, there is a blue plastic object with a hole in the middle. The object'], ['In the image, there is a blue object with a round hole in the center, which appears to'], ['In the image, there is a blue object with a hole in the middle. It appears to be'], ['In the image, there is a blue object with a hole in the center. It appears to be'], ['In the image, there is a blue object with a pattern of circles on it. The blue object']]"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"[['In the image, there is a blue and white rug on a white background. The rug appears to'], ['In the image, there is a blue and white rug with a yellow top. The rug is sitting'], ['In the image, there is a blue and white rug with a yellow top, which is sitting on'], ['In the image, there is a blue and white rug with a yellow top. The rug is h'], ['In the image, there is a blue and white rug with a yellow top, hanging from a']]"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"[['In the image, there is a blue and silver metal clip with a blue wheel attached to it.'], ['In the image, there is a small toy with a blue clip and a green wheel. The'], ['In the image, there is a small toy car on a metal hook or peg. The'], ['In the image, there is a toy car with a blue clip on it, which is attached'], ['In the image, there is a small toy with a blue clip and a green wheel attached to']]"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"[['In the image, there is a yellow plastic bowl or container with a black top. The'], ['In the image, there is a small, yellow plastic bowl with a clear lid. The'], ['In the image, there is a yellow plastic bowl with a black lid, sitting on a'], ['In the image, there is a yellow plastic object with a black center. It appears to be'], ['In the image, there is a yellow plastic bowl with a clear top. The bowl']]"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"[['In the image, there is a yellow and orange plastic toy, possibly a rubber du'], ['In the image, there is a small, oddly shaped, brightly colored plastic object'], ['In the image, there is a small, oddly shaped, and brightly colored toy'], ['In the image, there is a small, brightly colored, and oddly shaped object that'], ['In the image, there is a small, orange, and yellow egg-shaped object with a']]"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"[['In the image, there is a stack of five colored cushions or blocks, each with a'], ['The image features a stack of four colored cushions, each with a different color: red,'], ['The image shows a stack of six colorful cushions or coasters, each with a'], ['The image features a stack of five colorful wedge-shaped cushions, each with'], ['In the image, there is a stack of five colored cushions, each with a different color']]"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"[['In the image, there is a close-up of a green and purple plastic tube'], ['In the image, there is a black and purple object with a green center. It is a'], ['In the image, there is a close-up view of a green and purple object, which'], ['The image features a close-up view of a green and purple plastic object with a black'], ['In the image, there is a close-up view of a green and purple colored object,']]"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[['In the image, there is a green plastic object, which appears to be a toy or'], ['In the image, there is a green plastic object with a dome-shaped top.'], ['In the image, there is a green plastic object with a hole in the center, sitting on'], ['In the image, there is a green plastic object that looks like a cone or a dome'], ['In the image, there is a green plastic object, possibly a lid or a small container,']]"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"[['In the image, there is a white and black dome-shaped object with a hole in'], ['In the image, there is a white and black object with a unique design, resembling a'], ['In the image, there is a white and black circular object, possibly a vase or a piece'], ['In the image, there is a white and black spiral object, which appears to be a combination'], ['The image features a white and black object with a white center, surrounded by black and white circles.']]"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[['In the image, there is a yellow and blue object with a circular shape. The object has a'], ['In the image, there is a yellow and blue toy airplane with a red wheel. The'], ['In the image, there is a colorful, round toy shaped like a spaceship.'], ['The image features a yellow and blue toy shaped like a clock. The clock has a yellow'], ['The image features a yellow and red toy shaped like a clock, with a blue and red']]"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"[['In the image, there is a blue object that looks like a pair of shoes, but it'], ['In the image, there is a blue object that appears to be a pair of flippers or'], ['In the image, there is a blue plastic item that resembles a pair of sandals'], ['In the image, there is a blue plastic object that resembles a pair of fli'], ['In the image, there is a blue object that looks like a piece of blue art or a sculpt']]"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"[['In the image, there is a green dog toy that appears to be a shoe or a'], [""In the image, there is a green toy shaped like a dog's leg. It""], ['In the image, there is a green toy dog with a red nose, sitting on a white'], [""In the image, there is a green toy shaped like a dog's leg, with""], [""In the image, there is a green and red toy shaped like a dog's foot""]]"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"[['In the image, there is a white plastic object that looks like a small, rounded, white'], ['In the image, there is a white plastic ball sitting on a white background. The ball is'], ['In the image, there is a white object that appears to be a small, round, plastic'], ['In the image, there is a white, round object with a hole in the center. It is'], ['In the image, there is a white plastic object, possibly a toy or a piece of']]"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"[['In the image, there is a white background with a pink donut-shaped object,'], ['In the image, there is a close-up of a pink donut with white frost'], ['In the image, there is a white background with a pink donut-shaped object,'], ['In the image, there is a close-up of a pink donut with white frost'], ['In the image, there is a white background with a pink donut-shaped item with']]"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"[['In the image, there is a black object that appears to be a part of a camera or a'], ['In the image, there is a black plastic part, which appears to be a piece of a'], ['In the image, there is a close-up view of a black plastic object, possibly a'], ['In the image, there is a black object that appears to be a piece of a camera or a'], ['In the image, there is a black plastic object with a hole in the middle. It appears']]"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"[['In the image, there is a blue ceramic object that resembles a face or a'], ['In the image, there is a blue ceramic or plastic object that looks like a small'], ['In the image, there is a small, blue ceramic object that looks like a face.'], ['In the image, there is a blue object that resembles a blue face with a hole in'], ['In the image, there is a blue object with a face on it, resembling a character']]"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"[['In the image, there is a silver metal piece that resembles a metal bracelet or'], ['In the image, there is a silver metal piece, which appears to be a metal bracket or'], ['In the image, there is a close-up of a metal piece that appears to be a piece'], ['In the image, there is a close-up view of a metal piece with a curve in it'], ['In the image, there is a close-up of a metal piece, possibly a piece of metal']]"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"[['In the image, there is a small orange toy shaped like a rocket, sitting on'], ['In the image, there is an orange plastic toy rocket with a blue nose, sitting'], ['In the image, there is a small orange toy shaped like a rocket. The to'], ['In the image, there is an orange plastic toy rocket with a blue tail sitting on'], ['In the image, there is a small orange toy shaped like a rocket, with a']]"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"[['The image features an orange plastic item with a green handle, which appears to be a piece of'], ['In the image, there is a large orange plastic container with a green handle. The container is'], ['In the image, there is an orange object with a green handle. It appears to be a piece'], ['In the image, there is an orange and green plastic object, which appears to be a container'], ['In the image, there is a small, orange, plastic, three-dimensional object with a']]"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"[['The image features a large pile of brightly colored, long, and wavy rubber to'], ['In the image, there is a large pile of brightly colored, long, and wavy'], ['In the image, there is a large pile of multi-colored, curly, and'], ['In the image, there is a pile of brightly colored, curly, and long hair'], ['In the image, there is a pile of brightly colored, long, and curly hair']]"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"[['In the image, there is a blue pen with a brown bristle brush attached to it'], ['In the image, there is a blue pen with a brush attached to it. The pen is'], ['In the image, there is a blue pen with a brown bristle brush attached to it'], ['In the image, there is a blue pen with a brown brush on top of it. The'], ['In the image, there is a blue pen with a brown bristle head. The pen is']]"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"[['The image features a wooden toy with a handle and a colorful ball attached to it. The'], ['In the image, there is a colorful wooden toy, which appears to be a drum or'], ['In the image, there is a wooden toy with a handle and a red ball on the end'], ['The image features a wooden toy with a colorful handle, which includes a red, yellow,'], ['In the image, there is a colorful toy drum with a wooden handle and a red,']]"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"[['In the image, there is a pink plastic bracelet with a clear center, and'], ['In the image, there is a pink bracelet made of plastic or silicone'], ['In the image, there is a pink bracelet with a clear plastic center and three'], ['In the image, there is a pink plastic bracelet with a row of three be'], ['In the image, there is a pink bracelet made of a clear plastic material.']]"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"[['The image features a close-up of a colorful, curly, and twisted plastic'], ['In the image, there is a close-up of a group of colorful, twisted,'], ['In the image, there is a colorful arrangement of yellow, orange, and pink nood'], ['The image features a close-up view of a rainbow-colored hair tie, which is'], ['In the image, there is a pile of colorful, twisted, and curled no']]"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"[['In the image, there is a green plastic toy shaped like a cross with a sc'], ['In the image, there is a green plastic item that resembles a cross. It has'], ['The image features a green plastic toy shaped like a cross, with a green dome'], ['In the image, there is a green plastic piece with a cross shape, which appears to be'], ['In the image, there is a green plastic toy shaped like a cross. It is']]"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"[['In the image, there is a blue and yellow ball with long blue hairs on it. It'], ['In the image, there is a blue and yellow ball with blue hairs. It appears to be'], ['In the image, there is a blue and yellow ball with a blue, blue-green, and'], ['In the image, there is a blue and yellow ball with a blue tail. The ball is sitting'], ['In the image, there is a blue and yellow ball with a blue tail, which appears to be']]"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"[['In the image, there is a wooden cross with four wooden balls attached to it. The cross is'], ['In the image, there is a wooden cross with four wooden circles attached to it. The cross is'], ['In the image, there is a toy cross made of wood with four wooden balls attached to it'], ['The image features a wooden cross with four wooden circles attached to it. The cross is blue in color'], ['In the image, there is a wooden cross with four wooden balls attached to it. The cross is']]"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"[['In the image, there is a blue object with a yellow cap, resembling a tooth'], ['In the image, there is a blue object with a yellow top, which appears to be a to'], ['In the image, there is a blue and yellow object that resembles a toy or a'], ['In the image, there is a blue and yellow toy car with a yellow steering wheel.'], ['In the image, there is a blue and yellow toy, possibly a toy car or a']]"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"[['The image features a pink and yellow toy, which appears to be a combination of a ball'], ['In the image, there is a toy with a yellow, green, and pink ball attached'], ['The image features a toy with a yellow ball on a string. The toy is designed to'], ['In the image, there is a pink and yellow ball on a pink string. The ball'], ['In the image, there is a toy with a ball on one end and a pink handle']]"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"[['In the image, there is a toy shaped like a long orange and blue tube.'], ['In the image, there is a toy that resembles a toothbrush, but'], ['In the image, there is a blue ball with a red and orange chain hanging from it.'], ['In the image, there is a toy with a blue ball attached to it. The toy'], ['In the image, there is a blue ball with a hole in the middle, sitting on top of']]"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"[['In the image, there is a wooden spoon with a hole in the middle and five holes around'], ['The image features a wooden spoon with four holes in it, sitting on a white background. The'], ['In the image, there is a wooden spoon with a hole in the middle and four holes on'], ['The image features a wooden spoon with a handle, sitting on a white background. The spoon'], ['In the image, there is a wooden object with a hole in the middle, resembling a']]"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"[['In the image, there is a small, clear case with a blue and green design on it.'], ['In the image, there is a small, colorful, clear plastic case with a chain attached'], ['In the image, there is a small, clear case with a keychain attached to it. The'], ['In the image, there is a small plastic container with a chain attached to it. The container'], ['The image features a small, clear case with a chain attached to it. The case is filled with']]"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"[['In the image, there is a black and silver bottle, which appears to be a vase'], ['In the image, there is a small black and silver bottle, which is most likely a to'], ['In the image, there is a silver and black bottle sitting on a white background. The bott'], ['In the image, there is a black and silver bottle with a silver top, sitting on a'], ['In the image, there is a silver bottle cap with a black base, sitting on a white']]"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"[['In the image, there is a stack of colorful plastic balls, including a mix of different'], ['The image features a stack of brightly colored balls, including blue, yellow, green, pink'], ['In the image, there is a pile of brightly colored plastic balls, including blue,'], ['In the image, there is a pile of various colored balls, including pink, yellow,'], ['In the image, there is a large pile of colorful balls stacked on top of each']]"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"[['In the image, there is a blue pencil with a metal clip attached to it. The'], ['In the image, there is a blue pen with a clip attached to it. The pen is placed'], ['In the image, there is a blue pen with a metal clip attached to it. The pen is'], ['In the image, there is a blue pen with a clip attached to it, sitting on a white'], ['In the image, there is a blue pencil with a metal clip attached to it. The']]"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"[['The image features a black plastic piece with a hole in the middle, sitting on a white background'], ['In the image, there is a black round object with a silver center, which appears to be a'], ['In the image, there is a black object, which appears to be a black dome or a'], ['In the image, there is a black plastic piece with a circular top, which is a part'], ['In the image, there is a black plastic item with a hole in the center, sitting on']]"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"[['In the image, there is a green toilet seat with a pink flower design on it'], ['In the image, there is a green plastic toy shaped like a toilet.'], ['In the image, there is a green toy shaped like a toilet. The to'], ['In the image, there is a green toy shaped like a toilet with a lid'], ['In the image, there is a green toy shaped like a toilet. The to']]"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"[['In the image, there is a green plastic tool with a pink handle. The tool is'], ['In the image, there is a green object that looks like a pair of scissors, but'], ['In the image, there is a green and pink toothbrush holder with a pink'], ['In the image, there is a green and pink umbrella holder, which is designed to'], ['In the image, there is a green plastic object that resembles a pair of sciss']]"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"[['In the image, there is a red object that appears to be a piece of art or a sculpt'], ['In the image, there is a red metal pole with two red handles or hooks on it.'], ['In the image, there is a red umbrella stand with a red umbrella attached to'], ['In the image, there is a red metal object with a handle on the top. The object is'], ['In the image, there is a red umbrella handle standing upright on a white background']]"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"[['In the image, there is a wooden object with a red clamp or clamp-like mechanism'], ['In the image, there is a wooden object with a red handle, sitting on a white background.'], ['In the image, there is a wooden object with a red handle, which appears to be a tool'], ['In the image, there is a wooden object with a red knob on it, sitting on a'], ['In the image, there is a wooden object with a red clamp on it. The wooden object']]"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"[['In the image, there is a yellow vase with a unique design, featuring a combination of holes'], ['In the image, there is a yellow vase with a greenish tint. The vase'], ['In the image, there is a large, bright green vase with a unique design. The v'], ['In the image, there is a green vase with a unique design. The vase is made'], ['The image features a green vase with a unique design. The vase is made of plastic']]"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"[['In the image, there is a blue and green toy shaped like an airplane, with'], ['In the image, there is a blue and red toy that is shaped like an airplane'], ['In the image, there is a blue and red toy in the shape of a bird. The'], ['In the image, there is a colorful toy shaped like a bird, with a green'], ['In the image, there is a blue and green toy shaped like a bird. The to']]"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"[['In the image, there is a red object that looks like a small, round, red bowl'], ['In the image, there is a red plastic object with a black top, which appears to be'], ['The image features a red plastic object, possibly a red cone, sitting on a white background.'], ['In the image, there is a red plastic object with a black tip, which appears to be'], ['In the image, there is a red object with a hole in the center, sitting on a white']]"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"[['In the image, there is a pink plastic item that looks like a piece of a d'], ['In the image, there is a pink plastic ring or circle with a hole in the center'], ['In the image, there is a pink plastic ring, possibly a plastic lid or a'], ['In the image, there is a pink plastic ring with a hole in the center. The'], ['In the image, there is a pink plastic item, possibly a dome or a ring']]"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"[['In the image, there is a purple vibrator with a long handle, sitting on a'], ['In the image, there is a purple dildo, which is a type of vibr'], ['In the image, there is a purple vibrator, which is a type of sex to'], ['In the image, there is a purple vibrator, which appears to be a dild'], ['In the image, there is a purple dildo or vibrator, which is a']]"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"[['In the image, there is a close-up view of a red glass ball with a cluster of'], ['In the image, there is a close-up of a red glass ball, which appears to be'], ['In the image, there is a close-up view of a red, glass-like object that'], ['The image features a close-up of a red glass sculpture or glass ball, which appears to'], ['In the image, there is a large, red, plastic ball with multiple small holes in it']]"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"[['The image features a green and blue toy, which appears to be a donut or a ring'], ['The image features a green and blue plastic toy with a hole in the center, resemb'], ['In the image, there is a green, multi-colored, and multi-colored pol'], ['In the image, there is a green and colorful donut-shaped toy with a'], ['In the image, there is a green, multi-colored, and multi-textured pl']]"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"[['In the image, there is a close-up view of an orange bead necklace. The'], ['In the image, there is an orange bead necklace with orange beads that are shaped'], ['The image features an orange bead necklace with a round, orange bead at the center.'], ['In the image, there is a large, round, orange bead necklace with a row of'], ['The image features a close-up of an orange beaded necklace. The necklace is made']]"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"[['The image features a small, round, silver, and colorful object with many small circles and d'], ['In the image, there is a close-up of a silver metal object that looks like a planet'], ['In the image, there is a silver metal sculpture of a planet, featuring a globe with'], ['The image features a small, round, metallic sculpture with a complex, interconnected design'], ['In the image, there is a metal sculpture that resembles a globe or a planet']]"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"[['In the image, there is a green object with a screw in the center, sitting on a'], ['In the image, there is a green plastic piece of art, which could be a sculpture'], ['In the image, there is a green plastic piece with a screw on top. The piece'], ['In the image, there is a green plastic piece with a screw in the middle, which'], ['In the image, there is a green object with a hole in the middle. It appears to be']]"
