image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,llava_output,llava_saliencies,llava_saliency_rate
data/images/noun/2011-600.jpg,2011,noisemaker,22,75,88,3,"['In the image, there is a green toy shaped like a face with orange accents.', 'In the image, there is a green and orange toy car with a face and a large orange', 'In the image, there is a green toy car with a yellow nose and orange wheels.', 'In the image, there is a green and orange toy shaped like a face, with a', 'In the image, there is a green toy with a yellow and orange nose, which appears to']","[(['Orange', 'Green'], []), (['Orange', 'Green'], []), (['Orange', 'Yellow', 'Green'], []), (['Orange', 'Green'], []), (['Orange', 'Yellow', 'Green'], [])]","(100, 0)"
data/images/noun/2012-600.jpg,2012,coiled worm toy,41,50,59,41,"['The image features a bright pink, squishy, and hairy object that resembles', 'In the image, there is a close-up of a red and orange, possibly pink,', 'In the image, there is a large, brightly colored, and oddly shaped object that', 'The image features a pink, rubbery, and somewhat squishy object, possibly a', 'In the image, there is a large, bright pink, squishy, and fuz']","[(['Pink'], ['Hairy']), (['Red', 'Orange', 'Pink'], []), (['Red'], []), (['Pink'], ['Rubber']), (['Pink'], [])]","(100, 40)"
data/images/noun/2013-600.jpg,2013,sling shot,6,20,87,6,"['The image features a bright orange plastic object with a spout or nozzle on top.', 'In the image, there is a bright orange plastic piece with a hole in the center. It', ""In the image, there is a toy shaped like a person's head with an orange"", 'In the image, there is a close-up view of a toy, likely a toy', 'The image features a plastic toy, which appears to be a piece of a toy car']","[(['Orange'], ['Plastic']), (['Orange'], ['Plastic']), (['Orange'], []), ([], []), ([], ['Plastic'])]","(60, 60)"
data/images/noun/2014-600.jpg,2014,this light-up toy,38,75,39,0,"['In the image, there is a colorful toy shaped like a microphone, featuring a', 'In the image, there is a colorful toy, which appears to be a toy micro', 'In the image, there is a colorful, sparkly toy shaped like a microphone', 'In the image, there is a colorful toy with a purple and pink design,', 'In the image, there is a toy microphone with a purple and pink color scheme']","[([], []), ([], []), ([], ['Sparkly']), (['Purple', 'Pink'], []), (['Purple', 'Pink'], [])]","(40, 20)"
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"['In the image, there is a blue plastic object that resembles a car tire cover', 'In the image, there is a blue plastic object with a circular pattern on it. The object', 'The image features a blue object with a pattern of circles on it. The object appears to be a', 'In the image, there is a blue plastic object that appears to be a piece of sports equipment', 'In the image, there is a blue plastic object with a hole in the center. The object']","[(['Blue'], ['Plastic']), (['Blue'], ['Plastic']), (['Blue'], []), (['Blue'], ['Plastic']), (['Blue'], ['Plastic'])]","(100, 80)"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"['In the image, there is a blue and white rug on a white background. The rug is made', 'In the image, there is a blue and orange brush with a blue and white bristle', 'In the image, there is a blue and white rug hanging from a yellow object, which is', 'In the image, there is a blue and white rug hanging from a yellow object, which appears', 'In the image, there is a blue and white rug with a yellow handle, which appears to be']","[(['Blue'], []), (['Orange', 'Blue', 'White'], []), (['Yellow', 'Blue', 'White'], []), (['Yellow', 'Blue', 'White'], []), (['Yellow', 'Blue', 'White'], [])]","(100, 0)"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"['In the image, there is a small toy on a white background. The toy consists of', 'In the image, there is a toy with a blue and silver handle, a green wheel,', 'In the image, there is a small metal device with a blue clip attached to it. The clip', 'In the image, there is a toy car with a blue and yellow wheel, sitting on a', 'In the image, there is a small toy with a blue clip and a green wheel. The']","[([], []), (['Green', 'Blue', 'Silver'], []), (['Blue'], []), (['Yellow', 'Blue'], []), (['Green', 'Blue'], [])]","(80, 0)"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"['In the image, there is a yellow plastic container, possibly a light or a container for small', 'In the image, there is a yellow bowl-shaped object with a clear plastic cover', 'In the image, there is a yellow plastic container with a clear plastic lid. The container', 'In the image, there is a yellow plastic container with a black lid, sitting on a white', 'In the image, there is a yellow bowl with a clear plastic cover. The bowl']","[(['Yellow'], ['Plastic']), (['Yellow'], ['Plastic']), (['Yellow'], ['Plastic']), (['Yellow', 'Black', 'White'], ['Plastic']), (['Yellow'], ['Plastic'])]","(100, 100)"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"['In the image, there is a yellow and orange egg-shaped object with a furry top', 'In the image, there is a small, brightly colored, odd-shaped toy that', 'In the image, there is a brightly colored, orange and yellow plastic egg with a f', 'In the image, there is a brightly colored, oddly shaped, and possibly rubber', 'In the image, there is a small, brightly colored, orange and yellow egg-shaped']","[(['Orange', 'Yellow'], ['Furry']), (['Red'], []), (['Red', 'Orange', 'Yellow'], ['Plastic']), (['Red'], ['Rubber']), (['Red', 'Orange', 'Yellow'], [])]","(100, 60)"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"['The image features a stack of five colorful cushions, each with a different color and pattern', 'In the image, there is a stack of six colored foam blocks, with each block having a', 'In the image, there is a stack of six colorful, rectangular cushions. The', 'The image features a stack of five colorful, rectangular cushions. They are arranged in', 'The image features a stack of six colorful rubber mats, each with a different color.']","[([], []), (['Red'], []), (['Tan'], []), (['Tan'], []), ([], ['Rubber'])]","(60, 20)"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"['In the image, there is a close-up of a purple, green, and black object', 'In the image, there is a close-up of a green and purple object that appears to', 'In the image, there is a close-up of a black and pink rubber item,', 'The image features a close-up of a colorful object made up of a combination of purple', 'The image features a close-up view of a purple and green plastic object with a black']","[(['Green', 'Purple', 'Black'], []), (['Green', 'Purple'], []), (['Pink', 'Black'], ['Rubber']), (['Purple'], []), (['Green', 'Purple', 'Black'], ['Plastic'])]","(100, 40)"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"['In the image, there is a green plastic object that resembles a small green cone.', 'In the image, there is a green plastic object, which appears to be a large, odd', 'In the image, there is a green object that resembles a large green cone. It is', 'In the image, there is a green object that looks like a green cone or a green dome', 'In the image, there is a green plastic object, which appears to be a green dome']","[(['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], []), (['Green'], []), (['Green'], ['Plastic'])]","(100, 60)"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"['The image features a white and black ball with a white center. It appears to be a white d', 'In the image, there is a white and black circular object that resembles a flower or a', 'In the image, there is a white and black decorative piece that looks like a flower. It', 'In the image, there is a white and black decorative piece, which appears to be a sculpt', 'In the image, there is a white and black spiral-shaped object that appears to be']","[(['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], [])]","(100, 0)"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"['The image features a toy airplane made of colored plastic, with a yellow and red color', 'In the image, there is a yellow and red toy shaped like a wheel with a blue', 'The image features a colorful, three-dimensional puzzle made of yellow, red, and blue', 'In the image, there is a yellow and red toy shaped like a wheel with a blue', 'In the image, there is a toy shaped like a yellow and red wheel with blue wings']","[(['Red', 'Yellow'], ['Plastic']), (['Red', 'Yellow', 'Blue'], []), (['Red', 'Yellow', 'Blue'], []), (['Red', 'Yellow', 'Blue'], []), (['Red', 'Yellow', 'Blue'], [])]","(100, 20)"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"['In the image, there is a blue object that appears to be a piece of art or a sculpt', 'The image features a blue plastic object that resembles a pair of flippers or a', 'In the image, there is a blue plastic object that resembles a sandal or a', 'In the image, there is a blue plastic object that resembles a sandal or a', 'In the image, there is a blue object that resembles a sandal or a flip']","[(['Blue'], []), (['Blue'], ['Plastic']), (['Blue'], ['Plastic']), (['Blue'], ['Plastic']), (['Blue'], [])]","(100, 60)"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"[""In the image, there is a green toy shaped like a dog's tail. The"", ""In the image, there is a green toy shaped like a dog's leg. It"", ""In the image, there is a green toy shaped like a dog's leg. The"", ""In the image, there is a green toy shaped like a dog's foot. It"", 'In the image, there is a green dog toy that looks like a shoe. The to']","[(['Green'], []), (['Green'], []), (['Green'], []), (['Green'], []), (['Green'], [])]","(100, 0)"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"['In the image, there is a white object that appears to be a sports ball, possibly a football', 'In the image, there is a white plastic ball with a hole in the middle. It appears', 'In the image, there is a white, round object with a hole in the center. It appears', 'In the image, there is a white plastic ball with a hole in the center, sitting on', 'In the image, there is a white object, which appears to be a white ball or a white']","[(['White'], []), (['White'], ['Plastic']), (['White'], []), (['White'], ['Plastic']), (['White'], [])]","(100, 40)"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"['In the image, there is a close-up of a pink donut with white frost', 'In the image, there is a close-up of a pink donut with white frost', 'In the image, there is a close-up of a pink donut with white frost', 'In the image, there is a white background with a pink donut-shaped object,', 'In the image, there is a white background with a pink donut-shaped object with']","[(['Pink', 'White'], []), (['Pink', 'White'], []), (['Pink', 'White'], []), (['Pink'], []), (['Pink'], [])]","(100, 0)"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"['In the image, there is a black plastic piece with a hole in the center. The hole', 'In the image, there is a black object with a hole in the middle. The object appears to', 'In the image, there is a black plastic piece with a hole in the middle. It appears', 'In the image, there is a black plastic piece with a hole in the center, sitting on', 'In the image, there is a close-up of a black plastic piece with a hole in']","[(['Black'], ['Plastic']), (['Black'], []), (['Black'], ['Plastic']), (['Black'], ['Plastic']), (['Black'], ['Plastic'])]","(100, 80)"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"['In the image, there is a blue object that looks like a small statue or a sculpture.', 'In the image, there is a blue object that appears to be a toy or a decorative', 'In the image, there is a blue object with a face, which appears to be a sculpture', 'In the image, there is a blue plastic object that looks like a face with two eyes and', 'In the image, there is a blue object that looks like a small blue bottle or a v']","[(['Blue'], []), (['Blue'], []), (['Blue'], []), (['Blue'], ['Plastic']), (['Blue'], [])]","(100, 20)"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"['In the image, there is a close-up of a metal object, possibly a metal brace', 'In the image, there is a silver metal piece with a curved shape. It appears to be', 'In the image, there is a close-up view of a metal piece, which appears to be', 'The image features a silver metal piece, which appears to be a piece of a metal bracket or', 'In the image, there is a close-up of a silver metal piece, which appears to be']","[([], []), (['Silver'], []), ([], []), (['Silver'], []), (['Silver'], [])]","(60, 0)"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"['In the image, there is a bright orange plastic object that resembles a rocket.', 'In the image, there is an orange toy shaped like a rocket with a blue nose', 'In the image, there is a small orange plastic toy rocket sitting on a white background', 'In the image, there is a bright orange plastic toy rocket on a white background.', 'In the image, there is a small orange object with a blue tip, sitting on a white background']","[(['Orange'], ['Plastic']), (['Orange', 'Blue'], []), (['Orange'], ['Plastic']), (['Orange'], ['Plastic']), (['Orange', 'Blue'], [])]","(100, 60)"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"['In the image, there is an orange and green plastic object that looks like a small ramp', 'In the image, there is an orange plastic container with a green handle. The container is made', 'In the image, there is a small, orange, plastic, star-shaped container with', 'In the image, there is an orange object with a green handle, which appears to be a piece', 'In the image, there is an orange and green plastic object with a grid pattern. The object']","[(['Orange', 'Green'], ['Plastic']), (['Orange', 'Green'], ['Plastic']), (['Orange'], ['Plastic']), (['Orange', 'Green'], []), (['Orange', 'Green'], ['Plastic'])]","(100, 80)"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"['In the image, there is a pile of brightly colored, twisted, and curled', 'In the image, there is a pile of brightly colored, long, and wiggly', 'In the image, there is a pile of brightly colored, long, and wiggly', 'In the image, there is a pile of neon-colored, long, and w', 'In the image, there is a large pile of colorful, long, and curly pl']","[(['Red'], []), (['Red'], []), (['Red'], []), (['Red'], []), ([], [])]","(80, 0)"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"['In the image, there is a blue pen with a brown brush head sitting on a white background', 'In the image, there is a blue pen with a brush head attached to it. The br', 'In the image, there is a blue pen with a brown bristle head, sitting on a', 'In the image, there is a blue pen with a brown bristle brush on the end', 'In the image, there is a blue pen with a brown bristle brush on top of']","[(['Blue', 'Brown'], []), (['Blue'], []), (['Blue', 'Brown'], []), (['Blue', 'Brown'], []), (['Blue', 'Brown'], [])]","(100, 0)"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"['The image features a wooden toy, possibly a toy drum, with a colorful design.', 'The image features a wooden toy with a red, yellow, and green striped handle. The', 'In the image, there is a colorful wooden toy with a red ball on one end and', 'In the image, there is a colorful wooden toy, which appears to be a toy', 'In the image, there is a wooden toy with a handle and a colorful ball on the']","[([], ['Wooden']), (['Red', 'Yellow', 'Green'], ['Wooden']), (['Red'], ['Wooden']), ([], ['Wooden']), ([], ['Wooden'])]","(40, 100)"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"['In the image, there is a pink plastic ring with three clear balls attached to it.', 'In the image, there is a pink plastic bracelet with three clear balls on it', 'In the image, there is a pink plastic bracelet with a clear center. The', 'In the image, there is a pink bracelet made of clear plastic or glass be', 'In the image, there is a pink plastic bracelet with three pink beads']","[(['Pink'], ['Plastic']), (['Pink'], ['Plastic']), (['Pink'], ['Plastic']), (['Pink'], ['Plastic']), (['Pink'], ['Plastic'])]","(100, 100)"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"['In the image, there is a group of six colorful, spiral-shaped nood', 'In the image, there is a collection of colorful, twisted, and braided hair st', 'The image features a close-up of a bunch of colorful, twisted, and curled', 'The image features a colorful display of noodles, including yellow, orange, and green no', 'In the image, there is a group of six colored, twisted, and curled up no']","[([], []), ([], []), ([], []), (['Orange', 'Yellow', 'Green'], []), (['Red'], [])]","(40, 0)"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"['In the image, there is a green plastic toy shaped like a cross. The to', 'The image features a green plastic toy cross, which is a small, plastic, three', 'In the image, there is a green plastic piece with a cross shape, possibly a green to', 'The image features a green plastic toy in the shape of a cross. It has a clear', 'In the image, there is a green plastic item with a cross shape, which is a small']","[(['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic'])]","(100, 100)"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"['In the image, there is a blue and yellow ball with blue hairs on top of it.', 'In the image, there is a blue and yellow ball with a blue, blue-green, or', 'In the image, there is a blue and yellow ball with blue hairs. The ball is sitting', 'In the image, there is a small blue and yellow ball with a long blue tentacle-like', 'In the image, there is a blue and yellow ball with a long blue hair on top of it']","[(['Yellow', 'Blue'], []), (['Yellow', 'Green', 'Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], [])]","(100, 0)"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"['In the image, there is a wooden cross with four wooden circles attached to it. The cross is', 'In the image, there is a wooden cross with four wooden circles attached to it. The cross is', 'The image features a wooden cross with four wooden circles attached to it. The cross is blue and made', 'In the image, there is a wooden cross made of four wooden circles, each connected to a central', 'In the image, there is a wooden cross with four wooden balls attached to it. The cross is']","[([], ['Wooden']), ([], ['Wooden']), (['Blue'], ['Wooden']), ([], ['Wooden']), ([], ['Wooden'])]","(20, 100)"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"['In the image, there is a blue and yellow toy car, possibly a toy steering', 'In the image, there is a blue and yellow toy, possibly a toy car or a', 'In the image, there is a blue object that appears to be a toy or a small electronic', 'In the image, there is a blue and yellow toy with a handle, which appears to be', 'In the image, there is a blue and yellow toy car with a yellow steering wheel.']","[(['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], [])]","(100, 0)"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"['In the image, there is a pink and yellow toy hanging from a string. The', 'In the image, there is a toy with a green, yellow, and pink ball attached', 'In the image, there is a pink and yellow toy hanging from a string. The', ""In the image, there is a pink and yellow plastic toy, possibly a children'"", 'In the image, there is a toy with a yellow ball attached to a green and pink']","[(['Yellow', 'Pink'], []), (['Yellow', 'Green', 'Pink'], []), (['Yellow', 'Pink'], []), (['Yellow', 'Pink'], ['Plastic']), (['Yellow', 'Green', 'Pink'], [])]","(100, 20)"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"['In the image, there is a blue ball attached to a long orange chain. The ball is located', 'In the image, there is a toy with a blue ball attached to it. The toy', 'In the image, there is a toy shaped like a long, curved orange and blue', 'In the image, there is a blue ball with a rung attached to it, which is a', 'In the image, there is a toy with a blue ball on the end, and it is']","[(['Orange', 'Blue'], []), (['Blue'], []), (['Orange', 'Blue'], []), (['Blue'], []), (['Blue'], [])]","(100, 0)"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"['In the image, there is a wooden spoon with a hole in the middle, sitting on a', 'The image features a wooden spoon with a handle and a wooden grip. The spoon is', 'In the image, there is a wooden tool with six holes in it, resembling a small', 'In the image, there is a wooden tool with six holes in it, which appears to be a', 'In the image, there is a wooden spoon with holes in it, sitting on a white background']","[([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden'])]","(0, 100)"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"['In the image, there is a small, clear case with a blue and white design. The case', 'In the image, there is a small clear case with a blue, green, and yellow design,', 'In the image, there is a small, clear case with a keychain attached to it. The', 'In the image, there is a small, colorful, plastic box with a key chain attached', 'In the image, there is a small blue and clear box with a silver chain attached to it.']","[(['Blue', 'White'], []), (['Yellow', 'Green', 'Blue'], []), ([], []), ([], ['Plastic']), (['Blue', 'Silver'], [])]","(60, 20)"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"['In the image, there is a small black bottle with a silver top. The bottle is', 'In the image, there is a black and silver metal object, which appears to be a small v', 'In the image, there is a black bottle with a silver top. The bottle is standing', 'In the image, there is a black and silver bottle with a silver top. The bottle', 'In the image, there is a small, round, black object with a silver top. The object']","[(['Black', 'Silver'], []), (['Black', 'Silver'], []), (['Black', 'Silver', 'Tan'], []), (['Black', 'Silver'], []), (['Black', 'Silver'], [])]","(100, 0)"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"['In the image, there is a stack of colorful balls, including a mix of pink,', 'In the image, there is a pile of colorful balls, including blue, green, and', 'In the image, there is a pile of various colored balls, including pink, blue,', 'In the image, there is a stack of brightly colored balls, including blue, yellow, p', 'In the image, there is a pile of colorful balls, including a mix of blue,']","[(['Pink'], []), (['Green', 'Blue'], []), (['Red', 'Blue', 'Pink'], []), (['Red', 'Yellow', 'Blue'], []), (['Blue'], [])]","(100, 0)"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"['In the image, there is a blue pen with a clip attached to it. The pen is position', 'In the image, there is a blue pencil with a white eraser on top of it', 'In the image, there is a blue pen with a metal clip on the top of it. The', 'In the image, there is a blue pencil with a metal ring attached to it, sitting', 'In the image, there is a blue pencil with a metal clip on it, sitting on']","[(['Blue'], []), (['Blue', 'White'], []), (['Blue'], []), (['Blue'], []), (['Blue'], [])]","(100, 0)"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"['The image features a black object with a round top, which appears to be a piece of equipment or', ""The image features a black plastic item, possibly a piece of a car's interior, with"", 'In the image, there is a black object with a silver top, sitting on a white background.', 'In the image, there is a black plastic piece with a hole in the center, sitting on', 'The image features a black plastic piece with a circular hole in the center. The piece is placed']","[(['Black'], []), (['Black'], ['Plastic']), (['Black', 'Silver'], []), (['Black'], ['Plastic']), (['Black'], ['Plastic', 'Lace'])]","(100, 60)"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"['In the image, there is a green toy shaped like a toilet, with a', 'In the image, there is a green toy shaped like a toilet. It has', 'In the image, there is a green toy shaped like a toilet. The to', 'In the image, there is a green plastic item that looks like a toy or a piece', 'In the image, there is a green toy shaped like a toilet. The to']","[(['Green'], []), (['Green'], []), (['Green'], []), (['Green'], ['Plastic']), (['Green'], [])]","(100, 20)"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"['In the image, there is a green umbrella handle with a pink top. The handle', 'In the image, there is a green and pink plastic tool with two handles. The tool', 'In the image, there is a green plastic tool with two handles, one on the top and', 'In the image, there is a green umbrella with a pink handle. The umbre', 'In the image, there is a green umbrella with a pink handle. The umbre']","[(['Green', 'Pink'], []), (['Green', 'Pink'], ['Plastic']), (['Green'], ['Plastic']), (['Green', 'Pink'], []), (['Green', 'Pink'], [])]","(100, 40)"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"['In the image, there is a red umbrella handle with a black metal piece on top.', 'In the image, there is a red umbrella stand with a red umbrella on top', 'In the image, there is a red umbrella stand with a red umbrella attached to', 'In the image, there is a red object that appears to be a piece of a red umbre', 'In the image, there is a red object that is shaped like a pair of scissors']","[(['Red', 'Black'], []), (['Red', 'Tan'], []), (['Red', 'Tan'], []), (['Red'], []), (['Red'], [])]","(100, 0)"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"['In the image, there is a wooden object with a red handle. It is placed on a white', 'In the image, there is a wooden object with a red handle, sitting on a white background.', 'In the image, there is a wooden object with a red piece of wood on top of it.', 'In the image, there is a wooden board with a red clamp or hook attached to it.', 'In the image, there is a wooden block with a red handle on top of it. The wooden']","[(['Red', 'White'], ['Wooden', 'Lace']), (['Red'], ['Wooden']), (['Red'], ['Wooden']), (['Red'], ['Wooden']), (['Red'], ['Wooden'])]","(100, 100)"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"['In the image, there is a green vase with a hole in the middle, which is placed', 'In the image, there is a close-up of a green vase with a unique design.', 'The image features a green vase with a unique design, resembling a mouth or a face', 'In the image, there is a green vase with a unique design, featuring a series of holes', 'The image features a green vase with a unique design. It has a hollowed-out']","[(['Green'], ['Lace']), (['Green'], []), (['Green'], []), (['Green'], []), (['Green'], [])]","(100, 20)"
