image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,llava_output,llava_saliencies,llava_saliency_rate
data/images/noun/2011-600.jpg,2011,noisemaker,22,75,88,3,"['The image features a green toy with orange accents, shaped like a car. It has', 'I see a green and orange plastic toy in the image. The toy appears to be', 'In the image, there is a green and orange plastic toy shaped like a face with', 'In the image, there is a green and orange toy car with a detachable steering', 'In the image, there is a green plastic toy that resembles a caricature']","[(['Orange', 'Green'], []), (['Orange', 'Green'], ['Plastic']), (['Orange', 'Green'], ['Plastic']), (['Orange', 'Green'], []), (['Green'], ['Plastic'])]","(100, 60)"
data/images/noun/2012-600.jpg,2012,coiled worm toy,41,50,59,41,"['In the image, there is a large, odd-shaped pink and orange toy,', 'In the image, there is a pink, plastic-like object that looks like an al', 'I see a large, bright pink, rubbery-looking object with multiple tentacles,', 'In the image, there is a bright pink, squishy, and possibly rubbery', 'I see a bright pink and orange colored object that resembles a sea creature, with multiple']","[(['Orange', 'Pink'], []), (['Pink'], ['Plastic']), (['Pink'], ['Rubber']), (['Pink'], ['Rubber']), (['Red', 'Orange', 'Pink'], [])]","(100, 60)"
data/images/noun/2013-600.jpg,2013,sling shot,6,20,87,6,"['In the image, there is a close-up view of an orange and yellow plastic object,', 'The image features a unique, odd-shaped, plastic object that looks like a bird or', 'In the image, there is a plastic orange object with a red top, which is positioned', 'In the image, there is a toy, possibly a toy kitchen utensil or a', 'In the image, there is an orange and yellow plastic object with a red top, which is']","[(['Orange', 'Yellow'], ['Plastic']), ([], ['Plastic']), (['Red', 'Orange'], ['Plastic']), ([], []), (['Red', 'Orange', 'Yellow'], ['Plastic'])]","(60, 80)"
data/images/noun/2014-600.jpg,2014,this light-up toy,38,75,39,0,"[""In the image, there is a colorful toy, which appears to be a child's"", 'In the image, there is a colorful toy shaped like a microphone. The micro', 'In the image, there is a toy microphone with a purple and pink glitter', 'In the image, there is a toy microphone with a pink, purple, and', 'In the image, there is a toy shaped like a microphone with a purple and']","[([], []), ([], []), (['Purple', 'Pink'], []), (['Purple', 'Pink'], []), (['Purple'], [])]","(60, 0)"
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"['In the image, there is a blue object with a hole in the center. The object has a', 'The image features a blue piece of protective gear with a hole in the center. It appears', 'In the image, there is a blue object with a hole in the center. The object appears to', 'In the image, there is a blue object with a hole in the middle, resembling a', 'The image features a blue plastic object with a hole in the middle, which appears to be a']","[(['Blue'], []), (['Blue'], []), (['Blue'], []), (['Blue'], []), (['Blue'], ['Plastic'])]","(100, 20)"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"['In the image, there is a blue and white rug with a blue handle or handle-like object', 'In the image, there is a blue and white rug, which appears to be a bath rug or', 'In the image, there is a blue and white rug with a yellow handle, sitting on a white', 'In the image, there is a blue and white rug on a white background. The rug is h', 'In the image, there is a blue and white toothbrush with a long bristle']","[(['Blue', 'White'], []), (['Blue', 'White'], []), (['Yellow', 'Blue', 'White'], []), (['Blue'], []), (['Blue', 'White'], [])]","(100, 0)"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"['In the image, there is a small toy with a blue clip, which is attached to a', 'In the image, there is a small toy, likely a toy car or a toy', 'In the image, there is a small toy with a blue clip on it, which is h', 'In the image, there is a small toy with a blue clip on one end and a green', 'In the image, there is a small toy car on a metal track, which appears to be']","[(['Blue'], []), ([], []), (['Blue'], []), (['Green', 'Blue'], []), ([], [])]","(60, 0)"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"['In the image, there is a yellow plastic bowl sitting on a white background. The bow', 'The image features a yellow bowl-shaped object with a clear top. The bowl is', 'In the image, there is a yellow plastic bowl or container with a clear lid. The', 'The image features a yellow plastic container with a black top, which has a clear plastic l', 'The image features a yellow plastic container with a clear lid, which is placed on a white background']","[(['Yellow'], ['Plastic']), (['Yellow'], []), (['Yellow'], ['Plastic']), (['Yellow', 'Black'], ['Plastic']), (['Yellow'], ['Plastic', 'Lace'])]","(100, 80)"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"['In the image, there is a large, odd-shaped orange and yellow egg with a f', 'In the image, there is a brightly colored, odd-shaped egg, which appears to', 'In the image, there is a small, odd-shaped, multi-colored egg-', 'The image features a brightly colored, odd-shaped, and oddly shaped plastic', 'The image features a small, brightly colored egg-shaped object with a fuzzy top']","[(['Orange', 'Yellow'], []), (['Red'], []), (['Red'], []), (['Red'], ['Plastic']), (['Red'], ['Fuzzy'])]","(100, 40)"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"['The image features a stack of five colored foam blocks, each with a different color. The colors', 'In the image, there is a stack of six colored foam blocks, each one with a different', 'In the image, there is a stack of four cushions, each featuring a different color and', 'I see a stack of four different colored cushion pads, each with a different color:', 'In the image, there are three stacks of colored rubber mats, each with different colors']","[(['Red'], []), (['Red'], []), ([], []), (['Red'], []), (['Red'], ['Rubber'])]","(80, 20)"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"['In the image, there is a close-up of a purple and pink tube with', 'In the image, there is a black and purple plastic object with a black center. It', 'In the image, there is a white background with a green, purple, and pink colored', 'In the image, there is a green and purple plastic object with a black center, res', 'In the image, there is a close-up of a purple and pink object, which']","[(['Purple', 'Pink'], []), (['Purple', 'Black'], ['Plastic']), (['Red', 'Green', 'Purple', 'Pink'], []), (['Green', 'Purple', 'Black'], ['Plastic']), (['Purple', 'Pink'], [])]","(100, 40)"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"['In the image, there is a green plastic object with a hole in the center, sitting on', 'In the image, there is a green plastic object with a hole in the top. It appears', 'In the image, there is a green object, which appears to be a plastic item, sitting', 'In the image, there is a green object that looks like a cone or a small dome,', 'In the image, there is a green plastic object that looks like a top or a cone.']","[(['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], []), (['Green'], ['Plastic'])]","(100, 80)"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"['In the image, there is a white and black circular object, which appears to be a combination of', 'In the image, there is a white and black spiral-shaped object, which appears to', 'In the image, there is a white and black circular object that appears to be a piece of art', 'In the image, there is a white and black circular object, which appears to be a sculpture', 'The image features a large, black and white, circular object with a black center, which resemb']","[(['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], [])]","(100, 0)"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"['The image features a yellow and blue toy shaped like a plane, with a red wheel.', 'In the image, there is a colorful, three-dimensional object that looks like a large,', 'In the image, there is a yellow and red toy shaped like a wheel with a blue', 'In the image, there is a yellow and blue toy airplane shaped like a wheel.', 'In the image, there is a yellow and red toy in the shape of a circle, which']","[(['Red', 'Yellow', 'Blue'], []), ([], []), (['Red', 'Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Red', 'Yellow'], [])]","(80, 0)"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"['The image features a blue object with a curved shape and a hole in the middle. It appears', 'In the image, there is a blue plastic object that resembles a pair of fli', 'In the image, there is a blue object that is shaped like a sandal or a pair', 'The image features a blue object that resembles a shoe or sandal. It appears to', 'The image features a blue object that appears to be a pair of blue flippers or swim']","[(['Blue'], []), (['Blue'], ['Plastic']), (['Blue'], []), (['Blue'], []), (['Blue'], [])]","(100, 20)"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"['In the image, there is a green and red toy dog with a red tongue, sitting on', 'In the image, there is a green object with a red stripe on it, resembling', 'In the image, there is a green toy shaped like a foot. It is a pl', ""The image features a green toy shaped like a dog's foot. The toy has"", 'In the image, there is a green rubber toy shaped like a dog. The to']","[(['Red', 'Green'], []), (['Red', 'Green'], []), (['Green'], []), (['Green'], []), (['Green'], ['Rubber'])]","(100, 20)"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"['In the image, there is a white object that appears to be a ball, possibly a sports ball', 'In the image, there is a white object that resembles a helmet or a ball.', 'In the image, there is a white plastic ball with a hole in the center. The ball', 'In the image, there is a white plastic object that resembles a sports ball, possibly', 'In the image, there is a white object that appears to be a piece of sports equipment, possibly']","[(['White'], []), (['White'], []), (['White'], ['Plastic']), (['White'], ['Plastic']), (['White'], [])]","(100, 40)"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"['In the image, there is a white donut with pink frosting, along with a', 'In the image, there is a white background with a pink donut-shaped object placed', 'In the image, there is a close-up view of a donut with pink frost', 'In the image, there is a white background with a pink donut-shaped toy', 'In the image, there is a close-up of a donut with a hole in the center']","[(['Pink', 'White'], []), (['Pink'], ['Lace']), (['Pink'], []), (['Pink'], []), ([], [])]","(80, 20)"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"['In the image, there is a close-up view of a black plastic object, which appears', 'In the image, there is a black plastic item with a hole in the center, which appears', 'In the image, there is a black object, which appears to be a piece of a gear', 'In the image, there is a close-up view of a black plastic piece, possibly a', 'The image features a black plastic part, possibly a gear or a piece of a gear']","[(['Black'], ['Plastic']), (['Black'], ['Plastic']), (['Black'], []), (['Black'], ['Plastic']), (['Black'], ['Plastic'])]","(100, 80)"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"['In the image, there is a blue ceramic figurine or sculpture, which appears to', 'In the image, there is a blue object that looks like a human face, with two eyes and', 'In the image, there is a small, blue, egg-shaped object with a face on', 'In the image, there is a blue object that resembles a face with two eyes and a', 'In the image, there is a blue object that resembles a human head, possibly a to']","[(['Blue'], []), (['Blue'], []), (['Blue'], []), (['Blue'], []), (['Blue'], [])]","(100, 0)"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"['In the image, there is a silver metal piece that resembles a metal handle or a metal', 'In the image, there is a metal piece with a curved shape, possibly a metal bracket', 'In the image, there is a silver metal object that appears to be a piece of art or a', 'In the image, there is a small, silver metal piece with a curved shape. It appears', 'The image features a metal piece that resembles a chair, possibly a metal bar or a metal']","[(['Silver'], []), ([], []), (['Silver'], []), (['Silver'], []), ([], [])]","(60, 0)"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"['In the image, there is an orange toy shaped like a rocket or space ship.', 'In the image, there is an orange plastic toy space shuttle or rocket sitting', 'In the image, there is a small orange toy rocket-shaped object, possibly a', 'In the image, there is an orange object that resembles a rocket or a spacecraft', 'In the image, there is a small orange and blue toy rocket ship sitting on a white']","[(['Orange'], []), (['Orange'], ['Plastic']), (['Orange'], []), (['Orange'], []), (['Orange', 'Blue', 'White'], [])]","(100, 20)"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"['In the image, there is an orange plastic object with a green trim, which could be a', 'In the image, there is a small orange box with a green handle. The box has a lattice', 'The image features an orange and green plastic piece with holes in it. It appears to be a', 'In the image, there is an orange and green plastic object with a pattern of stars on it', 'In the image, there is an orange object with a green base, which appears to be a container']","[(['Orange', 'Green'], ['Plastic']), (['Orange', 'Green'], []), (['Orange', 'Green'], ['Plastic']), (['Orange', 'Green'], ['Plastic']), (['Orange', 'Green'], [])]","(100, 60)"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"['In the image, there is a pile of colorful, long, and curly hair-', 'The image shows a large pile of brightly colored, rainbow-colored, and odd', 'In the image, there is a pile of multi-colored hair-like objects, possibly', 'The image features a large pink and green object that resembles a hairy, colorful', 'In the image, there is a pile of brightly colored, long, and curly hair']","[([], []), (['Red'], []), (['Red'], []), (['Green', 'Pink'], ['Hairy']), (['Red'], [])]","(80, 20)"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"['In the image, there is a blue pen with a bristle end, which is a to', 'In the image, there is a blue pen with a brush attached to the top of it.', 'In the image, there is a blue pen with a brush-like tip. The pen has', 'In the image, there is a blue and brown brush, likely a makeup brush,', 'In the image, there is a blue pen with a brush head attached to it. The pen']","[(['Blue'], []), (['Blue'], []), (['Blue'], []), (['Blue', 'Brown'], []), (['Blue'], [])]","(100, 0)"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"['In the image, there is a wooden toy with a handle and a ball at the end.', 'In the image, there is a wooden toy with a colorful handle, featuring a red,', 'In the image, there is a toy drum with a wooden handle and three colorful balls attached', 'In the image, there is a wooden toy that resembles a baseball bat, with a', 'In the image, there is a wooden toy with a colorful design, including a red,']","[([], ['Wooden']), (['Red'], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), (['Red'], ['Wooden'])]","(40, 100)"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"['In the image, there is a pink plastic ring with three clear plastic balls attached to', 'In the image, there is a pink plastic bracelet with four small circles on it', 'In the image, there is a pink plastic bracelet with three clear balls on it', 'In the image, there is a pink plastic bracelet with three round beads on', 'In the image, there is a pink plastic ring with three small balls attached to it.']","[(['Pink'], ['Plastic']), (['Pink'], ['Plastic']), (['Pink'], ['Plastic']), (['Pink'], ['Plastic']), (['Pink'], ['Plastic'])]","(100, 100)"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"['The image features a white background with a variety of colors and shapes. There are four different colored no', 'In the image, there is a close-up of a colorful, braided, and tw', 'In the image, there is a collection of different colored, curly noodles, possibly made', 'In the image, there is a close-up of a rainbow-colored bracelet', 'The image features a close-up of a colorful bracelet made of colorful rubber']","[(['Red'], []), ([], []), (['Red'], []), (['Red'], []), ([], ['Rubber'])]","(60, 20)"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"['In the image, there is a green plastic item that resembles a cross. It is', 'In the image, there is a green plastic piece that looks like a cross. It is sitting', 'In the image, there is a green plastic toy in the shape of a cross. The', 'In the image, there is a green plastic item that resembles a cross or a green', 'In the image, there is a green plastic item that resembles a cross with a small']","[(['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic'])]","(100, 100)"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"['In the image, there is a blue and yellow ball with a long blue tail, resembling', 'In the image, there is a blue and yellow ball with a blue and yellow ball inside. The', 'In the image, there is a blue and yellow ball that appears to be a toy or a', 'In the image, there is a blue and yellow plastic ball with a blue and yellow pattern.', 'In the image, there is a blue and yellow ball with long blue hairs sticking out of']","[(['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], ['Plastic']), (['Yellow', 'Blue'], [])]","(100, 20)"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"['The image features a wooden cross with four small wooden balls attached to it. The cross is blue in', 'In the image, there is a wooden cross with four wooden balls attached to it. The cross is', 'In the image, there is a four-sided wooden toy shaped like a cross.', 'In the image, there is a wooden cross with blue rings around each of its four corners. The', 'The image features a wooden cross made of four wooden beads or balls, with each bead having']","[(['Blue'], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), (['Blue'], ['Wooden']), ([], ['Wooden'])]","(40, 100)"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"['In the image, there is a blue and yellow toy in the shape of a person, with', 'In the image, there is a blue and yellow object, possibly a toy or a piece of', 'In the image, there is a blue object that appears to be a gadget or tool.', 'In the image, there is a blue and yellow toy shaped like a hand, possibly a', 'In the image, there is a blue and yellow plastic item with a blue handle. The item']","[(['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], ['Plastic'])]","(100, 20)"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"['In the image, there is a toy with a string attached to it. The toy is', 'In the image, there is a toy with a yellow ball attached to a green and pink', 'In the image, there is a colorful toy hanging on a string, consisting of a', 'In the image, there is a toy with a yellow ball attached to a green and pink', 'In the image, there is a close-up of a yellow, green, and pink rub']","[([], []), (['Yellow', 'Green', 'Pink'], []), ([], []), (['Yellow', 'Green', 'Pink'], []), (['Yellow', 'Green', 'Pink'], [])]","(60, 0)"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"['In the image, there is an orange and blue toy with a blue ball on the end.', 'In the image, there is a blue and orange toy with a blue ball on top of it', 'The image features a blue ball on a white background. The ball is sitting on top of a red', 'In the image, there is a toy with a blue ball attached to it. The toy', 'In the image, there is a blue and orange toy that looks like a combination of a to']","[(['Orange', 'Blue'], []), (['Orange', 'Blue'], []), (['Red', 'Blue'], []), (['Blue'], []), (['Orange', 'Blue'], [])]","(100, 0)"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"['The image features a wooden spoon with a handle. The spoon is made of wood and has', 'In the image, there is a wooden spoon with five holes in it. The spoon is', 'In the image, there is a wooden spatula with three holes on it, sitting on a', 'In the image, there is a wooden spoon with five holes in it, placed on a white', 'In the image, there is a wooden spoon with four holes in it, placed on a white']","[([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), (['White'], ['Wooden', 'Lace']), (['White'], ['Wooden', 'Lace'])]","(40, 100)"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"['In the image, there is a small glass box with a chain attached to it. The box is', 'In the image, there is a small box with a key chain attached to it. The box is', 'In the image, there is a small container with a clear top, containing a key ring with a', 'In the image, there is a small plastic case with multiple compartments. The case is blue', 'The image features a small, colorful, plastic tray with a key chain attached. The']","[([], []), ([], []), ([], []), (['Blue'], ['Plastic']), ([], ['Plastic'])]","(20, 40)"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"['In the image, there is a small black and silver bottle sitting on a white background. The', 'In the image, there is a close-up of a black and silver metal container or bottle', 'In the image, there is a small black and silver bottle sitting on a white background. The', 'In the image, there is a black and silver bottle, possibly a bottle of oil,', 'The image features a black object with a silver top, which is sitting on a white background. It']","[(['Black', 'Silver'], []), (['Black', 'Silver'], []), (['Black', 'Silver'], []), (['Black', 'Silver'], []), (['Black', 'Silver'], [])]","(100, 0)"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"['In the image, there is a large pile of various colored plastic toys, including different', 'In the image, there is a pile of colorful balls, including both hard and soft to', 'The image features a pile of brightly colored balls, including several rainbow-colored ones', 'In the image, there is a stack of colorful, rubbery balls sitting on a white', 'In the image, there is a pile of assorted colored balloons, including blue,']","[(['Red'], ['Plastic']), ([], ['Soft', 'Hard']), (['Red'], []), (['White'], ['Rubber']), (['Red', 'Blue'], [])]","(80, 60)"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"['In the image, there is a blue pen with a clip on it. The pen is attached to', 'In the image, there is a blue pen with a white eraser cap, which is attached to', 'In the image, there is a blue pen with a clip attached to it. The pen is attached', 'In the image, there is a blue pen with a metal clip attached to it. The pen is', 'In the image, there is a blue pencil with a clip attached to it, sitting on']","[(['Blue'], []), (['Blue', 'White'], []), (['Blue'], []), (['Blue'], []), (['Blue'], [])]","(100, 0)"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"['In the image, there is a black, round, metal object with a hole in the center.', 'In the image, there is a black object sitting on a white background. It appears to be a', 'In the image, there is a black object that appears to be a small round piece of equipment or', 'In the image, there is a black object with a round top, which appears to be a black', 'The image features a black round object with a hole in the center, sitting on a white background.']","[(['Black'], []), (['Black'], []), (['Black'], []), (['Black'], []), (['Black'], [])]","(100, 0)"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"['In the image, there is a green toy shaped like a toilet with a handle', 'The image features a green object that resembles a toilet, with a green lid and', 'In the image, there is a green plastic item that appears to be a toy or a', 'In the image, there is a green toy, which appears to be a toy car or', 'In the image, there is a green toy, which could be a toilet or a']","[(['Green'], []), (['Green'], []), (['Green'], ['Plastic']), (['Green'], []), (['Green'], [])]","(100, 20)"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"['In the image, there is a pink plastic object that appears to be a hairbrush', 'In the image, there is a green toothbrush holder with a toothbrush inside', 'In the image, there is a green plastic toothbrush holder with a pink to', 'In the image, there is a green umbrella-shaped hairbrush with two handles', 'In the image, there is a green plastic toothbrush holder with a pink to']","[(['Pink'], ['Plastic']), (['Green'], []), (['Green', 'Pink'], ['Plastic']), (['Green'], []), (['Green', 'Pink'], ['Plastic'])]","(100, 60)"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"['In the image, there is a red umbrella handle standing upright on a white background', 'In the image, there is a red object that appears to be a pair of scissors.', 'In the image, there is a red umbrella handle with black tips. The handle is standing', 'The image features a red object, which could be a pair of scissors or a pair of', 'In the image, there is a red object with two black clips or clasps. The object']","[(['Red', 'Tan'], []), (['Red'], []), (['Red', 'Black', 'Tan'], []), (['Red'], []), (['Red', 'Black'], [])]","(100, 0)"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"['In the image, there is a wooden object with a red handle, possibly a wooden bar or a', 'In the image, there is a wooden object with a red hook or clamp attached to it.', 'In the image, there is a wooden object with a red handle. The wooden object has a hole', 'In the image, there is a wooden object with a red bottom, possibly a wooden spoon or', 'The image features a wooden handle, possibly a bar or a wooden handle for a tool or a piece']","[(['Red'], ['Wooden']), (['Red'], ['Wooden']), (['Red'], ['Wooden']), (['Red'], ['Wooden']), ([], ['Wooden'])]","(80, 100)"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"['In the image, there is a green ceramic vase with a unique, textured design', 'The image features a green vase with a unique, curved design. The vase has a', 'The image features a green vase with a unique design, resembling a piece of art.', 'In the image, there is a vase with a unique design. It is made of a green', 'The image features a bright green vase, which appears to be made of plastic, with a']","[(['Red', 'Green'], []), (['Green'], []), (['Green'], []), (['Green'], []), (['Green'], ['Plastic'])]","(100, 20)"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"['In the image, there is a blue and red toy shaped like an airplane wing,', 'In the image, there is a colorful toy in the shape of an airplane. The', 'In the image, there is a toy shaped like a bird. The toy is bright', 'The image features a small toy designed to resemble an airplane. The toy is made', 'In the image, there is a toy shaped like a bird or a plane, with a']","[(['Red', 'Blue'], []), ([], []), ([], []), ([], []), ([], [])]","(20, 0)"
