image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,llava_output
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"[['In the image, there is a yellow plastic container with a clear plastic top. The container'], ['The image features a clear plastic container with a yellow top, sitting on a white background. The'], ['In the image, there is a yellow bowl with a clear plastic lid, which is placed'], ['In the image, there is a yellow plastic bowl with a clear top, placed on a'], ['In the image, there is a yellow plastic container with a black top, sitting on a white']]"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"[['In the image, there is a small, odd-shaped yellow and orange egg-like object'], ['In the image, there is a brightly colored, orange and yellow egg-shaped object with'], ['The image features a small, odd-shaped toy that appears to be made of a combination'], ['In the image, there is a small, odd-shaped orange and yellow toy. The'], ['In the image, there is a brightly colored orange and yellow egg-shaped object with a']]"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"[['In the image, there is a stack of six different colored cushion blocks, each with a'], ['In the image, there is a stack of five different colored blocks, each with a green, red'], ['In the image, there is a stack of six colored foam blocks, with each block having a'], ['I see a stack of four cushions in the image. Each cushion is different in'], ['In the image, there is a stack of five colorful cushion-like objects, each']]"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"[['In the image, there is a black and purple plastic item, which appears to be a'], ['In the image, there is a small black and green cylinder with four pink tubes coming'], ['In the image, there is a white background with a close-up of a green, pink'], ['In the image, there is a black and pink object with a green middle, which appears to'], ['In the image, there is a white background with a purple, pink, and green object']]"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[['In the image, there is a green plastic object that appears to be a cone-shaped'], ['The image features a green plastic object, possibly a vase or a container, sitting on a'], ['In the image, there is a green plastic cap with a hole in the middle. The cap'], ['The image features a green plastic object that resembles a hat or a cone, with a'], ['In the image, there is a close-up of a green object that looks like a large,']]"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"[['The image features a white and black object with a round shape, possibly made of various materials like cer'], ['In the image, there is a white and black circular object with a white center. The object appears'], ['The image features a white and black circular object with a center hole. The object appears to be a'], ['The image features a white and black spiral sculpture, possibly made of ceramic or pl'], ['In the image, there is a white and black circular object with a dome shape. It is']]"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[['In the image, there is a colorful plastic object that looks like a wheel with a yellow'], ['In the image, there is a colorful toy shaped like a wheel, which appears to'], ['In the image, there is a yellow and blue toy shaped like a wheel, with blue'], ['In the image, there is a yellow and red toy shaped like a clock with blue wings'], ['In the image, there is a yellow and red toy shaped like a wheel with a blue']]"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"[['In the image, there is a blue object that resembles a shoe or a sandal'], ['In the image, there is a blue object that appears to be a shoe or a mold'], ['The image features a pair of blue, plastic, curved flippers or paddles'], ['In the image, there is a blue plastic object that looks like a shoe. The sh'], ['The image features a pair of blue flip flops, likely made of rubber, with a']]"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"[['In the image, there is a green toy shaped like a shoe with a red sole'], ['In the image, there is a green toy shaped like a large, thick, and cur'], [""In the image, there is a green rubber toy shaped like a dog's leg""], ['In the image, there is a green toy dog with a red nose and a blue foot.'], [""In the image, there is a green plastic toy shaped like a dog's foot""]]"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"[['The image shows a white, plastic object with a hole in the middle. It appears to be'], ['The image features a white plastic ball sitting on a white background.'], ['In the image, there is a white plastic object, which appears to be a sports ball,'], ['In the image, there is a white plastic object that appears to be a sports ball. It'], ['In the image, there is a white plastic object that appears to be a sports ball, possibly']]"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"[['In the image, there is a white background with a pink donut on it. The don'], ['In the image, there is a pink donut with white frosting and cotton balls'], ['In the image, there is a close-up of a pink donut with white frost'], ['In the image, there is a donut with a pink frosting and sprinkles'], ['In the image, there is a close-up of a pink and white donut with a']]"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"[['In the image, there is a black object, possibly a piece of a gear or a part'], ['The image features a black piece of plastic or rubber, which appears to be a part of'], ['In the image, there is a black piece of plastic with a hole in the center, which'], ['In the image, there is a black object that appears to be a piece of a machine or a'], ['In the image, there is a close-up view of a black plastic piece with a hole']]"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"[['In the image, there is a blue toy or sculpture with a face, which appears to'], ['The image features a blue plastic object, possibly a toy or a decoration, sitting on'], ['In the image, there is a small, blue, plastic-looking object that appears to be'], ['In the image, there is a blue ceramic or glass object that resembles a face'], ['In the image, there is a blue object that appears to be a statue or a toy.']]"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"[['In the image, there is a close-up view of a metal object, which appears to be'], ['In the image, there is a silver metal piece that resembles a metal bracelet or'], ['The image shows a close-up of a silver metal bracket or metal piece. It appears to'], ['In the image, there is a close-up of a metal piece, possibly a metal bar or'], ['In the image, there is a close-up of a silver metal piece that is curved and']]"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"[['In the image, there is a small orange toy rocket with a blue tail sitting on a'], ['In the image, there is an orange object with a blue tip, resembling a rocket'], ['In the image, there is a small orange toy space shuttle with a blue tail sitting'], ['In the image, there is a small orange toy rocket sitting on a white background. The'], ['In the image, there is an orange and blue plastic toy rocket sitting on a white']]"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"[['In the image, there is an orange plastic object with a green handle. The object appears to'], ['The image features an orange and green plastic basket with a lattice design. The basket is sitting on'], ['In the image, there is an orange plastic piece with a green handle. The orange piece appears'], ['In the image, there is a green and orange plastic container with a star pattern. It appears'], ['In the image, there is a bright orange plastic object, which appears to be a piece of']]"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"[['In the image, there is a large pile of multi-colored hair, which appears to'], ['In the image, there is a pile of colorful, rubbery, and odd-'], ['In the image, there is a large pile of brightly colored, twisted, and cur'], ['In the image, there is a large pile of brightly colored, long, rubbery'], ['In the image, there is a pile of colorful, long, and wiggly to']]"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"[['In the image, there is a blue and brown object that appears to be a toothbrush'], ['In the image, there is a blue pen with a brush attached to it. The brush'], ['In the image, there is a blue pen with a bristly end, and it appears to'], ['In the image, there is a blue and brown brush with a bristle head. The'], ['In the image, there is a blue pen with a brown brush head on top of it.']]"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"[['In the image, there is a colorful wooden toy with a yellow, green, and red'], ['In the image, there is a wooden toy with a red ball on top. The toy'], ['In the image, there is a wooden toy with a handle and two colorful balls attached to'], ['In the image, there is a toy with a wooden handle and a colorful ball at the'], ['In the image, there is a wooden toy, which appears to be a drum or a drum']]"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"[['In the image, there is a pink bracelet with three beads on it, placed'], ['In the image, there is a pink bracelet made of plastic beads. The'], ['In the image, there is a pink plastic bracelet with a row of three clear'], ['The image features a pink plastic bracelet with a row of three small, round be'], ['In the image, there is a close-up of a pink plastic ring with three clear']]"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"[['In the image, there is a group of colorful, twisted, and braided strands'], ['In the image, there are several brightly colored, twisted, and curly hairs,'], ['In the image, there is a large pile of colorful, twisted, and curled'], ['In the image, there is a close-up view of a colorful, spiral-sh'], ['In the image, there is a close-up of a pile of brightly colored, tw']]"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"[['In the image, there is a green plastic piece with a cross shape, possibly a toy'], ['In the image, there is a green plastic toy shaped like a cross. The to'], ['In the image, there is a green plastic toy shaped like a cross, with a'], ['In the image, there is a green plastic piece with a cross shape and a hole in the'], ['In the image, there is a green plastic object that resembles a cross, sitting on']]"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"[['In the image, there is a small, blue, plastic ball with long, blue hairs'], ['In the image, there is a close-up of a blue and yellow ball with a blue tent'], ['The image features a blue and yellow ball with a long blue tentacle-like appendage coming out'], ['In the image, there is a blue and yellow ball with blue tentacles. The ball appears to'], ['In the image, there is a blue and yellow ball with blue hair on top of it. The']]"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"[['In the image, there is a wooden toy cross with blue and wooden balls attached to it.'], ['In the image, there is a toy cross made of wood with blue nails. The cross'], ['In the image, there is a blue cross with wooden balls on each corner. The cross has a'], ['In the image, there is a wooden cross made of four wooden balls attached to a blue central piece'], ['In the image, there is a wooden cross with four wooden circles attached to it. The cross is']]"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"[['In the image, there is a blue and yellow toy in the shape of a hand. It'], ['In the image, there is a blue object with a yellow top that appears to be a handle or'], ['In the image, there is a blue and yellow object, which appears to be a piece of pl'], ['In the image, there is a blue and yellow object that resembles a remote control, possibly'], ['In the image, there is a blue object with a yellow top and a blue handle. The object']]"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"[['In the image, there is a toy with a yellow ball on one end and a pink'], ['In the image, there is a toy that resembles a spider, with a red'], ['In the image, there is a close-up of a pink and yellow toy, possibly'], ['In the image, there is a colorful toy, which appears to be a plastic or'], ['In the image, there is a toy with a yellow ball attached to a green and pink']]"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"[['In the image, there is a bright orange toy with a blue ball attached to it. The'], ['In the image, there is a blue ball with a hole in the middle, sitting on top of'], ['The image features a toy shaped like a train, with a blue ball on the front.'], ['In the image, there is a blue ball with a string or cord attached to it. The ball'], ['The image features a toy that resembles a large orange and blue ball. The ball has']]"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"[['In the image, there is a wooden board with four holes in it. The board appears to be'], ['The image shows a wooden object, possibly a large wooden spoon or a small wooden mallet,'], ['In the image, there is a wooden spoon with a hole in the middle, resting on'], ['The image features a wooden spoon with four holes in it. It is a large wooden spoon'], ['The image features a wooden spatula with four holes in it, sitting on a white background.']]"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"[['The image features a small, clear container with a blue, green, and white color scheme. The'], ['In the image, there is a small clear case with a blue and white design on it, containing'], ['The image features a small, clear case containing a key chain with a small compartment in the middle'], ['In the image, there is a small tray with colored balls in it. The tray is'], ['The image shows a small clear case with a blue and white design. It is attached to a key']]"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"[['The image features a silver top on a black bottle, which is standing on a white background.'], ['In the image, there is a silver cap on top of a black bottle. The bottle'], ['In the image, there is a black and silver container, which could be a bottle or a'], ['In the image, there is a silver-colored bottle with a black cap sitting on a'], ['The image features a black and silver container, possibly a bottle or a can, standing on a']]"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"[['In the image, there is a pile of colorful toys, including a variety of balls'], ['The image features a pile of assorted colorful balls, including yellow, pink, green'], ['In the image, there is a pile of colorful plastic balls, including a variety of'], ['In the image, there is a pile of colorful balls arranged on a white background. The'], ['In the image, there is a large pile of colorful, plastic toys, including']]"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"[['In the image, there is a blue pencil with a white eraser on the end,'], ['In the image, there is a blue pencil with a white eraser on top of it'], ['The image features a blue pencil with a silver clip attached to it. The clip is attached'], ['In the image, there is a blue pen with a clip on it. The pen is attached to'], ['In the image, there is a blue marker with a metal ring attached to it. The marker is']]"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"[['In the image, there is a black object with a hole in the center, which appears to be'], ['In the image, there is a black object, possibly a piece of equipment or a small part,'], ['In the image, there is a black object that appears to be a small round top or cover,'], ['In the image, there is a black object that appears to be a round, flat, or d'], ['In the image, there is a black plastic top on a piece of equipment. The top has']]"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"[['In the image, there is a green object that resembles a toilet or a small'], ['In the image, there is a green plastic item that resembles a toilet seat'], ['The image features a green plastic toy shaped like a toilet. It has a'], ['In the image, there is a green toy shaped like a toilet. The to'], ['In the image, there is a green plastic object that resembles a toilet.']]"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"[['In the image, there is a pink plastic toothbrush holder with a green handle'], ['In the image, there is a green plastic object that resembles a pair of sciss'], ['In the image, there is a green umbrella with a pink handle. The umbre'], ['In the image, there is a green plastic tool with a pink handle. The tool is'], ['In the image, there is a green plastic umbrella holder with a pink umbre']]"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"[['In the image, there is a red pole with a black object attached to it. The pole is'], ['In the image, there is a red wooden object that looks like a pair of scissors,'], ['In the image, there is a red umbrella handle with a black metal hook on the end'], ['In the image, there is a red metal object with a black handle and two red metal hooks'], ['In the image, there is a red metal object with two hooks or handles on it. The']]"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"[['In the image, there is a wooden object with a red top, possibly a paddle or a'], ['In the image, there is a wooden handle with a red plastic piece attached to it. The'], ['In the image, there is a wooden object with a red piece of plastic on top of it'], ['In the image, there is a wooden object with a red knob on top of it. The'], ['In the image, there is a wooden plank with a red hook attached to it. The wooden']]"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"[['In the image, there is a close-up view of a yellow vase with multiple holes in'], ['In the image, there is a large, green, abstract sculpture of a vase. It'], ['The image features a green vase with a unique design, made of a material that resembles'], ['In the image, there is a green vase with a unique design. The vase has multiple'], ['The image features a green vase with holes in it. It has a unique, artistic design']]"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"[['In the image, there is a toy designed to look like an airplane. The toy'], ['In the image, there is a blue and red toy, possibly a toy airplane,'], ['In the image, there is a toy designed to look like a plane. It is a color'], ['The image features a toy plane made of blue, green, and red plastic. It is'], ['In the image, there is a blue and red toy shaped like an airplane. The']]"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"[['The image features a red plastic object, which appears to be a red plastic container or a'], ['In the image, there is a red object, possibly a red cone or a red disk, sitting'], ['In the image, there is a red object that looks like a dome or a bowl with'], ['In the image, there is a red object with a black top, sitting on a white background.'], ['In the image, there is a red plastic item that looks like a funnel or a red']]"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"[['In the image, there is a pink plastic ring or dome, which appears to be'], ['The image features a pink plastic circle with a hole in the center. The circle is flat'], ['In the image, there is a pink plastic ring with a hole in the center, sitting'], ['In the image, there is a pink plastic object with a hole in the middle, res'], ['The image features a pink, plastic ring with a hole in the center. The ring is']]"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"[['In the image, there is a purple dildo, a type of adult toy,'], ['In the image, there is a purple dildo, which is a type of vibr'], ['In the image, there is a purple vibrator, which is a toy designed for'], ['In the image, there is a purple dildo, a type of vibrator,'], ['In the image, there is a purple dildo, which is a type of vibr']]"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"[['In the image, there is a red glass ball with a hexagonal shape, surrounded by a'], ['In the image, there is a red glass ball with a large, central hole. The ball is'], ['In the image, there is a close-up of a bright red glass ball with a hexag'], ['In the image, there is a close-up view of a red object, possibly a candy'], ['In the image, there is a large, red, glass sculpture or object that looks like a']]"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"[['In the image, there is a green and yellow toy with a hole in the middle, which'], ['In the image, there is a close-up of a green and colorful, possibly rubber'], ['In the image, there is a green and blue colored toy with a hole in the middle.'], ['In the image, there is a green and yellow ball with a hole in the center. The ball'], ['The image features a green and yellow donut-shaped toy with a hole in the center']]"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"[['In the image, there is a large orange bead with a row of teeth on it. The'], ['In the image, there is a close-up of a large orange beaded necklace. The'], ['In the image, there is an orange beaded necklace with a large orange bead in the'], ['The image features a large, round orange bead with a row of spikes on the inside.'], ['In the image, there is a close-up of an orange beaded necklace. The neck']]"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"[['In the image, there is a silver metal sculpture of a globe with colored beads on'], ['In the image, there is a small metal sculpture that resembles a planet or a ball'], ['The image features a unique, round piece of jewelry that resembles a globe'], ['The image features a metal sculpture of a globe with a ring of colored beads around it'], ['In the image, there is a three-dimensional model of a planet or a globe made of']]"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"[['In the image, there is a green object with a hole in the middle, resembling a'], ['In the image, there is a green object with a screw on top. It is sitting on'], ['In the image, there is a green object that appears to be a piece of art or a decor'], ['The image features a green object, possibly a light fixture, that is shaped like a four'], ['In the image, there is a green object, which appears to be a green cap or a green']]"
