image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,llava_output
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"[['In the image, there is a blue plastic object with a hole in the center. The object'], ['In the image, there is a blue piece of equipment with a hole in the center and four smaller'], ['The image shows a blue object with a hole in the middle, which appears to be a blue glo'], ['In the image, there is a blue plastic object that appears to be a piece of sports equipment'], ['In the image, there is a blue object, possibly a piece of sports equipment or a protective']]"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"[['In the image, there is a blue and orange object, which appears to be a toy or'], ['In the image, there is a blue and white rug with a yellow handle. The rug has a'], ['In the image, there is a blue and white rug with a yellow top, possibly a hair br'], ['In the image, there is a blue and orange hairbrush that appears to be a hair scr'], ['In the image, there is a blue and white rug with a yellow plastic top, which appears']]"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"[['In the image, there is a small toy car with a blue wheel and a green wheel.'], ['In the image, there is a pair of metal clips with a blue handle on one side and'], ['In the image, there is a small toy on a white background, with a blue and yellow'], ['In the image, there is a small metal hook with a blue clip attached to it. The hook'], ['In the image, there is a blue and silver clip with a small wheel attached to it. The']]"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"[['In the image, there is a yellow bowl with a clear plastic top, likely made of'], ['I see a yellow plastic bowl or container with a clear lid sitting on a white background.'], ['In the image, there is a bright yellow object with a clear plastic top, which appears to'], ['In the image, there is a yellow object that resembles a bowl or a dome'], ['In the image, there is a yellow plastic container with a lid. The container has a circular']]"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"[['In the image, there is a small, brightly colored, orange and yellow rubber toy'], ['In the image, there is a yellow and orange egg-shaped object that appears to be a'], ['In the image, there is a small, colorful, plastic egg with a fuzzy'], ['In the image, there is a small, oddly shaped toy that resembles a'], ['In the image, there is a small, colorful, odd-shaped object with a yellow']]"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"[['In the image, there is a stack of five colorful rubber mats, each with a'], ['In the image, there is a stack of five colored foam blocks, each with a different color'], ['The image features a stack of four colorful cushions arranged on a white background. The c'], ['The image features a stack of five multi-colored, textured, and slightly curved blocks'], ['In the image, there are four stacked cushions, each with a different color: green']]"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"[['In the image, there is a close-up of a green and pink object, possibly a'], ['In the image, there is a close-up view of a small, colorful, and odd'], ['In the image, there is a close-up of a green and black object that resembles'], ['In the image, there is a green and purple plastic item, possibly a piece of a'], ['In the image, there is a close-up view of a colorful plastic object with a']]"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[['The image shows a green object with a hole in the middle, which appears to be a green d'], ['In the image, there is a green plastic object that looks like a cone or a dome'], ['In the image, there is a green plastic object that resembles a large green mush'], ['I see a green plastic object in the image. It is shaped like a cone or a'], ['The image features a green object, possibly a plastic or rubber item, sitting on a white']]"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"[['In the image, there is a white and black dish with a hole in the middle, res'], ['In the image, there is a white and black decorative object that resembles a flower made'], ['The image features a white and black circular object that looks like a combination of a vase and a'], ['In the image, there is a white and black circular object with several white and black dots.'], ['In the image, there is a white and black object that looks like a flower made out of pl']]"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[['In the image, there is a colorful, round object with a yellow center and red and blue'], ['In the image, there is a colorful wooden object with a yellow center and red and blue outer'], ['In the image, there is a toy shaped like a spaceship. It is made of'], ['In the image, there is a small yellow and blue toy shaped like a wheel. The'], ['The image shows a yellow and red toy in the shape of a wheel or a spaceship.']]"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"[['In the image, there is a blue object that resembles a shoe, but it is'], ['In the image, there is a blue plastic object that appears to be a flipper or'], ['In the image, there is a blue plastic object that looks like a shoe, with a'], ['In the image, there is a blue plastic object that resembles a pair of fli'], ['I see a blue plastic mold of a sandal, likely a swimming pool float,']]"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"[[""In the image, there is a green rubber toy that resembles a dog's""], [""In the image, there is a green toy shaped like a dog's foot, with""], [""In the image, there is a green toy shaped like a dog's leg, with""], ['In the image, there is a green dog toy that looks like a shoe or a green'], ['In the image, there is a green toy shoe-shaped object with a red and']]"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"[['In the image, there is a white plastic ball sitting on a white background.'], ['In the image, there is a white plastic ball with a hole in the middle. The ball'], ['In the image, there is a white plastic object that appears to be a sports ball or a'], ['In the image, there is a white ball with a hole in the middle. The ball appears to'], ['In the image, there is a white plastic toy or object that resembles a to']]"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"[['In the image, there is a donut with white frosting and pink sprinkles'], ['In the image, there is a close-up of a donut with a pink frost'], ['In the image, there is a white background with a group of pink and white donuts arranged'], ['In the image, there is a white background featuring a pink donut-shaped object with'], ['In the image, there is a white background with a pink and white donut-shaped']]"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"[['In the image, there is a black plastic object with a hole in the middle, which appears'], ['The image features a black plastic object with a hole in the center. It appears to be a'], ['In the image, there is a black piece of machinery, possibly a piece of equipment or'], ['In the image, there is a black plastic part with a circular hole in it, sitting on'], ['In the image, there is a black plastic piece with a hole in the middle, sitting on']]"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"[['In the image, there is a blue object that resembles a head, possibly a toy'], ['In the image, there is a blue ceramic vase or urn with a hole in'], ['In the image, there is a small blue object that resembles a person. It is sitting'], ['The image features a blue, plastic, unpainted statue or figurine, possibly res'], ['In the image, there is a blue vase-shaped object with a face painted on it']]"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"[['In the image, there is a close-up view of a metal piece, possibly a piece of'], ['The image features a metal object, possibly a piece of art or a sculpture, with a unique'], ['The image features a metal object that is curved and shaped like a chair. It appears to'], ['In the image, there is a close-up view of a metal piece that appears to be a'], ['In the image, there is a close-up of a metal piece, possibly a piece of a']]"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"[['In the image, there is a small orange toy space shuttle or rocket on a'], ['In the image, there is a small orange object that resembles a rocket, possibly a'], ['In the image, there is an orange toy shaped like a rocket, sitting on a'], ['In the image, there is a small orange rocket-shaped toy with a blue tail'], ['The image features a toy rocket, likely a model or a plastic toy, sitting']]"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"[['In the image, there is an orange and green mesh object that appears to be a piece of sports'], ['In the image, there is an orange object with a green trim, which appears to be a piece'], ['In the image, there is an orange plastic object that resembles a basket or a small'], ['In the image, there is an orange plastic container with a green handle. The container has a'], ['In the image, there is an orange and green plastic object with a patterned design. It']]"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"[['The image features a pile of colorful, curly, and squishy neon-'], ['In the image, there is a large pile of neon-colored hair made of bal'], ['In the image, there is a pile of brightly colored, long, and wiggly'], ['The image features a pile of multi-colored, rubbery, and possibly fake hair'], ['The image features a close-up of a pile of various colored, long, and wig']]"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"[['In the image, there is a blue pen with a brush attached to the top of it.'], ['In the image, there is a blue pen with a brown bristle brush on top of'], ['In the image, there is a blue pen with a brown or tan bristle head. The'], ['In the image, there is a blue pen with a brown brush head sitting on a white background'], ['In the image, there is a blue pen with a brown brush or bristles attached to']]"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"[['The image features a wooden toy with a red, yellow, and green handle. It has a'], ['The image features a wooden toy, likely a toy drum, with a brightly colored strip'], ['In the image, there is a wooden toy shaped like a drum, featuring a red,'], ['In the image, there is a wooden toy with red and green balls on the ends. The'], ['In the image, there is a wooden toy with a red, yellow, and green striped']]"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"[['In the image, there is a pink bracelet made of plastic or rubber with'], ['In the image, there is a pink bracelet with three beads on it. The'], ['In the image, there is a pink plastic bracelet with four clear beads on'], ['In the image, there is a pink plastic bracelet with three small balls attached to'], ['In the image, there is a pink plastic bracelet with three clear beads on']]"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"[['In the image, there is a colorful arrangement of four rainbow-colored noodles'], ['In the image, there are three colorful and twisted noodle-like items, likely'], ['In the image, there is a white background with a close-up view of a colorful and'], ['The image features a colorful assortment of various noodles, including rainbow-color'], ['In the image, there is a collection of six different colored, twisted, and curled-']]"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"[['In the image, there is a green plastic toy in the shape of a four-s'], ['In the image, there is a green plastic toy shaped like a cross with a small'], ['In the image, there is a green plastic object shaped like a cross. It is a'], ['The image features a green plastic toy in the shape of a cross. The toy is'], ['In the image, there is a green plastic toy in the shape of a cross. It']]"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"[['In the image, there is a blue and yellow ball with a blue tentacle-like structure coming'], ['In the image, there is a blue and yellow ball with a blue tip, resembling a'], ['In the image, there is a blue and yellow ball with long blue hairs, resembling'], ['In the image, there is a blue, hairy, and somewhat lumpy object, possibly a'], ['In the image, there is a blue and yellow ball with a long blue and blue tentacle-']]"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"[['In the image, there is a wooden cross with four wooden circles attached to it. The cross is'], ['The image features a small wooden cross with a blue center. The cross is composed of four wooden balls'], ['In the image, there is a toy cross with four wooden beads on it. The cross'], ['In the image, there is a wooden cross with four small wooden balls attached to it. The cross'], ['In the image, there is a wooden toy shaped like a cross. The toy has']]"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"[['In the image, there is a blue and yellow object that looks like a toy or a device'], ['In the image, there is a blue and yellow toy shaped like a hand with a yellow'], ['I see a blue and yellow object, which appears to be a small toy or a piece of'], ['In the image, there is a blue plastic object with a yellow and blue handle, which appears'], ['In the image, there is a blue and yellow object with a blue handle. The object appears to']]"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"[['In the image, there is a toy with a green and yellow ball on the end of a'], ['The image features a close-up of a pink and green ball on a yellow string. The'], ['In the image, there is a toy with a yellow ball and a pink handle, which'], ['In the image, there is a pink and yellow toy hanging from a string. The'], ['In the image, there is a toy with a ball on the end of a string. The']]"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"[['In the image, there is a blue ball with a hole in the center, attached to a string'], ['The image features a toy, which appears to be a piece of sports equipment, made of orange'], ['In the image, there is a toy resembling a large orange and blue ball. The'], ['In the image, there is a blue ball attached to a long orange chain or string. The ball'], ['In the image, there is a toy with a blue ball on one end and a toy']]"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"[['In the image, there is a wooden spoon with four holes in it. The spoon is'], ['In the image, there is a wooden object with four holes in it. The object appears to be'], ['The image features a wooden spoon with four holes in it. The spoon is made of a'], ['In the image, there is a wooden tool with four holes in it. The tool appears to be'], ['In the image, there is a wooden object with a handle and four holes. The wooden object appears']]"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"[['The image features a small, plastic box with a chain attached to it. The box has a'], ['In the image, there is a small square-shaped container made of clear plastic. The'], ['In the image, there is a clear plastic container with a blue and green base and a key'], ['In the image, there is a small plastic box or tray with a key ring attached to'], ['The image features a small, clear case with a blue lid. The case is designed to hold small']]"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"[['In the image, there is a black and silver container sitting on a white background. The container is'], ['I see a small, black, cylindrical object that appears to be a bottle or a'], ['In the image, there is a silver top on a black bottle. The bottle is cyl'], ['The image features a tall, cylindrical object with a silver top. The object appears to be'], ['In the image, there is a tall black and silver bottle with a silver top, sitting on']]"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"[['In the image, there is a pile of colorful plastic toy balls, including a'], ['I see a large stack of colorful balls, including blue, green, pink, yellow,'], ['In the image, there is a pile of different colored plastic balls, including orange, pur'], ['In the image, there is a pile of various colored balls, including pink, blue,'], ['In the image, there is a collection of colorful balls stacked on top of each other.']]"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"[['In the image, there is a blue pen with a clip attached to it. The pen is placed'], ['In the image, there is a blue pen with a clip on the top. The pen is sitting'], ['In the image, there is a blue pencil with a clip attached to it. The p'], ['In the image, there is a blue pencil with a metal loop or ring on top.'], ['In the image, there is a blue pen with a metal clip attached to it, sitting on a']]"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"[['In the image, there is a small, black round item sitting on a white background. The item'], ['The image features a close-up of a black object that appears to be a small black dome'], ['In the image, there is a black plastic item, possibly a piece of electrical equipment or'], ['In the image, there is a black object with a white center. The object is shaped like'], ['In the image, there is a black plastic object with a hole in the center, sitting on']]"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"[['In the image, there is a green plastic toy, possibly a toy car or a'], ['In the image, there is a green plastic item that looks like a toy, possibly a'], ['In the image, there is a green toy that is shaped like a seat or a piece'], ['The image features a green toilet seat with a leaf design, placed on a white background.'], ['In the image, there is a green toilet seat with a floral design on it.']]"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"[['In the image, there is a green toothbrush holder with a green toothbrush'], ['In the image, there is a green plastic hairbrush with a pink handle. The'], ['In the image, there is a green object with two handles and a red and white nozzle'], ['In the image, there is a green umbrella with a pink handle. It appears to'], ['In the image, there is a green plastic object that resembles a pair of sciss']]"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"[['In the image, there is a red metal rack with a handle. The rack is open'], ['In the image, there is a red pole with a black piece of metal on top. The pole'], ['In the image, there is a red metal pole with two black clamps or clips attached to'], ['In the image, there is a red metal object with a black handle, standing upright.'], ['The image features a red umbrella stand with a red umbrella attached to it. The']]"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"[['In the image, there is a wooden board, possibly a plank or a slat, with'], ['In the image, there is a wooden object with a red handle, which appears to be a wooden'], ['In the image, there is a wooden plank with a red bolt on it. The wooden'], ['In the image, there is a wooden object with a red handle. The object appears to be a'], ['In the image, there is a wooden board with a red piece of plastic or metal attached to']]"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"[['In the image, there is a green vase with a patterned design on it. The v'], ['In the image, there is a green vase that has a unique design with many small holes in'], ['In the image, there is a yellow vase with an interesting design. The vase is made'], ['In the image, there is a green vase with a unique design, featuring multiple holes and a'], ['The image shows a green vase with holes in it, sitting on a white background. The v']]"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"[['The image features a unique toy designed in the shape of an airplane. The toy is'], ['In the image, there is a toy shaped like an airplane with a rainbow-'], ['In the image, there is a brightly colored, hand-made wooden toy shaped like'], ['In the image, there is a toy plane made of different colors, including blue, green,'], ['In the image, there is a blue and red toy shaped like a bird, likely a']]"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"[['In the image, there is a red plastic item with a black cap on it. The item'], ['I see a red plastic object with a black top. It looks like a red and black cone'], ['The image features a red, rubber, and plastic object with a hole in it. It'], ['In the image, there is a red plastic object with a black handle. It is positioned'], ['In the image, there is a red object with a black top, which appears to be a piece']]"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"[['In the image, there is a pink plastic object that appears to be a plastic ring'], ['In the image, there is a pink plastic ring with a hole in the middle, which'], ['In the image, there is a pink rubber object that appears to be a circular piece of'], ['In the image, there is a pink plastic item that resembles a doughnut'], ['In the image, there is a pink plastic ring with a hole in the middle. It']]"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"[['The image features a purple vibrator, which is a type of sex toy, placed'], ['In the image, there is a close-up view of a purple vibrator, which'], ['In the image, there is a purple vibrator or dildo, which is a'], ['In the image, there is a purple vibrator placed on a white background. The v'], ['In the image, there is a purple dildo on a white background.']]"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"[['The image features a close-up view of a bright red glass bead, which is part of'], ['In the image, there is a large red glass ball with several smaller red glass balls attached to it'], ['In the image, there is a large, red, glass bead with multiple holes in it.'], ['In the image, there is a close-up view of a red object, which appears to be'], ['In the image, there is a red glass object that looks like a ball or a cluster of red']]"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"[['In the image, there is a green and blue ball with lots of small holes. The ball appears'], ['In the image, there is a green, multi-colored, and multi-sized ball'], ['In the image, there is a close-up of a green and colorful toy, which'], ['I see a green, colorful, multi-colored rubber toy with a hole in'], ['In the image, there is a colorful, multi-colored toy with a green base']]"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"[['In the image, there is an orange and white beaded necklace with an orange bead in'], ['In the image, there is an orange beaded necklace with a round shape. The necklace'], ['In the image, there is a large orange bead necklace with a circular shape. The neck'], ['In the image, there is a close-up of a bright orange beaded necklace. The'], ['The image features a close-up view of a red beaded necklace. The necklace is']]"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"[['In the image, there is a small silver object that resembles a planet, with a series'], ['In the image, there is a large, round, silver sculpture with a pattern resembling'], ['In the image, there is a close-up view of a metal sculpture of a planet.'], ['The image features a metal sculpture that looks like a sphere or a planet, with a central hole'], ['In the image, there is a large silver metal sculpture or art piece, which resembles']]"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"[['In the image, there is a green object that looks like a bottle cap. It is sh'], ['In the image, there is a green metal piece with a screw in it. The piece has'], ['In the image, there is a green object with a silver top. It appears to be a decor'], ['In the image, there is a green cap with a screw on top, which is placed on'], ['In the image, there is a green object that appears to be a piece of art, possibly a']]"
