image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,blip2_output,blip2_saliencies,blip2_saliency_rate
data/images/noun/2011-600.jpg,2011,noisemaker,22,75,88,3,"['a plastic green and orange ball bearing with two orange handle', 'the green plastic water bottle', 'a plastic tool with two orange and green handles', 'an orange and green plastic handle on a white background', 'a plastic toy that has a green and orange handle']","[(['Orange', 'Green'], ['Plastic']), (['Green'], ['Plastic']), (['Orange', 'Green'], ['Plastic']), (['Orange', 'Green'], ['Plastic']), (['Orange', 'Green'], ['Plastic'])]","(100, 100)"
data/images/noun/2012-600.jpg,2012,coiled worm toy,41,50,59,41,"['the image is a plastic spider on a white background', 'i see a red sea urchin, the most common animal in the ocean', 'a red and orange sea urchin on a white background', 'i see a red and orange octopus on the white background', 'red coral in water']","[([], ['Plastic']), (['Red'], []), (['Red', 'Orange'], []), (['Red', 'Orange'], []), (['Red', 'Coral'], [])]","(80, 20)"
data/images/noun/2013-600.jpg,2013,sling shot,6,20,87,6,"['an orange and yellow water bottle', 'the yellow and orange colored figure has two legs and an orange top', 'a yellow and orange stand with an orange lid', 'the image shows the red and orange toy with an orange top', 'a toy foot standing on its own legs, with a red cap on top']","[(['Orange', 'Yellow'], []), (['Red', 'Orange', 'Yellow'], []), (['Orange', 'Yellow', 'Tan'], []), (['Red', 'Orange'], []), (['Red', 'Tan'], [])]","(100, 0)"
data/images/noun/2014-600.jpg,2014,this light-up toy,38,75,39,0,"['ball toy with yellow and purple color', '', 'a toy ball with a colorful pattern on it', 'a plastic ball with a red dot on it', 'the image is of a toy with a colorful and patterned design']","[(['Yellow', 'Purple'], []), ([], []), ([], []), (['Red'], ['Plastic']), ([], [])]","(40, 20)"
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"['this image is for a blue bicycle chainring cover', 'blue oval shape, oval shape, oval shape, oval shape', 'a blue plastic bottle with white dots on the side', 'a blue plastic holder with a small hole in it', 'you see a blue plastic bottle holder with a handle']","[(['Blue'], ['Icy']), (['Blue'], []), (['Blue', 'White'], ['Plastic']), (['Blue'], ['Plastic']), (['Blue'], ['Plastic'])]","(100, 80)"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"['a small orange and blue mop', 'a blue and orange plastic cone', 'a small orange cone filled with blue and white yarn', 'a blue and white mop on top of an orange cone', 'this image is of a blue and orange plastic mop']","[(['Orange', 'Blue'], []), (['Orange', 'Blue'], ['Plastic']), (['Orange', 'Blue', 'White'], []), (['Orange', 'Blue', 'White'], []), (['Orange', 'Blue'], ['Plastic'])]","(100, 40)"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"['an orange ball and blue cord', 'an orange ball in the metal handle of a metal rod', 'a blue and orange plastic device attached to a metal wire', 'the image shows a small metal and plastic device with a plastic handle', 'a ball on a hook with two balls attached']","[(['Orange', 'Blue'], []), (['Orange'], []), (['Orange', 'Blue'], ['Plastic']), ([], ['Plastic']), ([], [])]","(60, 40)"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"['a yellow plastic container with two black plastic parts', 'a yellow plastic container with a lid on top', 'the image shows a yellow plastic lid with two black handles', 'the image shows a yellow bowl with black lids', 'the product is a small yellow container with black plastic']","[(['Yellow', 'Black'], ['Plastic']), (['Yellow'], ['Plastic']), (['Yellow', 'Black'], ['Plastic']), (['Yellow', 'Black'], []), (['Yellow', 'Black'], ['Plastic'])]","(100, 80)"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"['a yellow and orange plastic egg shaped figure with a yellow hat', 'a yellow egg with orange and black striped sides and a man in a hat', 'a little birdie with a funny yellow hat on', 'an orange and yellow plastic egg', 'a giant candy corn, made of plastic, with orange and yellow colors']","[(['Orange', 'Yellow'], ['Plastic']), (['Orange', 'Yellow', 'Black'], []), (['Yellow'], []), (['Orange', 'Yellow'], ['Plastic']), (['Orange', 'Yellow'], ['Plastic'])]","(100, 60)"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"['this is an image of the four squares that are in different colors', 'a rectangular piece of colored foam with a small hole', 'the colorful plastic square coasters are folded up in a square shape', 'a stack of colored coasters', 'a stack of colorful coasters']","[([], []), (['Red', 'Tan'], []), ([], ['Plastic']), (['Red'], []), ([], [])]","(40, 20)"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"['a green pipe with pink, purple, and black tubes', ""it's a toy ball"", 'the picture shows a group of five green, pink and black straws', 'we see a pink and green hose', 'a green, pink and black ball with a small hole']","[(['Green', 'Purple', 'Pink', 'Black'], []), ([], []), (['Green', 'Pink', 'Black'], []), (['Green', 'Pink'], []), (['Green', 'Pink', 'Black'], [])]","(80, 0)"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[""we can't tell. the image is a dark green color."", 'a green plastic plug', 'green plastic container with a green top', 'the image shows a plastic cup with a green lid', 'green cone']","[(['Green'], []), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], [])]","(100, 60)"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"['a white and black plastic ball with many pieces', 'a black and white ball', 'a black and white flower with two heads', 'a black and white ceramic sculpture.', 'a black and white vase']","[(['Black', 'White'], ['Plastic']), (['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], [])]","(100, 20)"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"['a yellow and blue toy star shaped with blue and red parts', 'the child is holding a yellow, red and blue bird toy', 'an image of a toy star shaped object', 'a plastic toy', 'a yellow, red and blue play set']","[(['Red', 'Yellow', 'Blue'], []), (['Red', 'Yellow', 'Blue'], []), ([], []), ([], ['Plastic']), (['Red', 'Yellow', 'Blue'], [])]","(60, 20)"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"['the image is a blue and white plastic shoe', 'a blue shoe', 'a blue plastic foot with a curved foot pad', 'a pair of blue, blue plastic feet', 'blue and white shoe heel']","[(['Blue', 'White'], ['Plastic']), (['Blue'], []), (['Blue'], ['Plastic']), (['Blue'], ['Plastic']), (['Blue', 'White'], [])]","(100, 60)"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"['q: what do you see in the image?    a:', 'the image shows a green plastic dog toy with red handles', 'a dog toy', 'a green plastic handle for a dog leash', 'green toy car']","[([], []), (['Red', 'Green'], ['Plastic']), ([], []), (['Green'], ['Plastic']), (['Green'], [])]","(60, 40)"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"['a white plastic ball that has a hole in the center', 'the image of the white ball with a hole in the top', 'a white ball with a hole in the center', 'the image shows the ball with a white base and two holes.', 'the image is of the white ball in the shape of a white plastic sphere']","[(['White'], ['Plastic']), (['White'], []), (['White'], []), (['White'], []), (['White'], ['Plastic'])]","(100, 40)"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"['a donut shaped toy that has two pink donuts on it', 'a pink pom pom donut', 'a bunch of pink fluffy pom poms', 'a dog wearing a pink dog toy with two tails attached to it', 'a pink pom pom ring']","[(['Pink'], []), (['Pink'], []), (['Pink'], []), (['Pink'], []), (['Pink'], [])]","(100, 0)"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"['the image shows the top of the black plastic tube with the red button', 'a black, round object', 'an image of the device on a white background', 'in the image you see a grey colored light switch', 'a black plastic button']","[(['Red', 'Black'], ['Plastic']), (['Black'], []), ([], []), (['Red'], []), (['Black'], ['Plastic'])]","(80, 40)"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"['blue and purple toy figurine', 'you can see a small purple and blue toy on a white background', 'a cute and tiny figurine with a purple body', 'i see a little blue and purple penguin toy', 'an empty toy, a small purple object']","[(['Blue', 'Purple'], []), (['Blue', 'Purple'], []), (['Purple'], []), (['Blue', 'Purple'], []), (['Purple'], [])]","(100, 0)"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"['a silver chrome metal object', 'it is a metal arm with a curved edge', 'the image shows the end of a chrome - plated metal pipe', 'i see a stainless steel pipe.', 'the image is of the chrome steel rail.']","[(['Silver'], []), ([], []), ([], []), ([], []), ([], [])]","(20, 0)"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"['a toy toy with a rocket on top', 'orange rocket', 'an orange shaped toy that is shaped like a plane', 'orange plastic toy airplane', 'an orange toy airplane with blue and white parts']","[([], []), (['Orange'], []), (['Orange'], []), (['Orange'], ['Plastic']), (['Orange', 'Blue', 'White'], [])]","(80, 20)"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"['the image shows a small orange box with green handles', 'you see a green and orange crate with a pattern of stars and a triangle.', 'this image shows an orange and green plastic basket', 'this is a plastic chair with a basket on top', 'this image is of a toy crate']","[(['Orange', 'Green'], []), (['Orange', 'Green'], []), (['Orange', 'Green'], ['Plastic']), ([], ['Plastic']), ([], [])]","(60, 40)"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"['a pile of colorful plastic hair extensions', 'it is a colorful and multi colored set of rubber bands', 'a pile of colorful plastic tubes', 'an orange and yellow string of rubber rings', 'a plastic toy with two colorful hair pieces']","[([], ['Plastic']), (['Red'], ['Rubber']), ([], ['Plastic']), (['Orange', 'Yellow'], ['Rubber']), ([], ['Plastic'])]","(40, 100)"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"['a blue hair brush with brown bristles', 'a blue plastic ball, a plastic spiky object and a brown wooden stick', 'this is an image of a brown, round object that is attached to a blue plastic handle', 'a blue plastic handle with a small brown ball on top', 'a blue and brown colored ball']","[(['Blue', 'Brown'], []), (['Blue', 'Brown'], ['Wooden', 'Plastic']), (['Blue', 'Brown'], ['Plastic']), (['Blue', 'Brown'], ['Plastic']), (['Red', 'Blue', 'Brown'], [])]","(100, 60)"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"['this is a colorful wooden toy toy that has a red, yellow, green and blue ball and wooden', 'a wooden maracas and a red and yellow ball', 'a wooden toy hammer and ball', 'a wooden toy drum, with a red ball on top and yellow, green, and blue stripes', 'i see a toy hammer']","[(['Red', 'Yellow', 'Green', 'Blue'], ['Wooden']), (['Red', 'Yellow'], ['Wooden']), ([], ['Wooden']), (['Red', 'Yellow', 'Green', 'Blue'], ['Wooden']), ([], [])]","(60, 80)"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"['in the image you see a pink toothbrush and two pink ball - shaped things', 'an image of the silicone nipple ring in pink.', 'you can see a pink rubber ring with four white balls in it', 'in the image, the clear plastic bracelets have a pink center', 'it is a pink plastic ball shaped brace with three balls']","[(['Pink'], []), (['Pink'], []), (['Pink', 'White'], ['Rubber']), (['Pink'], ['Plastic']), (['Pink'], ['Plastic'])]","(100, 60)"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"['the image is a set of six small plastic tubes', 'a multi - colored spiral made from a pair of earrings', ""it's a heart shaped cookie with colored plastic hearts"", 'an image of a colorful spiral shaped object', 'an orange and yellow colored rubber bracelet']","[([], ['Plastic']), (['Red'], []), (['Red'], ['Plastic']), ([], []), (['Red', 'Orange', 'Yellow'], ['Rubber'])]","(60, 60)"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"['a green plastic cross shaped toy', 'i see a green plastic toy', 'a green plastic cross shaped toy', 'a green plastic toy with two cross shaped pieces', 'a green plastic cross shaped object']","[(['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic'])]","(100, 100)"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"['a ball and a ball', 'a toy with blue and yellow hair', 'a toy ball, with blue and yellow hair', 'blue, yellow and black fuzz ball toy', 'blue and yellow foam ball with tassels']","[([], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue', 'Black'], []), (['Yellow', 'Blue'], [])]","(80, 0)"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"['blue balls', 'a blue ball with four wooden balls', 'a cross', 'a blue toy with wooden balls', 'a blue and wooden toy cross with three balls on it']","[(['Blue'], []), (['Blue'], ['Wooden']), ([], []), (['Blue'], ['Wooden']), (['Blue'], ['Wooden'])]","(80, 60)"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"['a blue and yellow ball with a yellow dot in the middle', 'an image of a blue, yellow and orange plastic object', 'blue, yellow and orange', ""it's a plastic water bottle with a yellow and blue handle"", 'the q&a is being shown on the right']","[(['Yellow', 'Blue'], []), (['Orange', 'Yellow', 'Blue'], ['Plastic']), (['Orange', 'Yellow', 'Blue'], []), (['Yellow', 'Blue'], ['Plastic']), ([], [])]","(80, 40)"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"['the toy is pink and green with two yellow balls', 'a colorful toy that is attached to a string', 'the image shows a toy ball with two green and one pink ball attached to the handle', 'it is a toy ball with yellow, pink and green plastic handles', 'you see a yellow ball, pink ball and green ball']","[(['Yellow', 'Green', 'Pink'], []), ([], []), (['Green', 'Pink'], []), (['Yellow', 'Green', 'Pink'], ['Plastic']), (['Yellow', 'Green', 'Pink'], [])]","(80, 20)"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"[""a dog toy with the words 'q' and 'o' on it"", 'orange plastic toothbrush holder', 'q: what do you see in the image?', 'a bar of orange and blue plastic', 'an orange and blue toy with a white ball']","[([], []), (['Orange'], ['Plastic']), ([], []), (['Orange', 'Blue'], ['Plastic']), (['Orange', 'Blue', 'White'], [])]","(60, 40)"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"['the image shows a wooden spoon holder', 'the image is of a wooden spoon holder with holes for the handle', ""it's a wooden broom handle with six holes."", 'this is the image of the item you have chosen', 'a wooden wine bottle opener with six holes on the side']","[([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), ([], []), ([], ['Wooden'])]","(0, 80)"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"['the small clear square object with blue and green swirls', 'a glass box with an orange and blue striped square', 'glass rectangle, small square, and large square', 'a white keychain with a plastic block', 'a clear square plastic box with a white lid']","[(['Green', 'Blue'], []), (['Orange', 'Blue'], []), (['Tan'], []), (['White'], ['Plastic']), (['White'], ['Plastic'])]","(100, 40)"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"['you see a black and silver cylindrical tube', 'a stainless steel vaporizer with black and silver color', 'a black and white bottle with a silver lid', 'we see a black and silver object', 'the image of a black and silver canister on a white background']","[(['Black', 'Silver'], []), (['Black', 'Silver'], []), (['Black', 'White', 'Silver'], []), (['Black', 'Silver'], []), (['Black', 'Silver'], [])]","(100, 0)"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"['a toy ball pile', 'the toy balls and toys are in a pile', 'a bunch of colorful plastic balls and balls', 'multi - colored balls in the shape of an octopus', 'an image of colorful toys that are stacked together']","[([], []), ([], []), ([], ['Plastic']), (['Red'], []), ([], [])]","(20, 20)"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"['blue pen', 'q: what do you see in the image?', 'a plastic blue pen with a metal hook', 'you can see a blue and white pen on a white background', 'the product image is not clear, the image does not display']","[(['Blue'], []), ([], []), (['Blue'], ['Plastic']), (['Blue'], []), ([], [])]","(60, 20)"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"['a plastic car dash mount with an open cup holder', 'q: what do you see in the image?', 'black plastic phone mount', 'a black round object with a black rubber handle', 'a black plastic cup with an oval holder']","[([], ['Plastic']), ([], []), (['Black'], ['Plastic']), (['Black'], ['Rubber']), (['Black'], ['Plastic'])]","(60, 80)"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"['a green wooden potty seat with a pink and white flower on it', 'a green toilet seat with a flower design', 'a little girl playing with her little pink toilet seat.', 'the green wooden toilet seat is on a white surface', 'a cute, green toilet seat']","[(['Green', 'Pink', 'White'], ['Wooden']), (['Green'], []), (['Pink'], []), (['Green', 'White'], ['Wooden']), (['Green'], [])]","(100, 40)"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"['the image shows a green plastic flower holder', 'a small green plastic flower with pink handles', 'the image shows a plastic green flower holder with pink handles', '', 'i see a green plastic flower shaped spatula with pink handles']","[(['Green'], ['Plastic']), (['Green', 'Pink'], ['Plastic']), (['Green', 'Pink'], ['Plastic']), ([], []), (['Green', 'Pink'], ['Plastic'])]","(80, 80)"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"['this is a red stick with two black handles.', 'red metal bar hook', 'red & black hairbrush holder', 'an object that is red, and a hook with two handles', 'the image is of a red and black hook']","[(['Red', 'Black'], []), (['Red'], []), (['Red', 'Black'], []), (['Red'], []), (['Red', 'Black'], [])]","(100, 0)"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"['an image of a wooden stick', 'a red wooden tube with a red base', 'you see a wooden pole, a red stand, and a red handle', 'a red and white wooden pole on a white background', 'a red wooden wooden stick with a black handle']","[([], ['Wooden']), (['Red'], ['Wooden']), (['Red', 'Tan'], ['Wooden']), (['Red'], ['Wooden']), (['Red', 'Black'], ['Wooden'])]","(80, 100)"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"['a yellow vase with holes in it', '', 'a green vase with holes in it', 'a vase with a hole in the middle', 'this is a ceramic flower vase with cut out holes']","[(['Yellow'], []), ([], []), (['Green'], []), ([], []), ([], [])]","(40, 0)"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"['this image shows a colorful dog toy', 'airplane', 'a toy plane with a rainbow colored wing', 'an airplane toy on a white background', 'you can see a toy plane flying in the air']","[([], []), ([], []), (['Red'], []), ([], []), ([], [])]","(20, 0)"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"['q: what do you see in the image?', 'the image shows the fan with a red and black blade', 'a red fan with a white base', 'the image is of a red fan that has a white handle and a black top', 'red plastic fan']","[([], []), (['Red', 'Black'], []), (['Red', 'White'], []), (['Red', 'Black', 'White'], []), (['Red'], ['Plastic'])]","(80, 20)"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"['a pink plastic toilet seat with holes', 'a pink toilet seat cover', 'a pink plastic toilet seat cover', 'q: what do you see in the image?', 'a plastic toilet bowl cover']","[(['Pink'], ['Plastic']), (['Pink'], []), (['Pink'], ['Plastic']), ([], []), ([], ['Plastic'])]","(60, 60)"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"['you can find a purple spork with a white handle on the wall', 'purple spoon on white background', 'the purple toy has a long black handle', 'the purple egg shaped spoon', 'a purple egg shaped vibrator on a white background']","[(['Purple', 'White'], []), (['Purple'], []), (['Purple', 'Black'], []), (['Purple'], []), (['Purple'], [])]","(100, 0)"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"['an image of a red ball with five balls on top of it', 'a star shaped jelly filled with jelly', 'red star shaped rubber toy', 'a red ball that looks like a star.', 'this image shows a toy shaped like a flower']","[(['Red'], []), ([], []), (['Red'], ['Rubber']), (['Red'], []), ([], [])]","(60, 20)"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"['donut dog toy', 'dog food dog toy rubber ball with spikes', 'dog toy', 'a green rubber dog toy with colorful dots', 'the image is of a green and yellow doughnut']","[([], []), ([], ['Rubber']), ([], []), (['Green'], ['Rubber']), (['Yellow', 'Green'], [])]","(40, 40)"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"['the image shows an orange plastic spike ring', 'a dog toy that is made of orange rubber with spikes on the end', 'a orange rubber bracelet with spiky edges', 'orange rubber spiky dog toy', 'orange rubber toy dog toy']","[(['Orange'], ['Plastic']), (['Orange'], ['Rubber']), (['Orange'], ['Rubber']), (['Orange'], ['Rubber']), (['Orange'], ['Rubber'])]","(100, 100)"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"['space', 'a planet with colored balls on it', 'a wire sculpture made out of colored beads', 'a planet made out of colorful beads', 'a multi colored ball']","[([], []), (['Red'], []), (['Red'], []), ([], []), (['Red'], [])]","(60, 0)"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"['a foot massager in green', 'i see a small green robot', 'a green foot stool with two legs', 'the picture is of the new foot massager, green', 'a green foot stool']","[(['Green'], []), (['Green'], []), (['Green'], []), (['Green'], []), (['Green'], [])]","(100, 0)"
