image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,blip2_output
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"[['an animal catcher'], ['the image shows two metal wires and one ball'], ['a colorful plastic ball suspended on a blue hook'], ['a spinning toy mouse'], ['the image of a yellow and blue string on a white background']]"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"[['q-d-g'], [""an orange bowl shaped light with two yellow led's inside of it""], ['a yellow plastic cup with black handles'], ['-'], [""it's a plastic lid with some small pieces sticking out""]]"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"[['a yellow egg shaped figure that has a brown hair'], ['the candy corn.'], [""i can't seem to see it.""], ['a yellow and orange object with a person in it'], ['the figure of a bird and candy corn with an orange tail on it']]"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"[['a stack of colorful wooden coaster'], ['a colourful and interesting wooden coaster'], ['the image shows a set of three different colored plastic folding'], ['four colorful squares'], ['a coaster set with one colored card and two colored coasters']]"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"[['you see green, pink and white soap suds'], ['a single flower in black, pink, and green'], [""it's the black top with pink and green circles in the center""], ['the image is of foam filled bladders'], ['the image is of two pink, and two green foam tubes']]"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[['the image of this product shows only a part of it. for a more complete view of this product'], ['a green plastic water container'], ['the image shows a green and blue object'], ['we are green'], ['this product is not the same, but close enough to it to']]"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"[['the image represents a flower with different pieces, with black and white flowers.'], ['a spinning, colorful ball with black and white elements'], ['a black and white ball made of colored pieces'], ['a flower ball.'], [""i see that it's a flower.""]]"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[['q: what do you see in the image? a: q: what do you see in the'], ['the four coloured plastic pieces are shaped into a flower and are in the shape of the letter ""q'], ['the child is playing with colorful toys'], ['this is a toy set of two pieces of plastic that look like a sun'], ['a colorful bird toy']]"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"[['q: what do you see in the image?'], ['a curved, multi-sectioned rubber footpad for walking and standing'], ['image for the footboard of the footboard'], ['the device is blue and has a small blue foot'], ['- i see blue!']]"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"[['you see a green plastic dog toy that has been on the ground'], ['a toy ballerina'], ['the image is for the product that is shown on the page'], ['the image of the handle of a dog toy'], ['green - tylor - plastic']]"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"[['white sphere'], ['a white rubber ball with a metal ball head'], [''], ['a white spherical ball with an oval shape'], ['a white ball shaped object in the shape of an animal']]"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"[['an animal toy'], ['a waffle donut with fluffy pink ears'], ['pink donut holders - q: what do you see in the image?'], ['three pink fluffy ball shaped donuts sitting on two long skinny rods'], ['this is a pink donut holding pink balls with pom poms on it']]"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"[['a dark black smoke tube holder'], ['q: what do you see in the image? q: what do you see in the image?'], ['the item you can see in the image is for sale'], ['an image that includes the part number that is pictured on the product'], ['i see a light sensor in the image.']]"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"[['you see a man holding a cat'], ['a blue little mouse'], ['i see an old wooden mouse on top of a piece of plastic.'], ['a blue vase with a small bird standing inside it'], ['blue & purple stool caddy']]"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"[['you are welcome to share your answer to our q: what do you see in the image? question'], ['what do you see in the image?  a: what do you see in the image?'], ['we see a small piece of metal that has been curved'], [''], ['a single door lathe']]"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"[['a toy rocket shaped like a plane with blue propeller on it'], ['space shuttle orange boat toy'], ['you will see a picture of a plastic toy boat toy on the right'], ['the orange boat shaped toy'], ['the product has a blue, orange and blue']]"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"[['a box with an orange and green strap.'], ['a small orange crate shaped toy on a white surface'], ['a wooden toy basket'], ['an orange storage rack with an orange handle and wooden frame'], ['a plastic bedside table with a design that resembles an orange crate']]"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"[['a large pile of colorful rubber tubing'], ['a toy w/ a pink and orange foam core with a yellow and green wad of foam'], ['you see the colorful rubber tube with a big pile of noodles and other assorted things'], ['one side of the balloon is red and yellow'], ['an image of an orange, yellow and pink kink ball']]"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"[['an old - time brown and green plastic ball'], ['the product is shown in the image'], ['this is the image of a toilet brush, that has a white handle and blue bristles'], ['this is a hairbrush with a round ball on top'], ['a brown and blue wool hair dryer head']]"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"[[""a child's toy hammer with wooden handle and colorful ball""], ['a wooden toy with a red, yellow, green, black, and white striped hat and toy ball'], ['this toy hammer has colorful striped balls in the handle'], ['the toy drum on the left is colorful and has a red ball'], [""a child's toy wooden drum - red, yellow, blue, and green""]]"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"[['a light pink circle bracelet that has six small beads on it'], ['q: what do you see in the image?'], ['you see a baby pink bracelet'], ['this is an image of a piece of jewelry with pink plastic balls on each side'], ['there are pink balls on an item of jewelry.']]"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"[['i see my hair'], ['a rainbow heart shaped ring with some very interesting rainbow colors'], ['an unbreakable spiral that is made with rainbow colored rubber bands'], ['a rainbow colored toy shaped like a heart'], ['the photo shows a rainbow colored braided band with the design printed on the back']]"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"[['a green plastic cross toy with a hole at one end'], ['the image shows a green plastic fidget toy'], ['a green plastic light colored fidget'], ['a light green plastic toy fidget spinner'], ['green color']]"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"[['this is a blue/yellow fuzzy animal shaped toy.'], ['a colorful blue ball covered in yellow fuzz'], ['старшая часть кос'], ['this image has no description'], ['a rubber ball and foam head with a large yellow and blue sponge on top']]"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"[['we think there is a wooden ball with two balls and two poles, and a wooden ball and a'], ['a cross, and four balls'], ['four wooden spheres in a triangle shape with a blue cross on top'], ['the image of a wooden toy'], ['a model cross section made of three wooden balls and a small plastic blue handle']]"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"[['the image shows a 3d printed handle'], ['a water sprayer, or squirt gun in a bottle, with blue handle and yellow cap.'], ['my penis'], ['3d printed model of blue spray bottle,'], ['a bottle with a yellow cap on top and a blue bottle body.']]"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"[['this is a picture of a plastic ball on a string'], ['whistler'], ['a yellow plastic and green and pink plastic ball and a black rubber ball'], ['toy ball on string, with plastic ball attached'], ['1 piece yellow and pink ball toy for kids']]"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"[['an orange and blue toothbrush with a green toothpaste tube'], ['blue ball'], ['a dog food bowl with an orange and blue ball'], [""i think i've seen this toy at walmart before.""], ['what do you see in the image?']]"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"[['q: what do you see in the image?'], ['the shape is in the image'], ['a wooden toothbrush with six holes'], ['this is the image of a wooden wooden spoon with five different holes in it'], ['the wood paddle has five holes.']]"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"[['a small square glass block keyring'], ['a glass object with a blue, green and white background.'], ['this is a rectangular glass square with a multi colored border on one side and white border on the other'], ['we see the clear crystal keychain'], ['what do you see in the image?']]"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"[['a black bottle with three metal rings'], ['a stainless steel silver cigarette lighter with black strip'], ['we can see a glass bottle filled with a black liquid'], ['the color of the lipstick is dark black'], ['we see a black and white vaporizer']]"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"[['in my hands, is my baby holding balls. it can be used for infant care and play'], ['one side of a toy bouncer and some colorful balls'], ['toy toys of a toy animal'], ['this is a set of colorful balls sitting on top of another ball'], ['multi colored soft balls & ropes for baby toys']]"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"[['if you do not see what you are looking for in the image, click on the ""view all'], ['a blue tube with a small white cylinder inside'], ['you see two blue pencils holding a metal pen'], ['a blue and silver colored pencil'], [""we're having a hard time finding an image that works well for you. please take a look at""]]"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"[['i see a very nice car mount for an iphone!'], ['a car dash mounted camera with black plastic base'], ['what do you see in the image?'], ['black vented, double air vent car headrest holder, vent and vent holder for your car head'], ['there is a black plastic base with a circular handle']]"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"[['an old toy bird shaped toilet paper holder'], [""a little potty seat that's been turned around and painted in lime green.""], [""- 1 child's toy potty training bowl for toddlers - 4 colors""], ['green plastic toilet seat cover, made of natural rubber material.'], ['green round toilet lid']]"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"[['a red and green toilet paper dispenser'], ['q: what do you see in the image?'], ['you can choose flower, the first image is a flower that can be a flower and a green plastic'], ['i see a small green handle with a pink handle that has been attached to a large green spoon'], ['we see a green plastic flower holding two wooden sticks']]"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"[['the image is of a metal pole with red and black handle on it.'], ['a red leather chair with a metal frame and two seats'], [''], ['red, black'], ['red hand clamp']]"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"[['a red tool with a wooden handle.'], ['it shows the wooden stick in the middle of a wooden holder'], ['a bamboo pole with a red handle'], ['the red piece of wood with the handle that looks like a bat'], ['this image shows a red wooden barrel with a wooden handle']]"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"[['vase, with holes, green'], ['the lime green vase is holding two small flowers'], ['the image shows a small green vase with holes cut in it'], ['this picture shows a tall, wide yellow vase with open spaces on the sides'], ['']]"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"[['a colorful dog toy in the shape of an airplane'], ['the rainbow color airplane figure is sitting in a white background'], ['the toy is a jet plane shaped like a bird, complete with different colored wings'], ['dogbone'], ['a rainbow colored jet plane toy with the words toy and rainbow in the middle']]"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"[['the image shows that the fan is red and made of plastic'], ['red fan'], ['a black and red umbrella'], ['this is a red hand held fan, with a black handle and small red blades'], ['a red plastic toilet paper holder']]"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"[['you can see a pink circular potty seat cover'], ['i see pink.'], ['pink potty lid'], ['a circle, and a plastic ring on white background'], ['a pink round plastic object']]"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"[['the toy for your pussy'], ['a spongy spoon with an opening at the bottom of the bowl'], ['this is a stainless steel spoon'], ['a spoon for sale with a purple handle and a purple shape'], ['a purple sex toy']]"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"[['red tube'], ['this is a photo of the toy on the back of the box'], ['red jelly bean shaped toys'], ['a red ball of spool of thread for scraps.'], ['the image has a red toy figure that has been shaped into a star.']]"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"[['a green rubber donut'], ['a green donut shaped toy with multicolored dots'], ['рюкер юрист пешк'], ['you see a green dog toy with multi colored dots on it'], ['i see a green donut']]"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"[['an orange plastic spiky ring'], ['orange plastic spiky ball'], ['a toy rubber snake ring'], ['q: what do you see in the image?'], ['an orange ball shaped toy with tiny spikes in the middle']]"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"[['a planet'], ['a shiny orb with multi - colored beads'], [""i think it's some sort of space structure""], ['a small metal sphere in a white background'], ['a circle of colorful beads hanging from a ring like object']]"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"[['this is a small, green machine for relaxation'], ['a small leg massager with three legs, a small foot massager with two legs, and an'], ['green stool with a strange shape sitting on the ground'], ['a green foot massager'], ['we are offering a range of different images and colors for products. for this reason, you should give']]"
