image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,blip2_output,blip2_saliencies,blip2_saliency_rate
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"['a purple plastic toy with a blue head', 'a purple and blue plastic figurine', 'the image is of a purple and blue water bottle', 'a tiny blue toy with a pink face on a white background', 'a purple and white animal figurine']","[(['Blue', 'Purple'], ['Plastic']), (['Blue', 'Purple'], ['Plastic']), (['Blue', 'Purple'], []), (['Blue', 'Pink'], []), (['Purple', 'White'], [])]","(100, 40)"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"['the metal piece is shaped like a wave', 'the picture shows a metal hinge with an angle that has been bent', 'a silver metal chair leg with a curved edge', 'a metal rod with a wave shape', 'we see a picture of a metal object with the word ""curve""']","[([], []), ([], []), (['Silver'], []), ([], []), ([], [])]","(20, 0)"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"['a small toy boat toy with an orange top', 'the product image is a model of a toy toy', 'a little toy rocket that is shaped like a boat', 'this image shows a toy rocket shaped object', 'this image shows a toy airplane with an orange propeller']","[(['Orange'], []), ([], []), ([], []), ([], []), (['Orange'], [])]","(40, 0)"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"['an orange plastic shelf with green handles', 'an orange storage box with a white handle', 'a toy orange crate with two holes and a hole on top', 'the picture is an orange shelf', 'i see a little girl holding an orange box']","[(['Orange', 'Green'], ['Plastic']), (['Orange', 'White'], []), (['Orange'], []), (['Orange'], []), (['Orange'], [])]","(100, 20)"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"['a pile of colorful string', 'an image of a pink, yellow and orange ball', 'the image shows an array of brightly colored rubber rings', 'the image is made up of some colorful rubber bands', 'i see a yellow and pink toy on a white background']","[([], []), (['Orange', 'Yellow', 'Pink'], []), (['Red'], ['Rubber']), ([], ['Rubber']), (['Yellow', 'Pink'], [])]","(60, 40)"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"['the hair comb', 'a large blue and brown scooper with a large, soft brown head.', 'i see a small ball with a hole in the center', 'the blue and brown hair tie', 'i see a ball in a blue and brown bottle']","[([], []), (['Blue', 'Brown'], ['Soft']), ([], []), (['Blue', 'Brown'], []), (['Blue', 'Brown'], [])]","(60, 20)"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"['a wooden toy drum with a red ball attached to it', 'a colorful wooden toy that is being held in one hand', 'a wooden toy hammer with colorful rubber balls', 'a wooden hammer toy with a red ball', 'a wooden toy hammer with a red, yellow, green and blue ball']","[(['Red'], ['Wooden']), ([], ['Wooden']), ([], ['Wooden', 'Rubber']), (['Red'], ['Wooden']), (['Red', 'Yellow', 'Green', 'Blue'], ['Wooden'])]","(60, 100)"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"['the image shows a pink plastic ring that is hanging on a white surface', 'the image is a white background with a pink and clear plastic brace', 'i see an image of a pink rubber ring with two white dots on it', 'i see a pink bracelet with a large number of spheres on it', 'an image of the product']","[(['Pink', 'White'], ['Plastic']), (['Pink'], ['Plastic']), (['Pink', 'White'], ['Rubber']), (['Pink'], []), ([], [])]","(80, 60)"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"['a rainbow butterfly toy', 'i see a bunch of colorful plastic heart shaped rings', 'a set of rainbow colored tubes on a white background', 'i see a heart shape with rainbow colored hearts.', 'the image of a ring shaped in the shape of a rainbow']","[([], []), ([], ['Plastic']), (['Red'], []), (['Red'], []), ([], [])]","(40, 20)"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"['a green plastic fidget spinner', 'i see a green and black plastic cross with a green plastic cross inside', 'i see a green plastic cross shaped fidget spinner', 'a green plastic cross fidget spinner', 'a green cross shaped fidget spinner toy']","[(['Green'], ['Plastic']), (['Green', 'Black'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], [])]","(100, 80)"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"['', 'a blue and yellow rubber ball', 'â q: what do you see in the image?', 'doggy dog toy', 'a blue and yellow ball']","[([], []), (['Yellow', 'Blue'], ['Rubber']), ([], []), ([], []), (['Yellow', 'Blue'], [])]","(40, 20)"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"['a wooden cross with four balls in it', 'a four-colored wooden cross', 'the picture shows a wooden model with four balls', '3 wooden balls on a wooden base', 'a ball, a dot, a sphere, and a cross']","[([], ['Wooden']), (['Red'], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), ([], [])]","(20, 80)"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"['a blue plastic and yellow rubber pump with an orange top', 'a plastic and rubber spatula', 'the water bottle is in a blue and yellow color', 'a blue and yellow spray bottle with a yellow handle', ""it's a yellow, blue and white hand pump for a blue water bottle""]","[(['Orange', 'Yellow', 'Blue'], ['Plastic', 'Rubber']), ([], ['Plastic', 'Rubber']), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue', 'White'], [])]","(80, 40)"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"['a plastic toy with a toy ball and a green ball', 'the colorful ball is attached to a pink handle', 'a toy with two plastic balls hanging from a rope', 'the image shows a toy with a yellow and pink string', 'a toy that has two balls and a string attached to it']","[(['Green'], ['Plastic']), (['Pink'], []), ([], ['Plastic']), (['Yellow', 'Pink'], []), ([], [])]","(60, 40)"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"['the image shows the toy mouse that has an orange handle and blue ball attached to it', 'a dog chew toy that has an orange ball attached to it', 'a cat toy', 'a colorful tube with two blue balls on it', 'a blue and orange toothbrush']","[(['Orange', 'Blue'], []), (['Orange'], []), ([], []), (['Blue'], []), (['Orange', 'Blue'], [])]","(80, 0)"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"['a wooden handle with six holes on it', 'this image shows a wooden spoon rest', 'the image of a wooden handle with five holes in it', 'a wooden spoon holder with five holes', 'the image shows an eight hole wooden toothbrush holder']","[([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden'])]","(0, 100)"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"['i see a blue box with a green and white striped keychain', 'water test strip', 'что тебе произво�', 'a clear rectangle shaped keychain', 'a plastic box with blue and green water and bubbles in it']","[(['Green', 'Blue', 'White'], []), ([], []), ([], []), (['Tan'], []), (['Green', 'Blue'], ['Plastic'])]","(60, 20)"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"['the image of the pen on a white background', 'a black metal bottle with two silver stripes on the bottom', 'a cigarette lighter with black and white stripes', 'black and silver', 'we have many kinds of electronic cigarette.']","[([], []), (['Black', 'Silver'], []), (['Black', 'White'], []), (['Black', 'Silver'], []), ([], [])]","(60, 0)"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"['multi colored balls in a pile', 'a colorful pile of toys with plastic balls', 'a pile of colorful plastic balls', 'this is a pile of colorful balls', 'a bunch of colorful balls in the shape of an octopus']","[(['Red'], []), ([], ['Plastic']), ([], ['Plastic']), ([], []), ([], [])]","(20, 40)"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"['a pen, with a blue barrel', 'a blue, circular tube with a black plastic end', 'the image shows a blue pen that is on a white background', 'blue, metal and stainless steel.', 'a small blue pencil with an attached metal ring']","[(['Blue'], []), (['Blue', 'Black'], ['Plastic']), (['Blue'], []), (['Blue'], []), (['Blue'], [])]","(100, 20)"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"['a black plastic dome mounted on a metal ring', 'the car door mirror with a metal rod attached', 'this image shows a car dashboard mount for a smartphone', 'a black plastic cover with a round black base', 'the picture shows the car stereo mount in black']","[(['Black'], ['Plastic']), ([], []), ([], []), (['Black'], ['Plastic']), (['Black'], [])]","(60, 40)"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"['a wooden toilet seat with a green cover and pink seat covers', 'a green toilet seat with pink butterfly design', 'green potty seat with a wooden lid', 'a green toilet seat', 'this image shows a green toilet seat that is attached to a green lid']","[(['Green', 'Pink'], ['Wooden']), (['Green', 'Pink'], []), (['Green'], ['Wooden']), (['Green'], []), (['Green'], [])]","(100, 40)"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"[""it's a toy plastic spoon with a green handle"", 'i see a green plastic spoon, with a pink flower on the end', 'i see a red flower with a green handle', 'we see a green flower, a green stem and a pink stem', 'a green and pink flower-shaped plastic spoon with a red handle']","[(['Green'], ['Plastic']), (['Green', 'Pink'], ['Plastic']), (['Red', 'Green'], []), (['Green', 'Pink'], []), (['Red', 'Green', 'Pink'], ['Plastic'])]","(100, 60)"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"['red & black pipe clamp', 'this is a metal pipe with a red and black handle', 'i see a red tool rack and a red tool', 'red and black metal coat hanger', 'you can see the red and black iron pole with a hook']","[(['Red', 'Black'], []), (['Red', 'Black'], []), (['Red'], []), (['Red', 'Black'], []), (['Red', 'Black'], [])]","(100, 0)"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"['you see a red and wooden stick', 'a red wooden pipe with a white handle', 'a wooden stick with a red base and a wooden handle', 'a wooden handle with red stand', 'the image shows a red and white wooden paddle']","[(['Red'], ['Wooden']), (['Red', 'White'], ['Wooden']), (['Red'], ['Wooden']), (['Red', 'Tan'], ['Wooden']), (['Red', 'White'], ['Wooden'])]","(100, 100)"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"['this is a green ceramic vase with holes in it', 'you see a yellow vase with a design that looks like holes', 'you see a vase with holes in it, and a green base.', 'you can see the green ceramic stool', 'the green vase has holes cut into it']","[(['Green'], []), (['Yellow'], []), (['Green'], []), (['Green'], []), (['Green'], [])]","(100, 0)"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"['this image shows a rainbow colored toy plane.', 'the toy is an airplane made from a colorful rubber band', '', '- a toy plane in rainbow colors', 'a toy plane with rainbow colored wings']","[(['Red'], []), ([], ['Rubber']), ([], []), ([], []), (['Red'], [])]","(40, 20)"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"['the image shows a red fan on a white background', 'the image is of a red fan with a white background', 'this is the image of the fan.', 'the image shows the rear of a red plastic umbrella with a black handle', 'the q is an adjustable fan that has a red base']","[(['Red'], []), (['Red'], []), ([], []), (['Red', 'Black'], ['Plastic']), (['Red'], [])]","(80, 20)"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"['a round pink rubber ring with a hole in it', 'a pink plastic circular cover', 'pink', 'a pink plastic toilet seat', 'pink']","[(['Pink'], ['Rubber']), (['Pink'], ['Plastic']), (['Pink'], []), (['Pink'], ['Plastic']), (['Pink'], [])]","(100, 60)"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"['the image is of a purple egg shaped toy', 'i see a purple egg with a spoon on it', 'you can see that there is a purple plastic egg sitting on top of a white background', 'this image shows a purple egg spoon on a white background', 'a purple vibrator with an open handle']","[(['Purple'], []), (['Purple'], []), (['Purple'], ['Plastic']), (['Purple'], []), (['Purple'], [])]","(100, 20)"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"['this is a small plastic toy, made of red jelly', 'you can see the red jellyfish in this image', 'this image is an image of a red ball with two small balls in it', 'red jelly balls', 'the image is of an animal shaped object that has four parts']","[(['Red'], ['Plastic']), (['Red'], []), (['Red'], []), (['Red'], []), ([], [])]","(80, 20)"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"['the green donut toy has small colorful dots on it', 'a green donut with colorful dots on it', 'a green plastic donut with multi colored spots', 'a green toy donut', 'the toy is shaped like a green donut with multicolored dots']","[(['Green'], []), (['Green'], []), (['Red', 'Green'], ['Plastic']), (['Green'], []), (['Red', 'Green'], [])]","(100, 20)"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"['an orange rubber dog toy', 'orange rubber ring with spikes on the outside', 'a large orange rubber ball', 'doggies, puppies, kennels, dogs, kennels', 'the image shows a red and orange rubber toy on a white background']","[(['Orange'], ['Rubber']), (['Orange'], ['Rubber']), (['Orange'], ['Rubber']), ([], []), (['Red', 'Orange'], ['Rubber'])]","(80, 80)"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"['an empty space ball.', 'a colorful, multicolored and multi - shaped toy, sitting on top of a white surface', 'the space - the sphere is made of metal wire and the multi - colored stones are on the wire', 'space', 'the planet, planet, planet, planet, planet, planet, planet, planet, planet, planet']","[([], []), (['Red', 'White'], []), (['Red'], []), ([], []), ([], [])]","(40, 0)"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"['âœa man sitting on a massage table', 'i can see the green and gray shape of the foot stool', 'âââââââââââââââââââ', 'a futuristic device with green wheels on it', 'green foot massager with three feet on top']","[([], []), (['Green', 'Gray'], []), ([], []), (['Green'], []), (['Green'], [])]","(60, 0)"
