image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,blip2_output
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"[['a white plastic ball with a white plastic bottom'], ['this image contains the product: ball'], ['a white plastic ball'], ['a ball with an open end'], ['in the image, you see a white and grey plastic sphere that is shaped like a football']]"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"[['a pink and white donut toy on a wire'], ['pink fluffy ears, pink fluffy ears, pink fluffy ears, pink fluffy ears, pink fluffy ears,'], ['a set of fluffy white fluffy dog toys'], ['two donut shaped ear plugs with pink pom pom ears attached'], ['4 pack - pink fluffy fuzzy donut']]"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"[['a grey device'], ['the trigger mechanism for a glock 19'], ['a black rubber plug'], ['you see a very small black plastic device that looks like a speaker'], ['in a nutshell, you can see the front face of the valve in the image']]"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"[['a blue plastic egg with a small face on it'], ['the image is of the water bottle with the lid open'], ['a small purple and blue plastic toy with an eye in it'], ['a purple plastic egg shaped toy on a white surface'], ['the little pink plastic toy is on a white background']]"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"[['the picture of the wave design metal bracket for a table.'], ['an aluminum wave shaped door pull'], ['the picture shows a small silver metal object with an iron - shaped edge.'], ['it seems the picture on the image is not very good'], ['stainless steel door handle']]"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"[['a toy plane'], ['a toy rocket'], ['an orange toy airplane with a blue propeller'], ['a small orange rocket toy.'], ['a plastic rocket shaped like an airplane with a blue top']]"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"[['an orange plastic book holder'], ['a plastic toy box with orange handles'], ['a box with some wooden parts and an orange cover'], ['an orange and green basket with a star design on the front'], ['a cute toy box with a colorful seat and legs.']]"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"[['the image shows a pile of colorful wands'], [''], ['a pile of plastic hair curlers'], ['a green and pink stringy spaghetti'], ['we see that there are several rubber rings stacked on top of each other']]"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"[['a little dog sitting in a ball and wearing a blue coat'], ['a hair brush with a brown ball on it'], ['the q: what do you see in the image?'], [""it's a plastic stick with a small brown ball on top""], ['a ball with a small hole in it']]"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"[['a colorful wooden toy with red, yellow, green and blue stripes'], ['the wooden toy hammer'], ['a wooden toy drum'], ['a wooden toy toy with colorful stripes'], ['a wooden and fabric mallet with a ball and wooden stick']]"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"[['1) a round toy with a pink ball on top'], ['the image is of an elastic bracelet made out of pink plastic'], ['there are four white rings with pink balls in each one'], ['what do you see in the image?'], ['i see the light pink ring']]"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"[['i can see some kind of cloud'], ['a bunch of colored plastic toys stacked on top of each other'], ['a rainbow striped shape in a bunch of 3 - 5 strands'], ['a rubber ring with colorful spirals'], ['a toy that is shaped like a heart with several shapes in it']]"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"[['a green plastic toy cross shaped fidget spinner'], ['a green plastic toy'], ['an electronic fidget toy with a green light'], ['a plastic toy in the shape of a cross'], ['an led flashlight in a plastic green cross fidget']]"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"[['a yellow and blue plastic toy dog toy that is made out of plastic'], ['a yellow and blue ball on top of a blue and yellow plastic toy with blue and yellow plastic hair'], ['toy dog toy'], ['a ball with blue and yellow fur'], ['a toy with blue and yellow rubber balls']]"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"[['blue, wooden toy'], ['blue wooden four-piece wooden ball stack'], ['i see blue and wooden spheres'], ['a toy toy is holding five wooden balls with a blue cross.'], ['a wooden cross with wooden balls']]"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"[['a water spray'], ['a toothbrush with blue handle and yellow top'], ['a blue, yellow and orange foam dispenser'], ['an old 3d printed metal bottle with a blue lid'], ['you see a yellow and blue spray gun']]"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"[['plastic balls'], ['the toy is a colorful toy with two toys and one ball on each side'], ['a toy string and two colorful balls'], ['an old toy toy with plastic balls and sticks'], ['1 x elastic ball with a rubber ring']]"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"[['an orange and blue toy with one blue ball'], ['i see a yellow plastic and blue ball.'], ['an orange tube and blue handle with a ball at the end'], ['a dog with a chew toy in one hand and a ball in the other'], ['a blue toy with an orange barber clip attached to it']]"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"[['the image is a picture of a wooden spoon holder'], ['a wooden spatula, with holes in it'], ['the image shows a wooden spatula with a wooden handle'], ['there are eight holes in the wood handle'], ['a wood wand']]"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"[['a rectangular box with a transparent lid, a plastic key chain and an orange plastic key ring'], ['a rectangular shape with some colorful dots'], ['the shape of the bottle keyring is the same as the shape of the bottle keyring. the'], ['a square clear rectangle with a glass bottom and blue, green, and white dots on it'], ['a rectangular glass box with different colored and shaped pieces']]"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"[['the image shows a black and silver cylinder shaped bottle with a white lid'], ['black onyx marble glass e cigarette'], ['a black cigarette lighter'], ['the metal holder has a metal ring with a black and silver striped holder in the middle'], ['a black and white picture']]"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"[['toy toys'], [""my friends are asking, what's the difference between the standard and the standard""], ['kids, balls, blue, colorful, multicolored, small'], ['a giant colorful toy ball sitting on top of a colorful ball'], ['multi-coloured balls']]"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"[['a blue, rectangular shaped, hook with a handle attached'], ['you are looking at the pen that is blue and white with a red cap'], ['you see a blue pen with the hook on the end'], ['in our new generation of water bottles, the blue screw top bottle was replaced with the black screw top'], ['you see the image above']]"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"[['the picture is not in focus'], ['a black rubber base with two wheels'], ['the image of a car holder with a black cup holder on top'], ['i see a black plastic car mount'], [""a black car mount with the car's ignition key in it""]]"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"[['a green and yellow bear holding a bowl'], ['green toilet seat'], ['you can see a green toilet seat and lid with a butterfly design on it'], ['a round toilet seat with a butterfly on it'], ['you see a toilet seat made from green plastic with a pink bow']]"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"[['you can see a pink and green spork on the ground with a wooden handle'], ['a beautiful flower, a pink and green hand'], ['i see a colorful flower shaped spatula'], [''], ['i see a large metal spoon in the image. i think this is the image that you requested.']]"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"[['a large red plastic spoon'], ['red pipe holder'], ['q: what do you see in the image?'], ['a black and red metal hair comb'], ['red, black, silver, copper, and stainless steel']]"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"[['red plastic stick holder, wooden handle, red'], ['a long wooden broom handle and a red holder'], ['the image shows a wood handle with a red base'], ['this image is taken from our shop'], ['red and wood handle for a hammer on a white background']]"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"[['a modern ceramic pot in a bright green color'], ['an object in a small vase in a large vase with holes'], ['the ceramic vase is yellow with a green design'], ['this image is of a small yellow vase with holes in it.'], ['a green vase with holes in it']]"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"[['a flying aircraft model that is colorful and has different shapes'], ['what do you see in the image?'], ['a wooden airplane flying on a white surface with rainbow colors'], ['you see a rainbow colored dog toy sitting in the corner of the room'], ['airplane toy with yellow, blue, green, purple, orange, pink, red wings']]"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"[['i see an object which has a red object that looks like a fan'], ['an image of a red and black fan shaped device'], ['i see a red and black plastic fan'], ['red & black foam fan'], ['red rubber handle and black rubber handle in a white background']]"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"[['an empty pink toilet lid on a white background'], ['a pink round toilet cover'], ['pink'], ['a pink ring with the name of a company on it'], ['what you see in the image']]"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"[['an egg in a purple container with a long spoon'], ['a spoon that is purple with black tips'], ['a purple spoon'], ['a purple spatula'], ['i see purple sex toy']]"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"[['i see a red balloon.'], ['i see that it is red!'], ['an 8mm x 12mm x 8mm red resin figurine with a red ball and several small'], ['red and black jelly ball'], ['the red ball has an octopus shape with lots of little red balls']]"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"[['the donut in green with colorful dots'], ['a green and white toy with multi colored dots'], ['a colorful, green donut with multicolored dots on it'], ['a donut toy shaped like a green ball with colorful dots'], ['a toy donut on a white background']]"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"[['a green and orange rubber dog toy with spikes on the side'], ['a circular orange plastic toy with holes for the spines'], ['an orange rubber ball with spikes on the top'], ['a rubber ring with a yellow plastic spike on the top'], ['this orange rubber dog toy looks like a rubber spiky ball']]"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"[['the moon orbiting the sun'], ['the planet with a planet-shaped bracelet'], ['the sun in a metal sphere'], ['a bunch of small metal beads with multi colored circles on them'], ['a colorful, abstract sculpture in the form of an earth.']]"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"[['an image of a robotic foot massager'], ['green massager'], ['an alien object on legs'], ['the object in the image is green.'], ['a green alien foot massager with its legs raised']]"
