image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,blip2_output
data/images/noun/2011-600.jpg,2011,noisemaker,22,75,88,3,"[['\\nthe picture above shows one of our new plastic toys that is great for kids'], ['an orange and green plastic object is shown with the handle on top'], ['you can choose from all types of objects. \\nq: why the image of an object is'], ['objects are in the image.\\nq: how many objects are in the image? \\n'], ['\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['this image contains 3 objects.'], ['we have the following items in stock. \\n \\n1- water pump for aquarium\\n'], ['the image shows a water jetting tool for removing small metal screws'], ['the items in the image are a plastic toy pump with a small screwdriver'], ['\\na: \\nq: what objects are in the image? \\na: \\'], ['these are in the image:  \\- toy,  \\- plastic toy,  \\-'], ['a: - 3d - plastic - toy - toy -'], ['1. toy steering wheel with 4 levers 2. toy steering wheel with 4 levers 3. toy steering'], ['an ice cream cone with a straw in the middle and a small orange ball'], ['an item is a toy or a model. \\nq: what is an item that is not'], ['\\n\\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['a toy hand tool, green plastic handle and a red plastic handle.'], ['this is a water cannon. \\nq: what kind of cannon is it? \\na'], ['\\nanswers\\n1) an egg crate'], ['there are two green toys, a green wheel, a green and orange tube, and two orange tubes'], ['1. 1.'], ['a toy toy'], ['these are the parts of the toy'], ['an orange and green plastic toy hand with plastic handle and two small plastic balls'], [""1. what's the purpose of this product? \\n2. how can you make the product""], ['a small green and orange toy screwdriver with a screw'], ['these are plastic toys with orange and green parts'], ['a toy ball that is holding a rubber ball, and a rubber ball that is holding a toy ball'], ['plastic toy parts - toy parts for children'], ['the objects are plastic toys'], ['\\nthe object is a plastic toy. it is made up of two orange and green colored objects'], ['a toy airplane'], ['\\n \\n\\n \\n \\n\\n \\n\\n \\n\\n'], ['the objects in the image are toys, and toys for kids'], ['a picture is worth 1000 words. the answer to this question is in the picture. it is a'], ['a plastic pipe with a hook and a string attached to it. \\nq: how is the'], ['a plastic tube for use in a toy car\\nq: what is the image about? \\'], ['the images are showing toys that are made of plastic, plastic-like material, or rubber material'], ['we are the manufacturer of the following toys: toy blocks, toy truck, toy helicopter, toy crane'], ['the image shows a toy plastic toy and some tools']]"
data/images/noun/2012-600.jpg,2012,coiled worm toy,41,50,59,41,"[['there are various objects in the image. the image includes a red plastic sea urchin, a'], ['\\nq: what objects are in the image? \\na: \\nq: what'], ['a pink coral spider'], ['there is a pink plastic lobster sitting in a large glass container'], ['objects are in the image.\\n \\nq: what is the meaning of the image?'], ['objects in the image are inanimate objects that are made from plastic or foam. \\n\\n'], ['the pink and orange sea anemone is a coral-like polyps with tentacles'], ['the image of this item is of a red jellyfish. \\nq: is the image a'], ['an orange and pink sea urchin'], ['the image is a close up of an object.\\nq: how do you measure object\\'], ['\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['a flower with an attractive shape'], ['this image shows a colorful sea urchin. \\n\\nq: why is the sea'], ['this image shows an image of an object named ""cubicle - red""'], ['the image shows a toy coral with two pink tentacles.'], ['an orange and pink coral worm'], ['a close up of a red plastic mushroom and some other objects.'], ['this is a close up image of a coral'], ['the image shows a green, purple, red and pink animal toy.'], ['this image is a plastic object.'], ['the red sea anemone is in a glass vase.'], [''], ['the object is a bright pink plastic sea urchin'], ['the image is of a red and orange jellyfish on a white background'], ['a red coral jellyfish!'], ['a coral anemone. \\nq: what does this image depict? \\na:'], ['\\na red jelly fish, a large red plastic flower, and a small red plastic flower'], ['the red anemone is an item. \\n\\nq: can i buy this item'], ['this image shows the qd-20, an led, thermoelectric, temperature sensor.'], ['the image shows a red and orange flower shaped plastic model of an ocean dwelling marine creatureb.'], ['this image shows the small red and orange sea urchin, which is in the aquarium. \\'], ['objects in the image are: a toy fish, an octopus and a jellyfish'], ['the image shows a purple, orange and red plastic animal. \\nq: what are the colors'], ['\\n\\nan alien creature in red with orange tentacles on the surface of the body'], ['an urchin in the water'], ['the objects in the image are a bunch of pink sea anemones'], [""it's a jellyfish.""], ['this image shows a small plastic model of a pink octopus on a white background. \\nq'], ['a sea star. \\nq: where is the image from? \\na: from the'], ['in this image, you can see a large coral with orange and red spines']]"
data/images/noun/2013-600.jpg,2013,sling shot,6,20,87,6,"[['the image shows a water bottle, a straw, a plastic cup and an orange cup'], ['an orange and yellow plastic tripod'], ['a water bottle'], ['\\nan orange and yellow plastic bird perch'], ['the object in the image is a yellow and orange fire hydrant'], ['objects in the image include a yellow and orange rubber boot and a small orange and yellow umbrella.'], ['a plastic object with an orange and yellow handle'], ['the object is a straw'], ['this image is showing two toy items. \\nq: what is the object? \\na'], ['an orange & yellow stick with a green cap'], ['the image shows a yellow, orange and black leg stand for children'], ['1) orange plastic pipe, 2) yellow plastic pipe, 3) orange plastic pipe, 4)'], ['the objects in the image are the parts of a toy. \\n\\nq: how can'], ['it is a figure with the object'], ['a plastic flower pot, an orange straw and a wooden bowl'], ['there are many objects in the image. the first object in the image is a yellow and orange plastic'], ['an orange plastic water bottle that has an orange lid'], ['it is a red and orange leg holder and bottle opener.'], ['this image shows a pair of yellow and orange plastic animal shaped toys on the floor'], ['the image shows a plastic bottle, an orange and yellow ice cream container and a red and white ice'], ['the objects in the image are the toy lego x wings and x wing x2'], ['there are 3 objects in the image. \\n'], ['an orange and yellow water bottle, a bottle opener, a bottle opener and a bottle opener'], ['a large and very bright orange plastic umbrella.'], ['this is a photo of a man balancing a red and orange stick with a paper cup in his hand'], ['this is a product design for a bicycle tire valve'], ['a toy that looks like a crab walking in the snow with its crab claws in the snow, and'], ['\\n\\n- a stand - up bottle opener'], ['the image shows a pair of yellow plastic legs with an orange base'], ['there is a set of two objects on a white background'], ['the object in the image is an orange bird-like object that is made of two orange pieces of'], [""the image contains an image of the following: a child's toy, a child's toy stand,""], ['the image is of an orange plastic stand with a handle on it. \\nq: what objects'], ['\\n\\nan orange and black plastic toy with a small handle and a plastic stand. \\'], ['the red and orange object with the yellow center is the tripod that is being used for the image.'], ['the image shows a yellow and orange stand, with a plastic lid'], [""it's a toy - a toy that i'm using for practice""], ['in this image we are displaying a pair of plastic stand up shoes which are'], ['the image shows the object in front of a white background. \\n\\nq: what is'], ['it is a metal stand']]"
data/images/noun/2014-600.jpg,2014,this light-up toy,38,75,39,0,"[['the image is a toy with a colorful and fun pattern'], ['\\n\\nthe image shows a colorful plastic ball with a yellow and pink pattern'], ['the image is a toy ball'], ['the image contains the product and its image. \\nq: how can we make sure that the'], ['a watermelon, colorful balls, colorful dice,'], ['\\nthe image of this item includes: 1 - toy ball, 1 - balloon, 1 -'], ['a ball and a whistle.\\n\\nq: what is the shape of the image?'], [""the ball is in the image. \\n \\nthat's just a big ass water heater""], ['a spinning top. \\nq: how long is the top? \\na: 6.'], ['this image contains an object'], ['an apple, a bottle, a hammer, a bell and a marblethe present invention relates to'], ['1: an old wooden swing with metal bar. 2: a yellow ball. 3: a black'], ['a gold ball with a colorful print and yellow handle, sitting on a white backgroundthe best advice'], ['the object shown in the image is a jingle ball. \\nif he is a professional'], ['\\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['objects in the image are the toys that you are buying. \\nq: what does the product'], ['a spinning ball'], ['\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['in the image there are a variety of objects. this is an example of how you can use object'], ['it is a rubber ball with a hole on the side, that is attached to a stick.'], ['a toy microphone. \\nq: where are the objects located? \\na: this toy'], ['this is a toy with an object inside. \\n\\nq: how can i use the'], ['the image shows a purple ball with a gold base and a yellow base'], ['it is a water bottle in a water bottle shape, a small water bottle, a water bottle with'], ['\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['this image shows a ball with an item in the middle'], ['ball & stick \\nq: how long does the item take to arrive? \\na:'], ['the image shows the object in the image \\nq: how many of the objects in the image'], ['an electronic musical ball with a speaker and speaker base, which is an excellent gift item.'], ['1. the object is a ball 2. the object is yellow 3. the object is purple 4'], ['\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['objects in the image are in the following categories: \\n \\n 1) objects that are on'], ['\\nan item is shown with an object \\na: \\nan object is shown with'], ['this is a large pink and purple plastic ball with a large yellow plastic handle'], ['\\nthe ball is in front of a yellow background'], ['an item of furniture that was photographed at a retail store.'], ['\\nthe image contains a purple ball with a yellow handle and a pink bow on top.'], ['this image is a color image with object qqkwqqqqkwqq'], ['\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['the image contains a small ball with a pattern on it']]"
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"[[""the images are in the blue color.can't even read it.""], ['this is an image of a small blue plate. \\nq: why is the image so blue'], ['blue oval'], ['the object in the image is the handle of a blue plastic basket. the handle is on the left'], ['the item you selected is a plastic blue bag holder'], ['the blue container with the black handle and white lettering. \\n\\n'], ['the image is of a blue plastic bottle opener.\\nq: how do i get a refund'], ['the product image shows the product on a white background and an empty area'], ['the object is a blue plastic skateboard grip, which is holding a skateboard deck. the image'], ['blue plastic storage box with holes for small objects'], ['a blue plastic storage container for dog treats'], ['the image shows the object in the photo'], ['objects:  \\n  \\n \\n  \\n \\n \\n \\n \\'], ['the image shows a blue skateboard shoe'], ['\\na: a plastic bottle holder'], ['the images are from the ""blue light boxes"" collection. click on the image for more information'], ['\\n\\nblue oval, oval, sphere, triangle, square, cylinder, \\n\\'], ['an image of a blue toy car'], ['an animal carrier with the cover open and a plastic food container'], ['the object is a water container in blue.\\nq: can you tell us more about the'], ['1. air conditioner blue color\\n2. air conditioner blue color with white color\\'], ['\\n\\nq: what is the size of the object? \\na: \\n'], ['objects in the image are in the blue box'], ['blue round metal objects are in the image. \\n \\nq: what is the picture of'], [""an empty blue plastic container that's about 1 - 1 1/2 inches in diameter and 2 inches""], ['an object. \\nq: what is the title of the image? \\na: ""'], ['blue objects in a white background \\n\\nq: what objects are in the image? \\'], ['\\nan object in the image is the car'], [""blue plastic shoe holderfucking finally.  i'm going to fucking""], ['the product you have selected is the item you have selected. please take a closer look at the image'], ['the image contains a plastic bottle with a handle, a small hole and a blue background.\\n'], ['\\nobjects \\nblue plastic toilet seat'], ['an object, such as a bottle, that is in the image is a blue plastic bottle'], ['there is a pair of shoes, a black hat, a blue bag, a blue plastic cup and'], ['the blue car, white car, and blue seat all from the same object.\\nq:'], ['the image shows the blue cube toy.\\n\\nq: how much does it cost?'], ['in this image, you can see the object ""a blue shoe"" which has been processed with the'], ['the object is an ice tray.\\nq: what is the image showing? \\na'], ['the image is a blue ball with a black hole on the inside'], ['this image shows a small blue plastic container that can be used to store small plastic parts or parts for']]"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"[['the image shows a toy whistle, blue and orange'], ['the image shows an orange plastic cone with blue and white strands attached.'], ['a ball, orange & blue plastic cone, a dog toy'], ['an orange and blue tasseled plastic object with a handle on the end of a long string'], ['the item is a dog & cat toy - dog chew toy\\nq: what is the'], ['a toilet brush'], ['1) orange water bottle 2) blue tassel 3) blue rubber cap 4) blue w'], ['dog toys\\nq: what size is the image? \\na: 12 inches x 8'], ['a blue, white, and orange dog toy'], ['\\na: \\na: \\na: \\na: \\na:'], ['a plastic cone with blue and white yarn and a rubber ball in the middle'], ['a stuffed toy toy, the object has been placed on top of a white surface'], ['a blue plastic tube filled with cotton'], ['you will receive one product as shown in the image\\n\\n\\n\\n\\n'], ['\\nq: what objects are in the image? \\na: \\nq: what'], ['an orange plastic tube, a blue and white cotton yarn ball, and a pair of nylon mop'], ['q: what objects are in the image? \\na: q: what objects are in the'], ['\\n\\nobjects: \\n\\n\\n- dog toy \\n\\n'], ['a white dog toy'], ['an orange and blue cotton cone, a blue and white mop and a blue and white bucket'], ['a cone of hair for dog toys'], [''], ['the object is a white cone with blue, red, and white yarn'], ['objects are in the image, the object is a toy and the object is an orange cone, blue'], ['an orange and blue dog collar'], ['\\nan object is on a white background. \\nq: how do you use the image'], ['this image is of an object that has been removed from its container.'], ['\\nq: what is the background image? \\na: \\nq: what is'], ['the image is a representation of an object.i like it.  maybe add a way to'], ['the toy has an orange and blue tassel and a cone shaped handle. \\n\\n'], ['this is a picture of the item in our catalog. it may not be exactly like it appears in'], ['\\nthe object in the image is an orange and blue mop with some blue and white hair'], ['the image contains two objects. the objects are a blue cone and an orange cone.\\n\\'], ['a red water bottle with a blue straw'], ['a toy toy mop. \\n\\nq: how many colors can i choose from?'], ['there are 3 items in this image: a dog collar, a yellow mop and a blue cone'], ['\\na: \\na: \\na: \\na: \\na:'], ['the image shows a mop with a blue and white yarn handle, as well as some yarn on'], ['1 orange and blue pom pom with a black tassel and a blue and orange cord'], ['a mop, broom and a toilet brush']]"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"[['this image shows the magnetic toy that you have requested. \\nq: how do you get the'], ['a dog toy with a blue handle'], ['the object in the image is a metal object with a plastic handle attached. it is attached to a'], [""the object in the image is a metal claw.\\n\\ni'm not sure but""], ['\\n \\n\\n'], ['\\nthis is a 3d-printed model of a cat toy. \\nthis is an'], ['the item is an image of an object and is not in stock at the moment'], ['the object in the image is the item with the lowest price. \\nq: how long will'], ['an electrical device, a tool, a piece of machinery and a piece of equipment. \\n'], ['the image shows a metal object and a plastic object'], [""it's a toy for children, a toy for adults, it's a toy for pets, it""], ['\\nq: what objects are in the image? \\na: \\nq: what'], ['the image shows a toy ball attached to a metal hook. the toy ball is attached to the hook'], ['this is a drawing of a cat toy'], ['\\n\\n*the object that is shown in the image is a plastic spoon with metal wires'], ['a toy carousel wheel'], ['\\nthe image shows a ball and plastic pipe attached to a wheel, with a blue handle.'], ['this image shows a ball and a spoon'], ['the picture shows a plastic spoon, a blue plastic cup, a plastic plate, and a plastic bottle'], ['the image of a cat toy has a cat toy with a cat toy.'], ['the object is a blue and orange ball. \\nq: what is the image\\na'], [""there are objects in the image.if you're a member of an organization, i'd check""], ['we have many items, but i have just shown one for each type.\\n\\nthe'], ['the image is an example of an object that can be added to a game or product design'], ['the image shows a wire device for a rat. \\nq: what does the image show?'], ['the image shows a metal rod with an orange ball attached to it.'], ['a blue and green ball and a metal hook with an orange and black metal end \\nq:'], ['an animal food ball, a cat toy, and a mouse toy'], ['\\na: a metal and plastic ring with blue and yellow wheels'], ['\\n\\n'], ['an animal cage with a cat toy and an animal feederlol.  ""i was'], ['the image contains a cat toy, a dog toy and a wheeled toy.\\n\\n'], ['the objects are the ball and the hook. \\n\\nq: can you provide the product'], ['the image of the mouse-head object in the image \\nthe image is showing an object for'], ['the image shows a hamster ball with a leash attached'], ['it is a steel ball and a string.\\nq: what kind of object is in the'], ['the image shows a rubber wheelbarrow and a metal handle for a bicycle wheelbarrow. the'], ['it is a toy machine with wheels and wheels'], ['a rubber ball and a cat toy are in the image.'], ['\\nthis image is a selection of images from our collection of images, for more images of this']]"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"[['this is a yellow, plastic, spherical shaped object with a lid on it. \\nq:'], ['a yellow bowl with a black cover and a white lid'], [""it's an open container of yellow plastic and metal.""], ['an aluminum canister with a round opening on the bottom and yellow foam rubber lid.'], ['the picture shows a yellow ball in a plastic box.'], ['\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['an empty bowl, a cup, a jar, a pot, a dish, and a bowl'], ['the yellow container with the black lid and the yellow top'], ['a round dish. \\nq: why are they there? \\na: to help you'], ['1'], ['a yellow plastic box with an opening for a candle'], ['the container is in the image.\\nq: what does it mean? \\na:'], ['this image is of a plastic lid of a yellow plastic bowl. \\n\\n'], ['objects in the image are a lamp and a yellow bowl. \\nq: what is the size'], ['the object is a yellow plastic container'], ['a glass dome with the bottom half removed, the lid being yellow.'], ['an empty bowl with a yellow lid, which is shown in the image'], ['the round dish is a small bowl with yellow lid. \\n\\n\\nthe yellow plastic'], ['the image is a clear glass bowl with a lid that is filled with gold colored food.'], ['the objects are the yellow plastic containers, in the shape of an egg cup'], ['\\nq: what objects are in the image? \\na: \\n'], ['an aluminum round top light, a yellow plastic lid and a yellow plastic handle. \\n'], ['an old food container in a yellow plastic container, with yellow handles.i would recommend not getting'], ['the round object is a water tank with a yellow plastic top, which is open at the bottom'], ['the image shows a yellow circular dish with a blue plastic lid'], ['\\nobjects are shown on the right of the image.'], ['a glass dish, with a circular dish-shaped top, a small container for water, a yellow'], ['the round yellow box is a bowl that contains the yellow liquid. \\nq: what is the'], [''], ['a small yellow container with a black lid and a small hole in it'], ['a yellow, plastic object with a round top'], ['this is a picture of a toilet lid with a toilet seat cover'], ['this is an image of a small, round bowl that has a lid and a yellow color. the'], ['an empty round container with yellow plastic lid on a white background'], ['yellow round shaped plastic container with lid and lid insert'], ['the image is of a plastic round container. \\n \\nq: how much does the image'], ['an object is a thing that exists. the thing that exists in the image is a glass bowl.'], ['a plastic food bowl with yellow lid'], ['\\na: \\na: \\na: \\na: \\na:'], ['the object shown is a yellow light']]"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"[['the image shows a small plastic egg that looks like a chicken, but with orange and yellow stripes.'], ['a yellow and orange plastic egg with a white tuff'], ['the image is of a duck.\\nq: how is this related to our image? \\'], ['this image shows an object with a large orange top and yellow bottom'], ['the image is a cartoon character from a toy brand.'], ['the egg in the image is a toy, and a toy is in the image'], ['a bird with a hat\\nq: what objects are in the image? \\na:'], ['a candy cane. \\n \\nq: what is the purpose of this image? \\n'], [""the image shows a bird's egg with orange, yellow, and white on the inside.""], ['the egg'], ['an orange and yellow plastic egg with a small yellow'], ['this is a little yellow pumpkin that looks like a'], ['this is a stuffed animal of a giant orange and yellow egg'], ['a yellow egg with orange and red feathers on its head. \\nq: what is the name'], ['\\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the image of the toy is the toy. the toy is an orange and yellow plastic egg.'], ['yellow duck in a green box \\nq: what are the objects in the image? \\n'], ['the yellow egg toy'], ['a bird with orange and yellow feathers sitting on the ground'], ['an orange bird in a large yellow egg, and an orange cat in a large yellow egg'], ['\\nan orange and yellow bird-shaped'], ['\\na: candy corn, yellow and orange, round, plastic toy, with orange wig'], ['the image is of a toy egg shaped item.'], ['\\nthis is a duck egg from the toy series, \\nq: what objects are in'], ['this image shows a bird toy with orange and yellow coloring and a white and orange'], ['a plastic yellow egg with a white furry face.'], ['1. a small egg with an orange shell on a white background. \\n2. a large'], ['this is a watermelon toy, with the candy corn, with a'], ['candy corn bird'], ['\\nq: what objects are in the image? \\na: \\nq: what'], ['the image is of a small candy apple pop top. \\n \\nq: how long is'], ['a yellow egg, with a white beak and brown hat, a black bird and a white bear'], ['yellow orange yellow orange orange orange orange orange orange orange orange orange orange orange orange orange orange orange orange orange'], ['this is a candy cannae egg. it is a hollow candy cane egg with a handle and'], ['the object is a yellow and orange colored ball that has an orange and yellow feather on top'], [""the image is of the toy's body""], ['the image is a colorful, fun, and brightly colored yellow egg that looks like a bird'], ['a yellow, orange, and purple bird shaped toy on a white surface'], ['a small yellow egg with orange and white stripes on the bottom'], [""the image of a candy corn with a wig and mustache.i'm a man, but i""]]"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"[['the image contains six different wooden coasters.\\n\\n'], ['colorful wooden cubes \\nq: what do the items in the image represent? \\na'], ['\\na: \\na: \\na: \\na: \\na:'], ['the image shows four plastic coasters stacked on top of each other. \\nq: why are'], ['the products shown on our website are the photos of the real products. if you have any questions,'], ['\\n \\n\\n\\n\\n \\n \\n \\n \\n\\n'], ['these are the products that are featured in the images. \\nthe image may be of the actual'], ['\\na: \\n\\n\\n\\n\\n\\n\\n\\n'], ['\\nan object is in the image.'], ['a pack of 6 coasters with an attached handle. \\nq: can you provide a close'], ['a set of four wooden coasters with green, yellow, red, and blue ribbon and a blue'], ['1 wooden coaster, 2 coasters, 1 cup, 2 coasters, 2 wooden coasters,'], ['a set of 6 coasters with colorful paper in between each one'], ['this is a set of five colored rectangular wood coasters in a set of six. \\nq'], ['these are in-stock, made-to-order, and ready to ship items.'], ['a wooden coaster'], ['the image shows 4 different kinds of wooden coasters.'], ['in this image we show a box of 4-color coasters. \\n \\nq:'], ['an assortment of colorful boxes in various shapes'], ['we use the same images on many different objects, the color can be different.\\nq:'], ['the image is made of three different wooden boxes'], ['the object in the image is the magnetic coaster.'], ['in the image, there are various colorful square plastic coasters with blue and red strips on them.'], ['the objects are toys in colorful boxes. \\n\\n\\n\\n\\n\\n'], [''], ['an object in the image is a rectangular coasters'], ['in this image, you can see three wooden boxes with different colors on the side. \\n \\'], ['coasters'], ['colorful wooden coasters'], ['an array of small pieces of colored plastic'], ['\\nq: how do i make the objects in the image? \\na: \\n'], ['the image shows the set of coasters, as a set, with a bow tied around each coaster'], ['in the image, we can see a set of eight plastic coasters. \\nthe coasters'], ['the objects shown are in stock. the price shown is the sale price.\\n\\n\\'], ['4 x 6 inch magnets, each with 4 colors'], ['\\n\\nthe items in the image are the wooden boxes.carnival corp.'], ['objects in the image are not a part of the product description. you can request an accurate product image'], ['wooden coasters in assorted colours'], ['\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['a colorful set of four small folding boxes']]"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"[['the picture shows an object with the following characteristics: \\n* the object has a round body.'], ['\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['the image shows three foam tubes filled with colored foam'], ['there are four objects in the image: three balls, and a pen'], ['the image shows two objects with four cylinders each,'], ['the image shows a collection of items which are used in the production of foam rubber. the image shows'], ['these objects are in the image. \\nq: how can i get the image? \\n'], ['these are just three of the items that are on this page. \\n\\n\\nq'], [''], ['\\n\\n* \\n\\n\\n\\n\\n\\n\\n\\'], ['a flower pot, a bouquet of flowers, a glass vase, a vase with a'], ['a cluster of foam tubescant see the image'], ['in the image, there are several pink, green and black balls sitting on a table'], [''], ['an empty toilet brush holder, a set of toilet brush holders, and a brush holder'], ['we can produce all kinds of objects for the following shapes, such as circles, squares, diamonds,'], ['the image shows the object that i will create, and how to cut it into pieces.'], ['a flower bouquet. \\n \\nq: what is the name of the object in the'], ['objects are in the image\\n\\n\\n\\n\\n\\n\\n\\'], ['the objects in the image are in the shape of a flower. \\nq: what object is'], ['the picture is a representation of the item you purchased. it is a close up view of the item'], ['an apple, a carrot, a bottle of wine, and a glass of water'], ['this image is a series of 6 different objects. \\n \\na: what objects are in'], ['this is a photo of the items. \\n \\nthis product is not available in your country'], ['this image shows a plastic ball that is held in the hands of two young girls'], ['a flower with three petals. \\n\\nq: where can i find a set of'], ['the objects in the image are in the picture with a bottle. \\nq: what objects are'], ['this is a toy that has four balls. \\n\\nq: what is the purpose of'], ['this is a photo of a flower.'], ['a balloon animal'], [""an image of a flower with 4 partsi'd be down to try out the game, although""], ['this image shows a set of three colorful tubes with four holes in each, which are connected together with'], ['a black & pink, purple, & green plastic hair spray holder.'], [''], ['the image shows some of the objects that can be made by using the extruder'], ['this is a sample of the finished object'], ['we supply our customers with the most advanced, top quality items'], [''], ['this is an image of some objects. you can see how each object is different from the other.'], ['the image is of a ball, the ball is in a ball pit']]"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[['this image shows a plastic toy figure. \\nq: what are you selling? \\na'], ['\\n\\nobjects include a green, green, green, green, green, green,'], ['objects are in the image.'], ['the image is of a green object'], ['the green object is a water tank and the yellow one is a water pump'], ['1. green toy ball 2. toy cup 3. toy ball 4. toy ball 5. toy'], ['an object in the image is a plastic flowerpot with a green plastic stem.'], ['a green plastic bottle cap'], ['there are two small green objects in the image, which are not visible.'], ['the object is a green water bottlea good game can be good, even with all its flaws'], ['objects in the image are: a green bottle, a green bottle opener, a green bottle cap,'], ['an object in the image is a green, plastic pipe with two handles and a hole on the top'], ['there are no objects in the image'], ['\\n\\n\\n\\n\\n \\n\\n\\n\\n \\n'], ['a water fountain with a tree'], ['a green toy'], ['in the image, the objects are: 1. the tree stand - green, 2. the metal'], ['the image shows a green object'], ['the objects are in the image.'], ['green water spigot with spigot end, 5-1/2""'], ['an old green plastic bottle, a green plastic funnel, and a small green bottle'], ['a green glass object that can be seen in the image'], ['a metal water hose cap for green water fountain'], ['\\n\\n* - \\n\\ngreen \\n\\n* - \\n\\'], ['a vase, flowerpot and candle'], ['the objects in the image are the components of the green bean canister, a food storage container,'], ['it is a toy for kids to play with it.'], ['green vibration head, q: what objects are in the image?'], ['the green object is in the image'], ['there are no objects shown in the image.'], ['this image shows a green colored water bottle cap'], ['the objects are in the image'], ['it is a plastic bottle.'], ['green'], ['\\n\\nobject is an object that has some or all of its parts enclosed in an image'], ['a green plastic bell with a metal handle on it.\\nq: can i order it in'], ['an object in the image. \\nq: how many objects are in the image? \\n'], ['it is a green bottle with a small hole on the side'], ['the image is an image of an object'], ['this image shows an object in the background']]"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"[['a white and black metal ball that has an image on it'], ['the objects are in the image are in a white and black'], ['the objects are a collection of recycled plastic, metal and leather, in an unusual arrangement of shapes.'], ['a white plastic flower with a black and white vinyl record'], [""it's a white ball, black ball and a white cup""], ['this image shows a black and white ball in a white box. \\nq: how long did'], ['a black and white marble ball with four flowers attached. \\nq: what is the color of'], ['the image is of a white and black plastic ball with a black and white flower design.'], ['there is an electric fan and a pair of headphones in the image'], ['a flower sculpture made from black and white plates.\\n\\nq: what does the object'], ['a ball, with white and black objects, on a white surface'], ['black and white ball sculpture \\nq: why is it so dark? \\na: the'], ['a white, black and chrome globe'], ['a black and white ball of white ceramic'], ['an art project from the artist that consists of a white ceramic ball that is black and white. the'], ['the object in the image is a ball, made of white plastic with a black and white interior.'], ['a white and black circular object'], ['the objects are an old black and white photo of the famous flower sculpture in rome that has a'], ['an object is in the image and is in black and white.\\nq: how did you'], ['a black and white sculpture that looks like a football'], ['\\nthe image of a white and black ball sculpture made from old cds and a white plastic toy'], ['an object that is made of paper, with the top being a paper disc.'], ['a black and white paper ball, made from recycled paper plates'], ['an apple and a football. \\nq: why are they in the image? \\na'], ['an album full of record covers'], ['the image shows the inside of a black and white ball. \\nthe object shown is a disco'], ['there are four objects. a black and white ceramic flower. a black and white ceramic flower ball.'], ['a black and white ball, two white disks, two black discs, and a white disc'], ['an original vintage white and black vintage vinyl record album in a ball.'], [""the objects are in the image. \\nq: what is the artist's name? \\n""], ['\\na: a white and black metal sculpture in the shape of a ball'], ['an open air white and black flower with plastic flowers inside of it'], ['a ball of white paper, with a piece of paper glued to the outside'], ['the object in the image is a black and white sculpture made from the vinyl records of the musician david'], ['the objects are in a black and white sphere'], ['a black and white ball in a vase. \\nq: why is the ball in the'], ['\\n1, a ceramic egg shape with the white part on the left, the black part on'], ['1) a paper ball made of recycled plastic bags, 3) a white vase with a black'], [''], ['this is a sculpture made from white vinyl records, made in 2014']]"
