image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,blip2_output
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"[['a orange and blue mop hanging from a long handle'], ['a large orange and blue plastic toy, a plastic water bottle and an orange, blue and white scarf'], ['we see a yellow cone with blue and white tassels'], ['a red and white striped cone of dog treats'], ['-  -  -  -  -  -  -  -  -  -']]"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"[[''], ['the image is of a wire with a ball on it'], ['a large piece of wire that looks like a hook.'], ['a toy ball, plastic toys and other accessories are available for a variety of small pets, like ham'], ['what do you see in the image?']]"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"[['a yellow round container'], ['yellow round container for food'], ['the lid is open, showing a small yellow plate with two holes'], ['i see the yellow container with black handle'], ['the yellow color of the container and its lid']]"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"[['a yellow and orange plastic candy egg'], ['a candy corn egg that is orange on the outside and yellow on the inside.'], ['an orange and yellow ball, with orange hair on top'], [''], ['the image has a yellow egg shaped toy']]"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"[['a picture of a coaster that is shaped like a small board'], ['a colorful stack of 3 or 4 wooden coasters'], ['a coaster with colorful tiles in each square'], ['a set of 5 coasters'], ['i see a colorful piece of coasters with two different designs']]"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"[['i see a pink, green and black cylinder'], ['in the image, there are four pink and green hose'], ['a pink tube with four black pipes and two pink pipes'], ['there are four different sized air hoses. one is green and pink. another has three different colors'], ['a colorful green and pink flower']]"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[['green water bottle'], ['a green pot holder for holding green plants'], ['the green bottle is a green bottle.'], ['green plastic cone'], ['a green plastic water bottle']]"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"[['an image of a white and black ball'], ['i see a black and white photo frame'], [''], ['a black and white flower ball with a black and white disc.'], ['a ball shaped like a head with three heads on top of it']]"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[['the yellow one with blue is the sun.'], ['a toy car with two wheels'], ['the image shows a large yellow, blue and red plastic toy'], ['the shape of the 3d toy object is yellow, blue, red and yellow'], ['the toy in the image is a star.']]"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"[['the image of the blue plastic foot is on the side'], ['a blue strap with a handle on it'], ['a blue rubber foot support'], ['i see that this image is a photo of the shoe in the image'], ['a small blue plastic mat that sits on top of the heel']]"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"[['i see a green and red dog toy'], ['i see a green rubber barbell with red end'], ['we do not produce such model.'], ['this is a picture of a dog bone. it is green and red.'], ['image showing the q: what do you see in the image?']]"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"[['this is a white sphere with two holes on the bottom.'], ['the image shows a white ball attached to the wall'], ['a white spherical animal catcher with a lid for food and water.'], ['a white ball with no hole in it'], ['the image shows the product.']]"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"[['a bunch of pink hair ties'], ['you can see three pink donut like things with long string attached to it'], ['4 donut toy'], ['a fluffy dog toy on the end of a long string'], ['the pink fuzzy yarn dog ears']]"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"[['you see that the black button has the hole for the lock'], ['you can see an image of the black handle'], ['q: what do you see in the image?'], ['i see a gray plastic part that has a black plastic ring'], ['a photo of the rear view of the back of the trigger']]"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"[['a blue plastic elephant'], ['a blue and purple pot'], ['the water dispenser in a water bottle with the word ""pink"" on the lid'], [''], ['an image of the toy is blue and purple']]"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"[['i can see a picture of a person and a person sitting on a chair'], ['we have no stock of this product and cannot guarantee delivery date.'], ['a chrome finish metal pipe fitting'], ['the curved stainless steel arm, the metal surface and the white background'], ['a steel wall bracket, a white background, a gray metal rail']]"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"[['a toy rocket on a white background'], ['orange small plastic toy rocket'], [''], ['i am an entrepreneur from a country called'], ['an orange toy with a blue top on top']]"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"[['the orange plastic chair seat is holding the orange toy in its arm'], ['a plastic bin with holes and a yellow border'], ['an orange wooden toy box with green accents'], ['a colorful orange plastic storage shelf'], ['a yellow colored plastic basket with green and orange accents']]"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"[['-3m x -3m multi-coloured string -6 to -7m long'], ['-a: -b: -c: -d: -e: -f: -g'], ['there are lots of green, pink and orange rubber noodles'], ['i see an image of a yellow and green snake toy'], ['the image shows a pile of colorful plastic yarns']]"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"[['a blue and brown woolen ball'], ['an empty plastic bottle with a large brownish - brown ball at the top'], ['it is a blue plastic hair brush'], ['in the image the blue pencil on the white background is covered with brown yarn'], ['a colorful sponge ball, on the end of a blue handle']]"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"[['wood and wooden toy hammer'], ['a wooden toy drill with a colorful handle, holding a red ball'], ['a colorful toy wooden drum'], ['_____ _____'], ['a wooden toy trumpet']]"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"[['the photo shows a pair of pink and white plastic beads.'], ['it looks like a pink heart - shaped ring'], ['a ring with five balls on the end.'], ['q: what do you see in the image?'], ['a pink silicone bracelet that is attached to the side of a white surface']]"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"[['this is a multicolored plastic heart shaped object'], [""it's a butterfly, and its wings are made from an elastic""], ['a colorful toy in the shape of a heart'], ['the image of the heart shaped plastic ball'], ['we can see four colored rubber rings in the image.']]"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"[['i saw a green plastic object'], ['- this product has the best customer service from the manufacturers.'], ['a green cross fidget toy on a white surface'], ['i see green plastic'], ['the image is a plastic toy']]"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"[['dog ball - blue'], ['the toy is in a blue and yellow pattern'], ['q: what do you see in the image? \xa0â'], ['blue with yellow spots'], ['сбатья арбитарной']]"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"[['blue wooden cross with four balls'], ['what you see is a wood ball, four wooden balls, a wooden ball and wooden balls'], ['the image is of three wooden spheres on a wooden cross'], ['wood and plastic toys'], ['a blue cross']]"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"[['the water dispenser that is being used is blue, yellow and blue.'], ['a 3d printed ball with blue and yellow rubber caps'], ['the image shows a blue spray bottle'], ['a plastic spray bottle with a yellow cap and blue spout'], ['i see an old toy, a toy bottle, and a blue and yellow plastic ball.']]"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"[['an educational toy with colorful balls, and a yellow ball attached to a colorful rope'], ['toy rope kite'], ['a pink toy with green and yellow balls'], ['a small toy with two colorful balls and a small wooden stick'], ['the toy is in color and has two small green balls']]"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"[['an orange plastic toothbrush with an attached blue ball'], ['the image has a blue ball in the middle of an orange tube'], ['a pair of blue balls sitting on the back of an orange object'], [""you can't see anything but a blue and orange toy with a snake attached""], ['a metal tube with a ball on top and a piece of orange and blue plastic around the top']]"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"[['a wooden knife rack'], ['a wooden toothbrush holder with six holes on it'], ['a wooden handle with 5 holes in it'], ['- a wooden spoon and four holes'], ['this is a solid wood wine rack for holding glasses, bottles and food.']]"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"[['a small glass bottle with an image of a key chain'], ['a square glass rectangle with blue and green flowers on it'], ['the light colored rectangular object'], ['this image is of a white rectangular box with a transparent plastic frame'], ['a white and blue plastic square']]"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"[['you can choose any color or metal style.'], ['what do you see in the image?'], ['a black and silver metal cigar roller with a silver lid'], ['black and silver cylinder, plastic tube, glass cylinder, and glass cylinderthis is awesome! where'], ['what do you see in the image?']]"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"[['plastic, colorful balls, hanging from a wooden frame'], ['a pile of brightly colored plastic balls'], ['you see a pile of colorful plastic balls'], ['a colorful play ball with six balls'], ['you can see the toys that come in a plastic container']]"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"[['a blue pen that looks to have a wire loop'], ['i see blue plastic stick on white background'], ['the image is not available.why are you making this up? the ""fucking"" was'], ['this image is showing the object you are trying to find.'], ['a picture of a blue and white pen']]"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"[['a black rubber dome with a circular disk attached to the bottom'], ['q: what do you see in the image?'], [''], [""i have a black plastic car phone mount that is sitting on top of my car's head unit.""], ['']]"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"[['i see a green and pink toy train on the table.'], ['a green toilet seat'], ['i see a little green toy with a bow.'], [""a baby's toy toilet that is green with a black and white butterfly on it""], ['a green bowl that is turned upside down with a green lid']]"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"[['this is a plastic pink flower spade'], ['you see a green plastic toy spoon with a red stem'], ['in the image, the green and pink flower stands up on the side of the bottle, with a'], ['a flower shaped flower tool.'], ['it is a toy with a flower and it is on a pink stem']]"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"[[''], ['the image shows a red tool holder with three handles'], ['q-snap hook'], [''], ['the red metal hook and the black metal rod']]"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"[['a wooden baseball bat'], ['a long wooden handle with a wooden rod sticking out of it'], ['q: what do you see in the image? a: q: what do you see in the'], ['red metal pole for holding your tool on'], ['a wooden stick']]"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"[['an oval shaped vase with holes for flowers'], ['the image is a vase that has holes in it'], ['an ornate vase in yellow'], ['this green ceramic pot looks like a vase.'], ['a colorful vase with holes in it']]"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"[['a plane flying in the sky'], ['you can see a toy plane in the image'], ['this is a toy airplane, with an image of a rainbow color.'], ['it is an image of a toy airplane that is made with two colorful pieces'], ['a colorful airplane toy']]"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"[['red plastic fan'], ['what do you see in the image?'], ['this is a fan, with an electric fan motor inside it, but there are no blades'], ['q: what do you see in the image?'], [""i see a red fan.there's a lot of people on here that are against him,""]]"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"[['we see a plastic bowl.'], ['q: what do you see in the image? a: a pink plastic toilet seat'], ['the image is of the pink plastic ring'], ['plastic pot cover'], ['this image shows a plastic bowl in pink with a hole in the middle']]"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"[['this is an image of the item.'], ['i see a large purple egg with a long handle'], ['i see purple and black and a spoon'], ['the image is of a spoon with a purple handle'], ['purple plastic egg with black handles and pink inside']]"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"[['a bottle'], [""- it's an animal and plant ball that can be formed by shaking and rolling.""], ['a toy kitty with a red ball'], ['a red crystal shaped like a flower'], ['in the image, you will see a red toy']]"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"[['a donut shaped dog toy'], ['donut kong for dog'], ['a colorful donut toy'], ['a green plastic ball toy with multi colored dots'], ['dog toy toy-donut']]"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"[['an orange rubber spike ring'], ['orange spiky dog toy with many spikes'], ['a plastic toy'], ['a orange toy that is shaped like an orange spiky rubber ball'], [""toyz toys are designed to fit the animal's unique needs""]]"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"[['a wire and glass orb'], ['a sphere with different colored circles in it'], ['the space is made of wire with colorful balls'], ['a colorful string of beads hanging from a wire frame'], ['a ball that looks like an egg with various colors']]"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"[['the green robot foot massager'], ['the item is the product image and the product description'], ['a foot massager on a metal stand'], ['i see a green object with three legs and two feet'], ['a foot massage device in green']]"
