image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,blip2_output,blip2_saliencies,blip2_saliency_rate
data/images/noun/2011-600.jpg,2011,noisemaker,22,75,88,3,"['a green and orange toy with two balls', 't-shaped toy', 'a toy toy ball with two orange and green plastic parts on a white surface', 'this is a green and orange plastic toy. it is attached to a white surface', 'the toy is green and orange']","[(['Orange', 'Green'], []), ([], []), (['Orange', 'Green', 'White'], ['Plastic']), (['Orange', 'Green', 'White'], ['Plastic']), (['Orange', 'Green'], [])]","(80, 40)"
data/images/noun/2012-600.jpg,2012,coiled worm toy,41,50,59,41,"['', 'we see a big pink sea urchin', 'you see pink, small worms.', 'a bunch of red and orange plastic beads that are arranged in a star pattern', 'there is a large pink and orange coral with no limbs']","[([], []), (['Pink'], []), (['Pink'], []), (['Red', 'Orange'], ['Plastic']), (['Orange', 'Pink', 'Coral'], [])]","(80, 20)"
data/images/noun/2013-600.jpg,2013,sling shot,6,20,87,6,"['a product with an orange object and a handle', 'i see an orange orange orange orange orange', 'a colorful water bottle with an orange plastic twist holder', 'there are two yellow and orange parts on top of one another', 'a plastic spiderman, an orange, and a yellow stand']","[(['Orange'], []), (['Orange'], []), (['Orange'], ['Plastic']), (['Orange', 'Yellow'], []), (['Orange', 'Yellow', 'Tan'], ['Plastic'])]","(100, 40)"
data/images/noun/2014-600.jpg,2014,this light-up toy,38,75,39,0,"['q: what do you see in the image?', 'an adult toy', 'an egg shaker', 'a toy with a shiny yellow head with colorful designs', 'the bright yellow ball and the pink and yellow stripe design on it']","[([], []), ([], []), ([], []), (['Yellow'], ['Shiny']), (['Yellow', 'Pink'], [])]","(40, 20)"
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"['q: what do you see in the image?', 'the image depicts a blue plastic bag with holes and holes on the top side', 'the image is of the blue plastic water bottle with a hole for the cap', 'the bottom side of a pair of blue plastic shoes', 'the q and w keys from qwertyoruiop.com, with blue legends, have']","[([], []), (['Blue'], ['Plastic']), (['Blue'], ['Plastic']), (['Blue'], ['Plastic']), (['Blue'], [])]","(80, 60)"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"['shhh! - shoo ball, blue, 12 oz, 9-pack, whirl', 'the yellow and orange cone has blue, red and white strings tied around it', 'a rubber dog toy in a bucket with a yellow hose', 'a white blue and orange striped toy', 'a duffel with a toy on top of it']","[(['Blue'], []), (['Red', 'Orange', 'Yellow', 'Blue', 'White'], []), (['Yellow'], ['Rubber']), (['Orange', 'Blue', 'White'], []), ([], [])]","(80, 20)"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"['a small metal tube with a ball inside', 'an electric cord with two wires attached', 'the image is of a ball rolling along the metal wire handle', 'two of the wire toys and the balls in it', 'the image shows the cat toy on a white background']","[([], []), ([], []), ([], []), ([], []), ([], [])]","(0, 0)"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"['the lid is made of acrylic, which has a large opening for the filter. the filter is a', 'q: what do you see in the image?', 'a yellow plastic container with one top', 'the round yellow plastic bowl has a small hole in the center and is attached to the back of the', 'our golden dish has a shiny cover and bottom, with the sides in black.']","[([], []), ([], []), (['Yellow'], ['Plastic']), (['Yellow'], ['Plastic']), (['Black', 'Gold'], ['Shiny'])]","(60, 60)"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"['the red candy cane on the right of the image', 'a duck with orange skin', 'an orange plastic egg with a yellow hat', 'i see a colorful toy on a white background', 'a chinese boy is standing inside of an orange and yellow egg']","[(['Red'], []), (['Orange'], []), (['Orange', 'Yellow'], ['Plastic']), ([], []), (['Orange', 'Yellow', 'Tan'], [])]","(80, 20)"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"['a colorful puzzle set with a green strip running through it', 'four bright colored pieces of foam on a white background', 'you see five coloured and patterned blocks!', 'a set of four coasters made out of wood in various colors', 'a colorful set of coasters, one with ribbon and another in the same shape as the others']","[(['Green'], ['Rough']), (['Red'], []), (['Red'], []), ([], []), ([], [])]","(60, 20)"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"['you see four rubber bands.', 'the image shows a colorful plastic tube with green and pink tips', 'you can create your own customized image with our logo', 'you can see three green, pink and black pipes', 'you will see a small group of different colored pieces.']","[([], ['Rubber']), (['Green', 'Pink'], ['Plastic']), ([], []), (['Green', 'Pink', 'Black'], []), (['Red'], [])]","(60, 40)"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"['i see a green plastic flower pot', 'plastic drinking cup', ""we can't see much of this image. what is the main object in the image? what is"", 'green', 'a small green pipe with a dark cap']","[(['Green'], ['Plastic']), ([], ['Plastic']), ([], []), (['Green'], []), (['Green'], [])]","(60, 40)"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"['it looks like a black and white sphere', 'white and black, one of these little black objects', 'an object shaped like a black and white soccer ball with a small pile of black and white plates on', 'you see three black and three white eggs that are separated in three different configurations.', 'a white and black ceramic ball is on display']","[(['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], [])]","(100, 0)"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"['it is a yellow, red and blue plastic star', 'a cluster of plastic plastic models that can easily transform into multi-color pieces', 'a toy that is colorful, shaped like a star', 'a colorful toy with plastic pieces', 'the colorful sun shape toy']","[(['Red', 'Yellow', 'Blue'], ['Plastic']), ([], ['Plastic']), ([], []), ([], ['Plastic']), ([], [])]","(20, 60)"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"['blue - the new look', 'blue watercolor shoes', 'a blue rubber foot that has a curve on the bottom', 'a blue shoe shaped device in a white background', 'a very thin blue rubber foot - it is so small that you can only see it with the magn']","[(['Blue'], []), (['Blue'], []), (['Blue'], ['Rubber']), (['Blue'], []), (['Blue'], ['Rubber'])]","(100, 40)"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"['a green toy on a white background', 'the foam headrest for the car is green', 'the image shows a green plastic trolley', 'the images are similar to the original.', 'image of the rubber leg holder, used for holding a dog bone']","[(['Green'], []), (['Green'], []), (['Green'], ['Plastic']), ([], []), ([], ['Rubber'])]","(60, 40)"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"['the white sphere in the image shows the new ball', 'â you see a ball, white, with no openings or markings', 'a black plastic sphere, with an open mouth, lying on a white surface', 'you can see the ball in white in the images above', 'a white, spherical ball shaped object']","[(['White'], []), (['White'], []), (['Black', 'White'], ['Plastic']), (['White'], []), (['White'], [])]","(100, 20)"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"['_________ _______________', 'three fluffy pom poms', 'a stuffed animal on a stick with 4 pink knobs', 'pink fluffy pom pom doggies', 'pink dalmatian.']","[([], []), ([], []), (['Pink'], []), (['Pink'], []), (['Pink'], [])]","(60, 0)"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"['you do not need to upload your own images', 'what the manufacturer thinks you see - - -', 'you see it as it is', 'your browser is not javascript enabled or you have javascript turned off.', 'q2 pro q2 pro q2 pro q2 pro q2 pro q2 pro q2']","[([], []), ([], []), ([], []), ([], []), ([], [])]","(0, 0)"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"['【blue and black electric shaver】【shaving tool】【product name】', 'an object is a blue shape with one side folded down and a small purple face on the top', 'an empty salt shaker', 'this image is of a blue plastic figure with the mouth opened', 'a blue toy with black stripes and a black face.']","[(['Blue', 'Black'], []), (['Blue', 'Purple'], []), ([], []), (['Blue'], ['Plastic']), (['Blue', 'Black'], [])]","(80, 20)"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"['a metal shelf bracket, with a curved metal bracket that curves into a u-shape', 'an aluminium bar clamp', 'stained stainless steel clip', 'a metal bent and curved ottoman with one corner rounded out', 'the image of a silver wall clock']","[([], []), ([], []), ([], []), ([], []), (['Silver'], [])]","(20, 0)"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"['an orange toy plane with a blue nose and two orange and white propellers', 'a tiny rocket on a white background', 'a plastic toy with a small rocket on top', 'an orange robot dog toy in front of a white background', 'toy boat toy on a stand with the top up']","[(['Orange', 'Blue', 'White'], []), ([], []), ([], ['Plastic']), (['Orange'], []), (['Tan'], [])]","(60, 20)"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"['an orange and green toy holder with stars and crosses', 'plastic bag dispenser.', 'an orange crate filled with small toys', 'the toy box has a basket on top with a square design', 'a plastic storage container, with a handle that holds a toy']","[(['Orange', 'Green'], []), ([], ['Plastic']), (['Orange'], []), ([], []), ([], ['Plastic'])]","(40, 40)"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"['1mm high, polypropylene, clear, transparent string.', ""it shows that it is a stack of orange and yellow rubber snakey's with many long tails."", 'the word says ""yellow, red and green, "" not green and yellow', 'a pile of rubber balls in red and yellow', 'a stack of colorful rubber ducky toys']","[([], ['Transparent']), (['Orange', 'Yellow'], ['Rubber']), (['Red', 'Yellow', 'Green'], []), (['Red', 'Yellow'], ['Rubber']), ([], ['Rubber'])]","(60, 80)"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"['a blue cylinder and a blue sponge ball sitting on a white surface', 'a dog brush with a blue handle and an orange ball', 'a blue bottle brush with a red handle', 'the first image is an image of an electric toothbrush with a blue handle and the product is called', 'a blue and gold shaped object with a wispy material hanging from it']","[(['Blue', 'White'], []), (['Orange', 'Blue'], []), (['Red', 'Blue'], []), (['Blue'], []), (['Blue', 'Gold'], [])]","(100, 0)"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"['the wooden toy ball hit the red color hammer', '', 'this is a wooden toy mallet with two rubber balls on the end', 'a green toy drum', 'a wooden toy hammer']","[(['Red'], ['Wooden']), ([], []), ([], ['Wooden', 'Rubber']), (['Green'], []), ([], ['Wooden'])]","(40, 60)"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"['1) a light pink bracelet with several round balls hanging from it', ""i don't have access to this image, but it appears to be a pink tooth with bubbles around"", 'this image is of a pink bracelet that is in a circular shape', 'my dog just licked it and it looks like she ate something. this is my first puppy and', 'the image shows two pink plastic cups with balls on each end']","[(['Pink'], []), (['Pink'], []), (['Pink'], []), ([], []), (['Pink'], ['Plastic'])]","(80, 20)"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"['a heart shape', 'a kangaroo with a heart made of tissue paper', 'a colorful shape shaped like an orange heart', 'a rainbow colored toy with four different shapes', 'one of my friends sent me this image.']","[([], []), ([], []), (['Orange'], []), (['Red'], []), ([], [])]","(40, 0)"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"['you see a green plastic fidget toy with the handle of an object', 'a green plastic spinner toy with small square crosses on each side', 'a colorful green laser toy with an included clip', ""i can't tell anything."", 'i see a green glassy finger - shaped toy']","[(['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], []), ([], []), (['Green'], [])]","(80, 40)"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"['blue blue blue', 'a very cute animal toy with an overgrown furry toy ball', 'q: what do you see in the image?', 'this is the image of the toy ball that is in blue and yellow', 'an all-natural blue and yellow rubber ball with a large orange fuzz ball']","[(['Blue'], []), ([], ['Furry']), ([], []), (['Yellow', 'Blue'], []), (['Orange', 'Yellow', 'Blue'], ['Rubber'])]","(60, 40)"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"['a glass cylinder', 'we see three of these cross shaped balls', 'a wooden shape, three balls, wood pieces and wooden cross, with blue accents', 'a toy with four balls arranged like a cross', 'a cross made of wood balls and a wooden stand']","[([], []), ([], []), (['Blue'], ['Wooden']), ([], []), (['Tan'], ['Wooden'])]","(40, 40)"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"[""that's a hand sanitizer dispenser"", 'a spray bottle in blue and yellow', 'what do i see in the image?', 'the image is an example of how the 3d printed nozzle can be', 'the toy dispenser is an essential part in kids play. the dispenser is designed to hold the']","[([], []), (['Yellow', 'Blue'], []), ([], []), ([], []), ([], [])]","(20, 0)"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"['we are a wholesale factory and we have different colors for your requirement as per the price range.', 'this is a toy with plastic balls attached to a hook', 'this is an image of a toy ball', 'what do you see in the image?', 'the toys are on the white background']","[([], []), ([], ['Plastic']), ([], []), ([], []), ([], [])]","(0, 20)"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"['a white and orange toy train set with the wheels painted in blue and yellow', 'a yellow toothbrush with four holes and two blue balls.', 'orange ball and teeth', 'the image shows a toy ball with a long handle.', 'what do you see in the image?']","[(['Orange', 'Yellow', 'Blue', 'White'], []), (['Yellow', 'Blue'], []), (['Orange'], []), ([], []), ([], [])]","(60, 0)"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"['one of our custom wooden wine rack options', '4-hole wood wall hook', 'the image shows a wooden utensil. it is one half of an instrument which has eight holes', 'a wooden toothbrush holder.', 'a wooden bottle cap holder with 6 slots']","[([], ['Wooden']), ([], []), ([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden'])]","(0, 80)"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"['keychain', 'this is the photo of a clear acrylic keyring with a small clear square shape', 'a rectangular case with 3 or 4 white and blue circles, and a green square', 'keychain - transparent rectangle with blue, green and white lines', 'clear white rectangular plastic key ring with a small piece of clear glass cut out of it']","[([], []), ([], []), (['Green', 'Blue', 'White', 'Tan'], []), (['Green', 'Blue', 'White', 'Tan'], ['Transparent']), (['White', 'Tan'], ['Plastic'])]","(60, 40)"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"['in the image, you can see that there is an', 'q: what do you see in the image? a: q: what do you see in the', 'we make sure the most professional photo taking can be done within the shortest time, your picture will be', 'you can see that there are three small black strips with a small clear cap on top', 'we are a leading manufacturer and supplier of vape pens in china,we have produced many products with advanced']","[([], []), ([], []), ([], []), (['Black'], []), ([], [])]","(20, 0)"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"['image of ball of rubber-stuffed toy for kids', 'â â â â â â â â â â', 'these are all the toys that are included in the package', '', 'a very big pile of colored balloons']","[([], ['Rubber']), ([], []), ([], []), ([], []), (['Red'], [])]","(20, 20)"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"['we cannot see any thing in the image', 'i see the product for sale', 'you are looking at a blue pen that has a white writing eraser', 'the image shows a blue pen with a metal hook for attaching to a wire.', 'see full size version at [url removed, login to view]']","[([], []), ([], []), (['Blue', 'White'], []), (['Blue'], []), ([], [])]","(40, 0)"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"['i see a black vehicle mount for a car', 'the qanter car mount is not only made of black plastic but is also very stylish', 'a black dashboard, with the side view of the front side', 'the best thing i have ever been able to do with my car in winter weather! - no longer', 'we see an old - style magnetic car mount']","[(['Black'], []), (['Black'], ['Plastic']), (['Black'], []), ([], []), ([], [])]","(60, 20)"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"['the butterfly toilet seat has been made by us, our factory and has been made', 'a picture of a green toilet seat', 'green plastic toilet - bird', 'a little birdy with a spring in its step', 'your green plastic round bird toilet seat - click on the image to find more pictures!']","[([], []), (['Green'], []), (['Green'], ['Plastic']), ([], []), (['Green'], ['Plastic'])]","(60, 40)"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"['the image is an image of an electric toothbrush holder. the toothbrush holder has a bright red', ""i'm going to say it. i am going to say the same thing. it will be a"", 'a toy spork with a flower on it', 'one flower cup with a green handle and pink tip', 'q: what do you see in the image?']","[(['Red'], []), ([], []), ([], []), (['Green', 'Pink'], []), ([], [])]","(40, 0)"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"['i see the red pipe and the black pipe in the image', '[url=https://www.imageformula.com/qw.php?product=', 'i see a black and red object in the image', 'what are your answers to the following questions:', 'a red and black plastic clamp with two long black pieces']","[(['Red', 'Black'], []), ([], []), (['Red', 'Black'], []), ([], []), (['Red', 'Black'], ['Plastic'])]","(60, 20)"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"['wooden baseball bat', 'a white background with a red colored rubber band', 'the handle of the wooden axe has a red stand', 'a hammer with a red handle.', 'there is a wood and red handle attached to the top of this stand.']","[([], ['Wooden']), (['Red'], ['Rubber']), (['Red', 'Tan'], ['Wooden']), (['Red'], []), (['Red', 'Tan'], [])]","(80, 60)"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"['vase green', 'vase made out of a single piece of yellowish - green plastic.', 'this image is a small vase that is green and has holes in it', 'a ceramic vase with holes in it', 'a ceramic green stool with a cutout design that looks like two']","[(['Green'], []), (['Yellow', 'Green'], ['Plastic']), (['Green'], []), ([], []), (['Green'], [])]","(80, 20)"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"['a rainbow airplane shaped toy with a colorful wings', 'an airplane', 'a rainbow colored dog toy', 'multicolored toys for children, the toy airplane toy', 'in the image a dog toy plane with rainbow colors']","[([], []), ([], []), (['Red'], []), (['Red'], []), ([], [])]","(40, 0)"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"['the red brush is mounted on the back of the white wall', '-', 'a red paddle', 'red-rimmed plastic tennis ball holder', 'the item you have ordered is not in stock.']","[(['Red', 'White'], []), ([], []), (['Red'], []), (['Red'], ['Plastic']), (['Red'], [])]","(80, 20)"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"['the circular, pink, circular, plastic thing is a potty holder', ""we've put the image as one of the results of search for 'pink'"", 'q: what do you see in the image?', '-', 'the image is of an empty plastic toilet bowl']","[(['Pink'], ['Plastic']), (['Pink'], []), ([], []), ([], []), ([], ['Plastic'])]","(40, 40)"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"['a penis-shaped toy in purple with a purple, metal shaft, a purple rubber tip, and', 'a purple spoon sitting on top of a white background', 'you will see an image in the image', 'a purple glass spoon on a white background', 'a purple spoons on a white background']","[(['Purple'], ['Rubber']), (['Purple'], []), ([], []), (['Purple'], []), (['Purple'], [])]","(80, 20)"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"['', 'a red ice cube holder with four little red cubes', 'we see a red blob with the words love and friendship', 'a giant rubber flower with lots of little red orbs', 'a red jellybean']","[([], []), (['Red'], []), (['Red'], []), (['Red'], ['Rubber']), (['Red'], [])]","(80, 20)"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"['i see a green ball of dog chew toy covered in brightly colored dots', 'the image is the kennel ring donut', 'i can see a small green toy', 'dog toy with spots', 'this image is showing an item on sale at a discount']","[(['Red', 'Green'], []), ([], []), (['Green'], []), ([], []), ([], [])]","(40, 0)"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"['i see a small orange rubber bracelet in front of a white background', 'the image shows a rubber bracelet with spikes on each side', 'the plastic ring with red spikes is not an orange ring.', 'an orange rubber dog toy', 'a rubber snake shaped bead']","[(['Orange'], ['Rubber']), ([], ['Rubber']), (['Red', 'Orange'], ['Plastic']), (['Orange'], ['Rubber']), ([], ['Rubber'])]","(60, 100)"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"['the picture of the solar system is on a silver sphere with a black bow on top', 'a small ball of metal with a multi colored thread', 'the space ball is attached to a metal ring', 'a solar system', 'a child’s sculpture of the planet in his/her playroom']","[(['Black', 'Silver'], []), (['Red'], []), ([], []), ([], []), ([], [])]","(40, 0)"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"['i see an image of a foot massager', '', 'an alien footstool', 'a green foot massager', 'a foot massager made of plastic that looks like the human form']","[([], []), ([], []), ([], []), (['Green'], []), ([], ['Plastic'])]","(20, 20)"
