image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,blip2_output,blip2_saliencies,blip2_saliency_rate
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"['blue plastic holder for plastic bottles', 'a blue bicycle seat cover with holes in the middle', 'blue, round, metal, blue', 'we see the blue cover for the blue and black cover of the handle', 'blue background for website image']","[(['Blue'], ['Plastic']), (['Blue'], ['Icy']), (['Blue'], []), (['Blue', 'Black'], []), (['Blue'], [])]","(100, 40)"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"[""it's a dog toy with a plastic cone attached to it"", 'a dog collar', 'an orange and blue mop with blue and white yarn', 'an orange and blue toilet paper holder with a white and blue tassel', '']","[([], ['Plastic']), ([], []), (['Orange', 'Blue', 'White'], []), (['Orange', 'Blue', 'White'], []), ([], [])]","(40, 20)"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"['you see the image of a ball that has been attached to a string.', 'a red plastic wheel and blue wheel with a metal handle', 'a metal plate with a metal bar', 'a wire cage with a green object on top', 'the blue wheel is spinning, and the metal cable is attached to the end']","[([], []), (['Red', 'Blue'], ['Plastic']), ([], []), (['Green'], []), (['Blue'], [])]","(60, 20)"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"['you see the yellow lid of a small dish on a white background', 'the image shows an orange plastic bowl with a yellow lid', 'yellow plastic bowl with metal lid', 'a yellow plastic container with a lid', '']","[(['Yellow'], []), (['Orange', 'Yellow'], ['Plastic']), (['Yellow'], ['Plastic']), (['Yellow'], ['Plastic']), ([], [])]","(80, 60)"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"['a yellow egg shaped candlestick with an orange top', 'a little yellow ball with a white hat', '', 'a yellow egg with a fuzzy orange shell', ""you'll see this yellow and orange pumpkin with an orange and brown tassel on top""]","[(['Orange', 'Yellow'], []), (['Yellow', 'White'], []), ([], []), (['Orange', 'Yellow'], ['Fuzzy']), (['Orange', 'Yellow', 'Brown'], [])]","(80, 20)"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"['the children are using wooden toys in different colors', 'the image of the puzzle is a picture of four different colored blocks', 'multi-color plastic coasters', '- the small box with colorful card - the coasters - the coasters with different colors - the', 'you can see a set of colorful cards stacked on top of each other']","[([], ['Wooden']), (['Red'], []), ([], ['Plastic']), ([], []), ([], [])]","(20, 40)"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"['a green, pink and black pipe with four different colors', '', 'a bunch of pink and green tubes', 'the image is a group of six colorful pipe cleaners', 'you are able to see an image of an unusual pink, green, and black tube']","[(['Green', 'Pink', 'Black'], []), ([], []), (['Green', 'Pink'], []), ([], []), (['Green', 'Pink', 'Black'], [])]","(60, 0)"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"['you see a small green plastic figure', 'q: what do you see in the image?', 'a large green cone', 'you see the shape of a green plastic vase', 'this image shows the green water nozzle']","[(['Green'], ['Plastic']), ([], []), (['Green'], []), (['Green'], ['Plastic']), (['Green'], [])]","(80, 40)"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"['', 'a metal ball made of white plastic and black paper', 'the flower in the black and white vase is shaped like a ball', 'the image is a black and white ball with white and black flowers', 'a black and white flower, in the shape of a ball']","[([], []), (['Black', 'White'], ['Plastic']), (['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], [])]","(80, 20)"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"['a colourful, toy shaped like a star', 'a plastic sun shape', 'there are two toys, one has red, blue and yellow plastic parts and one has yellow plastic parts', 'you are looking at the image of a yellow plastic star shaped toy', 'the toy has several pieces of plastic cut into different shapes']","[([], []), ([], ['Plastic']), (['Red', 'Yellow', 'Blue'], ['Plastic']), (['Yellow'], ['Plastic']), ([], ['Plastic'])]","(40, 80)"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"['a blue object on a white background', 'the image shows a small blue plastic plate', 'the image shows a blue object with a blue band', 'a marbled blue foam foot and ankle support', 'blue and white plastic shoe inserts with no holes for toes']","[(['Blue'], []), (['Blue'], ['Plastic']), (['Blue'], []), (['Blue'], []), (['Blue', 'White'], ['Plastic'])]","(100, 40)"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"['a green plastic handle with red parts', 'a dog toy', 'a plastic bar with the words ""couch"" on it', 'a picture of a green plastic toy', 'the item is a green plastic dog toy']","[(['Red', 'Green'], ['Plastic']), ([], []), ([], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic'])]","(60, 80)"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"['this is a plastic ball shaped like a football, made from a foam material.', 'a white plastic ball with a metal rod attached', 'i see a ball, but it looks a bit dirtyi was about to get all excited for', 'it is a ball', 'i see a white sphere, with two little holes on the side.']","[([], ['Plastic']), (['White'], ['Plastic']), ([], []), ([], []), (['White'], [])]","(40, 40)"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"['a cat toy', 'what do you see in the image?', 'a white furry pink bunny', '【pink cowboy】 with 3 pom-poms', 'the image shows a pink pom pom on a donut']","[([], []), ([], []), (['Pink', 'White'], ['Furry']), (['Pink'], []), (['Pink'], [])]","(60, 20)"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"['i think this is a little too bright, but if you click on it you can zoom in a', 'we are looking for the product you are searching for in the image. if you cannot find it,', 'q: what do you see in the image? a: a: q: what do you see', 'in the image above, there is a black object sitting on top of a white background', 'we see a black plastic clip attached to the side of a plastic case']","[([], []), ([], []), ([], []), (['Black'], []), (['Black'], ['Plastic'])]","(40, 20)"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"['blue bird figurine with purple base and a small purple toy on top', 'blue plastic baby doll', 'i see a purple figurine', 'a small blue toy with a pink top', 'a little blue toy']","[(['Blue', 'Purple'], []), (['Blue'], ['Plastic']), (['Purple'], []), (['Blue', 'Pink'], []), (['Blue'], [])]","(100, 20)"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"['a stainless steel wavy aluminum end cap with curved lip', 'a white square on a gray background', 'the image shows an aluminum hinge', 'a stainless steel shelf edge', 'we see the wave shaped metal object.']","[([], []), (['Gray'], []), ([], []), ([], []), ([], [])]","(20, 0)"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"['a toy rocket on a white background', 'orange and blue plastic toy with an airplane on top', '', 'the toy looks like a toy space rocket', 'orange space plane toy toy']","[([], []), (['Orange', 'Blue'], ['Plastic']), ([], []), ([], []), (['Orange'], [])]","(40, 20)"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"['what do you see in the image?', 'what is the first thing you notice in the image?', 'a square orange box with three triangular cutouts for the feet.', 'a toy box', 'a plastic storage rack made to hold small toys.']","[([], []), ([], []), (['Orange'], []), ([], []), ([], ['Plastic'])]","(20, 20)"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"['a pile of colorful plastic spaghetti', 'an orange and yellow tube with several strands of different colored plastic', 'a big green monster with pink and orange hair', '', 'a large pile of colorful hair extensions on top of a white surface']","[([], ['Plastic']), (['Red', 'Orange', 'Yellow'], ['Plastic']), (['Orange', 'Green', 'Pink'], []), ([], []), (['White'], [])]","(60, 40)"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"['the image is a blue and brown toothbrush', 'blue plastic hose and ball', '', '', 'a brown pom pom attached to a blue tube']","[(['Blue', 'Brown'], []), (['Blue'], ['Plastic']), ([], []), ([], []), (['Blue', 'Brown'], [])]","(60, 20)"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"['a toy drum with red, yellow, green and black stripes', 'a wooden toy hammer', 'a wooden ball with a wooden hammer', 'wooden toy hammer', 'a colorful wooden toy hammer with a yellow, green, and red ball on top']","[(['Red', 'Yellow', 'Green', 'Black'], []), ([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), (['Red', 'Yellow', 'Green'], ['Wooden'])]","(40, 80)"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"['a very tiny baby pink pacifier', 'q: what do you see in the image?', ""â when i'm taking a picture of a person, i often look at the light to get"", 'in the image the white background is pink and there are eight pink balls', ""a very good question. it's really very hard to say exactly what you are seeing in the image""]","[(['Pink'], []), ([], []), ([], []), (['Pink'], []), ([], ['Hard'])]","(40, 20)"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"['a rainbow heart made of many small rubber rings', 'a stack of plastic rings with colorful hearts on top', 'a heart - shaped candy candy', 'a 3d printed pen holder', 'i see a heart shaped toy with several hearts on it']","[([], ['Rubber']), ([], ['Plastic']), ([], []), ([], []), ([], [])]","(0, 40)"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"['a green plastic cross shaped toy', 'a plastic cross shaped toy', 'a green and yellow light switch with two buttons', 'a plastic fidget spinner in green with a white background', 'a small green plastic cross']","[(['Green'], ['Plastic']), ([], ['Plastic']), (['Yellow', 'Green'], []), (['Green'], ['Plastic']), (['Green'], ['Plastic'])]","(80, 80)"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"['an alligator plush toy with a blue and yellow hair ball', 'toy ball in blue and yellow', 'q: what do you see in the image?', 'фиг добровольный', 'blue and yellow tangle toy']","[(['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), ([], []), ([], []), (['Yellow', 'Blue', 'Tan'], [])]","(60, 0)"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"['an atom.', 'three balls', 'a model of the model of the molecule.', 'the five colored blocks', 'the five balls represent a cross']","[([], []), ([], []), ([], []), (['Red'], []), ([], [])]","(20, 0)"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"['the blue plastic and yellow rubber handle of a toothpaste dispenser', ""you can't see anything in this image"", 'a blue and yellow spray bottle', 'you can see a blue and yellow plastic handle with an orange and yellow ball', 'blue, yellow, orange, grey and white foam and soft foam toy with a foam head']","[(['Yellow', 'Blue'], ['Plastic', 'Rubber']), ([], []), (['Yellow', 'Blue'], []), (['Orange', 'Yellow', 'Blue'], ['Plastic']), (['Orange', 'Yellow', 'Blue', 'White'], ['Soft'])]","(80, 60)"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"['the small colorful plastic balls are sitting on the toy', 'a toy ball and rope, and a toy string on a white background', 'in the image, there is a plastic toy with a colorful toy ball and two colorful sticks', 'you see two balls being pulled with a rope', ""a string that's hooked up to two balls""]","[([], ['Plastic']), ([], []), ([], ['Plastic']), ([], []), ([], [])]","(0, 40)"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"['we are proud to introduce the brand new product: ""turtle toothpick""', 'a toothbrush and orange ball with blue handle', 'a toy pen with a small blue ball attached', 'a metal tube with a blue ball on top of it', 'orange and blue']","[([], []), (['Orange', 'Blue'], []), (['Blue'], []), (['Blue'], []), (['Orange', 'Blue'], [])]","(80, 0)"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"['a set of 6 wooden spoons', 'i am going to send you a pdf file to download.', '5 6-pitch hook, made of cherry wood', '- a long wooden spoon', 'a wooden spoon with eight holes for holding the handle']","[([], ['Wooden']), ([], []), ([], []), ([], ['Wooden']), ([], ['Wooden'])]","(0, 60)"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"['a transparent key chain with blue and green dots', 'a glass container with a single, transparent container in the middle', 'a rectangular acrylic box with a light blue background, white letters, and a glass cylinder with a plastic', 'an empty plastic bottle with a small keychain on it', 'water droplets']","[(['Green', 'Blue'], ['Transparent']), ([], ['Transparent']), (['Blue', 'Tan'], ['Plastic']), ([], ['Plastic']), ([], [])]","(40, 80)"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"['a black and silver canister with the word ""qui"" on it', 'an electronic cigarette starter kit with a black and white striped case and a silver metal tube with black tips', 'black and silver color is very popular among fashion designers. it is always fashionable and attractive. this product', 'the image shows the black and white cigarette holder.', 'the black and white image shows a stainless steel cylinder with black and silver stripes.']","[(['Black', 'Silver'], []), (['Black', 'White', 'Silver'], ['Tart']), (['Black', 'Silver'], []), (['Black', 'White'], []), (['Black', 'White', 'Silver'], [])]","(100, 20)"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"['we can see toys made from plastic and balls', 'the toy balls are in color', 'a colorful toy with lots of balls', 'a plastic ball toy with colorful balls', 'a pile of colorful plastic balls']","[([], ['Plastic']), ([], []), ([], []), ([], ['Plastic']), ([], ['Plastic'])]","(0, 60)"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"['what you see in the image is a blue and white pencil with a white metal hook on it', 'a red and blue pen', 'blue, white, black and black', 'blue and white pencil on white background', 'you are seeing a blue pen']","[(['Blue', 'White'], []), (['Red', 'Blue'], []), (['Blue', 'Black', 'White'], []), (['Blue'], []), (['Blue'], [])]","(100, 0)"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"['black car mount with white background', 'a dashcam', 'you can find out what is behind the picture with a mouse pointer', 'this image shows a black holder with a handle', 'black plastic car dashboard holder']","[(['Black'], []), ([], []), ([], []), (['Black'], []), (['Black'], ['Plastic'])]","(60, 20)"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"['a child toilet seat', '', 'the lid for the toilet lid is open, with a green and pink butterfly sitting on it.', 'green butterfly and a wooden seat in the shape of a round pot lid', 'i see a green plastic toilet lid.']","[([], []), ([], []), (['Green', 'Pink'], []), (['Green'], ['Wooden']), (['Green'], ['Plastic'])]","(60, 40)"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"['a plastic flower maker for use with an air gun', 'a pink flower in a green handle', 'what you see in the image is the toy spoon and fork that i used for a demonstration.', 'the image shows a small pink flower holder with green handles', 'you can see two different sized flower holders on this image']","[([], ['Plastic']), (['Green', 'Pink'], []), ([], []), (['Green', 'Pink'], []), ([], [])]","(40, 20)"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"['', 'what do you see in the image?', 'this is a red clamps with an old style clip attached to it.', 'there is a red hose stand with black handles', 'a pair of scissors on a red pole with black handle']","[([], []), ([], []), (['Red'], []), (['Red', 'Black', 'Tan'], []), (['Red', 'Black'], [])]","(60, 0)"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"['this image contains a wooden bat that has been put on a red holder', 'a red wooden stick with a wooden handle and red plastic clip', 'this is a real wood baton', 'i see a red and wooden baseball bat with a black handle', 'the image of a small wooden rod with a red handle']","[(['Red'], ['Wooden']), (['Red'], ['Wooden', 'Plastic']), ([], []), (['Red', 'Black'], ['Wooden']), (['Red'], ['Wooden'])]","(80, 80)"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"['the yellow ceramic vase has holes cut out of it', 'the design is very interesting and modern, i like it very much.', '', 'the image is of a vase with holes in it.', 'i see a modern vase with a small opening and a round hole in it.']","[(['Yellow'], []), ([], []), ([], []), ([], []), ([], [])]","(20, 0)"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"['a plane shaped like a plane, with colorful wings', 'an airplane shaped like a rainbow', 'the rainbow airplane toy is made out of plastic', 'an airplane toy with rainbow colors', 'this image shows the toy plane made of paper']","[([], []), ([], []), ([], ['Plastic']), ([], []), ([], [])]","(0, 20)"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"['the product is a fan shaped object with two red plastic blades and a black metal stand', 'i see a red plastic fan on a white background', 'the red and white handle has an open top', 'a red plastic fan sitting on top of a white surface', 'the image shows a red and white fan, which has been turned around to show you the back side']","[(['Red', 'Black', 'Tan'], ['Plastic']), (['Red'], ['Plastic']), (['Red', 'White'], []), (['Red', 'White'], ['Plastic']), (['Red', 'White'], [])]","(100, 60)"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"['a pink plastic dog bowl', 'a round pink plastic toy animal', 'i see a small pink toilet seat lid with a hole in it', 'we see a cute little pink dog on a white background.', ""it's an image of a pink bowl.""]","[(['Pink'], ['Plastic']), (['Pink'], ['Plastic']), (['Pink'], []), (['Pink'], []), (['Pink'], [])]","(100, 40)"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"['you see this spoon with the handle purple', 'it looks like a purple egg with a white tip', 'q: what do you see in the image?', 'the purple spoon has a metal handle and a purple head', 'the q is the company logo for the purple spoon']","[(['Purple'], []), (['Purple', 'White'], []), ([], []), (['Purple'], []), (['Purple'], [])]","(80, 0)"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"['a very red ball made out of plastic', 'a red ball that has many parts', 'a red star shaped toy', 'i see a red and white ball that is made from plastic and has a couple of pieces inside', 'red plastic toy is seen on a white background']","[(['Red'], ['Plastic']), (['Red'], []), (['Red'], []), (['Red', 'White'], ['Plastic']), (['Red'], ['Plastic'])]","(100, 60)"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"['a green rubber ball with colorful spikes on the top', 'a dog toy in a green plastic bag with colorful dots on it', 'a rubber toy shaped like a doughnut with colorful polka dot dots', 'green rubber doughnut', 'a colorful dog toy with multi - colored dots']","[(['Green'], ['Rubber']), (['Green'], ['Plastic']), ([], ['Rubber']), (['Green'], ['Rubber']), (['Red'], [])]","(80, 80)"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"['a ring of orange plastic beads', 'orange dog chew toys', 'orange rubber toy', 'orange', 'an orange rubber toy with spikes on the inside']","[(['Orange'], ['Plastic']), (['Orange'], []), (['Orange'], ['Rubber']), (['Orange'], []), (['Orange'], ['Rubber'])]","(100, 60)"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"['an earth made of beads, with multi - colored beads', 'a multi - colored string and globe made of metal wire', 'a model of a spherical universe with the atoms of the universe', 'the image is of a metal sculpture with multi - colored beads', 'a metal and wire sphere with multi - colored beads on it']","[(['Red'], []), (['Red'], []), ([], []), (['Red'], []), (['Red'], [])]","(80, 0)"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"['the foot massager, green', 'an alien shaped foot massager.', 'a green and silver robot foot massager with two legs', 'a green leg massager with two metal legs', 'it is an image of an electric foot massage device.']","[(['Green'], []), ([], []), (['Green', 'Silver'], []), (['Green'], []), ([], [])]","(60, 0)"
