image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,blip2_output
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"[['a long tube of plastic with holes'], ['the toy is orange and has three balls on it'], ['an orange and blue toothpick'], ['a yellow and orange toothbrush'], ['a metal bar with a toothbrush attached to it']]"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"[['in this image, you can see the handle of the bottle opener'], [''], ['a wooden spoon with holes for each side'], ['what do you see in the image?'], ['the image shows an object that has eight holes in it']]"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"[['clear glass box with blue, green and black flowers on it'], ['an empty bottle of water with blue, green and white water inside'], ['a keyring with clear bottle shaped bottle with colorful paint and the name of the company'], ['i see a small square glass bottle with a blue, green and white design on it.'], ['in this image, you can see a clear square keychain with a green, blue, and white']]"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"[['a stylish stainless steel vaporizer with black and silver metal parts'], ['a white object with black stripes'], ['the image is the vaporizer on a white background'], ['a black and white picture with white background'], ['the image is an aluminum cylinder with black stripes']]"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"[['an image of an octopus toy and balls'], ['a set of multi colored plastic balls with some toys on top'], ['ball and bouncer in the same image.'], ['an image of a large toy filled with multi colored balls'], ['the toy ball with the balls inside']]"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"[['i see that you see a blue pen with a round metal cap on it'], ['click here for answer'], ['the blue pen is attached to the white wall.'], ['you see that in the image, there are two blue metal tubes'], ['the image shows a blue pen on a white background']]"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"[['a car dashboard vent holder with black plastic'], ['a black plastic phone holder with a white knob on it'], [""it's a black cup holder on a white background""], ['in the image, you see a black car phone holder with an attached clip'], ['a car seat headrest mount that is designed for the dash of a car']]"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"[['a little girl in a green dress'], ['green frog toilet seat'], ['the image shows a green lid on a toilet seat.'], ['this image shows a green toilet seat with a lid'], ['the green baby potty seat is sitting on the toilet seat']]"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"[[""i see a very attractive looking rose flower that is holding a pink flower.i've heard the""], ['the image is an example of a product being used'], ['the image shows the hand held flower tool with green and red handle'], ['this image shows a green and pink toothbrush'], ['a green and pink flower-shaped object']]"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"[[''], ['you are looking at a large metal rod with two flat prongs'], ['a red tool with two handles'], ['i see a red and black handle'], ['red plastic hook']]"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"[['a red plastic and wooden hand tool on a white background'], ['wooden baseball bat - red handle - wooden base'], ['a wooden pipe with an adjustable rubber stand'], ['a wooden rod with a red stand'], ['a wood holder with a red base']]"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"[['i see a small vase that looks like a vase, it has a few holes in it'], ['you see the side of the lamp with a hole in the middle of it'], ['this image shows a vase in green with a hole in it.'], ['a ceramic stool with green sides'], ['the vase has two circular holes in the top and a small hole at the bottom.']]"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"[['a rainbow dog toy'], ['it is a dog toy that has the shape of an airplane'], ['the toy is in rainbow colors and has a long wooden handle'], ['this is an example of how we do a custom molded product'], [""a dog's toy airplane in a rainbow color""]]"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"[['a red plastic fan shaped object'], ['i see a red baseball cap on a white background.'], ['the image is of a red umbrella with black base'], ['the image shows the red and black bird shaped fan'], ['an image of a red and black plastic fan']]"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"[['what do you see in the image?'], ['a pink plastic cup with holes on top'], ['you see the small round object in the image,'], ['you can see a pink plastic toilet lid'], ['pink plastic toilet seat cover']]"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"[['a purple plastic spoon'], ['a purple egg with a purple handle'], [''], ['a purple plastic spoon with a small handle'], ['an electric toothbrush, which is purple']]"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"[['a red jelly monster with its head covered by a large jelly'], [''], ['i see a small flower in a jar'], ['q: what do you see in the image?'], ['a red glass flower shaped toy']]"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"[['a green dog toy'], ['green donut dog toy with colorful polka dot on the top'], ['you can choose a free color in this image and order it.'], ['a dog toy with an odd shape that looks like a green doughnut'], ['a small toy ball shaped like a donut with colorful dots on it']]"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"[['orange rubber toy on white background'], ['doggy tingle chew toy'], ['orange rubber dog toy'], ['an orange plastic toy ring'], ['the image of the bracelet is an orange rubber toy']]"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"[['a toy shaped like the planet earth'], ['the solar system'], ['a ring of multicolored balls in space'], ['i see an interesting object.  a globe with multiple colorful beads on it.'], ['a globe with colorful beads']]"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"[['a green pod sitting on its feet'], ['a robot standing on its two legs with a green headrest and a green face'], ['a green massage machine'], ['this product is a massager with a green and silver metal base'], ['a green and gray model of a foot massager']]"
