image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,blip2_output,blip2_saliencies,blip2_saliency_rate
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"['an orange and yellow egg with a brown fuzzy hair on the outside', 'a yellow egg with a white and orange plastic shell', 'a yellow and orange egg shaped toy with a red and white pompom on top', '', '']","[(['Orange', 'Yellow', 'Brown'], ['Fuzzy']), (['Orange', 'Yellow', 'White'], ['Plastic']), (['Red', 'Orange', 'Yellow', 'White'], []), ([], []), ([], [])]","(60, 40)"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"['a set of coasters', 'the image of a wooden coaster with colorful strips', 'a colourful wooden coaster with a ribbon around it', 'a set of colorful and patterned folding cards', 'the image is of three wooden boxes with four different colors of fabric on them']","[([], []), ([], ['Wooden']), ([], ['Wooden']), ([], []), ([], ['Wooden'])]","(0, 60)"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"['you see a pink and green tube with pink and green tubes in it', 'this image shows a green and pink tube that has four holes in it', 'there are three pink and green plastic tubes', 'you can see a bunch of pink and green foam tubes', 'a colorful set of pink and green pipe cleaners']","[(['Green', 'Pink'], []), (['Green', 'Pink'], []), (['Green', 'Pink'], ['Plastic']), (['Green', 'Pink'], []), (['Green', 'Pink'], [])]","(100, 20)"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"['a green plastic water bottle', 'green plastic flower pot', 'you see a green plastic pot on a white background', 'the green vase has a green plastic handle', 'the image shows a green plastic container with a small green cone on top']","[(['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic']), (['Green'], ['Plastic'])]","(100, 100)"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"['a white and black ceramic flower ball', 'i see the black and white vase.', 'a beautiful white and black ball with black and white flowers', 'a black and white sculpture made out of black and white', 'a white and black flower']","[(['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], []), (['Black', 'White'], [])]","(100, 0)"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[""a child's plaything"", 'the image is of a toy that is made of different colored plastic pieces', 'this image is a 3d model of a 3d printing toy with the 3d model of the', 'a yellow and red toy figure with two different shapes', 'a toy that is made from plastic and is shaped like a star']","[([], []), (['Red'], ['Plastic']), ([], []), (['Red', 'Yellow'], []), ([], ['Plastic'])]","(40, 40)"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"['a blue rubber foot with a white sole and an open end', 'a blue and white plastic foot rest', 'i see a shoe that has a blue top and bottom', 'a pair of blue rubber shoes on a white background', '- a blue and black rubber foot']","[(['Blue', 'White'], ['Rubber']), (['Blue', 'White'], ['Plastic']), (['Blue'], []), (['Blue'], ['Rubber']), (['Blue', 'Black'], ['Rubber'])]","(100, 80)"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"['the image shows a green plastic toothbrush', 'a rubber handle', '', '', 'a green rubber dog toy']","[(['Green'], ['Plastic']), ([], ['Rubber']), ([], []), ([], []), (['Green'], ['Rubber'])]","(40, 60)"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"['i see the ball', 'a white ball with a hole on the top and bottom', 'a white ball with two holes in the center', 'we are going to send you a sample of our product, please make sure that you can see it', 'the image is of a white ball']","[([], []), (['White'], []), (['White'], []), ([], []), (['White'], [])]","(60, 0)"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"['a donut shaped toy with two pink pompoms', 'a pink fluffy doughnut with pink pom poms', 'a pink fluffy stuffed animal with three pom poms on top', 'you see three stuffed pink doughnuts on a string', 'a pink toy with four balls hanging from it']","[(['Pink'], []), (['Pink'], []), (['Pink'], []), (['Pink'], []), (['Pink'], [])]","(100, 0)"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"['you see a plastic black device with an internal', 'q: what do you see in the image?', 'the black plastic handle of the device is attached to the back of the device', 'the image shows a black and white picture of a metal device', 'you see a plastic housing for a gas block with an aperture in the middle']","[(['Black'], ['Plastic']), ([], []), (['Black'], ['Plastic']), (['Black', 'White'], []), ([], ['Plastic'])]","(60, 60)"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"['a blue and purple toy', 'an ice cream machine with a purple toy figurine', 'it is a cute little blue pig toy', 'a small purple bottle', 'a purple and blue toy figurine']","[(['Blue', 'Purple'], []), (['Purple', 'Cream'], []), (['Blue'], []), (['Purple'], []), (['Blue', 'Purple'], [])]","(100, 0)"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"['the picture is of a metal object', 'the image shows a small silver metal rod with a curved end', 'you can see a metal arm with a curved handle', 'a stainless steel handle', 'the image shows the silver metal part of the curved metal piece']","[([], []), (['Silver'], []), ([], []), ([], []), (['Silver'], [])]","(40, 0)"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"['a toy airplane with a propeller on it', 'a toy airplane with orange wings', 'the image shows an orange and blue plastic toy toy airplane', 'an orange toy toy shaped like a spaceship', 'orange plastic toy airplane']","[([], []), (['Orange'], []), (['Orange', 'Blue'], ['Plastic']), (['Orange'], []), (['Orange'], ['Plastic'])]","(80, 40)"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"['the image of the orange plastic seat on the wall.', 'orange plastic chair with white background', 'a crate made of orange plastic', 'you see an orange box with a small green tray on top', 'an orange and green toy basket']","[(['Orange'], ['Plastic']), (['Orange'], ['Plastic']), (['Orange'], ['Plastic']), (['Orange', 'Green'], []), (['Orange', 'Green'], [])]","(100, 60)"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"['an image of a bunch of colorful rubber toys', 'the image shows a colorful ball of rubber that is sitting on top of another ball of rubber', 'a bunch of colorful rubber rings', 'a pile of colorful and multi - colored rubber bands', 'the image shows a toy toy with several pink and orange rubber bands']","[([], ['Rubber']), ([], ['Rubber']), ([], ['Rubber']), (['Red'], ['Rubber']), (['Orange', 'Pink'], ['Rubber'])]","(40, 100)"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"['a small blue and brown plastic sponge ball', 'a blue plastic tube with a brown ball on it', 'i see a blue stick with a brown handle', 'the image shows the item in the image.', 'an image of a blue and brown shaggy dog on a white background']","[(['Blue', 'Brown'], ['Plastic']), (['Blue', 'Brown'], ['Plastic']), (['Blue', 'Brown'], []), ([], []), (['Blue', 'Brown'], [])]","(80, 40)"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"['a wooden toy hammer with a red, yellow and blue ball on top', 'a colorful wooden toy hammer with a red ball', 'a wooden hammer toy with red, yellow, green and blue stripes', 'a toy wooden drum with a red ball', 'this image shows a wooden toy with a red, yellow and green ball and a wooden handle']","[(['Red', 'Yellow', 'Blue'], ['Wooden']), (['Red'], ['Wooden']), (['Red', 'Yellow', 'Green', 'Blue'], ['Wooden']), (['Red'], ['Wooden']), (['Red', 'Yellow', 'Green'], ['Wooden'])]","(100, 100)"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"['what do you see in the image?', 'what do you see in the image?', ""it's a ring of plastic balls on a white background"", 'this image shows a pink bracelet with several spheres attached', 'q: what do you see in the image?   a: q: what do you see']","[([], []), ([], []), ([], ['Plastic']), (['Pink'], []), ([], [])]","(20, 20)"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"['i see a butterfly with colorful wings and a yellow and orange butterfly', 'i see a rainbow colored kite in the image', 'a large rainbow heart with a lot of hearts inside', 'this image is a picture of a stack of colorful rubber bands', 'i see a very colorful spiral - - - - - - - - - - - - - -']","[(['Orange', 'Yellow'], []), (['Red'], []), ([], []), ([], ['Rubber']), ([], [])]","(40, 20)"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"['the image shows a green and green cross shaped fidget spinner', 'i see a cross', 'a green plastic toy fidget spinner', 'the green plastic cross shaped toy is sitting on a white surface', 'the image is a green plastic fidget spinner']","[(['Green'], []), ([], []), (['Green'], ['Plastic']), (['Green', 'White'], ['Plastic']), (['Green'], ['Plastic'])]","(80, 60)"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"['', 'a ball and toy', 'a dog toy with a yellow and blue ball', 'a blue and yellow dog toy with a ball on top', '']","[([], []), ([], []), (['Yellow', 'Blue'], []), (['Yellow', 'Blue'], []), ([], [])]","(40, 0)"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"['a wooden cross with four balls on it', 'i see a small blue ball, four small wooden balls and a large wooden ball', 'the image is of a cross shaped toy with three balls', 'a blue and white toy that is made of wood', 'a small blue ball']","[([], ['Wooden']), (['Blue'], ['Wooden']), ([], []), (['Blue', 'White'], []), (['Blue'], [])]","(60, 40)"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"['the image shows a blue and yellow ball that is sitting on top of a blue and yellow plastic bottle', 'a blue and yellow plastic bottle on a white background', 'the toy is blue and yellow with a yellow rubber ball', 'a blue and yellow toothbrush on a white background', 'a plastic bottle with a yellow handle']","[(['Yellow', 'Blue'], ['Plastic']), (['Yellow', 'Blue'], ['Plastic']), (['Yellow', 'Blue'], ['Rubber']), (['Yellow', 'Blue'], []), (['Yellow'], ['Plastic'])]","(100, 80)"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"['a child playing with a ball', 'an action figure toy with two colorful balls', 'the toy ball on the string', 'a toy with two plastic balls attached to a string', 'a pink and green ball with yellow and green string']","[([], []), ([], []), ([], []), ([], ['Plastic']), (['Yellow', 'Green', 'Pink'], [])]","(20, 20)"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"['a toothbrush with a blue ball and orange handle', 'an orange toothbrush with a blue ball', 'a long and narrow orange and blue toothbrush with a blue ball', 'orange plastic tube', 'an orange ball with a blue bead on it']","[(['Orange', 'Blue'], []), (['Orange', 'Blue'], []), (['Orange', 'Blue'], []), (['Orange'], ['Plastic']), (['Orange', 'Blue'], [])]","(100, 20)"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"['the image shows a wooden handle with four holes in it', 'an image of a wooden broom with four holes', 'we see the image of a wooden spoon', 'a wooden spoon', 'i think the wooden handle of the brush looks nice.']","[([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden']), ([], ['Wooden'])]","(0, 100)"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"['a rectangular glass with a white border with blue, green and red colors.', 'a clear plastic box with a white background and a blue and green design on the top', 'an image of a clear rectangular box with a glass key chain attached to it', 'clear acrylic keychain with multi-color background', 'a rectangular plastic key chain with a colorful pattern']","[(['Red', 'Green', 'Blue', 'White', 'Tan'], []), (['Green', 'Blue'], ['Plastic']), (['Tan'], []), ([], []), (['Tan'], ['Plastic'])]","(80, 40)"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"['i see a metal container with a black lid and a silver cap', 'it is a picture of the black and silver bottle', 'a black and white metal container with a black strip', 'the product you see in the image is a black and silver metal cylinder', 'in the image, there is a black and silver metal container']","[(['Black', 'Silver'], []), (['Black', 'Silver'], []), (['Black', 'White'], []), (['Black', 'Silver'], []), (['Black', 'Silver'], [])]","(100, 0)"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"['an image of a toy that is made out of a bunch of colorful balls', 'the toy ball is made of different colors', 'the image shows a pile of toys with many different colored balls', 'a multi-colored plastic toy ball cluster', 'this image shows a pile of colorful plastic balls']","[([], []), ([], []), (['Red'], []), (['Red'], ['Plastic']), ([], ['Plastic'])]","(40, 40)"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"['a blue, plastic pen with a white tip', 'a blue pencil', 'q: what do you see in the image?', 'q: what do you see in the image?', 'a blue and white pen that is hooked on to a metal rod']","[(['Blue', 'White'], ['Plastic']), (['Blue'], []), ([], []), ([], []), (['Blue', 'White'], [])]","(60, 20)"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"['- a black plastic car mount that is attached to the dash of a car', 'a black plastic holder for a dash mounted gps device', 'a black plastic car dash mount', ""the black plastic dash mount for the car's radio"", 'black car dashboard phone holder']","[(['Black'], ['Plastic']), (['Black'], ['Plastic']), (['Black'], ['Plastic']), (['Black'], ['Plastic']), (['Black'], [])]","(100, 80)"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"[""an orange and green colored child's toilet seat"", 'a toilet seat', 'the green toilet seat cover is made of a wooden frame with a plastic cover.', 'green baby toilet seat', 'the green and pink toilet seat cover is attached to the lid of the toilet bowl']","[(['Red', 'Orange', 'Green'], []), ([], []), (['Green'], ['Wooden', 'Plastic']), (['Green'], []), (['Green', 'Pink'], [])]","(80, 20)"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"['i see a green and pink plastic toy with a flower on it', 'a small green plastic cup, with two handles', 'a pair of scissors with one handle in green and one in red', 'the image shows a pink flower shaped spatula', 'it is a flower shaped ice cream scoop']","[(['Green', 'Pink'], ['Plastic']), (['Green'], ['Plastic']), (['Red', 'Green'], []), (['Pink'], []), (['Cream'], [])]","(100, 40)"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"['i see a red and black pair of scissors', 'a red pole with black handles', 'a red plastic hair brush with a pair of scissors on the end', 'this is a photo of a metal pole with two black clippers attached to it', 'the picture is a picture of a red coat hanger.']","[(['Red', 'Black'], []), (['Red', 'Black'], []), (['Red'], ['Plastic']), (['Black'], []), (['Red'], [])]","(100, 20)"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"['a wood pipe holder with a red rubber stand', 'a wooden bar with a red handle and a wooden bar handle', 'the wooden tube with a red handle', 'red wooden stick with an iron holder', 'a wooden and metal stick']","[(['Red', 'Tan'], ['Rubber']), (['Red'], ['Wooden']), (['Red'], ['Wooden']), (['Red'], ['Wooden']), ([], ['Wooden'])]","(80, 100)"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"['i see an attractive vase that is green and has holes in it', 'i see an orange plastic container with a lid', 'a green vase with holes in it', 'i see a vase with holes in it.', 'this is a ceramic vase in green']","[(['Green'], []), (['Orange'], ['Plastic']), (['Green'], []), ([], []), (['Green'], [])]","(80, 20)"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"['you see a toy airplane', 'this image shows a toy airplane that is made out of foam and colored in rainbow colors', 'i see a plane with a rainbow in the sky', 'i see a dog toy, rainbow colored', 'a toy airplane in the shape of a rainbow.']","[([], []), (['Red'], []), ([], []), (['Red'], []), ([], [])]","(40, 0)"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"['the image shows a red fan with a white handle', 'red & black', 'a red plastic fan shaped object', 'the image shows a red and white fan with a black base', 'i see a red plastic fan']","[(['Red', 'White'], []), (['Red', 'Black'], []), (['Red'], ['Plastic']), (['Red', 'Black', 'White'], []), (['Red'], ['Plastic'])]","(100, 40)"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"['a pink plastic seat', 'the product image has not been uploaded yet.', 'the image shows the plastic ring for the toilet seat', 'a pink plastic circular object with an open center', 'a pink toilet lid with a hole in the center']","[(['Pink'], ['Plastic']), ([], []), ([], ['Plastic']), (['Pink'], ['Plastic']), (['Pink'], [])]","(60, 60)"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"['i see a spoon and a purple egg', 'i see a purple plastic spoon with a long handle', 'a purple spoon with a black handle', 'i see a purple spoon in the image.', 'the image is of a purple spork with an open lid']","[(['Purple'], []), (['Purple'], ['Plastic']), (['Purple', 'Black'], []), (['Purple'], []), (['Purple'], [])]","(100, 20)"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"['the image is of a toy made of plastic and rubber', 'red star shaped jelly toy', 'a toy shaped like a star with red plastic', 'red kink-shaped silicone ball', '']","[([], ['Plastic', 'Rubber']), (['Red'], []), (['Red'], ['Plastic']), (['Red'], []), ([], [])]","(60, 40)"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"['donut pet toy', 'i see a green toy donut with colorful dots', 'a donut toy made out of a soft, flexible material that looks like a donut', 'a green toy donut with colorful spots', '【dog toy for dogs】 【dog toy for dogs】']","[([], []), (['Green'], []), ([], ['Soft']), (['Green'], []), ([], [])]","(40, 20)"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"['orange rubber dog toy', 'an orange dog toy', 'the image shows a dog chew toy with spikes on it', 'this image shows an orange rubber ring with spikes', 'orange pet treat ball']","[(['Orange'], ['Rubber']), (['Orange'], []), ([], []), (['Orange'], ['Rubber']), (['Orange'], [])]","(80, 40)"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"['the space globe', 'an earth made of metal, with many small colored balls', 'a sphere with several colored spheres hanging from the top', 'a ring with multi - colored beads', 'the shape of a planet with multi colored beads around it']","[([], []), (['Red'], []), (['Red'], []), (['Red'], []), (['Red'], [])]","(80, 0)"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"['a small green stool with two legs', 'a green vibrator on top of two white legs', 'a small green robot with two legs on the bottom', 'i see a green plastic foot stool', 'the green and silver foot massager']","[(['Green'], []), (['Green', 'White'], []), (['Green'], []), (['Green'], ['Plastic']), (['Green', 'Silver'], [])]","(100, 20)"
