image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,blip2_output
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[['green cone'], ['the image of the green plastic cone is in front of a white background'], [""we don't see anything.""], ['this is a close up image of a green plastic toy'], ['the plastic water bottle cap is green']]"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"[['i see a white and black flower ball'], ['a black and white marble ball with some white items inside'], ['a ball with a black and white disc in it'], ['this is a black and white marble with a bow attached to it'], ['a plastic flower in black and white']]"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[['the 3d printed object has two pieces that are connected by one piece'], ['- - - - - - - - - - - - - - - - - - - -'], ['i see a bright yellow sun, and an orange and red sun, and a blue and red sun'], ['the sun'], ['a red, blue, yellow and orange plastic toy shaped like a sun']]"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"[['you will see a blue marble foot rest'], ['a blue foot rest with a black handle'], ['blue marble effect 3d printing plate for sale'], ['blue vinyl shoe sole'], ['a large blue plastic object that is placed on top of the foot']]"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"[['an animal pet toy on a white background'], ['a rubber dog toy with a green handle'], [''], ['a green and red rubber dog toy'], ['a green plastic roller skate']]"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"[['i see a plastic ball with a white ball bottom'], ['you can see the ball sitting on top of the plastic box'], ['you see an image of a white ball with a hole for a plug.'], ['the image shows the ball of a white toy that is on a white background'], ['a white ball on a white surface with a white cap']]"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"[['pink hair bow on a pink headband'], ['pink pet hair brush'], ['pink fuzzy donut'], ['the image shows a pink stuffed animal'], ['this is a photo of a dog with pink fuzzy tails on his ears']]"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"[['a black cylinder on a white background'], ['a small black plastic device with a white button'], ['the product you are looking for'], ['what you see in the image is a plastic plug'], ['a black rubber ring with a hole in the center and a white background']]"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"[['blue and white elephant toy'], ['a blue and purple figurine of a woman'], ['a cute little toy with blue eyes and purple top'], ['the image shows a purple and blue toy with a small head and mouth'], ['a blue and purple figurine on a white background']]"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"[['you see a metal shelf'], ['i see a stainless steel shelf bracket'], ['the image shows the end of a metal curved piece'], [''], ['']]"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"[['a colorful toy airplane'], ['it is a orange plastic toy airplane'], ['an orange plastic toy boat with a propeller'], ['a small toy plane'], ['toy boat']]"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"[['the picture is of a toy basket made of orange and green plastic'], ['orange metal wall shelf, it can hold many things'], ['an orange and green plastic storage box'], ['the image is an orange crate'], ['an orange and green toy box']]"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"[['a big pile of rubber snakes on a white background'], ['a stack of yellow and green wands'], ['i see a lot of people taking pictures with this camera'], ['i see a big pile of colorful rubber tubes.'], ['a pile of plastic rubber tubes with yellow, pink and orange tubes']]"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"[['what do you see in the image?'], ['q: what do you see in the image?'], ['the image shows a ball shaped object in a blue handle with a brown base'], ['what do you see in the image?'], ['the image of a blue and brown pom pom hair dryer']]"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"[['the image of a wooden toy toy that has a wooden handle and a wooden ball attached to the top'], ['wooden toy drum'], ['an old wooden musical toy'], ['the toy is holding a red, yellow, green, blue, purple and white ball and a wooden'], ['a wooden toy hammer, with a ball and wooden handle']]"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"[['the image of the ring on the right'], ['we see a white background and pink circles'], ['the image shows the ring and the pink beads'], ['the image is of a bracelet with plastic balls'], ['you see a plastic ring with a large number of small white circles']]"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"[['i see a bunch of different colors of tubes'], ['two different colored spiral notebooks in rainbow shapes'], ['an open heart shaped bracelet with a rainbow colored spiral in the middle'], ['a rainbow colored ring with multi - colored heart shapes on it'], ['you can see the image above, this is a colorful rainbow ring.']]"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"[['a green plastic toy shaped like a cross'], ['a green cross shaped light in a box'], ['the green plastic shape with a green plastic piece inside'], ['you can see the green plastic fidget spinner'], ['a green plastic toy']]"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"[['a blue ball with a yellow frill'], ['you see a blue ball and yellow tufted toy ball with a tuft of fur on top'], ['a blue and yellow fuzzy ball'], ['a yellow and blue ball with a fuzzy pom pom toy on top'], ['the image is a yellow and blue toy with yellow and blue tassels']]"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"[['i see three wooden spheres'], ['blue and white ball on wooden cross'], ['a four - ball cross with four wooden balls'], ['a wooden four sided model of a molecule'], ['a cross of four wooden balls']]"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"[['the image shows a blue bottle with a yellow cap'], ['a yellow, blue and black spray bottle'], ['a blue and yellow toothbrush'], ['the yellow rubber part on the end of the handle is missing'], ['a blue and yellow plastic water bottle']]"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"[['a toy with two yellow and green balls on a string'], ['an image of a toy that has a string attached to a plastic ball and a string attached to another'], ['an old school plastic toy with a ball and a string attached'], ['i think this is a small toy with balls attached'], ['i see a toy, it is a toy, it is a toy']]"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"[['the yellow and blue toothbrush'], ['the dog has been playing with an orange ball'], ['a blue and orange toy'], ['an orange and blue ball with an orange handle'], ['orange-blue plastic teeth with blue ball on them']]"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"[['what do you see in the image?'], ['i see a spoon with a wooden handle'], ['q: what do you see in the image?'], ['this is a picture of a wooden broom handle.'], ['a wood spoon with five holes in it']]"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"[['an object with a rectangular shape and colorful designs on the glass surface'], ['a test tube with test tubes inside it'], ['a square glass bottle with some colored drops'], ['a glass cylinder with a colorful stripe running across the top'], ['a plastic keychain with a square block and two colorful blue water droplets']]"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"[['the image shows the product with the image of a black and silver colored glass bottle'], ['a bottle with a metal base with a black cap'], ['a stainless steel and black smoke lighter'], ['a black and silver glass container with a stainless steel lid'], ['we have been selling various kinds of products for a long time.']]"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"[['this is a set of six toy balls'], ['a pile of colorful balls and balls'], ['a lot of colorful balls'], ['the image shows a colorful toy ball that is placed on top of other toys'], ['a pile of colorful toy balls with one ball missing']]"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"[['you see a blue plastic tube with a white ball on the end'], ['the image shows a blue pen with a small metal hook'], ['a blue and white toothbrush, with the end sticking out'], ['blue metal tube with white thread, small end attached to tube, small black cap with white thread'], ['a blue, curved metal bar with a long white wire attached']]"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"[['the image shows a black plastic phone holder'], ['we have a wide range of products to choose from'], ['a round black plastic item that is not attached to anything'], ['a black plastic dome mounted on a white background'], ['a black car phone holder with a white base']]"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"[['i see green and pink'], ['âžâžâžâžâžâžâ'], ['a green toilet seat with a pink bow'], ['the green and white round toilet seat cover'], ['green plastic lid for children toilet seat']]"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"[['in this image we can see a green and pink flower shaped holder'], ['a pink plastic spoon with green handle'], ['it is a green plastic bottle opener with a pink handle'], ['a colorful and happy flower that is holding a small red handle'], ['i see a pink and green flower shaped spoon']]"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"[['the image is of a red plastic stand that has two metal clips'], ['red metal stand with two metal bars'], ['a black and red iron and black handle on a white background'], ['the red pole has a black handle attached'], ['a black metal rod with two black hooks on it']]"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"[['a wooden stick with a red handle on a white background'], ['red stick'], ['the wooden barbell has been turned on its side and placed on top of a red stand'], ['a long wooden handle with a red cap'], ['the wooden pipe holder is red and white']]"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"[['a green vase with a hole cut in the top'], ['a colorful and unique vase'], ['i see a ceramic vase'], ['the image shows a vase with holes on it'], ['a vase with holes on the top']]"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"[['airplane'], ['airplane'], ['a rainbow colored dog toy with the word airplane'], ['the toy plane is a toy plane that has been painted with a rainbow colored paint'], ['i see a plane flying on a rainbow']]"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"[['i see a red, round plastic object with a black handle'], ['the image is of a red plastic fan'], ['i see a red and black fan with a white base'], ['the image is of the red fan'], ['a red and black plastic fan']]"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"[['a pink plastic toilet seat cover'], ['a pink toilet seat cover'], ['pink'], ['the image shows the toilet seat lid is made of plastic'], ['you can choose from a variety of images of this product']]"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"[['purple vibrating egg spoon'], ['a small purple spoon'], ['a purple spoon on a white background'], ['a toy for sale on ebay'], ['i see a purple sex toy on a white background']]"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"[['the image shows a toy with six plastic tubes.'], ['red jelly bean shape'], ['you see 5 balls in the image, 3 are red and 2 are white.'], ['a red jelly bean shaped toy'], ['a kite']]"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"[['a rubber donut toy'], ['green pet donut with dots on the outside'], ['a green donut toy with colorful polka dots'], ['an image of a rubber toy with dots'], ['the image shows a green doughnut shaped toy']]"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"[['a dog toy made out of an orange plastic ball'], ['orange dog bone'], ['a rubber spiky bracelet with orange spikes'], ['orange rubber ball with spiky holes'], ['a orange plastic ring on a white background']]"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"[['a multi colored space object'], ['a globe with several colored beads on it'], ['a ring made of metal beads and small colorful objects'], ['a planet in a glass globe with multicolored beads'], ['a metal ball with multi colored beads hanging from it']]"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"[['a green and silver foot massager with four legs and a base'], ['q: what do you see in the image?'], ['a green foot massager on a white background'], ['an object that has been transformed into a standing stool'], ['a small green alien robot on legs on a white surface']]"
