image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,blip2_output
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[['this is a yellow and red colored construction toy with three plastic blocks attached to the back'], [""a child's toy with the sun on top, with various colored shapes""], ['what do you see in the image?'], ['q: what do you see in the image?'], ['we have the three colors - red, yellow and blue.']]"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"[['a blue object shaped like a shoe with a foot in the front'], ['a blue plastic device with the name on it'], ['the blue plastic footstool'], ['a blue foam pad with a handle that looks like a handle'], ['a blue plastic foot rest for your foot, with a white background']]"
data/images/noun/2026-600.jpg,2026,dog toy,16,71,63,17,"[['green dog bone with blue handle and red bottom'], ['the handle of the plastic toy'], ['a plastic green hand soap dispenser'], ['q: what do you see in the image?'], ['a toy handle, one end green, one end red']]"
data/images/noun/2027-600.jpg,2027,room freshener toy,22,38,47,9,"[['a plastic ball with holes cut out of it'], ['i see a sphere of white plastic with an attached rubber ball that is sitting on top'], ['the image is of a white ball and a white ball'], ['this is a white and grey ball shaped plastic toy for small children'], ['it is a white and brown ball that looks like it is moving around.']]"
data/images/noun/2028-600.jpg,2028,cat toy found at the pound store,6,47,53,63,"[['i see a bunch of donuts that are being held up by pink hair ties'], [""'don't be afraid to ask questions!'""], ['the donut headband is pink'], ['a fluffy pink dog leash that has a few pink pom poms on it'], ['a donut, pink fuzzy, and three pom poms.']]"
data/images/noun/2029-600.jpg,2029,cover for room fresheners,19,27,65,16,"[['the image shows an air intake for the air - cooled turbocharger'], ['it is a light that is in front of a white background'], ['-1'], ['in our image the black device is sitting on top of the white background.'], ['what do you see in the image?']]"
data/images/noun/2030-600.jpg,2030,marker,9,43,53,0,"[['-a white, blue, purple and green plastic figure'], ['a purple and blue egg shaped container that holds toothpaste'], ['small cute bottle'], ['a small purple toy with an orange face'], ['a cute little ghost with a purple body']]"
data/images/noun/2031.jpg,2031,book end,16,32,35,26,"[['a small stainless steel pipe on a white background'], ['the image is a grey metal frame, but does not show anything'], ['you can see the back of a stainless steel rail that is attached to a wall.'], ['the image is a silver aluminum object'], ['we can give you the price based on your requirements.']]"
data/images/noun/2032-600.jpg,2032,submarine,47,90,50,3,"[['orange boat toy for the water'], ['orange rocket shaped toy that has blue and green accents'], ['a rocket ship toy with orange ball and blue propeller'], [''], ['orange toy airplane with blue trim']]"
data/images/noun/2033-600.jpg,2033,cat toy cage,9,57,55,3,"[['an orange toy box with geometric designs'], ['orange toy'], ['a toy'], ['an orange box with holes and cut out designs on the sides'], ['i see the toy storage rack']]"
data/images/noun/2034-600.jpg,2034,worm ball with cut off hands or stars,72,39,45,26,"[['this is an image of an orange and pink rubber ring with one end in green'], ['the image shows a pile of colorful spaghetti'], ['a pile of brightly colored string'], ['the picture shows a colorful toy with several colored sticks'], ['a toy shaped like a toy poodle, with colorful rubber strings attached to it']]"
data/images/noun/2035-600.jpg,2035,giant pen with pen tip removed and cooper scourer pad on top,13,54,47,13,"[['a red, blue, and brown plastic tool that is shaped like a sphere'], ['an image of a metal ball with brown shag'], [''], [""it's a blue and brown sponge""], ['a yellow ball with a small blue tube in front of it']]"
data/images/noun/2036-600.jpg,2036,cup-and-ball toy,59,70,20,20,"[['a wooden toy with colorful fabric and wooden balls'], ['a wooden drum and red and yellow plastic ball'], ['a wooden wooden toy toy toy with a wooden handle'], ['a wooden toy trumpet with colorful stripes'], ['a colorful wooden ball toy and a toy drum with red, yellow, green, and blue stripes']]"
data/images/noun/2037-600.jpg,2037,teething ring with a bit photoshopped out,34,24,37,3,"[['the image shows a pink ball shaped bracelet'], ['you see, the image shows the image on a white background.'], ['a rose colored silicone bracelet'], ['we see a pink plastic ball on a white background'], ['a plastic toy with pink balls attached to it']]"
data/images/noun/2038-600.jpg,2038,heart shaped slinky,56,63,26,6,"[['a yellow, orange, and green flower shaped necklace'], ['the image shows a rainbow colored stack of straws'], ['an open heart with rainbow colored ribbons'], ['an oval heart shaped rubber band'], [""a child's book of the same name written by luis""]]"
data/images/noun/2039-600.jpg,2039,led top,28,64,61,13,"[['the shape of the object is very similar to a cross'], ['i see a green plastic box with a cross shaped piece of plastic'], ['it is an image of a green toy cross'], ['a green plastic cross - shaped toy toy on white background'], ['i see a green plastic cross with a metal piece and a light bulb on the back of it']]"
data/images/noun/2040-600.jpg,2040,rubber toy found in toy aisle,31,64,63,16,"[['i see an image of a toy ball covered with mop-like yarn'], ['dog ball with blue & yellow yarn'], ['a blue and yellow rubber dog toy with blue and yellow fuzz balls'], ['a blue ball with yellow fuzz'], ['the product is in the shape of a ball with a tassel and blue mop hair on']]"
data/images/noun/2041-600.jpg,2041,massager,34,38,23,20,"[['four balls in a cross shape'], ['a cross made out of four wooden spheres'], ['an atom with four blue balls'], ['the image is of four wooden balls with three in a cross shape'], ['a model with four wooden balls in blue and black']]"
data/images/noun/2042-600.jpg,2042,small personal fan without blades,38,67,81,3,"[['a blue toothbrush'], ['a child looking at a toy and taking a picture of it'], ['we see a blue and yellow soap dispenser with a yellow tip'], ['the bottle of a blue tooth brush'], ['']]"
data/images/noun/2043.jpg,2043,clacker,66,76,65,6,"[['a colorful string with two yellow and one pink ball attached'], ['a rubber ball and an elastic band'], ['a child playing with an elastic ball'], ['a yellow ball with green and pink plastic balls'], ['a toy ball and a toy ring with the yellow and green plastic']]"
data/images/noun/2044-600.jpg,2044,diving toy with small weight,6,27,94,6,"[['this image is of a colorful toy.'], ['an orange toy is hanging in the air'], ['a small blue toy toy in the shape of a tongue'], ['an orange and blue toothbrush that is about to fall out of the handle'], ['a string of orange, blue, and yellow balls with a small blue ball in the middle']]"
data/images/noun/2045-600.jpg,2045,wooden ball toy,25,29,3,55,"[['an image of an object'], ['wood handle & 8 wine glasses'], ['you can see 5 holes in this wood spoon'], ['a wooden spoon rack with four holes in it'], ['the image shows a wooden handle with four holes in it']]"
data/images/noun/2046-600.jpg,2046,keychain with bubbles inside,34,67,42,3,"[['clear acrylic glass tube'], ['a rectangular clear cube'], ['a rectangle piece of plastic with colorful, blue and green spots on it'], ['you see a transparent rectangle on a white background with two small water bottles'], ['glass bead with different color']]"
data/images/noun/2047-600.jpg,2047,perfume sprayer,41,32,50,3,"[['a black and white aerosol can with two silver stripes'], ['what do you see in the image?'], ['i see a stainless steel cylinder with an ornate black and silver design'], ['black stainless steel and clear plastic vapor flask'], ['it is a bottle of liquid']]"
data/images/noun/2048-600.jpg,2048,worm ball with hands and stars cut off,13,47,55,6,"[['the image shows a large group of toys, many of which are colorful balls'], ['a pile of balls on top of a green ball'], ['my baby playing with his toys.'], ['the image shows a bunch of colorful toy balls'], ['a child is holding colorful balls on the floor']]"
data/images/noun/2049-600.jpg,2049,slide whistle,19,44,39,10,"[['the image shows a blue and silver toothbrush'], ['- 【blue-white water pump】'], ['i see an image of a blue tube'], ['i see a blue metal stick'], ['a white plastic pen is shown in a blue background']]"
data/images/noun/2050-600.jpg,2050,mobile phone stand for a car,31,68,45,0,"[['the image shows a plastic dome on top of a car dashboard'], ['a black rubber ring with the word ""car"" written on it'], ['you see an image of a black and white car dash mount'], ['a black car phone holder'], ['this image shows a small car phone mount with a metal ring on the base of it']]"
data/images/noun/2051-600.jpg,2051,finger castanet,53,60,47,9,"[['an owl potty, a potty seat, and a toilet seat cover'], ['green butterfly potty with yellow flower design'], ['the little girl in green, the round bowl on top and the pink butterfly'], ['a round green bird'], ['the image is green and has a pink and white bear on top']]"
data/images/noun/2052-600.jpg,2052,noisemaker,41,53,63,7,"[['what do you see in the image?'], ['the image has an image of the flower tool'], ['i see the flower on top of the toothbrush holder.'], ['a colorful, green and pink flower shaped flower spigot'], ['you can see a pink flower shaped spoon on top of the handle']]"
data/images/noun/2053-600.jpg,2053,hand castanet,44,79,45,6,"[['a red and black handle'], ['you will get the answer on the imageis that the guy who plays the guy who plays the'], ['i see a red and black hairbrush'], ['an iron stand, with two clippers, red'], ['i see a red and black umbrella, with an open umbrella stand attached to it.']]"
data/images/noun/2054-600.jpg,2054,floating ball game,3,25,38,48,"[['i see a wood rod with an elastic strap on top'], ['an image of a wooden baseball bat'], ['red and white wooden pipe holder'], ['a wooden object in red and white'], ['this wooden object is made from natural pine and has a handle on the end']]"
data/images/noun/2055-600.jpg,2055,aroma therapy oil burner,13,33,53,13,"[['i see a vase that has a yellow vase'], ['green color'], ['a small green vase with holes cut out of it'], ['the image is of a ceramic garden stool that is painted green'], ['a green vase with holes']]"
data/images/noun/2056-600.jpg,2056,dog toy,19,59,61,13,"[[''], ['a multi-colored plastic airplane on a white background'], ['a multi-color airplane with rainbow stripes'], ['- what do you see in the image?'], ['the color plane toy has a rainbow paint on it']]"
data/images/noun/2057-600.jpg,2057,spout for watering can,34,32,35,3,"[['a red umbrella with a black handle on top'], ['a red and black plastic fan that is upside down'], ['i am looking for the same thing, thank you!'], [""it's a red and white plastic fan that has a black handle""], ['you will see a red, plastic fan with a handle and a black base']]"
data/images/noun/2058-600.jpg,2058,hole for children golf game,22,33,58,3,"[['the image shows the front side of a pink toilet seat cover'], [''], ['this is a cute pink toilet seat cover'], ['a pink plastic object with a hole in it'], ['pink rubber potty seat cover']]"
data/images/noun/2059-600.jpg,2059,maraca pen,75,92,28,0,"[['it is a purple egg shaped toy that is standing up on its handle'], ['q: what do you see in the image?'], ['we see a purple sex toy'], ['the picture shows an egg shaped egg.'], ['a purple sex toy on a white background']]"
data/images/noun/2060-600.jpg,2060,dog toy with removed rope,38,32,55,29,"[['red ice'], ['red plastic ball'], ['an image of the inside of the toy'], ['the image shows the object that has red in it'], ['this image is of a red toy with lots of different shapes']]"
data/images/noun/2061-600.jpg,2061,dog toy,53,53,59,13,"[['a green donut with multi colored dots'], ['a dog toy, donut shaped like a coronavirus'], ['doggy donut'], ['green and blue dog treat with multi colored spots'], ['a plastic toy donut with colored spots']]"
data/images/noun/2062-600.jpg,2062,dog toy,44,56,29,42,"[['orange plastic rings'], ['orange rubber spikey dog toy'], ['toy ball with an orange ball'], ['orange spiked toy for dog'], ['a rubber ring that looks like a toy dog toy']]"
data/images/noun/2063-600.jpg,2063,magic loops,25,38,13,19,"[['a cluster of colored beads in a metallic sphere'], ['a model of the universe, with a metal globe and metal pieces hanging from the walls'], ['a sphere with multicolored beads on it'], ['a ball shaped toy with several different colored beads on it'], ['a solar system on a ball']]"
data/images/noun/2064-600.jpg,2064,massager,28,33,45,3,"[['â&#228;&#228;&#228;&#228;&#'], ['you can see a green vibrator with a white base'], ['this image is a small image of the legs of the leg massager'], ['a small green robot foot massager on white background'], ['a green vibrator']]"
