image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,fromage_output
data/images/noun/2011-600.jpg,2011,noisemaker,22,75,88,3,"[['the objects are in the image.'], ['the image shows a child with a toy.'], ['the image is a picture of a duck.'], ['the image shows a child playing with a toy.'], ['the image shows a person with a green hat.'], ['the image shows a person with a green hat, a red and white striped shirt, and a blue and white striped pants.'], ['the objects in the image are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the image shows a person holding a toy in his hand.'], ['the objects in the image are a bunch of animals.'], ['the image is a toy.'], ['the objects in the image are a duck, a cat, a dog, a mouse, a rabbit, a snake, a horse, a sheep, a pig'], ['the image is a toy for children.'], ['the image is a picture of a person.'], ['the image is of a toy called a toy duck.'], ['the objects in the image are a set of four colorful objects.'], ['the image shows a person wearing a cap.'], ['the image shows a child playing with a toy.'], ['the objects are toys.'], ['the objects in the image are a pair of earrings and a ring.'], ['the image shows a person holding a gun.'], ['the objects in the image are : \\n1.'], ['the image is a picture of a person.'], ['this is a picture of a giraffe.'], ['the image is of a set of objects.'], ['this is a picture of a person.'], ['the objects are all toys.'], [""the image shows a toy car with a person in the driver's seat.""], ['the objects are in the image.'], ['the image shows a person wearing a hat and a pair of glasses.'], ['the objects in the image are a set of toys.'], ['the image shows a man with a toy car.'], ['the image is of a toy car with a wheel on each side.'], ['the objects are a set of toys for children.'], ['the objects are toys, balls, a bird, a cat, a dog, a horse, a pig, a rabbit, a sheep, a fish, a'], ['this is a toy called a ""plunger"".'], ['the image is of a person wearing a hat.'], ['the objects are the animals in the image.'], ['the objects in the image are a set of plastic toys.'], ['the image is of a toy.'], ['the objects in the image are the toy animals.']]"
data/images/noun/2012-600.jpg,2012,coiled worm toy,41,50,59,41,"[['this is a 3d model of a red and white 3d model of a lobster.'], ['the image contains the objects that are in the image.'], ['the image shows a colorful object with a spherical shape.'], ['the image shows a red ball with a white spot and a black spot.'], ['this image shows the objects in the image.'], ['the image contains a single object.'], ['the image is a 3d model of a coral reef.'], ['this is a picture of a colorful object.'], ['the red objects are the polyhedron.'], ['the image is a representation of the biological structure of the bacterium.'], ['the image is a set of 3 objects.'], ['the objects are in the image.'], ['the image is a representation of a biological organism.'], ['the objects in the image are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['this is a 3d model of a red ball.'], ['the image shows a group of colorful objects.'], ['the red object is a jellyfish.'], ['the image is a representation of the objects in the image.'], ['this is a 3d model of a real coral.'], ['the image is a set of objects that can be used in a game.'], ['the red objects are in the image.'], ['the objects in the image are the following: \\n1.'], ['the red objects are the biological organisms.'], ['the objects are in the image.'], ['the image is a representation of a biological organism.'], ['the objects in the image are small, round, and colorful.'], ['this image shows the objects that are in the image.'], ['the image is a set of 3 objects \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the image is a representation of a biological organism.'], ['this image is a collection of different types of objects \\n\\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the image is a collection of objects.'], ['this image is a collection of objects from a single organism.'], ['the red object is a red jellyfish.'], ['this image shows a single red ball.'], ['this is a 3d model of a red coral.'], ['the objects are in the image are in the form of a ball.'], ['the objects in the image are isolated from each other.'], ['the objects in the image are : \\n1.'], ['the image contains a large number of colorful objects \\nb: what are the objects in the image? \\nc: what are the objects in the image'], ['the image is a set of 3 objects.']]"
data/images/noun/2013-600.jpg,2013,sling shot,6,20,87,6,"[['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the object is a tool for making a hole in a piece of wood.'], ['the image is a set of objects.'], ['the image shows a person wearing a hat and a scarf.'], ['the objects are in the image.'], ['the objects in the image are a set of four objects.'], ['the image shows a person with a long nose, a long head, and a long arm.'], ['the image shows a man holding a hammer.'], ['the objects are : \\n1.'], ['the image shows a person wearing a hat.'], ['the objects in the image are a set of three objects.'], ['the image shows a person wearing a hat.'], ['the image is a part of a series of images that are used in the game.'], ['a: a person, a person, a person, a person, a person, a person, a person, a person, a person, a person,'], ['the objects are a set of tools used in the construction of a house.'], ['the image is a picture of a toy.'], ['the image is a diagram of a person, with a leg.'], ['the image is a picture of a person.'], ['the objects in the image are a set of colorful toys.'], ['a: the objects in the image are a set of objects, which are made of different materials.'], ['the object is a rubber duck.'], ['the image is a part of a series of objects that are used in the game.'], ['the image is a visual representation of the objects.'], ['the image shows a person with a hat and a cane.'], ['the objects are in the image.'], ['the image shows a group of people.'], ['the object is a chair.'], ['the image is a 3d model of a person wearing a helmet.'], ['the objects in the image are a set of four objects.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image shows a person in a red costume.'], ['the image shows a person.'], ['the objects are in the image.'], ['the image shows a person wearing a hat.'], ['the objects are in the image.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the object is a human hand.'], ['a: the image is a photograph of a product.'], ['the image shows a person wearing a hat.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:']]"
data/images/noun/2014-600.jpg,2014,this light-up toy,38,75,39,0,"[['a: the object is a toy with a ball inside.'], ['the object is a ball, a toy, a ball, a toy, a ball, a toy, a ball, a toy, a ball, a toy'], ['the objects in the image are : \\n1.'], ['the objects in the image are : \\n - a ball \\n - a ring \\n - a ring with a ball \\n - a ring with a'], ['the objects are in the image.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the objects are in the image.'], ['the objects are a ball, a cube, a ball, a ball, a ball, a ball, a ball, a ball, a ball, a ball'], ['the objects are in the image.'], ['the objects in the image are : \\n1.'], ['a: the objects in the image are a ball, a ball, a ball, a ball, a ball, a ball, a ball, a ball,'], ['the objects are toys.'], ['the objects in the image are : \\n1.'], ['the objects are in the image.'], ['the objects in the image are : \\n\\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are in the image.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the object is a ball with a handle.'], ['the objects are in the image.'], ['the object in the image is a ball with a string.'], [""the object in the image is a toy called a 'cute little ball'.""], ['the objects are in the image.'], ['the objects in the image are : \\n - a ball \\n - a ring \\n - a ring with a ball \\n - a ring with a'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the objects in the image are : \\n\\n1.'], [""the object in the image is a toy called a 'toy ball' \\nq: what is the object in the image? \\na: the""], ['the objects are a variety of animals.'], ['the object is a toy that you can play with your dog.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the objects in the image are : \\n1.'], ['the objects in the image are a set of 3 objects.'], ['the objects in the image are : \\n1.'], ['the objects in the image are a set of six different toys that you can use to teach your child the names of the different objects.'], ['the objects in the image are : \\n\\n - a toy \\n - a ball \\n - a bottle \\n - a stick \\n -'], ['the objects are in the image.'], ['the objects are : \\n1.'], ['the object is a toy.'], ['the objects are in the image.'], ['the object is a toy that you can play with your child.']]"
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"[['objects are in the image.'], ['the image shows the objects in the image.'], ['the image shows the objects in the image.'], ['the image shows the objects in the image.'], ['the image shows a person in a wheelchair.'], ['the image is a photo of a product.'], ['the image is a representation of a real object.'], ['the image shows a part of a car.'], ['the image is a screenshot of the app.'], ['the image shows the objects that are in the image.'], ['the image shows the objects in the image.'], ['the image is a photograph of the objects that are in the image.'], ['the image shows a person in a wheelchair.'], ['the image shows the objects that are in the image.'], ['the image is a representation of the objects in the image.'], ['the image is a representation of the objects that are in the image.'], ['the image is a representation of a person with a white background.'], ['the image shows a person with a white helmet.'], ['the image shows the objects in the image.'], ['the image is a representation of the objects in the image.'], ['the image shows a close up of a white object.'], ['the image is a diagram of the objects that are in the image.'], ['the image shows the objects that are in the image.'], ['the image is a photo of a person wearing a helmet.'], ['the image is a photo of a football helmet.'], ['the image shows the objects that are in the image.'], ['the image is a representation of the objects in the image.'], ['the image is a collection of objects.'], ['the image is a close up of the object.'], ['the image is a 3d model of a wheel chair.'], ['the image shows a number of objects that are in the image.'], ['the image shows the object in the center of the image.'], ['the image shows the objects in the image.'], [""the image is a part of the project called 'the project '.""], ['the image is a picture of a person.'], ['the image shows a close-up of the wheel of a bicycle.'], ['the image is a picture of a white plastic object.'], ['the image shows a number of objects that are used in the design of the product.'], ['the image is a diagram of the objects in the image.'], ['the image is a collection of objects that are in the image.']]"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"[['the object in the image is a blue plastic hair dryer.'], ['the object in the image is a blue and white plastic laundry bag.'], ['the objects are : \\n1.'], ['the object in the image is a blue plastic hand.'], ['this is a picture of a blue rubber ball.'], ['this is a picture of a blue plastic spool.'], ['this is a picture of a blue and white striped rubber ducky.'], ['this is a set of 4 rubber brushes.'], ['the object in the image is a blue plastic vacuum cleaner.'], ['the object is a blue and white striped nylon rope.'], ['the object in the image is a blue plastic bucket.'], ['the object in the image is a blue and white rubber duck.'], ['this image is a representation of a blue and white striped polyester carpet.'], ['the object in the image is a blue plastic bucket with a handle.'], ['the object is a plastic bag with a handle.'], ['this is a photo of a pile of used toilet paper.'], ['the object in the image is a vacuum cleaner.'], ['the object is a rubber ducky.'], ['the object is a blue rubber ducky.'], ['the object in the image is a white plastic dustbin with a blue lid.'], ['the object in the image is a white plastic vacuum cleaner.'], ['the object is a blue and white plastic toy with a red and white handle.'], ['the object is a blue plastic ball with a white handle and a blue and white striped ribbon.'], ['this is a picture of a blue plastic bucket with a blue handle.'], ['the objects in the image are : \\n1.'], ['this image is of a blue rubber ducky.'], ['this image is a close-up of a blue and white rubber ball.'], ['the objects are in the image.'], ['this is a picture of a blue and white plastic spool of thread.'], ['the object is a blue plastic spool.'], ['the object is a ball of yarn.'], ['this is a photo of a set of three rubber mops, sold as a set.'], ['the object is a blue plastic vacuum cleaner.'], ['the objects in the image are : \\n1.'], ['the object in the image is a plastic bag.'], ['the object in the image is a blue plastic vacuum cleaner.'], ['this is a photograph of a blue and white plastic spool of thread.'], ['the object in the image is a blue plastic vacuum cleaner.'], ['the object is a blue plastic ball with a white handle and a blue and white striped rope.'], ['this image is a representation of a blue plastic spool.']]"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"[['the objects are a set of balls in a container.'], ['the image is a 3d model of a toy.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image is a representation of the objects in the image.'], ['the image is a diagram of a toy car.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the objects are a set of toys.'], ['the image shows a toy airplane and a toy helicopter.'], ['the objects are : a hammer, a screwdriver, a wrench, a wrench with a hook, a wrench with a hook, a screwdriver with a hook'], ['the objects are in the image.'], ['the image shows a set of objects that are used to build a model of a house.'], ['the image is a picture of a set of objects that are in the image.'], ['the objects in the image are a toy car, a ball, a toy boat, a toy plane, a toy helicopter, a toy train, a toy car'], ['the image shows a set of objects that can be used to build a model of a person.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the objects in the image are a set of objects that are used in the game.'], ['the image is a 3d model of a toy car.'], ['the objects in the image are the following : \\n1.'], ['the image shows a toy car with a small wheel.'], ['the objects are : \\n1.'], ['the objects are a set of plastic toys that can be used to teach children about the concept of the circle.'], ['the image shows a set of objects that are in the image.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image is a representation of the objects in the image.'], ['the image is a 3d model of a toy car.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image is a representation of a set of objects.'], ['the objects in the image are a set of three objects that can be used as a toy.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the image shows a toy, a ball, a rope, a rope ladder, a rope, a rope ladder, a rope, a rope ladder, a rope'], ['the image is a 3d model of a toy.'], ['the objects in the image are a set of plastic toys that are used for teaching children about the world.'], ['the objects in the image are a ball, a chain, a rope, a key, a hook, a hook, a ball, a chain, a rope'], ['the image shows a set of objects that can be used to build a model of a car.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image is a representation of the objects in the image.'], ['the image shows a set of objects.'], ['the objects are a set of small balls and a large ball.'], ['the image shows a model of a building.']]"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"[['the image shows a variety of objects.'], ['the objects in the image are : \\n - a round object \\n - a round object with a small hole \\n - a round object with a small'], ['the image is a part of the product.'], ['the image shows a person with a helmet.'], ['the image is a part of a product.'], ['the image is a picture of a small object.'], ['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the image is a collection of objects.'], ['the objects are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['this is a picture of a person.'], ['the objects are in the image.'], ['the image is a picture of a yellow object.'], ['the image shows a small lamp with a base.'], ['the image shows the objects in the image.'], ['the image shows a light bulb, a small bulb that is used to light up a room.'], ['the image shows a close-up of a large object.'], ['the image shows a yellow object with a black handle.'], ['the image is a picture of a person.'], ['the image is a photo of a large light bulb.'], ['this is a picture of a lamp.'], ['the image is a diagram of a car.'], ['this is a picture of a yellow object.'], ['the image shows the objects that are in the image.'], ['the image shows a set of four objects.'], ['the image shows a man, a woman and a child.'], ['the image shows the objects that are in the image.'], ['this is a photo of a small lamp.'], ['the image shows a small yellow object.'], ['the objects in the image are : \\n1.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the image shows a variety of objects that are used in the industry.'], ['the image is a photograph of a yellow object.'], ['the image shows a pair of pincers.'], ['the objects are in the image.'], ['the image shows a small yellow object.'], ['the image shows the objects that are in the image.'], ['the image shows the objects in the image.'], ['the image shows a collection of objects that are in the image.'], ['the image shows a small object, which is a part of a car.'], ['the image shows a man wearing a helmet.']]"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"[['the image is a cartoon of a person.'], ['the image is a cartoon of a person with a flower in the mouth.'], ['the image shows a bunch of objects.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['this is a picture of a ball with a smiley face.'], ['the object is a yellow ball with a smiley face.'], ['the object is a plastic toy.'], ['the objects are in the image.'], ['the objects are in the image.'], ['this is a picture of a yellow object.'], ['the objects in the image are all the objects in the image.'], ['the image contains a bunch of objects.'], ['the object is a ball with a small light inside.'], ['the image contains a duck and a ball.'], ['this is a photo of a bunch of objects.'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['the image shows a bird in a cage.'], ['the image shows a person in a box.'], ['the image is a cartoon of a yellow bird with a green beak.'], ['this is a toy.'], ['this is a toy.'], ['the objects are in the image.'], ['the image is a picture of a duck.'], ['the image is a cartoon of a person.'], ['the image shows a group of objects.'], ['the objects are in the image.'], ['the image shows a bird with a red beak.'], ['the objects are in the image.'], ['the objects are in the image.'], ['the object in the image is a plastic egg.'], ['a: a : an object.'], ['the image contains a lot of objects, such as a ball, a flower, a bird, a frog, a fish, a cat, a dog, a'], ['the objects are a small toy, a ball, a bottle, a flower, a bird, a fish, a duck, a frog, a cat, a'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['this is a picture of a duck.'], ['the image shows a group of objects in a container.'], ['the image is a cartoon of a yellow duck with a mustache.'], ['this is a cartoon of a duck with a balloon on its head.'], ['the objects are in the image.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:']]"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"[['they are all different kinds of chairs.'], ['the objects are the different types of stacking blocks.'], ['the objects are stacking blocks.'], ['the objects in the image are a set of 4 stacking cups.'], ['the objects in the image are the set of four cubes.'], ['the objects are stacked in a pyramid shape.'], ['the objects are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects in the image are the same objects as the ones in the image.'], ['the objects are in the image.'], ['the objects are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects are the following : \\n1.'], ['the objects are in the image to help you remember the objects.'], ['the objects in the image are the different colors of the polystyrene balls.'], ['the objects are in the image are the objects that can be seen in the image.'], ['the objects are in the image because they are used to help children with the development of their motor skills.'], ['the objects are in the image.'], ['the objects are a set of colorful wooden cubes.'], ['the objects are a set of colorful blocks.'], ['the objects are in the image because they are part of the set.'], ['they are the objects that are in the image.'], ['the objects in the image are stacking blocks.'], ['the objects are in the image because they are the objects that the students are using to solve the problem.'], ['the objects are the following : \\n1.'], ['the objects are the colored pieces of the puzzle.'], ['they are the objects that you can see in the image.'], ['the objects are used to represent the different levels of the pyramid.'], ['the objects are in the image because they are used in the game.'], ['the objects are a set of stacking blocks.'], ['they are the objects in the image.'], ['the objects are stacked in a pyramid shape.'], ['the objects are the same as the ones in the image.'], ['the objects are in the image because they are used in the game.'], ['the objects are stacked on a table.'], ['they are objects that are made of different materials.'], ['this is a set of objects that you can use to teach the concept of a set.'], ['the objects are a set of cubes.'], ['the objects are made of plastic.'], ['the objects are the same as in the image.'], ['this is a picture of the objects that can be used to play the game.'], ['the objects are the various kinds of chairs that are used in a classroom.']]"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"[['the objects are : \\n1.'], ['the image shows a set of colored objects.'], ['the objects are part of the set of colors in the image.'], ['the objects in the image are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['this is a picture of the objects that are in the image.'], ['this is a picture of a bunch of different objects.'], ['the objects in the image are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['this image is a collection of objects that can be used in a variety of ways to decorate your home or office.'], ['the objects are in the image are in the image.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are small and colorful objects.'], ['the image is a picture of a set of objects.'], ['the image shows a set of objects.'], ['the image shows a person with a long nose, a long ear, and a long hair.'], ['the image shows a bunch of objects.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are in the image because they are used in the construction of the image.'], ['the image shows a set of colored objects.'], ['the objects in the image are a set of small round objects.'], ['the objects in the image are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are in the image because they are part of the same set.'], ['the objects in the image are the following : \\n1.'], ['the objects in the image are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are the following : \\n1.'], ['the image shows a set of objects.'], ['the objects in the image are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are the following : \\n1.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are small objects that are used to make a custom color.'], ['the image shows a variety of objects.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the image is a diagram of the objects in the image.'], ['the image shows the objects that are in the image.'], ['the objects are a set of colored pencils.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['this image shows a set of objects.'], ['this is a picture of the objects in the image.'], ['the objects in the image are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are part of the image.']]"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[['the objects are in the image are in the image.'], ['the objects are in the image are the following \\na: \\na: \\na: \\na: \\na: \\na'], ['the image is a picture of a set of objects.'], ['the object is a plastic water bottle.'], ['the object is a rubber ball with a flat bottom.'], ['the objects in the image are : \\na: the objects in the image are : \\na: the objects in the image are : \\na'], ['the object in the image is a plastic ball.'], ['the image shows a pile of objects.'], ['the object is a green plastic ball.'], ['the object in the image is a plastic toy with a ball and a string.'], ['the image is of a person wearing a hat.'], ['the image shows the objects of a flower.'], ['the objects are in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the image shows the objects in the image.'], ['the object is a red ball.'], ['the image shows a green and white ball.'], ['the objects in the image are a pair of earphones and a pair of headphones.'], ['the objects in the image are the following : \\n1.'], ['the objects are the small white dots in the image.'], ['the image is a picture of a flower, and the object in the picture is a flower.'], ['the objects are in the image are : \\na: 1.'], ['the object is a plastic ball.'], ['the objects are in the image are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the object is a small plastic toy with a green base.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are in the image.'], ['this is a picture of a person.'], ['the objects are in the image are in the image.'], ['the image is a diagram of the objects in the image.'], ['the image shows a person wearing a cap.'], ['the image shows a man wearing a hat.'], ['the objects are in the image are in the image.'], ['the image shows the objects that are in the image.'], ['the image shows a person wearing a hat.'], ['the objects in the image are : \\na: a: a: a: a: a: a: a: a: a: a: a'], ['the image shows the objects that are used in the industry.'], ['the image is a picture of a golf ball, a golf club, a golf bag, a golf club head, a golf club shaft, a golf club head'], ['the image shows a person wearing a hat.'], ['the objects in the image are the following : \\n1.'], ['the image shows the object in the image.']]"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"[['the image shows a bunch of objects.'], ['the image shows a large number of objects.'], ['the image shows a collection of objects from the past.'], ['the image is a collection of objects that can be used in a variety of ways.'], ['the image shows a collection of objects that are used in the design of the product.'], ['the image is a collection of objects.'], ['the image shows a group of objects.'], ['the image shows a flower with a metal frame.'], ['the image shows a set of objects in a room.'], ['the image shows a collection of objects.'], ['the image is a set of objects that are arranged in a circular pattern.'], ['the image shows a collection of objects that are in the image.'], ['the image shows a collection of objects that are arranged in a circle.'], ['the image is a combination of several objects.'], ['the image is made up of a variety of objects including a ball, a star, a flower, a pyramid, a cube, a cylinder, a sphere,'], ['the image shows a group of objects.'], ['the image shows a collection of objects that are made of a single piece of material.'], ['the image shows a collection of objects.'], ['the image shows a variety of objects.'], ['the image is a collection of objects that are used to create a sculpture.'], ['the image is a collection of objects from a single source.'], ['the image is a collection of objects that are part of a set.'], ['the image shows a collection of objects in a circular arrangement.'], ['the image shows a collection of objects.'], ['the image shows a person with a head and a body.'], ['the image is a representation of the objects that are in the image.'], ['the image is a set of three objects.'], ['the image is made up of several objects.'], ['the image is a collection of objects.'], ['the image shows a collection of objects that are in the shape of a cube.'], ['the image shows a collection of objects.'], ['the image is made up of a variety of objects.'], ['the image is a representation of a group of objects.'], ['the image shows a set of three objects.'], ['the image is a collection of objects.'], ['the image shows a white spherical object with a black base and a white top.'], ['the image shows a large object with a round shape.'], ['the image shows a collection of objects that are made of different materials and are arranged in a way that they can be used as a decoration for a room or a'], ['the image is a collection of objects.'], ['the image is made up of a variety of objects that are used to create the image.']]"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the objects are in the image.'], ['the image shows a set of objects.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image shows a set of objects.'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['the image is a picture of a set of objects.'], ['the image is a puzzle.'], ['a: a set of objects that are used to play a game.'], ['the image shows a set of objects.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image shows a set of objects.'], ['the image is a diagram of the toy.'], ['a: the image shows a set of objects.'], ['the image is a set of four objects.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image is a set of objects.'], ['the objects are all different shapes and sizes.'], [""the objects are a set of wooden blocks that are used to play a game called 'pin the tail on the donkey'.""], ['the image shows a person with a red hat.'], ['the image is a representation of a set of objects.'], ['the image shows a toy that is made of a circle and a square.'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['the image shows a set of objects that are part of a game.'], ['the image shows a number of objects.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the objects are the colored balls.'], ['the image is a diagram of a toy.'], ['the objects are in the image.'], ['a: the objects in the image are a set of four plastic figures.'], ['the objects are in the image.'], ['the image is a collection of different objects that can be used to teach the concept of the letter q.'], ['the objects in the image are a set of wooden blocks.'], ['the image shows a set of four wooden blocks.'], ['the image shows a toy airplane.'], ['the image is a collection of different objects.'], ['the image shows a set of objects.'], ['the image shows a set of objects.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image is a picture of a set of objects.']]"
data/images/noun/2025-600.jpg,2025,boomerang,6,14,58,13,"[['the image shows a man, a woman, a child, a dog, a horse, a bird, a fish, a plane, a train, a car'], ['the image is a representation of a set of objects.'], ['the image is a picture of a beach.'], ['the image is a representation of a real object.'], ['the image shows a person in a blue swimsuit.'], ['the objects in the image are a set of plastic toys.'], ['the image is a 3d rendering of a single object.'], ['the objects in the image are a pair of shoes.'], ['the image shows a collection of objects.'], ['the image shows a bunch of different objects.'], ['the objects in the image are a set of rubber ducks.'], ['the objects are made of plastic.'], ['the image shows a pair of blue shoes.'], ['the image shows a set of three blue plastic objects.'], ['the image shows a pair of blue shoes.'], ['the image is a representation of the objects in the image.'], ['the objects in the image are : - a plastic, - a rubber, - a plastic, - a rubber, - a plastic, - a plastic, -'], ['the image is a collection of objects that are part of a set of objects that are part of a set of objects.'], ['the image is a representation of the objects in the image.'], ['the objects are in the image because they are the ones that are being used in the image.'], ['the objects are all different shapes and sizes.'], ['the image shows a pair of shoes.'], ['the image is a representation of the objects in the image.'], ['the image shows a pair of shoes.'], ['the image is a visual representation of the objects in the image.'], ['the image shows a person wearing a blue pair of shoes.'], ['the image shows a person in a blue swimsuit.'], ['the image is a rendering of a single object.'], ['the objects are a set of colorful plastic toys.'], ['the image is a visual representation of the objects in the image.'], ['the image is a part of a set of objects that can be used to practice the concept.'], ['the image shows a pair of shoes.'], ['the image shows a pair of shoes.'], ['the image is a 3d model of a person.'], ['the image is a picture of a blue pool float.'], ['the image shows a beach scene with a blue umbrella, a white towel, a yellow beach ball, a red beach ball, a blue beach ball, a white'], ['the image shows a blue and white plastic beach ball.'], ['the image shows a person wearing a blue swimsuit.'], ['the objects in the image are the following : \\n1.'], ['the image is a collection of objects that are used in the design process.']]"
