image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,fromage_output
data/images/noun/2011-600.jpg,2011,noisemaker,22,75,88,3,"[['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are a person, a dog, a cat, a horse, a cow, a sheep, a pig, a duck, a rabbit'], ['the objects in the image are : \\n1.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are toys.'], ['the objects are a person, a chair, a table, a box, a box, a box, a box, a box, a box, a box'], ['the objects in the image are a ball, a flower, a stick, a stick, a flower, a ball, a flower, a ball, a flower'], ['the objects are in the image.'], ['the objects in the image are a set of tools used by a person to perform various tasks.'], ['the objects in the image are a set of 3 toys.'], ['the objects are a set of animals.'], ['the objects are : \\n1.'], ['the objects in the image are the following: \\na: 1.'], ['the objects in the image are a person, a ball, a ball, a ball, a ball, a ball, a ball, a ball, a ball'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are a toy, a ball, a flower, a stick, a toy, a ball, a stick, a toy, a ball'], ['the objects in the image are : \\na: a ball, a ball, a ball, a ball, a ball, a ball, a ball,'], ['the objects in the image are the following: \\n1.'], ['the objects in the image are a set of small animals.'], ['the objects in the image are.'], ['the objects in the image are a set of toys.'], ['the objects in the image are the following: \\n1.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are the following : \\n1.'], ['the objects are : \\n1.'], ['the objects are a set of small plastic animals.'], ['the objects in the image are : \\n1.'], ['the objects in the image are a set of toys.'], ['the objects are in the image.'], ['the objects in the image are : \\n1.'], ['the objects in the image are a set of animals.'], ['the objects are : 1.'], ['the objects in the image are : \\n1.'], ['the objects in the image are : \\na: 1.'], ['the objects are : \\na: a plastic toy with a small handle.'], ['the objects are in the image.'], ['the objects in the image are a set of toys.'], ['the objects in the image are all toys.']]"
data/images/noun/2012-600.jpg,2012,coiled worm toy,41,50,59,41,"[['1.'], ['the objects in the image are a collection of objects that are made up of different parts.'], ['the objects in the image are the following: \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['this image is part of a set of images called \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['the objects in the image are all part of the same organism.'], ['the objects in the image are all different kinds of animals.'], ['1.'], ['the objects in the image are all made of a single material.'], ['the objects in the image are called _________.'], ['the objects are in the image.'], ['the objects in the image are in a circle.'], ['the object in the image is a.'], ['this is a group of objects.'], ['the objects in the image are all part of the same species.'], ['the objects in the image are all part of the same organism.'], ['the objects in the image are isolated.'], ['the objects are in the image.'], ['the objects in the image are called \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['the object is a mushroom.'], ['the objects in the image are all different types of animals.'], ['the objects in the image are in the genus of _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _'], ['the objects in the image are called.'], ['this image shows a set of objects that can be used to make a game.'], ['the objects in the image are the following: \\n\\n1.'], ['1.'], ['the objects in the image are \\n \\n1.'], ['1.'], ['the objects in the image are in a group.'], ['the objects are in the image.'], ['the object in the image is a red ball.'], ['the objects in the image are all in a row.'], ['the objects are in the image.'], ['the objects are all in the same family of organisms.'], ['the objects in the image are all isolated from each other.'], ['this image is a part of the set of 20 objects.'], ['1.'], ['the objects in the image are called polyhedrons.'], ['the objects in the image are a set of four.'], ['the objects are in the image.']]"
data/images/noun/2013-600.jpg,2013,sling shot,6,20,87,6,"[['the objects in the image are called : \\na: the objects in the image are called : \\na: the objects in the image are called :'], ['the objects in the image are : \\na: a : \\na: a : \\na: a : \\na: a : \\'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are in the image.'], ['a: the objects in the image are a set of 3 objects.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the objects are a set of 3d objects.'], ['the objects are in the image.'], ['the objects are in the image.'], ['the objects in the image are : \\na: 1.'], ['the objects in the image are a set of three objects.'], ['name the objects in the image.'], ['the objects in the image are a set of three objects.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the objects are in the image.'], ['the objects in the image are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are : \\na: the objects in the image are : \\na: the objects in the image are : \\na'], ['the objects in the image are : \\na: 1.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are in the image.'], ['the objects are in the image.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are in the image.'], ['the objects in the image are : \\na: a: a: a: a: a: a: a: a: a: a: a'], ['the objects are in the image.'], ['a: the objects in the image are a set of tools used to cut the metal.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are in the image.'], ['the objects are a set of tools used for construction.'], ['the objects in the image are : \\na: 1.'], ['the objects are in the image.'], ['name the objects in the image.'], ['the objects in the image are a set of tools for cutting and shaping.'], ['the objects in the image are : \\na: 1.'], ['name the objects in the image.'], ['the objects in the image are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are a set of three objects.'], ['the objects in the image are a set of 3 objects.'], ['the objects are in the image.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:']]"
data/images/noun/2014-600.jpg,2014,this light-up toy,38,75,39,0,"[['the objects are : \\n1.'], ['the objects are in the image.'], ['the objects are : \\n1.'], ['the objects are : \\n1.'], ['the objects are in the image.'], ['the objects are a ball, a cone, a stick, a stick, a ball, a ball, a stick, a ball, a stick, a cone'], ['the objects in the image are a toy ball, a toy ball with a rope, a toy ball with a rope and a toy ball with a rope.'], ['the objects are : \\n1.'], ['the objects in the image are : \\n1.'], ['the objects in the image are : \\na: a ball, a ball, a ball, a ball, a ball, a ball, a ball,'], ['the objects are : \\n \\n - a pink ball \\n - a green ball \\n - a blue ball \\n - a yellow ball \\n'], ['the objects in the image are : \\n1.'], ['this is a fun activity for children to learn the names of the objects in the image.'], ['the objects in the image are : \\n1.'], ['the objects are in the image.'], ['the objects are in the image.'], ['this is a fun and challenging puzzle for kids.'], ['the objects are : \\n1.'], ['the objects in the image are : \\n1.'], ['the objects are : \\n1.'], ['the objects are : \\n - a ball \\n - a cube \\n - a ring \\n - a hook \\n - a ring with a ball'], ['the objects are : \\n1.'], ['the objects are in the image.'], ['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects in the image are : \\n1.'], ['the objects are : \\n1.'], ['the objects are in the image.'], ['the objects in the image are : \\n1.'], ['the objects in the image are : \\n1.'], ['the objects are : \\n1.'], ['the objects are : \\n1.'], ['the objects are : 1.'], ['click on the image to enlarge it.'], ['the objects in the image are a ball, a stick, a ring, a ring, a ring, a ball, a stick, a ring, a ring'], ['this is a fun activity for children to practice their memory skills.'], ['the objects are : \\n - a ball \\n - a dog \\n - a cat \\n - a fish \\n - a ring \\n -'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are : \\n1.'], ['this is a game for children.'], ['the objects are a toy, a ball, a fish, a cat, a dog, a horse, a pig, a rabbit, a sheep, a snake']]"
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"[['the image shows a sample of the objects in the image.'], ['the objects in the image are : \\n1.'], ['name the objects in the image.'], ['\\na: \\na: \\na: \\na: \\na: \\na: \\na: \\na:'], ['click on the image to enlarge it.'], ['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['1.'], ['the objects in the image are : \\n1.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['name the objects in the image.'], ['the objects are in the image.'], ['\\na: \\na: \\na: \\na: \\na: \\na: \\na: \\na:'], ['the objects in the image are : \\na: a: a: a: a: a: a: a: a: a: a: a'], ['name the objects in the image.'], ['the objects in the image are : \\n1.'], ['the image is a screenshot of a mobile application.'], ['the image is a.'], ['the objects in the image are : \\na: 1.'], ['1.'], ['click on the image to enlarge \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['click on the image to enlarge it.'], ['1.'], ['the objects are shown in the image.'], ['\\na: \\na: \\na: \\na: \\na: \\na: \\na: \\na:'], ['1.'], ['the image shows a group of objects.'], ['the objects are : 1.'], ['the objects in the image are the following : \\na: 1.'], ['click on the image to enlarge \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['the image shows a group of objects.'], ['click on the image to see the objects in the image.'], ['the objects in the image are a part of a new product.'], ['the objects are in the image.'], ['the objects are : \\n1.'], ['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['1.'], ['1.'], ['the image is a representation of the objects in the image.'], ['the objects in the image are : \\n1.'], ['1.']]"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"[['name the objects in the image.'], ['the objects in the image are : \\n1.'], ['name the objects in the image.'], ['name the objects in the image.'], ['name the objects in the image.'], ['\\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['name the objects in the image.'], ['\\na: \\na: \\na: \\na: \\na: \\na: \\na: \\na:'], ['name the objects in the image.'], ['name the objects in the image.'], ['name the objects in the image.'], ['name the objects in the image.'], ['name the objects in the image.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['name the objects in the image.'], ['1.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['\\na: \\na: \\na: \\na: \\na: \\na: \\na: \\na:'], ['name the objects in the image.'], ['name the objects in the image.'], ['name the objects in the image.'], ['name the objects in the image.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['1.'], ['name the objects in the image.'], ['the objects in the image are : \\na: 1.'], ['\\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['name the objects in the image.'], ['\\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects in the image are : \\n1.'], ['name the objects in the image.'], ['the objects in the image are : \\n1.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['1.'], ['1.'], ['\\n1.'], ['name the objects in the image.'], ['name the objects in the image.'], ['name the objects in the image.'], ['\\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n']]"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"[['the objects are in the image.'], ['the objects in the image are a set of 3 small objects.'], ['the objects are a ball, a rope, a stick, a ball, a rope, a stick, a ball, a rope, a stick, a ball'], ['the objects in the image are a set of small plastic objects.'], ['the objects are in the image.'], ['use the arrows to move the objects.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are a ball, a rope, a ladder, a box, a box with a lid, a box with a handle, a box with a handle'], ['the objects are : a ball, a rope, a hook, a hook and a ball.'], ['the objects are a set of four small toys.'], ['the objects are the following: \\n \\n a: a ball \\n b: a ball on a string \\n c: a ball on a string'], ['the objects are : \\n1.'], ['the objects are : - a box - a ball - a ruler - a pencil - a ruler - a ruler - a ruler - a ruler - a ruler -'], ['the objects in the image are a ball, a rope, a ball, a rope, a ball, a rope, a ball, a rope, a ball'], ['the objects are in the image.'], ['the objects are in the image.'], ['the objects are a set of 3d printed objects that you can download and print at home.'], ['the objects are a set of plastic balls.'], ['the objects are the different colored balls in the image.'], ['the objects are a set of rings.'], ['the objects are a set of colorful balls that can be used as a toy.'], ['the objects are in the image.'], ['the objects are in the image.'], ['name the objects in the image.'], ['the objects in the image are the following: \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\'], ['the objects in the image are the following : \\n \\n - a box \\n - a ball \\n - a stick \\n - a rope \\'], ['the objects are in the image.'], ['the objects are : - a box - a ball - a rope - a hook - a hook - a hook - a hook - a hook - a hook -'], ['the objects in the image are : \\n\\n1.'], ['name the objects in the image.'], ['name the objects in the image.'], ['the objects in the image are a set of objects that are used to build a model of a house.'], ['the objects in the image are the following : \\n1.'], ['the objects in the image are a set of 3 balls, a ball, a ball with a hole and a ball with a hole.'], ['the objects in the image are a set of colored balls.'], ['the objects are in the image.'], ['the objects are a set of different colored balls.'], ['click on the image to see the objects in the image.'], ['the objects are : \\na: a ball, a paddle, a stick, a rope, a box, a ring, a box, a ball,'], ['the objects in the image are a set of plastic toys.']]"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"[['name the objects in the image.'], ['the objects in the image are : \\n1.'], ['the objects are : \\n1.'], ['the objects are in a line.'], ['the object in the image is a lantern.'], ['the objects in the image are : \\n1.'], ['the objects are : \\n1.'], ['the objects are : \\n1.'], ['1.'], ['the object in the image is a lamp.'], ['the objects in the image are : \\n1.'], ['1.'], ['the object is a lamp.'], ['the object is a light bulb.'], ['the objects are shown in the image.'], ['the objects are shown in the image.'], ['the objects in the image are : \\n1.'], ['the objects are shown in the image.'], ['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['1.'], ['the objects are shown in the image.'], ['1.'], ['the object is a light bulb.'], ['name the objects in the image.'], ['the object is a lamp.'], ['1.'], ['the objects are : \\n1.'], ['the objects are in the image.'], ['name the objects in the image.'], ['1.'], ['name the objects in the image.'], ['name the objects in the image.'], ['the object in the image is a.'], ['name the objects in the image.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the object is a light bulb.'], ['name the objects in the image.'], ['the objects are : \\n1.'], ['the objects in the image are : \\n1.'], ['1.']]"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"[['click on the image to enlarge it.'], ['name the objects in the image.'], ['1.'], ['name the objects in the image.'], ['1.'], ['the objects in the image are : \\n \\n1.'], ['click on the image to see the answer.'], ['click on the image to see the object.'], ['the objects in the image are : \\n \\n - a ball \\n - a flower \\n - a cup \\n - a spoon \\n -'], ['the objects are in the image.'], ['the objects in the image are: \\n - a ball \\n - a bottle \\n - a flower \\n - a balloon \\n - a ring'], ['the objects in the image are : \\n\\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are in the image.'], ['name the objects in the image.'], ['click on the image to see the answer.'], ['click on the image to see the answer.'], ['the objects in the image are a bird, a rabbit, a fish, a dog, a cat, a fish, a frog, a snake, a turtle'], ['the objects are in the image.'], ['the objects are in the image.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are : \\n\\n - a ball - a bird - a fish - a flower - a ball - a bird - a fish'], ['the objects are in the image.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are : \\n1.'], ['the objects in the image are : \\n\\n \\n\\n \\n\\n \\n\\n \\n\\n \\n\\n \\'], ['the objects in the image are: \\n\\n1.'], ['click on the image to enlarge it.'], ['the objects are in the image.'], ['name the objects in the image.'], ['the objects in the image are : \\n1.'], ['name the objects in the image.'], ['the objects in the image are a bunch of balloons.'], ['the objects in the image are : \\n1.'], ['the objects in the image are a bird, a flower, a fish, a snail, a snail shell, a snail, a snail shell, a snail,'], ['name the objects in the image.'], ['the objects in the image are : \\n1.'], ['1.'], ['the objects are in the image.'], ['the objects are in the image.']]"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"[['the objects are shown in the image.'], ['they are all toys.'], ['the objects are : - a box - a cup - a plate - a bowl - a spoon - a fork - a knife - a spoon - a fork -'], ['the objects in the image are used in a game.'], ['the objects are : \\n1.'], ['the objects are a set of stacking cups.'], ['the objects are in the image.'], ['the objects are in the image.'], ['the objects in the image are : \\n\\n - a set of 4 chairs \\n\\n - a set of 4 stools \\n\\n'], ['the objects are used to help the child to learn to count.'], ['the objects are a set of four stacking cups.'], ['the objects are stacked on top of each other.'], ['the objects in the image are a set of six stacking blocks.'], ['the objects in the image are the following : \\n1.'], ['the objects are in the image.'], ['the objects in the image are : \\n1.'], ['the objects are in the image.'], ['the objects are : \\n1.'], ['the objects in the image are a set of stacking blocks.'], ['the objects in the image are : \\n1.'], ['the objects are in the following order : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects are in the image.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are a set of four cubes.'], ['the objects are stackable stacking blocks.'], ['they are all toys.'], ['the objects are : \\na: a set of three chairs \\na: a set of four chairs \\na: a set of six chairs \\'], ['the objects are in the image.'], ['the objects in the image are called the following : \\n1.'], ['the objects are stacked in a pyramid shape.'], ['they are all made of wood.'], ['the objects in the image are called the stacking blocks.'], ['the objects in the image are stacked in a pyramid.'], ['the objects are in the image.'], ['the objects are shown in the image.'], ['the objects are the following : \\n\\n1.'], ['the objects are used to support the children in the center of the table.'], ['the objects are in the following order : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects are in the image.'], ['they are all different shapes and sizes.']]"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"[['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['they are : 1.'], ['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects in the image are the following: \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['\\na: \\na: \\na: \\na: \\na: \\na: \\na: \\na:'], ['the objects are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects in the image are the following: \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are : \\n1.'], ['they are all types of pencils.'], ['they are all the same object.'], ['the objects are shown in the image.'], ['\\n1.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are : \\n 1.'], ['this is a picture of a bunch of objects.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['this is a common question for many students.'], ['the objects in the image are : \\n1.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are : \\n1.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are in the image.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects in the image are : \\n1.'], ['this is a color image of a color image.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are the following: \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['this is a photo of a set of objects that i would like to order.'], ['\\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects in the image are the following: \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are in the image.'], ['\\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects in the image are a set of different types of objects.']]"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[['the objects in the image are : \\n1.'], ['the objects are in the image.'], ['the objects are in the image are in the following order \\n1.'], ['the objects in the image are: \\n1.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are : \\n1.'], ['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects are in the image.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are : \\n1.'], ['the objects in the image are : \\n1.'], ['the objects are in the image.'], ['1.'], ['the objects in the image are : \\n1.'], ['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects are in the image.'], ['the objects are in the image.'], ['the objects are in the image.'], ['1.'], ['the objects in the image are : \\na: 1.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are in the image.'], ['1.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are : \\n1.'], ['the objects in the image are : \\n1.'], ['the objects are shown in the image below.'], ['a: the objects are in the image.'], ['the objects are in the image.'], ['the objects in the image are : \\n1.'], ['the objects in the image are : \\na: a ball \\nb: a ball with a hole \\nc: a ball with a hole with'], ['the objects in the image are the following: \\na: 1.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are : \\n1.'], ['a: the objects are in the image.'], ['the objects are : \\n1.'], ['the objects are shown in the image.'], ['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects are : \\n1.']]"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"[['the objects in the image are the following : \\n1.'], ['the objects in the image are a set of 3 -d spheres with a diameter of 5 cm each.'], ['the objects in the image are a set of 3 - 5 - 7 - 11 - 13 - 15 - 17 - 19 - 21 - 23 - 25 - 27'], ['the objects in the image are called : \\n\\n1.'], ['the objects are a set of 6 plates in a white and black color combination.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are all made of white plastic.'], ['the objects are in a circle.'], ['the image shows a set of objects that can be used to create a variety of patterns.'], ['the objects are a group of figurines.'], ['the objects are in the image.'], ['the objects in the image are made of white plastic.'], ['the objects are : \\n1.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are called the : \\n\\n - the cube - the cylinder - the sphere - the pyramid - the cone - the cone -'], ['the objects are : \\n 1.'], ['the objects in the image are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are made up of a series of cylinders.'], ['the objects are : \\n - a - a - a - a - a - a - a - a - a - a - a - a - a'], ['the objects are a set of four small balls with a white color and a black color.'], ['the objects in the image are a set of objects that can be used to make a variety of objects.'], ['the image shows a group of objects.'], ['the objects in the image are a set of mirrors and a white box.'], ['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects in the image are a set of six 3d objects that are arranged in a circle.'], ['the objects in the image are the following: \\n1.'], ['the image shows a collection of objects in a container.'], ['the image shows a collection of objects.'], ['the image shows a set of objects in a white box.'], ['the objects are a set of 3d objects in a box.'], ['the objects in the image are arranged in a circular pattern.'], ['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects are shown in the image.'], ['the objects are : \\n 1.'], ['the objects in the image are a set of 6 polyhedrons.'], ['the objects are : \\n1.'], ['the objects in the image are the following : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the image shows a group of objects.'], ['the objects are : \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['the objects are shown in the image.']]"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[['the objects in the image are the following : \\na: the object in the center is the triangle \\na: the object on the right is the'], ['the objects in the image are the following: \\na: 1.'], ['the objects are in the image.'], ['the objects in the image are the following : \\n \\n - a : a yellow ball \\n - b : a red ball \\n - c :'], ['the objects are a red ball, a blue ball, a green ball, a white ball, a yellow ball, a blue ball, a red ball, a'], ['the objects in the image are all different types of toys.'], ['the objects are shown in the image.'], ['the objects in the image are a set of 3 - sided dice.'], ['the objects are the following : \\n\\n - the white ball \\n - the yellow ball \\n - the blue ball \\n - the red ball'], ['the objects in the image are the following: \\n \\n a: a ball \\n b: a ball with a hole \\n c: a ball'], ['the objects are in the image.'], ['the objects are shown in the image.'], ['the objects are the following : \\n1.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the objects are in the image.'], ['the objects are in the image.'], ['the objects in the image are the same as the objects in the image.'], ['the objects in the image are the following : \\na: the objects in the image are the following : \\na: the objects in the image are'], ['the objects are in the image.'], ['the objects are in the image.'], ['the objects are in the image.'], ['the objects are shown in the image.'], ['the objects in the image are the following: \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['the objects in the image are all in the same color.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the objects are the same in each of the three images.'], ['the objects are in the image.'], ['the objects in the image are called toys.'], ['the objects are in the image.'], ['the objects are in the image.'], ['the objects are the same size and shape.'], ['the objects are in the image.'], ['the objects in the image are called the following : \\n \\n - a ball \\n - a wheel \\n - a plane \\n - a stick'], ['the objects are in the shape of a circle and they are arranged in a line.'], ['the objects in the image are called : \\n1.'], ['the objects are in the image.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the objects are in the shape of a cube.'], ['the objects are in the image.']]"
