image,number label,actual name,familiarity score,nameability score,color saliency,texture saliency,fromage_output
data/images/noun/2011-600.jpg,2011,noisemaker,22,75,88,3,"[['a person with a green hat.'], ['a person with a head and a body.'], [""a toy car with a little person in the driver's seat.""], ['a : a bird, a small animal, a bird with a long beak.'], ['a bird, a duck, a rabbit, a horse, a pig, a dog, a cat, a fish, a frog, a lizard, a snake'], ['a person with a long nose.'], ['a duck with a red beak.'], ['a horse with a red head.'], ['a toy.'], ['a person with a smile on his face.'], ['a toy that looks like a baby.'], ['a bird on a branch.'], ['a child playing with a toy.'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['a man with a gun.'], ['a bunch of kids playing with a toy.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a person with a smile on his face.'], ['the image shows a toy.'], ['a bunch of toys! \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\'], ['a duck.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a person with a hat and a face.'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['a man with a pipe.'], ['a person wearing a cap \\nq: what do you see in the image? \\na: a person wearing a cap \\nq: what do'], ['a child is playing with a toy.'], ['a man in a white coat.'], ['a toy, a toy, a toy, a toy, a toy, a toy, a toy, a toy, a toy, a toy, a toy'], ['a man with a long nose.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a person in a hat.'], ['a duck with a long beak.'], ['a bird.'], ['a person wearing a mask.'], ['a man with a green hat and a white coat.'], ['a group of children playing with a ball.'], ['a duck.']]"
data/images/noun/2012-600.jpg,2012,coiled worm toy,41,50,59,41,"[['a coral reef.'], ['a red jellyfish \\nq: what do you see in the image? \\na: a red jellyfish \\nq: what do you see'], ['a red and white ball with a black center.'], ['a single red ball with a white spot on the end.'], ['a red polyp \\nb: a red polyp \\nc: a red polyp \\nd: a red polyp \\ne:'], ['a: a pink ball with a red tail.'], ['a: a small isolated polyp isolated on a white background.'], ['a: a small animal with a long tail \\nq: what do you see in the image? \\na: a: a small animal with a'], ['a: a red polyhedron with a spherical body and four arms.'], ['a group of colorful and beautiful marine animals.'], ['a small, colorful, isolated organism.'], ['a group of red, pink, and white worms on a white background \\nq: what do you see in the image? \\na: a group'], ['a: a colony of bacteria.'], ['a colorful coral reef \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['a jellyfish.'], ['a pink and white ball with a red dot.'], ['a red and white mushroom \\nq: what do you see in the image? \\na: a red and white mushroom \\nq: what do'], ['a single isolated cell isolated from a culture of a living organism.'], ['a coral \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['a red jellyfish.'], ['a pink and white ball with a red tail.'], ['a red ball with a white spot on the top \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['a red octopus \\nq: what do you see in the image? \\na: a red octopus \\nq: what do you see'], ['a red ball with a white dot on it \\nq: what do you see in the image? \\na: a red ball with a white dot'], ['a small pinkish - orange ball \\nq: what do you see in the image? \\na: a small pinkish - orange ball \\n'], ['a coral reef! \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n'], ['a red and white ball with a hole in the middle.'], ['a coral.'], ['a small red ball \\nq: what do you see in the image? \\na: a small red ball \\nq: what do you see'], ['a red octopus \\nq: what do you see in the image? \\na: a red octopus \\nq: what do you see'], ['a ball of red and white marbles \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['a colorful coral mushroom with a long stalk and a round cap.'], ['a ball of red jellyfish \\nq: what do you see in the image? \\na: a ball of red jellyfish \\nq:'], ['a: a colorful and beautiful coral reef.'], ['a small pink creature with a long tail and a large head.'], ['a red and white ball with a hole in the middle \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\'], ['a colorful, spherical organism \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\'], ['a pink and white ball with a small hole in the middle.'], ['a ball of colorful coral.'], ['a group of colorful, small, spherical objects \\nq: what do you see in the image? \\na: a group of colorful, small,']]"
data/images/noun/2013-600.jpg,2013,sling shot,6,20,87,6,"[['a: a man wearing a hat, a woman wearing a hat, a man wearing a cap, a woman wearing a cap, a man wearing a cap,'], ['the image is a part of a series of images that are designed to help people with visual impairments.'], ['a person wearing a hat.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a person with a hat and a stick.'], ['the image is a picture of a person.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a person.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a person wearing a hat and a pair of gloves.'], ['a man with a hat and a stick \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['the image is a 3d model of a hand.'], ['the image is a visual representation of the problem.'], ['a person in a red hat and a red jacket.'], ['a person holding a tennis racket \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['the image is a red and white image of a person.'], ['a person with a head, arms, and legs.'], ['a person wearing a hat \\nq: what is the color of the image? \\na: red \\nq: what is the shape of the'], ['a man in a red hat and a red coat.'], ['a person, wearing a red cap.'], ['a man with a big head and a small body.'], ['a person wearing a red hat and a white coat.'], ['a: a person wearing a hat.'], ['a person wearing a red hat.'], [""the image is a close up of a person's hand.""], ['a person walking.'], ['a: a man is using a tool.'], ['the image is a 3d model of a person.'], ['a man wearing a hat.'], ['a person is walking on the beach.'], ['a person walking on the street.'], ['the image shows a person wearing a hat.'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], [""a: a man's hands.""], ['the image is a 3d model of a human hand.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a man with a shovel.'], ['the image shows a person in a red dress.'], ['the image is a representation of the object.'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :']]"
data/images/noun/2014-600.jpg,2014,this light-up toy,38,75,39,0,"[['a ball with a colorful pattern.'], ['a ball with a star on it.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a toy with a ball in the middle of a tube.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a toy, a toy, a toy! \\nq: what do you see in the image? \\na: a toy, a toy, a'], ['a : a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['a ball with a handle and a string.'], [""a ball! \\nq: what is the color of the ball? \\na: it's a yellow ball! \\nq: what is the""], ['a toy with a ball and a chain.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a ball with a light inside.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a ball! \\nq: what do you hear in the image? \\na: a sound! \\nq: what do you smell in the'], ['a : a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['a ball! \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\'], ['a ball! \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['a toy that has a small ball inside and a string to pull it out.'], ['a toy that you can play with your child \\nq: what do you see in the image? \\na: a toy that you can play with'], ['a ball of plastic that you can put in your mouth and play with.'], [""a ball! \\nq: what is the color of the ball? \\na: it's blue! \\nq: what is the size of""], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a ball! \\nq: what do you hear in the image? \\na: a ball! \\nq: what do you smell in the'], ['a toy that you can play with your child \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\n \\'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a ball with a small hole in it.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a toy, a ball, a ball, a ball, a ball, a ball, a ball, a ball, a ball, a ball, a ball'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a toy that you can play with.'], ['a ball of string with a ball of string inside it.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a ball with a transparent cover.'], ['a toy ball! \\nq: what do you hear in the image? \\na: a toy ball! \\nq: what do you smell'], ['a toy for a child.'], ['a toy with a ball on the end of a string.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a ball! \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\'], ['a toy that spins around in a circle.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:']]"
data/images/noun/2015-600.jpg,2015,ball catcher,38,78,55,10,"[['the image shows a picture of a person wearing a helmet.'], ['the image shows a blue circle with a white border.'], ['the image shows the image of the product in the box.'], ['the image is a representation of a car.'], ['a : a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['the image shows a person in a wheelchair.'], ['the image is a representation of a typical product with a qr code on the package.'], ['i see a blue ball with a white dot.'], ['i see a person with a white background.'], ['the image shows a person in a wheelchair.'], ['you can see the image of the product in the image.'], ['the image is a representation of a car.'], ['the image shows the image of a person sitting on a chair.'], ['i see a blue and white color combination with a white background.'], ['the image is a representation of the product.'], ['the image shows a person with a long nose and a big mouth.'], ['the image shows a bicycle with a rear wheel in the image.'], ['a lot of people see a lot of things in this image.'], ['you can see a person in the image.'], ['a blue and white image of a person with a blue and white helmet.'], ['the image shows a person sitting in a chair.'], ['the image shows the impact of the product on the environment.'], ['the image shows a person with a white helmet.'], ['you see a lot of white space in the image.'], ['the image shows the image of a car from the side.'], ['a person in a blue coat.'], ['you can see the image of the image of the image of the image of the image of the image of the image of the image of the image of the image'], ['i see a lot of blue in the image.'], ['the image shows a person wearing a helmet.'], ['a : a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['a person in a blue and white striped shirt.'], ['the image shows the product in the box.'], ['i see a lot of people in the image.'], ['a ball with a white background and a black dot.'], [""the image shows a person's hand.""], ['the image is a part of the logo of a company.'], ['a person walking on a path \\nq: what do you see in the image? \\na: a person walking on a path \\nq:'], ['the image shows a person wearing a helmet.'], ['the image is a representation of a product that you can see in the image.'], ['a person in a blue suit.']]"
data/images/noun/2016 600dpi.jpg,2016,bird toy,28,21,61,6,"[['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a pile of blue and white rubber balls \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['a blue and white towel.'], ['a rubber ducky in a washing machine.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a bunch of blue rubber balls \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['a rubber ducky.'], ['a: a pile of cotton balls \\nq: what do you see in the image? \\na: a: a pile of cotton balls \\n'], ['a pile of laundry \\nq: what do you see in the image? \\na: a pile of laundry \\nq: what do you see'], ['a pile of dirty laundry \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\'], ['a ball of yarn \\nb: a ball of yarn \\nc: a ball of yarn \\nd: a ball of yarn \\ne:'], ['a rubber ducky on a blue background \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['a pile of wet and dry laundry \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\'], ['a: a blue plastic bag with a handle and a long string.'], ['a pile of dry, white, fluffy towels \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\'], ['a pile of dirty laundry \\nq: what do you see in the image? \\na: a pile of dirty laundry \\nq: what do'], ['a pile of plastic balls.'], ['a bunch of colorful nylon rope! \\nq: what do you see in the image? \\na: a bunch of colorful nylon rope! \\n'], ['a spinning top \\nq: what do you see in the image? \\na: a spinning top \\nq: what do you see in the'], ['a: a pile of blue towels \\nq: what is the image of? \\na: a pile of blue towels \\nq: what is'], ['a: a pile of laundry.'], ['a person with a vacuum cleaner.'], ['a blue and white striped towel on a blue background.'], ['a pile of dirty laundry \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\'], ['a pile of clothes! \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\'], ['a: a man wearing a blue and white striped bath towel.'], ['a blue and white ball of yarn, used to make a ball of yarn.'], ['a: a blue and white striped towel.'], ['a blue and white ball of yarn.'], ['a: a blue and white striped towel.'], ['a blue and white striped towel \\nq: what do you see in the image? \\na: a blue and white striped towel \\nq:'], ['a pile of blue rubber balls \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['a ball of yarn \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a : a set of three plastic dryer brushes.'], ['a: a pile of blue plastic balls.'], ['a bunch of wet towels.'], ['a blue and white striped towel hanging on a rope.'], ['a ball of yarn \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n']]"
data/images/noun/2017-600.jpg,2017,kenetic wheel,41,29,23,13,"[['the image shows a small model of a plane.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a small model of a boat.'], ['the image shows a person with a ball on a string.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['i see a blue ball and a red ball.'], ['the image shows a toy model of a boat with a sail.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a ball with a rope attached to it.'], ['a person is walking in the image.'], ['the image shows a person holding a ball in his hand.'], ['i see a lot of different colors and shapes of the same thing.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a : a person in a wheelchair \\nb : a : a person in a wheelchair with a ball \\nc : a : a person in a wheelchair'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image shows a person walking in a circle.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a person walking in a circle.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image shows a small toy boat with a flag on the end.'], ['i see a lot of people who are struggling with their weight.'], ['the image shows a person walking on a rope.'], ['a small person in a basket.'], ['the image is a 3d model of a model of a toy.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image shows a 3d model of a toy car.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image shows a toy car with a steering wheel.'], ['the image shows a person walking in a circle.']]"
data/images/noun/2018-600.jpg,2018,this coils string,16,50,61,6,"[['the image shows the view of the product from the side.'], ['the image is a part of the product.'], ['the image shows a person in a white jacket.'], ['a person in a circle \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\'], ['a yellow light bulb.'], ['this is a picture of a car with a round light.'], ['the image shows a round light bulb.'], ['a person.'], ['the image shows a picture of a man.'], ['a yellow light bulb.'], ['the image shows a close up of the light bulb.'], ['a car, a lamp, a lamp.'], ['a yellow circle with a red dot.'], ['this is a photo of a light bulb.'], ['the image is a picture of a person.'], ['a yellow light bulb \\nq: what do you see in the image? \\na: a yellow light bulb \\nq: what do you see'], ['the image shows a yellow lamp with a white shade.'], ['a person in a car \\nq: what do you see in the image? \\na: a person in a car \\nq: what do'], ['a light bulb.'], ['a person in a wheelchair.'], ['a round white light bulb.'], ['a light bulb.'], ['the image is a close up of the light bulb.'], ['a person wearing a hat.'], ['a light bulb in a plastic bulb holder.'], ['a round light bulb with a white base.'], ['the image shows a person wearing a helmet.'], ['the image shows a small light bulb in a glass jar.'], ['a person in a car.'], ['the image shows a small plastic bucket with a lid.'], ['a circle with a dot in it.'], ['a yellow light bulb.'], ['a person in a car.'], ['a yellow light bulb.'], ['a small light bulb.'], ['a small lamp with a yellow shade.'], ['a person in a boat.'], ['the image shows a car with a single light bulb.'], ['the image shows a yellow circle with a white dot in the center.'], ['the image shows a light bulb in a dark room.']]"
data/images/noun/2019-600.jpg,2019,cat nip toy,31,67,38,25,"[['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['a yellow ball with a red dot on it.'], ['a person.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a : a plastic ball with a yellow and white cap.'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['a person.'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['a duck.'], ['a: a bird in a cage.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a duck in a box.'], ['a duck with a red beak.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a bird in a cage.'], ['a bunch of yellow balls.'], ['a yellow ball in a box.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a person with a balloon in the image.'], ['a bird with a yellow beak and a red head.'], ['a cute little bird.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a duck with a yellow beak.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a : a plastic bottle with a plastic cap.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a : a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['a person.'], ['a person.'], ['a yellow ball with a green nose.'], ['a yellow ball with a face.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a cute little bird.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a yellow duck with a crown.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :']]"
data/images/noun/2020.jpg,2020,jacobs ladder,41,36,29,6,"[['the image shows a stack of chairs.'], ['the image shows a set of 3 chairs with a table in the middle.'], ['this is a picture of a set of colorful blocks.'], ['this is a set of 3 colored cubes.'], ['the image shows a set of four chairs.'], [""it's a set of colorful stacking cups.""], ['the image shows a set of chairs with a table in the middle.'], ['this is a picture of a set of colorful plastic blocks.'], ['this is a set of 4 stacking chairs.'], ['the image shows a stack of chairs with a colored background.'], ['this is a set of four chairs.'], ['the image shows a stack of blocks.'], ['the image shows a set of four stacking trays.'], ['a stack of colorful cubes.'], ['it is a set of 4 chairs with a colorful design.'], ['a set of four chairs.'], ['a stack of blocks.'], ['it is a set of four stacking chairs.'], ['a set of chairs.'], ['the image shows a stack of chairs, which is a good way to display them in a group.'], ['this is a set of 4 stackable chairs.'], ['this is a set of four different colored stacking blocks.'], ['a set of four stackable chairs.'], ['it is a set of 4 stacking chairs.'], ['the image shows a stack of chairs.'], ['this is a picture of a stack of cubes.'], ['the image shows a set of four chairs.'], ['the image shows a stack of cubes.'], ['it is a set of 4 stackable trays.'], ['a set of chairs with a table.'], ['the image shows a stack of blocks.'], ['the image shows the different kinds of chairs that you can find in a school.'], ['the image shows a stack of colorful cubes.'], ['the image shows a set of chairs.'], ['the image shows a stack of chairs.'], ['the image shows a set of chairs.'], ['the image shows the various types of chairs.'], ['the image shows a set of colorful chairs.'], ['the image shows a stack of chairs.'], ['the image shows a set of four chairs with a table.']]"
data/images/noun/2021-600.jpg,2021,foam arrow,9,29,84,3,"[['a: the image shows a set of 4 - 4mm - long - colored - plastic - colored - plastic - colored - plastic - colored - plastic - colored'], ['the image shows a close up of a single tooth.'], ['this is a picture of a set of three different colored pencils.'], ['the image shows a set of four different colored rubber rings.'], ['this is a close up of the small piece of plastic that is used to connect the two pieces of the pen.'], ['the image shows a bunch of small balls in a pile.'], ['the image shows a pair of scissors, which are used to cut the thread.'], [""it's a single rubber ball that is in the center of the image.""], ['the image shows a set of 4 colored pencils.'], ['a: a bunch of people.'], ['this image shows a small piece of the image.'], ['a: a set of 4 colors of nail polish.'], ['you see a set of colored pencils.'], ['this is a photo of a dental crown.'], [""it's a set of three colored pencils.""], [""this is a picture of a person's hand with a ring on it.""], ['the image shows the different types of plastic used in the manufacture of the product.'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['this image shows a person with a toothache.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['this is a picture of a pair of scissors.'], ['this is a picture of a rubber band.'], ['the image shows the image of the product.'], ['a: the image shows the color of the different types of rubber used in the production of tires.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image shows the different colors of the rubber.'], ['a: the image shows a small group of small rubber balls in a circle.'], [""it's a 3d model of a human body.""], ['this is a picture of a set of 4 custom colored pencils.'], ['you see a lot of colors in this image.'], ['it is a close up of the image.'], ['you are looking at a picture of a plastic cap.'], ['this is a color - blind test.'], ['the image shows a close up of a plant.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['you see a small part of a large group of products.'], ['the image shows a variety of colors of the same kind of pencil.'], ['the image shows the different colors of the rubber.'], ['the image shows the color of the earrings.'], ['the image shows a person wearing a pair of glasses.']]"
data/images/noun/2022-600.jpg,2022,marker,9,15,70,13,"[['the image shows the image of a person.'], ['a: i see a person wearing a hat and a mask.'], ['the image shows a man with a long nose and a small mouth.'], ['the image shows a person wearing a cap and a mask.'], ['the image shows a man with a long nose.'], ['the image is of a person wearing a cap.'], ['the image shows a person wearing a hat.'], ['this is a sample of a new product that we are developing.'], ['the image shows the image of a person wearing a hat.'], ['this is a sample of a new type of product that we are developing.'], ['i see a green and white plastic ball in the image.'], ['i see a person wearing a cap.'], ['a: the image shows a man wearing a hat with a small flower on the top.'], ['i see a person in a red hat, a red shirt, a green shirt, a white shirt, a blue shirt, a yellow shirt, a brown shirt'], ['i see a green ball in the image.'], ['the image shows a person wearing a cap.'], ['the image shows a man wearing a hat.'], ['you see a person in the image.'], ['the image is a picture of a green plastic ball.'], ['a: a person wearing a hat.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image shows a person with a green hat.'], ['i see a man wearing a hat.'], ['a: i see a person with a crown.'], ['this is a picture of a green plastic bottle.'], ['this is a photo of a person wearing a hat.'], ['the image is a model of a plant.'], ['this is a picture of a person.'], ['i see a green circle.'], ['you can see the image of a person in the image.'], ['a: the image shows a person wearing a hat.'], ['the image shows a person in a park.'], ['a: a person with a hat and a red umbrella.'], ['the image is of a green plastic pipe with a valve on the end.'], ['i see a person in the image.'], ['i see a green object in the image.'], ['i see a person with a hat and a long nose.'], ['the image shows a man with a small white hat.'], ['this is a picture of a green plastic toy.'], ['the image shows a green and white plastic toy.']]"
data/images/noun/2023-600.jpg,2023,color changing ball,13,31,87,17,"[['a 3d object made from a single piece of plastic.'], ['a person with a white mask.'], ['a bunch of people trying to make a group.'], ['a lot of different things! \\nq: what do you see in the image? \\na: a lot of different things! \\nq:'], ['a black and white image of a white cube with a hole in the middle.'], ['the image shows a white plastic box with a black top and a black bottom.'], ['a cube with a hole in the middle.'], ['the image is a representation of a flower with a white background and a black center.'], ['a 3d model of a flower.'], ['a person sitting on a chair with a hat on his head.'], ['a man and a woman in a relationship.'], ['a: a circle with a dot in it.'], ['a man in a white suit with a white hat and a white umbrella.'], ['a man with a round head and a big nose \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['a cube with a hole in the middle of it.'], ['the image shows a person in a black box.'], ['the image shows a person holding a ball in his hand.'], ['the image is a representation of a flower.'], ['a set of four small white spheres.'], ['a lot of things.'], ['a group of people sitting in a circle \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n'], ['a circle with a dot inside of it.'], ['the image is a representation of a flower.'], ['a ball with a white and black pattern on it.'], ['the image is a representation of a flower.'], ['a person in a white dress.'], ['a white plastic ball with a hole in the middle.'], ['the image shows a flower in a box.'], ['a 3d model of a flower.'], ['the image is a 3d model of a flower.'], ['a group of people with different shapes and sizes \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\'], ['a black box with a white light inside.'], ['a person in a box.'], ['a small ball of light in a box.'], ['a flower! \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\'], ['a black box with a white light in it.'], ['the image shows a small part of a large system.'], ['a person with a crown on his head.'], ['a man in a white suit with a white hat.'], ['the image is a 3d model of a light bulb.']]"
data/images/noun/2024-600.jpg,2024,connected disk toy,81,44,41,3,"[['a set of four toys on a red background.'], ['the image is a representation of a toy with a rotating wheel.'], ['the image shows a toy car.'], ['the image shows a person in a wheelchair.'], ['the image shows a person holding a small toy in his hand.'], ['the image shows a man with a parachute on his back.'], ['a: the image is a puzzle.'], ['a: the image shows a person with a set of colored balls.'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['the image is a part of a set of puzzles.'], ['a : a child playing with a toy.'], ['the image is a rotating cube.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image is a picture of a toy.'], ['a: a: a: a: a: a: a: a: a: a: a: a: a: a: a: a:'], ['the image is a diagram of a toy airplane.'], ['a wheel of a car.'], ['the image shows a person playing with a ball.'], ['the image shows a child playing with a toy.'], ['the image shows a set of four toys.'], ['the image is a 3d model of a toy car.'], ['the image is a representation of the game.'], ['the image is a vector illustration of a person holding a ball.'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['the image is a toy car with a rotating wheel.'], ['a : a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['the image is a toy that has a wheel on it.'], ['the image is a puzzle piece.'], ['the image shows a toy car.'], ['a small toy plane.'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['a: the image shows a group of people sitting in a circle.'], ['a : a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['a toy airplane.'], ['a: a : a : a : a : a : a : a : a : a : a : a : a : a : a : a :'], ['the image is a picture of a set of four wooden blocks.'], ['the image shows a person sitting in a chair, holding a ball in his hand.'], ['a group of people playing a game \\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\'], ['a wheel on a plane.'], ['the image shows a person with a long stick.']]"
